#program;length;compiler;opt;energy(J);time(s);run
bitset;2048;clang++;-O2;187,85;6,145994443;8
bitset;2048;clang++;-O2;188,53;6,168751249;9
bitset;2048;clang++;-O2;186,42;6,151361645;10
bitset;2048;clang++;-O2;187,83;6,184666068;11
bitset;2048;clang++;-O2;186,65;6,149927217;12
bitset;2048;clang++;-O2;187,92;6,148237813;13
bitset;2048;clang++;-O2;188,01;6,146832119;14
bvector;512;clang++;-O2;47,37;1,535898563;0
bvector;512;clang++;-O2;47,26;1,534456008;1
bvector;512;clang++;-O2;47,38;1,541176856;2
bvector;512;clang++;-O2;46,92;1,534966001;3
bvector;512;clang++;-O2;47,32;1,535463670;4
bvector;512;clang++;-O2;47,69;1,538334545;5
bvector;512;clang++;-O2;47,37;1,538035307;6
bvector;512;clang++;-O2;47,36;1,537991845;7
bvector;512;clang++;-O2;47,54;1,536461585;8
bvector;512;clang++;-O2;47,67;1,540580162;9
bvector;512;clang++;-O2;47,74;1,544795889;10
bvector;512;clang++;-O2;47,04;1,533171438;11
bvector;512;clang++;-O2;47,47;1,541473170;12
bvector;512;clang++;-O2;47,54;1,540507927;13
bvector;512;clang++;-O2;46,88;1,530969022;14
bvector;1024;clang++;-O2;94,85;3,075124575;0
bvector;1024;clang++;-O2;95,28;3,081664194;1
bvector;1024;clang++;-O2;95,58;3,084645396;2
bvector;1024;clang++;-O2;94,59;3,072710524;3
bvector;1024;clang++;-O2;95,16;3,080690174;4
bvector;1024;clang++;-O2;95,49;3,081422273;5
bvector;1024;clang++;-O2;95,19;3,085289829;6
bvector;1024;clang++;-O2;95,32;3,085297634;7
bvector;1024;clang++;-O2;95,29;3,081538189;8
bvector;1024;clang++;-O2;94,79;3,082890185;9
bvector;1024;clang++;-O2;94,77;3,081771475;10
bvector;1024;clang++;-O2;94,97;3,083364317;11
bvector;1024;clang++;-O2;94,87;3,077197824;12
bvector;1024;clang++;-O2;94,64;3,073777371;13
bvector;1024;clang++;-O2;94,77;3,081133943;14
bvector;2048;clang++;-O2;190,50;6,161332136;0
bvector;2048;clang++;-O2;190,29;6,163223452;1
bvector;2048;clang++;-O2;188,87;6,125596313;2
bvector;2048;clang++;-O2;187,85;6,131751960;3
bvector;2048;clang++;-O2;189,38;6,134723665;4
bvector;2048;clang++;-O2;188,66;6,122473426;5
bvector;2048;clang++;-O2;191,24;6,077360103;6
bvector;2048;clang++;-O2;189,30;6,148215237;7
