make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
cvector;128;clang++;-O2;6,69;0,129813308;1720729781565
cvector;128;clang++;-O2;6,51;0,130098632;1720729781707
cvector;128;clang++;-O2;6,39;0,129749850;1720729781849
cvector;128;clang++;-O2;6,29;0,129949624;1720729781991
cvector;1024;clang++;-O2;60,82;1,237605622;1720729784949
cvector;1024;clang++;-O2;62,91;1,238825232;1720729786200
cvector;1024;clang++;-O2;59,97;1,231580322;1720729787444
cvector;1024;clang++;-O2;59,87;1,228467911;1720729788685
cvector;1024;clang++;-O2;63,17;1,233471850;1720729789930
cvector;1024;clang++;-O2;59,69;1,227259131;1720729791170
cvector;1024;clang++;-O2;59,95;1,231903577;1720729792414
cvector;1024;clang++;-O2;62,07;1,234011570;1720729793660
cvector;1024;clang++;-O2;60,97;1,227890110;1720729794900
cvector;1024;clang++;-O2;59,70;1,227315406;1720729796140
cvector;1024;clang++;-O2;60,38;1,229129178;1720729797382
cvector;1024;clang++;-O2;62,33;1,231112908;1720729798625
cvector;1024;clang++;-O2;60,04;1,236121496;1720729799874
cvector;1024;clang++;-O2;59,75;1,229791447;1720729801116
cvector;1024;clang++;-O2;62,90;1,234006210;1720729802362
cvector;8192;clang++;-O2;568,07;11,560751307;1720729815636
cvector;8192;clang++;-O2;553,18;11,517819512;1720729827166
cvector;8192;clang++;-O2;569,29;11,518760082;1720729838697
cvector;8192;clang++;-O2;577,03;11,565661401;1720729850275
cvector;8192;clang++;-O2;565,06;11,562766466;1720729861850
cvector;8192;clang++;-O2;580,88;11,518233677;1720729873381
cvector;8192;clang++;-O2;569,83;11,548092060;1720729884942
cvector;8192;clang++;-O2;554,70;11,496103727;1720729896450
cvector;8192;clang++;-O2;575,27;11,519785710;1720729907982
cvector;8192;clang++;-O2;567,27;11,508548182;1720729919503
cvector;8192;clang++;-O2;574,06;11,574400558;1720729931090
cvector;8192;clang++;-O2;573,71;11,513015919;1720729942615
cvector;8192;clang++;-O2;569,10;11,494395443;1720729954122
cvector;8192;clang++;-O2;562,11;11,459913311;1720729965595
cvector;8192;clang++;-O2;573,46;11,497361590;1720729977105
dbitset;128;clang++;-O2;20,72;0,390077959;1720729979196
dbitset;128;clang++;-O2;20,55;0,392106022;1720729979600
dbitset;128;clang++;-O2;20,60;0,392612279;1720729980005
dbitset;128;clang++;-O2;20,56;0,387607759;1720729980405
dbitset;128;clang++;-O2;20,78;0,391314843;1720729980808
dbitset;128;clang++;-O2;20,46;0,392606909;1720729981213
dbitset;128;clang++;-O2;20,65;0,390042463;1720729981615
dbitset;128;clang++;-O2;20,49;0,387472927;1720729982015
dbitset;128;clang++;-O2;20,76;0,390151246;1720729982417
dbitset;128;clang++;-O2;19,53;0,390213122;1720729982821
dbitset;128;clang++;-O2;19,51;0,390075354;1720729983223
dbitset;128;clang++;-O2;19,46;0,390114928;1720729983625
dbitset;128;clang++;-O2;19,80;0,390182865;1720729984028
dbitset;128;clang++;-O2;19,51;0,395209707;1720729984435
dbitset;128;clang++;-O2;18,14;0,390504767;1720729984839
dbitset;1024;clang++;-O2;147,08;3,082668524;1720729989643
dbitset;1024;clang++;-O2;152,68;3,082614323;1720729992738
dbitset;1024;clang++;-O2;152,23;3,082779081;1720729995834
dbitset;1024;clang++;-O2;141,35;3,082925755;1720729998929
dbitset;1024;clang++;-O2;151,97;3,082706475;1720730002024
dbitset;1024;clang++;-O2;152,94;3,082897923;1720730005119
dbitset;1024;clang++;-O2;150,42;3,083163940;1720730008215
dbitset;1024;clang++;-O2;154,93;3,074679102;1720730011303
dbitset;1024;clang++;-O2;161,29;3,083102015;1720730014398
dbitset;1024;clang++;-O2;162,09;3,078082647;1720730017489
dbitset;1024;clang++;-O2;142,89;3,083750298;1720730020585
dbitset;1024;clang++;-O2;150,27;3,083186693;1720730023681
dbitset;1024;clang++;-O2;153,17;3,082879329;1720730026776
dbitset;1024;clang++;-O2;149,20;3,091354990;1720730029880
dbitset;1024;clang++;-O2;143,05;3,082669686;1720730032975
dbitset;8192;clang++;-O2;1.236,37;24,718423079;1720730059413
dbitset;8192;clang++;-O2;1.228,42;24,709305267;1720730084135
dbitset;8192;clang++;-O2;1.196,98;24,819486477;1720730108967
dbitset;8192;clang++;-O2;1.234,21;24,750515641;1720730133729
dbitset;8192;clang++;-O2;1.213,03;24,720377214;1720730158462
dbitset;8192;clang++;-O2;1.178,66;24,825288989;1720730183300
dbitset;8192;clang++;-O2;1.208,12;24,713840204;1720730208026
dbitset;8192;clang++;-O2;1.199,64;24,691720617;1720730232730
dbitset;8192;clang++;-O2;1.202,48;24,710475709;1720730257453
dbitset;8192;clang++;-O2;1.178,68;24,686025774;1720730282152
dbitset;8192;clang++;-O2;1.189,84;24,689477771;1720730306854
dbitset;8192;clang++;-O2;1.215,72;24,706366452;1720730331572
dbitset;8192;clang++;-O2;1.185,98;24,678342994;1720730356263
dbitset;8192;clang++;-O2;1.182,87;24,707618694;1720730380983
dbitset;8192;clang++;-O2;1.178,92;24,663652065;1720730405659
string;128;clang++;-O2;6,17;0,125619872;1720730407656
string;128;clang++;-O2;6,22;0,124334329;1720730407793
string;128;clang++;-O2;6,10;0,124034147;1720730407929
string;128;clang++;-O2;6,11;0,124094380;1720730408065
string;128;clang++;-O2;6,41;0,125096054;1720730408203
string;128;clang++;-O2;6,59;0,125395813;1720730408342
string;128;clang++;-O2;6,44;0,124318159;1720730408479
string;128;clang++;-O2;6,46;0,124566131;1720730408617
string;128;clang++;-O2;6,45;0,124618741;1720730408754
string;128;clang++;-O2;6,53;0,125047281;1720730408893
string;128;clang++;-O2;6,44;0,123911287;1720730409029
string;128;clang++;-O2;6,47;0,124334699;1720730409167
string;128;clang++;-O2;6,46;0,125015272;1720730409304
string;128;clang++;-O2;6,42;0,125769995;1720730409442
string;128;clang++;-O2;6,54;0,127193526;1720730409582
string;1024;clang++;-O2;59,14;1,184868245;1720730412638
string;1024;clang++;-O2;59,74;1,183139041;1720730413833
string;1024;clang++;-O2;61,83;1,186143872;1720730415031
string;1024;clang++;-O2;57,04;1,181708696;1720730416225
string;1024;clang++;-O2;54,95;1,183715079;1720730417421
string;1024;clang++;-O2;54,90;1,183099567;1720730418616
string;1024;clang++;-O2;57,44;1,181945739;1720730419811
string;1024;clang++;-O2;59,11;1,184976267;1720730421008
string;1024;clang++;-O2;58,50;1,182529792;1720730422203
string;1024;clang++;-O2;59,08;1,178857743;1720730423394
string;1024;clang++;-O2;59,09;1,181041257;1720730424587
string;1024;clang++;-O2;59,44;1,193507306;1720730425793
string;1024;clang++;-O2;59,11;1,188792866;1720730426995
string;1024;clang++;-O2;54,58;1,199385861;1720730428207
string;1024;clang++;-O2;54,66;1,186263375;1720730429406
string;8192;clang++;-O2;541,75;11,128167218;1720730442406
string;8192;clang++;-O2;541,57;11,125807160;1720730453544
string;8192;clang++;-O2;544,10;11,090903097;1720730464648
string;8192;clang++;-O2;545,76;11,114571544;1720730475775
string;8192;clang++;-O2;543,71;11,118406789;1720730486906
string;8192;clang++;-O2;540,12;11,113111062;1720730498031
string;8192;clang++;-O2;544,88;11,125672431;1720730509170
string;8192;clang++;-O2;540,39;11,116727756;1720730520299
string;8192;clang++;-O2;555,22;11,083423815;1720730531394
string;8192;clang++;-O2;548,67;11,156891982;1720730542564
string;8192;clang++;-O2;537,01;11,117168182;1720730553693
string;8192;clang++;-O2;546,63;11,133799974;1720730564840
string;8192;clang++;-O2;537,37;11,097760946;1720730575950
string;8192;clang++;-O2;542,71;11,114680908;1720730587077
string;8192;clang++;-O2;540,90;11,185478710;1720730598274
bitset;128;clang++;-O3;22,59;0,467506472;1720730600448
bitset;128;clang++;-O3;22,47;0,466399131;1720730600926
bitset;128;clang++;-O3;22,60;0,467065237;1720730601405
bitset;128;clang++;-O3;21,92;0,465894216;1720730601883
bitset;128;clang++;-O3;21,45;0,466160044;1720730602362
bitset;128;clang++;-O3;21,46;0,466887885;1720730602841
bitset;128;clang++;-O3;21,58;0,467547760;1720730603321
bitset;128;clang++;-O3;21,60;0,466348657;1720730603799
bitset;128;clang++;-O3;21,54;0,465823674;1720730604277
bitset;128;clang++;-O3;21,45;0,465786876;1720730604756
bitset;128;clang++;-O3;22,42;0,466338598;1720730605234
bitset;128;clang++;-O3;22,57;0,466543381;1720730605713
bitset;128;clang++;-O3;22,60;0,467826622;1720730606193
bitset;128;clang++;-O3;22,55;0,466937067;1720730606672
bitset;128;clang++;-O3;22,51;0,467804691;1720730607152
bitset;1024;clang++;-O3;188,80;3,908122008;1720730612778
