make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
cvector;1024;clang++;-O2;20,09;0,459467845;1720727185070
cvector;1024;clang++;-O2;20,14;0,460324015;1720727185542
cvector;1024;clang++;-O2;19,98;0,458855300;1720727186013
cvector;1024;clang++;-O2;19,98;0,459460893;1720727186485
cvector;1024;clang++;-O2;20,00;0,458869306;1720727186956
cvector;1024;clang++;-O2;19,93;0,458496750;1720727187427
cvector;1024;clang++;-O2;20,03;0,459364402;1720727187898
cvector;1024;clang++;-O2;20,04;0,459384279;1720727188370
cvector;1024;clang++;-O2;19,93;0,458030338;1720727188840
cvector;1024;clang++;-O2;19,98;0,458499905;1720727189311
cvector;1024;clang++;-O2;20,14;0,460426717;1720727189784
cvector;1024;clang++;-O2;19,95;0,459571158;1720727190255
cvector;1024;clang++;-O2;20,03;0,457949257;1720727190726
cvector;1024;clang++;-O2;19,94;0,459304069;1720727191197
cvector;1024;clang++;-O2;20,00;0,460008446;1720727191670
cvector;8192;clang++;-O2;158,67;3,641866831;1720727197013
cvector;8192;clang++;-O2;164,47;3,642728141;1720727200668
cvector;8192;clang++;-O2;167,64;3,651055125;1720727204331
cvector;8192;clang++;-O2;167,07;3,651723224;1720727207995
cvector;8192;clang++;-O2;2,79;0,061197414;1720727208070
cvector;8192;clang++;-O2;1720727208081;;
cvector;8192;clang++;-O2;1720727208093;;
cvector;8192;clang++;-O2;1720727208105;;
cvector;8192;clang++;-O2;1720727208117;;
cvector;8192;clang++;-O2;1720727208129;;
cvector;8192;clang++;-O2;1720727208141;;
cvector;8192;clang++;-O2;1720727208153;;
cvector;8192;clang++;-O2;1720727208165;;
cvector;8192;clang++;-O2;1720727208177;;
cvector;8192;clang++;-O2;1720727208189;;
dbitset;128;clang++;-O2;17,01;0,386888095;1720727210300
dbitset;128;clang++;-O2;17,09;0,387182105;1720727210700
dbitset;128;clang++;-O2;17,05;0,386945042;1720727211100
dbitset;128;clang++;-O2;16,96;0,384761551;1720727211497
dbitset;128;clang++;-O2;16,96;0,386949380;1720727211896
dbitset;128;clang++;-O2;16,84;0,386711035;1720727212295
dbitset;128;clang++;-O2;16,94;0,387117384;1720727212694
dbitset;128;clang++;-O2;17,76;0,386841579;1720727213093
dbitset;128;clang++;-O2;18,04;0,384731675;1720727213490
dbitset;128;clang++;-O2;18,15;0,384575012;1720727213887
dbitset;128;clang++;-O2;17,84;0,384634243;1720727214284
dbitset;128;clang++;-O2;17,94;0,384602824;1720727214681
dbitset;128;clang++;-O2;16,78;0,384203127;1720727215077
dbitset;128;clang++;-O2;16,98;0,384583958;1720727215474
dbitset;128;clang++;-O2;17,00;0,384674788;1720727215871
dbitset;1024;clang++;-O2;137,78;3,044110560;1720727220622
dbitset;1024;clang++;-O2;133,25;3,049688295;1720727223684
dbitset;1024;clang++;-O2;133,51;3,046087993;1720727226743
dbitset;1024;clang++;-O2;133,49;3,046102630;1720727229802
dbitset;1024;clang++;-O2;132,64;3,047832875;1720727232862
dbitset;1024;clang++;-O2;132,99;3,045395418;1720727235920
dbitset;1024;clang++;-O2;132,43;3,049224416;1720727238982
dbitset;1024;clang++;-O2;132,16;3,060748079;1720727242055
dbitset;1024;clang++;-O2;132,78;3,046284841;1720727245114
dbitset;1024;clang++;-O2;133,06;3,045269072;1720727248171
dbitset;1024;clang++;-O2;131,79;3,055935372;1720727251240
dbitset;1024;clang++;-O2;132,54;3,061404446;1720727254313
dbitset;1024;clang++;-O2;133,86;3,044539388;1720727257370
dbitset;1024;clang++;-O2;133,13;3,043586887;1720727260426
dbitset;1024;clang++;-O2;132,90;3,043176220;1720727263482
dbitset;8192;clang++;-O2;1.121,45;24,391331132;1720727289584
dbitset;8192;clang++;-O2;193,98;4,506523412;1720727294103
dbitset;8192;clang++;-O2;201,79;4,523190710;1720727298639
dbitset;8192;clang++;-O2;195,98;4,531176480;1720727303183
dbitset;8192;clang++;-O2;192,68;4,533704184;1720727307729
dbitset;8192;clang++;-O2;192,41;4,531113642;1720727312273
dbitset;8192;clang++;-O2;192,45;4,531759279;1720727316817
dbitset;8192;clang++;-O2;192,75;4,531116637;1720727321361
dbitset;8192;clang++;-O2;192,41;4,531342951;1720727325904
dbitset;8192;clang++;-O2;192,53;4,531219699;1720727330448
dbitset;8192;clang++;-O2;192,51;4,532046847;1720727334993
dbitset;8192;clang++;-O2;192,91;4,533171939;1720727339538
dbitset;8192;clang++;-O2;192,54;4,532318083;1720727344083
dbitset;8192;clang++;-O2;192,42;4,530867582;1720727348627
dbitset;8192;clang++;-O2;192,85;4,536728910;1720727353176
string;128;clang++;-O2;2,99;0,060948689;1720727355104
string;128;clang++;-O2;2,90;0,060997431;1720727355177
string;128;clang++;-O2;2,83;0,061187716;1720727355251
string;128;clang++;-O2;2,89;0,061039939;1720727355324
string;128;clang++;-O2;2,84;0,061319603;1720727355398
string;128;clang++;-O2;2,81;0,060792357;1720727355471
string;128;clang++;-O2;2,87;0,062511692;1720727355546
string;128;clang++;-O2;2,83;0,061302060;1720727355620
string;128;clang++;-O2;2,73;0,061014082;1720727355694
string;128;clang++;-O2;2,68;0,060882055;1720727355767
string;128;clang++;-O2;2,72;0,060930255;1720727355840
string;128;clang++;-O2;3,40;0,076416215;1720727355914
string;128;clang++;-O2;2,69;0,060932499;1720727355987
string;128;clang++;-O2;2,83;0,060936647;1720727356060
string;128;clang++;-O2;2,93;0,060757422;1720727356133
string;1024;clang++;-O2;20,37;1720727358540;
string;1024;clang++;-O2;19,67;0,459714583;1720727359012
string;1024;clang++;-O2;19,49;0,460261566;1720727359484
string;1024;clang++;-O2;19,63;0,461687271;1720727359956
string;1024;clang++;-O2;19,75;0,461666662;1720727360429
string;1024;clang++;-O2;19,84;0,462400574;1720727360903
string;1024;clang++;-O2;19,75;0,460719372;1720727361376
string;1024;clang++;-O2;21,39;0,460602243;1720727361849
string;1024;clang++;-O2;21,44;0,459183470;1720727362321
string;1024;clang++;-O2;21,38;0,459765819;1720727362793
string;1024;clang++;-O2;1720727362805;;
string;1024;clang++;-O2;1720727362818;;
string;1024;clang++;-O2;1720727362830;;
string;1024;clang++;-O2;1720727362842;;
string;1024;clang++;-O2;1720727362854;;
string;8192;clang++;-O2;158,26;3,644697551;1720727368373
string;8192;clang++;-O2;155,82;3,647956793;1720727372034
string;8192;clang++;-O2;155,78;3,649519675;1720727375696
string;8192;clang++;-O2;156,09;3,649073641;1720727379358
string;8192;clang++;-O2;155,62;3,646577816;1720727383017
string;8192;clang++;-O2;154,38;3,649261342;1720727386679
string;8192;clang++;-O2;153,98;3,636640509;1720727390327
string;8192;clang++;-O2;155,00;3,644023370;1720727393984
string;8192;clang++;-O2;155,21;3,651946381;1720727397648
string;8192;clang++;-O2;154,82;3,653151635;1720727401314
string;8192;clang++;-O2;155,54;3,651057029;1720727404977
string;8192;clang++;-O2;159,19;3,654036659;1720727408644
string;8192;clang++;-O2;147,33;3,636063350;1720727412292
string;8192;clang++;-O2;147,98;3,639916322;1720727415945
string;8192;clang++;-O2;148,08;3,649122913;1720727419606
bitset;128;clang++;-O3;16,80;0,384361897;1720727421684
bitset;128;clang++;-O3;17,10;0,384166552;1720727422081
bitset;128;clang++;-O3;16,82;0,386519901;1720727422480
bitset;128;clang++;-O3;16,67;0,384042340;1720727422877
bitset;128;clang++;-O3;16,84;0,384015399;1720727423273
