#compiler;opt;program;seed;length;work;energy(J);time(s)
clang++;-O3;bitset;68;512;h;61.51;1.955047329
clang++;-O3;bitset;69;512;h;61.23;1.946965286
clang++;-O3;bitset;70;512;h;60.48;1.931462405
clang++;-O3;bitset;71;512;h;60.28;1.930477625
clang++;-O3;bitset;72;512;h;60.51;1.930890716
clang++;-O3;bitset;73;512;h;61.83;1.932750425
clang++;-O3;bitset;74;512;h;60.56;1.947523078
clang++;-O3;bitset;75;512;h;61.73;1.929379661
clang++;-O3;bitset;76;512;h;61.31;1.949104827
clang++;-O3;bitset;77;512;h;62.24;1.952255749
clang++;-O3;bitset;78;512;h;62.18;1.944680003
clang++;-O3;bitset;79;512;h;60.48;1.937366676
clang++;-O3;bitset;80;512;h;60.99;1.942301855
clang++;-O3;bitset;81;512;h;62.41;1.957777834
clang++;-O3;bitset;82;512;h;60.72;1.939360505
clang++;-O3;bitset;83;512;h;62.07;1.952775079
clang++;-O3;bitset;84;512;h;62.23;1.952643243
clang++;-O3;bitset;85;512;h;60.49;1.940151725
clang++;-O3;bitset;86;512;h;62.47;1.959524241
clang++;-O3;bitset;87;512;h;61.28;1.947849458
clang++;-O3;bitset;88;512;h;62.14;1.943967771
clang++;-O3;bitset;89;512;h;62.00;1.940080201
clang++;-O3;bitset;90;512;h;61.36;1.950278571
clang++;-O3;bitset;91;512;h;60.66;1.939377327
clang++;-O3;bitset;92;512;h;60.87;1.942393166
clang++;-O3;bitset;93;512;h;62.33;1.954771122
clang++;-O3;bitset;94;512;h;62.00;1.939609581
clang++;-O3;bitset;95;512;h;61.28;1.939333203
clang++;-O3;bitset;96;512;h;61.94;1.937550219
clang++;-O3;bitset;97;512;h;60.37;1.940378118
clang++;-O3;bitset;98;512;h;61.14;1.941075492
clang++;-O3;bitset;99;512;h;60.61;1.939216224
clang++;-O3;bitset;00;512;i;47.98;1.541589864
clang++;-O3;bitset;01;512;i;47.50;1.537647221
clang++;-O3;bitset;02;512;i;48.99;1.543951270
clang++;-O3;bitset;03;512;i;48.87;1.543299862
clang++;-O3;bitset;04;512;i;47.42;1.538229130
clang++;-O3;bitset;05;512;i;48.96;1.543316984
clang++;-O3;bitset;06;512;i;47.20;1.534164288
clang++;-O3;bitset;07;512;i;47.98;1.541760944
clang++;-O3;bitset;08;512;i;49.19;1.546697945
clang++;-O3;bitset;09;512;i;48.24;1.545996304
clang++;-O3;bitset;10;512;i;48.64;1.532815917
clang++;-O3;bitset;11;512;i;48.11;1.544425286
clang++;-O3;bitset;12;512;i;48.61;1.532854840
clang++;-O3;bitset;13;512;i;48.82;1.546403314
clang++;-O3;bitset;14;512;i;47.83;1.541982809
clang++;-O3;bitset;15;512;i;48.07;1.537505476
clang++;-O3;bitset;16;512;i;48.16;1.544854779
clang++;-O3;bitset;17;512;i;47.70;1.545612626
clang++;-O3;bitset;18;512;i;48.64;1.532490749
clang++;-O3;bitset;19;512;i;47.85;1.538525293
clang++;-O3;bitset;20;512;i;48.76;1.535777265
clang++;-O3;bitset;21;512;i;48.16;1.540231464
clang++;-O3;bitset;22;512;i;48.22;1.545780941
clang++;-O3;bitset;23;512;i;48.72;1.536373689
clang++;-O3;bitset;24;512;i;47.99;1.541848728
clang++;-O3;bitset;25;512;i;47.93;1.545472345
clang++;-O3;bitset;26;512;i;48.89;1.540996715
clang++;-O3;bitset;27;512;i;48.15;1.545623947
clang++;-O3;bitset;28;512;i;47.91;1.545364112
clang++;-O3;bitset;29;512;i;47.33;1.537252543
clang++;-O3;bitset;30;512;i;48.77;1.536047209
clang++;-O3;bitset;31;512;i;49.15;1.546654725
clang++;-O3;bitset;32;512;i;48.15;1.544789407
clang++;-O3;bitset;33;512;i;49.20;1.546732520
clang++;-O3;bitset;34;512;i;48.67;1.532483274
clang++;-O3;bitset;35;512;i;48.16;1.545663933
clang++;-O3;bitset;36;512;i;48.07;1.541787994
clang++;-O3;bitset;37;512;i;48.50;1.535043483
clang++;-O3;bitset;38;512;i;49.02;1.546880367
clang++;-O3;bitset;39;512;i;48.27;1.545664163
clang++;-O3;bitset;40;512;i;48.20;1.541430116
clang++;-O3;bitset;41;512;i;47.77;1.541964815
clang++;-O3;bitset;42;512;i;49.08;1.543779048
clang++;-O3;bitset;43;512;i;48.77;1.538813302
clang++;-O3;bitset;44;512;i;47.14;1.534181330
clang++;-O3;bitset;45;512;i;48.95;1.546275727
clang++;-O3;bitset;46;512;i;49.13;1.546128160
clang++;-O3;bitset;47;512;i;48.29;1.544981156
clang++;-O3;bitset;48;512;i;47.33;1.544708115
clang++;-O3;bitset;49;512;i;48.07;1.541653693
clang++;-O3;bitset;50;512;i;48.51;1.546184475
clang++;-O3;bitset;51;512;i;48.16;1.542000933
clang++;-O3;bitset;52;512;i;48.04;1.542301094
clang++;-O3;bitset;53;512;i;47.81;1.543040006
clang++;-O3;bitset;54;512;i;49.00;1.543113252
clang++;-O3;bitset;55;512;i;47.86;1.538456133
clang++;-O3;bitset;56;512;i;47.42;1.538526375
clang++;-O3;bitset;57;512;i;47.19;1.536875137
clang++;-O3;bitset;58;512;i;47.99;1.541442579
clang++;-O3;bitset;59;512;i;48.68;1.547449221
clang++;-O3;bitset;60;512;i;47.89;1.541611875
clang++;-O3;bitset;61;512;i;48.13;1.544878964
clang++;-O3;bitset;62;512;i;48.91;1.543415598
clang++;-O3;bitset;63;512;i;48.48;1.560395430
clang++;-O3;bitset;64;512;i;47.68;1.533829642
clang++;-O3;bitset;65;512;i;47.41;1.537584304
clang++;-O3;bitset;66;512;i;47.32;1.540070933
clang++;-O3;bitset;67;512;i;48.65;1.532535152
clang++;-O3;bitset;68;512;i;48.97;1.547793755
clang++;-O3;bitset;69;512;i;49.19;1.543463768
clang++;-O3;bitset;70;512;i;47.60;1.541901587
clang++;-O3;bitset;71;512;i;47.93;1.546156353
clang++;-O3;bitset;72;512;i;46.91;1.533809435
clang++;-O3;bitset;73;512;i;47.88;1.541050074
clang++;-O3;bitset;74;512;i;48.74;1.536113483
clang++;-O3;bitset;75;512;i;48.74;1.546235471
clang++;-O3;bitset;76;512;i;49.17;1.547096631
clang++;-O3;bitset;77;512;i;48.15;1.548649806
clang++;-O3;bitset;78;512;i;47.85;1.540948515
clang++;-O3;bitset;79;512;i;48.15;1.545402213
clang++;-O3;bitset;80;512;i;47.73;1.540978911
clang++;-O3;bitset;81;512;i;48.92;1.543110037
clang++;-O3;bitset;82;512;i;48.73;1.535708817
clang++;-O3;bitset;83;512;i;49.01;1.547380392
clang++;-O3;bitset;84;512;i;48.95;1.547017784
clang++;-O3;bitset;85;512;i;48.62;1.532945458
clang++;-O3;bitset;86;512;i;48.69;1.532688750
clang++;-O3;bitset;87;512;i;49.05;1.547009138
clang++;-O3;bitset;88;512;i;47.39;1.534104817
clang++;-O3;bitset;89;512;i;48.77;1.536296105
clang++;-O3;bitset;90;512;i;48.68;1.536135535
clang++;-O3;bitset;91;512;i;48.65;1.535272200
clang++;-O3;bitset;92;512;i;48.88;1.543618818
clang++;-O3;bitset;93;512;i;47.29;1.542465161
clang++;-O3;bitset;94;512;i;48.62;1.532763419
clang++;-O3;bitset;95;512;i;48.12;1.538844550
clang++;-O3;bitset;96;512;i;48.94;1.543420027
clang++;-O3;bitset;97;512;i;47.06;1.541875528
clang++;-O3;bitset;98;512;i;48.96;1.546062909
clang++;-O3;bitset;99;512;i;47.97;1.541326181
clang++;-O3;bitset;00;1024;g;101.93;3.270974938
clang++;-O3;bitset;01;1024;g;105.49;3.274877109
clang++;-O3;bitset;02;1024;g;105.70;3.295300719
clang++;-O3;bitset;03;1024;g;102.04;3.268118239
clang++;-O3;bitset;04;1024;g;105.28;3.278730263
clang++;-O3;bitset;05;1024;g;104.90;3.268356091
clang++;-O3;bitset;06;1024;g;103.28;3.272786048
clang++;-O3;bitset;07;1024;g;103.67;3.288758084
clang++;-O3;bitset;08;1024;g;102.95;3.262670610
clang++;-O3;bitset;09;1024;g;103.53;3.266427045
clang++;-O3;bitset;10;1024;g;102.74;3.256813651
clang++;-O3;bitset;11;1024;g;104.79;3.265978745
clang++;-O3;bitset;12;1024;g;103.07;3.264056894
clang++;-O3;bitset;13;1024;g;102.40;3.274961403
clang++;-O3;bitset;14;1024;g;103.06;3.275287556
clang++;-O3;bitset;15;1024;g;102.94;3.265058607
clang++;-O3;bitset;16;1024;g;103.66;3.289988022
clang++;-O3;bitset;17;1024;g;106.34;3.291015305
clang++;-O3;bitset;18;1024;g;103.78;3.291000978
clang++;-O3;bitset;19;1024;g;105.17;3.283907994
clang++;-O3;bitset;20;1024;g;104.50;3.329158292
clang++;-O3;bitset;21;1024;g;102.61;3.267850706
clang++;-O3;bitset;22;1024;g;103.64;3.279494071
clang++;-O3;bitset;23;1024;g;102.71;3.268094263
clang++;-O3;bitset;24;1024;g;103.27;3.280030314
clang++;-O3;bitset;25;1024;g;104.53;3.312326466
clang++;-O3;bitset;26;1024;g;103.20;3.267142033
clang++;-O3;bitset;27;1024;g;103.76;3.302015936
clang++;-O3;bitset;28;1024;g;103.72;3.278410174
clang++;-O3;bitset;29;1024;g;102.31;3.268409231
clang++;-O3;bitset;30;1024;g;102.61;3.268329352
clang++;-O3;bitset;31;1024;g;103.06;3.278197377
clang++;-O3;bitset;32;1024;g;104.66;3.279736423
clang++;-O3;bitset;33;1024;g;103.77;3.268611772
clang++;-O3;bitset;34;1024;g;102.45;3.268372153
clang++;-O3;bitset;35;1024;g;102.69;3.257426183
clang++;-O3;bitset;36;1024;g;103.08;3.256784665
clang++;-O3;bitset;37;1024;g;103.28;3.278016165
clang++;-O3;bitset;38;1024;g;104.94;3.268520902
clang++;-O3;bitset;39;1024;g;104.78;3.268556547
clang++;-O3;bitset;40;1024;g;103.91;3.280173862
clang++;-O3;bitset;41;1024;g;102.45;3.256875845
clang++;-O3;bitset;42;1024;g;103.34;3.268456089
clang++;-O3;bitset;43;1024;g;105.41;3.289488247
clang++;-O3;bitset;44;1024;g;103.95;3.267861180
clang++;-O3;bitset;45;1024;g;103.65;3.261415474
clang++;-O3;bitset;46;1024;g;104.36;3.284562608
clang++;-O3;bitset;47;1024;g;103.06;3.257767734
clang++;-O3;bitset;48;1024;g;104.63;3.255932021
clang++;-O3;bitset;49;1024;g;102.12;3.266115082
clang++;-O3;bitset;50;1024;g;101.72;3.246805083
clang++;-O3;bitset;51;1024;g;101.40;3.257735491
clang++;-O3;bitset;52;1024;g;102.49;3.267539366
clang++;-O3;bitset;53;1024;g;104.75;3.279510762
clang++;-O3;bitset;54;1024;g;102.65;3.290512615
clang++;-O3;bitset;55;1024;g;103.91;3.299632238
clang++;-O3;bitset;56;1024;g;104.64;3.279721095
clang++;-O3;bitset;57;1024;g;104.72;3.289400416
clang++;-O3;bitset;58;1024;g;103.46;3.279874933
clang++;-O3;bitset;59;1024;g;104.75;3.290626478
clang++;-O3;bitset;60;1024;g;104.63;3.287868128
clang++;-O3;bitset;61;1024;g;103.20;3.266228696
clang++;-O3;bitset;62;1024;g;102.95;3.267723681
clang++;-O3;bitset;63;1024;g;103.57;3.265673116
clang++;-O3;bitset;64;1024;g;104.85;3.277241648
clang++;-O3;bitset;65;1024;g;103.55;3.267313202
clang++;-O3;bitset;66;1024;g;102.92;3.260834338
clang++;-O3;bitset;67;1024;g;102.15;3.249400795
clang++;-O3;bitset;68;1024;g;105.16;3.278364540
clang++;-O3;bitset;69;1024;g;105.87;3.278010785
clang++;-O3;bitset;70;1024;g;102.23;3.254609379
clang++;-O3;bitset;71;1024;g;103.50;3.266772782
clang++;-O3;bitset;72;1024;g;104.36;3.266137425
clang++;-O3;bitset;73;1024;g;103.69;3.278569000
clang++;-O3;bitset;74;1024;g;104.92;3.270121204
clang++;-O3;bitset;75;1024;g;105.41;3.328587544
clang++;-O3;bitset;76;1024;g;103.29;3.267072503
clang++;-O3;bitset;77;1024;g;103.35;3.276044300
clang++;-O3;bitset;78;1024;g;101.07;3.244482409
clang++;-O3;bitset;79;1024;g;104.32;3.278124347
clang++;-O3;bitset;80;1024;g;105.15;3.276022769
clang++;-O3;bitset;81;1024;g;103.05;3.266968517
clang++;-O3;bitset;82;1024;g;102.13;3.267278440
clang++;-O3;bitset;83;1024;g;104.43;3.277608022
clang++;-O3;bitset;84;1024;g;102.35;3.265132414
clang++;-O3;bitset;85;1024;g;105.08;3.266848966
clang++;-O3;bitset;86;1024;g;102.08;3.267317310
clang++;-O3;bitset;87;1024;g;104.53;3.255196965
clang++;-O3;bitset;88;1024;g;105.08;3.288052144
clang++;-O3;bitset;89;1024;g;101.36;3.255819449
clang++;-O3;bitset;90;1024;g;102.53;3.266140800
clang++;-O3;bitset;91;1024;g;104.70;3.288827714
clang++;-O3;bitset;92;1024;g;105.39;3.299714069
clang++;-O3;bitset;93;1024;g;103.66;3.289287035
clang++;-O3;bitset;94;1024;g;105.13;3.276417137
clang++;-O3;bitset;95;1024;g;103.59;3.288045291
clang++;-O3;bitset;96;1024;g;104.86;3.266910568
clang++;-O3;bitset;97;1024;g;105.36;3.287779224
clang++;-O3;bitset;98;1024;g;104.75;3.288961424
clang++;-O3;bitset;99;1024;g;103.86;3.289570083
clang++;-O3;bitset;00;1024;h;126.01;3.971016751
clang++;-O3;bitset;01;1024;h;123.74;3.949588621
clang++;-O3;bitset;02;1024;h;124.83;3.963712441
clang++;-O3;bitset;03;1024;h;124.42;3.948289011
clang++;-O3;bitset;04;1024;h;124.93;3.961437338
clang++;-O3;bitset;05;1024;h;124.73;3.965043140
clang++;-O3;bitset;06;1024;h;123.17;3.940602797
clang++;-O3;bitset;07;1024;h;125.78;3.973468836
clang++;-O3;bitset;08;1024;h;125.56;3.927565979
clang++;-O3;bitset;09;1024;h;126.36;3.963156662
clang++;-O3;bitset;10;1024;h;124.48;3.964054220
clang++;-O3;bitset;11;1024;h;124.06;3.948746145
clang++;-O3;bitset;12;1024;h;126.39;3.962707242
clang++;-O3;bitset;13;1024;h;125.63;3.934633575
clang++;-O3;bitset;14;1024;h;123.29;3.959327842
clang++;-O3;bitset;15;1024;h;125.45;3.926766103
clang++;-O3;bitset;16;1024;h;123.94;3.940896807
clang++;-O3;bitset;17;1024;h;126.45;3.960631862
clang++;-O3;bitset;18;1024;h;124.31;3.947793204
clang++;-O3;bitset;19;1024;h;125.56;3.987123940
clang++;-O3;bitset;20;1024;h;126.41;3.957618566
clang++;-O3;bitset;21;1024;h;125.66;3.938387615
clang++;-O3;bitset;22;1024;h;124.96;3.964590834
clang++;-O3;bitset;23;1024;h;124.99;3.975554706
clang++;-O3;bitset;24;1024;h;126.42;3.953535281
clang++;-O3;bitset;25;1024;h;126.37;3.958105467
clang++;-O3;bitset;26;1024;h;125.84;3.948677427
clang++;-O3;bitset;27;1024;h;124.09;3.956973169
clang++;-O3;bitset;28;1024;h;124.21;3.956667236
clang++;-O3;bitset;29;1024;h;126.01;3.947498712
clang++;-O3;bitset;30;1024;h;125.71;3.956986825
clang++;-O3;bitset;31;1024;h;125.90;3.949704487
clang++;-O3;bitset;32;1024;h;126.16;3.955110636
clang++;-O3;bitset;33;1024;h;123.29;3.942300071
clang++;-O3;bitset;34;1024;h;123.02;3.956968210
clang++;-O3;bitset;35;1024;h;124.73;3.953002114
clang++;-O3;bitset;36;1024;h;123.35;3.963264354
clang++;-O3;bitset;37;1024;h;123.05;3.952775260
clang++;-O3;bitset;38;1024;h;125.70;3.961661997
clang++;-O3;bitset;39;1024;h;122.94;3.945810686
clang++;-O3;bitset;40;1024;h;122.15;3.939221444
clang++;-O3;bitset;41;1024;h;124.52;3.946143929
clang++;-O3;bitset;42;1024;h;125.70;3.946632563
clang++;-O3;bitset;43;1024;h;124.10;3.957657689
clang++;-O3;bitset;44;1024;h;125.53;3.937400299
clang++;-O3;bitset;45;1024;h;124.83;3.955455191
clang++;-O3;bitset;46;1024;h;125.09;3.971490908
clang++;-O3;bitset;47;1024;h;125.64;3.955642001
clang++;-O3;bitset;48;1024;h;125.23;3.934685602
clang++;-O3;bitset;49;1024;h;121.35;3.939644596
clang++;-O3;bitset;50;1024;h;124.84;3.922722211
clang++;-O3;bitset;51;1024;h;122.03;3.931531634
clang++;-O3;bitset;52;1024;h;124.78;3.964323745
clang++;-O3;bitset;53;1024;h;125.20;3.924811698
clang++;-O3;bitset;54;1024;h;124.66;3.951942994
clang++;-O3;bitset;55;1024;h;122.77;3.960171130
clang++;-O3;bitset;56;1024;h;126.69;3.969180697
clang++;-O3;bitset;57;1024;h;125.62;3.952982928
clang++;-O3;bitset;58;1024;h;124.41;3.948209461
clang++;-O3;bitset;59;1024;h;122.42;3.955914871
clang++;-O3;bitset;60;1024;h;123.32;3.943646649
clang++;-O3;bitset;61;1024;h;125.14;3.932464268
clang++;-O3;bitset;62;1024;h;122.06;3.926836064
clang++;-O3;bitset;63;1024;h;123.89;3.950606845
clang++;-O3;bitset;64;1024;h;124.45;3.949215372
clang++;-O3;bitset;65;1024;h;124.79;3.949042780
clang++;-O3;bitset;66;1024;h;125.19;3.931083336
clang++;-O3;bitset;67;1024;h;121.76;3.923959384
clang++;-O3;bitset;68;1024;h;125.44;3.953007383
clang++;-O3;bitset;69;1024;h;125.58;3.946608859
clang++;-O3;bitset;70;1024;h;126.94;3.986170749
clang++;-O3;bitset;71;1024;h;123.40;3.952773376
clang++;-O3;bitset;72;1024;h;125.84;3.960662719
clang++;-O3;bitset;73;1024;h;123.23;3.954099205
clang++;-O3;bitset;74;1024;h;125.75;3.956611642
clang++;-O3;bitset;75;1024;h;124.90;3.983546852
clang++;-O3;bitset;76;1024;h;125.86;3.957914770
clang++;-O3;bitset;77;1024;h;123.18;3.944891396
clang++;-O3;bitset;78;1024;h;125.02;3.962881867
clang++;-O3;bitset;79;1024;h;124.34;3.942324887
clang++;-O3;bitset;80;1024;h;122.61;3.949208466
clang++;-O3;bitset;81;1024;h;124.55;3.958200779
clang++;-O3;bitset;82;1024;h;126.32;3.978778429
clang++;-O3;bitset;83;1024;h;121.86;3.939530810
clang++;-O3;bitset;84;1024;h;125.85;3.963255386
clang++;-O3;bitset;85;1024;h;123.56;3.942854638
clang++;-O3;bitset;86;1024;h;122.05;3.922289703
clang++;-O3;bitset;87;1024;h;122.24;3.948894588
clang++;-O3;bitset;88;1024;h;125.50;3.970483890
clang++;-O3;bitset;89;1024;h;126.88;3.988491902
clang++;-O3;bitset;90;1024;h;162.12;5.181654141
clang++;-O3;bitset;91;1024;h;122.47;3.944343273
clang++;-O3;bitset;92;1024;h;121.72;3.933103605
clang++;-O3;bitset;93;1024;h;126.69;3.973821204
clang++;-O3;bitset;94;1024;h;126.80;3.966483295
clang++;-O3;bitset;95;1024;h;125.05;3.961731866
clang++;-O3;bitset;96;1024;h;123.10;3.961809741
clang++;-O3;bitset;97;1024;h;122.64;3.945786594
clang++;-O3;bitset;98;1024;h;125.97;3.955532438
clang++;-O3;bitset;99;1024;h;125.13;3.958486033
clang++;-O3;bitset;00;1024;i;94.56;3.068580500
clang++;-O3;bitset;01;1024;i;97.77;3.089763792
clang++;-O3;bitset;02;1024;i;95.07;3.098035156
clang++;-O3;bitset;03;1024;i;96.12;3.096173173
clang++;-O3;bitset;04;1024;i;94.97;3.081087088
clang++;-O3;bitset;05;1024;i;95.36;3.087079400
clang++;-O3;bitset;06;1024;i;97.14;3.112652203
clang++;-O3;bitset;07;1024;i;96.65;3.061076690
clang++;-O3;bitset;08;1024;i;96.08;3.085680933
clang++;-O3;bitset;09;1024;i;95.72;3.078304452
clang++;-O3;bitset;10;1024;i;93.82;3.061731937
clang++;-O3;bitset;11;1024;i;93.38;3.066887472
clang++;-O3;bitset;12;1024;i;96.37;3.078817212
clang++;-O3;bitset;13;1024;i;96.31;3.078393980
clang++;-O3;bitset;14;1024;i;97.68;3.082918805
clang++;-O3;bitset;15;1024;i;97.39;3.082855808
clang++;-O3;bitset;16;1024;i;94.89;3.068728015
clang++;-O3;bitset;17;1024;i;96.47;3.080781928
clang++;-O3;bitset;18;1024;i;97.03;3.090397116
clang++;-O3;bitset;19;1024;i;95.95;3.085766463
clang++;-O3;bitset;20;1024;i;97.02;3.088899655
clang++;-O3;bitset;21;1024;i;94.94;3.080729559
clang++;-O3;bitset;22;1024;i;97.10;3.088268605
clang++;-O3;bitset;23;1024;i;97.32;3.089303651
clang++;-O3;bitset;24;1024;i;96.94;3.067928039
clang++;-O3;bitset;25;1024;i;94.11;3.072432947
clang++;-O3;bitset;26;1024;i;96.86;3.081716326
clang++;-O3;bitset;27;1024;i;92.89;3.059399513
clang++;-O3;bitset;28;1024;i;96.07;3.078352482
clang++;-O3;bitset;29;1024;i;92.78;3.065927626
clang++;-O3;bitset;30;1024;i;92.94;3.058929624
clang++;-O3;bitset;31;1024;i;95.52;3.067618610
clang++;-O3;bitset;32;1024;i;93.14;3.059163541
clang++;-O3;bitset;33;1024;i;96.71;3.088996255
clang++;-O3;bitset;34;1024;i;93.49;3.060803409
clang++;-O3;bitset;35;1024;i;96.66;3.079306377
clang++;-O3;bitset;36;1024;i;96.11;3.078576070
clang++;-O3;bitset;37;1024;i;97.20;3.088999060
clang++;-O3;bitset;38;1024;i;93.52;3.060502627
clang++;-O3;bitset;39;1024;i;97.15;3.088241153
clang++;-O3;bitset;40;1024;i;92.56;3.059534716
clang++;-O3;bitset;41;1024;i;93.13;3.067276550
clang++;-O3;bitset;42;1024;i;92.82;3.066094228
clang++;-O3;bitset;43;1024;i;93.14;3.060133596
clang++;-O3;bitset;44;1024;i;92.91;3.065546383
clang++;-O3;bitset;45;1024;i;96.48;3.086028444
clang++;-O3;bitset;46;1024;i;96.37;3.086069070
clang++;-O3;bitset;47;1024;i;96.20;3.083004335
clang++;-O3;bitset;48;1024;i;95.71;3.094514119
clang++;-O3;bitset;49;1024;i;97.67;3.083567248
clang++;-O3;bitset;50;1024;i;92.94;3.066534913
clang++;-O3;bitset;51;1024;i;97.40;3.082832664
clang++;-O3;bitset;52;1024;i;95.30;3.066257984
clang++;-O3;bitset;53;1024;i;97.44;3.089769933
clang++;-O3;bitset;54;1024;i;96.02;3.079308000
clang++;-O3;bitset;55;1024;i;92.77;3.059964870
clang++;-O3;bitset;56;1024;i;95.71;3.087116789
clang++;-O3;bitset;57;1024;i;95.89;3.081833675
clang++;-O3;bitset;58;1024;i;97.47;3.090937027
clang++;-O3;bitset;59;1024;i;93.11;3.068050277
clang++;-O3;bitset;60;1024;i;96.59;3.082154896
clang++;-O3;bitset;61;1024;i;93.18;3.066258675
clang++;-O3;bitset;62;1024;i;92.81;3.067168087
clang++;-O3;bitset;63;1024;i;94.42;3.068147620
clang++;-O3;bitset;64;1024;i;95.92;3.078497082
clang++;-O3;bitset;65;1024;i;96.60;3.082107647
clang++;-O3;bitset;66;1024;i;96.30;3.079052842
clang++;-O3;bitset;67;1024;i;93.21;3.060192105
clang++;-O3;bitset;68;1024;i;96.74;3.068362792
clang++;-O3;bitset;69;1024;i;96.56;3.082464626
clang++;-O3;bitset;70;1024;i;96.40;3.078400301
clang++;-O3;bitset;71;1024;i;95.32;3.086528739
clang++;-O3;bitset;72;1024;i;96.59;3.082006067
clang++;-O3;bitset;73;1024;i;93.09;3.066032573
clang++;-O3;bitset;74;1024;i;93.87;3.064118040
clang++;-O3;bitset;75;1024;i;92.36;3.059507424
clang++;-O3;bitset;76;1024;i;96.95;3.083005738
clang++;-O3;bitset;77;1024;i;93.96;3.069968256
clang++;-O3;bitset;78;1024;i;94.19;3.072820392
clang++;-O3;bitset;79;1024;i;96.74;3.082245566
clang++;-O3;bitset;80;1024;i;92.65;3.059225967
clang++;-O3;bitset;81;1024;i;96.99;3.102622108
clang++;-O3;bitset;82;1024;i;95.23;3.086795178
clang++;-O3;bitset;83;1024;i;93.39;3.066061597
clang++;-O3;bitset;84;1024;i;96.20;3.079588234
clang++;-O3;bitset;85;1024;i;96.57;3.085189383
clang++;-O3;bitset;86;1024;i;93.04;3.059164293
clang++;-O3;bitset;87;1024;i;96.21;3.087098786
clang++;-O3;bitset;88;1024;i;96.25;3.079007427
clang++;-O3;bitset;89;1024;i;94.83;3.073782472
clang++;-O3;bitset;90;1024;i;96.37;3.085541472
clang++;-O3;bitset;91;1024;i;92.99;3.066891470
clang++;-O3;bitset;92;1024;i;96.15;3.078750326
clang++;-O3;bitset;93;1024;i;93.02;3.060069366
clang++;-O3;bitset;94;1024;i;94.79;3.074384218
clang++;-O3;bitset;95;1024;i;96.21;3.079453321
clang++;-O3;bitset;96;1024;i;97.51;3.089784591
clang++;-O3;bitset;97;1024;i;96.23;3.086759521
clang++;-O3;bitset;98;1024;i;96.54;3.082048708
clang++;-O3;bitset;99;1024;i;95.99;3.079382439
clang++;-O3;bitset;00;2048;g;200.56;6.430543392
clang++;-O3;bitset;01;2048;g;204.63;6.456364069
clang++;-O3;bitset;02;2048;g;202.55;6.434029233
clang++;-O3;bitset;03;2048;g;202.58;6.436277367
clang++;-O3;bitset;04;2048;g;201.20;6.436141875
clang++;-O3;bitset;05;2048;g;194.86;6.380722852
clang++;-O3;bitset;06;2048;g;196.06;6.412300602
clang++;-O3;bitset;07;2048;g;200.43;6.451784130
clang++;-O3;bitset;08;2048;g;202.76;6.450359336
clang++;-O3;bitset;09;2048;g;198.43;6.439243657
clang++;-O3;bitset;10;2048;g;195.72;6.419138625
clang++;-O3;bitset;11;2048;g;201.67;6.421001368
clang++;-O3;bitset;12;2048;g;196.55;6.410339755
clang++;-O3;bitset;13;2048;g;201.57;6.440852026
clang++;-O3;bitset;14;2048;g;205.09;6.469943014
clang++;-O3;bitset;15;2048;g;203.08;6.445854999
clang++;-O3;bitset;16;2048;g;202.91;6.446580556
clang++;-O3;bitset;17;2048;g;197.35;6.401344773
clang++;-O3;bitset;18;2048;g;202.33;6.447231754
clang++;-O3;bitset;19;2048;g;202.44;6.447035828
clang++;-O3;bitset;20;2048;g;202.03;6.435507618
clang++;-O3;bitset;21;2048;g;197.12;6.413215203
clang++;-O3;bitset;22;2048;g;203.24;6.457676294
clang++;-O3;bitset;23;2048;g;202.35;6.446385673
clang++;-O3;bitset;24;2048;g;204.04;6.478551598
clang++;-O3;bitset;25;2048;g;201.97;6.424067457
clang++;-O3;bitset;26;2048;g;198.65;6.402297865
clang++;-O3;bitset;27;2048;g;202.55;6.434746896
clang++;-O3;bitset;28;2048;g;197.60;6.427914366
clang++;-O3;bitset;29;2048;g;203.12;6.446199730
clang++;-O3;bitset;30;2048;g;202.44;6.436728755
clang++;-O3;bitset;31;2048;g;203.01;6.444796415
clang++;-O3;bitset;32;2048;g;201.78;6.435620871
clang++;-O3;bitset;33;2048;g;202.21;6.435254255
clang++;-O3;bitset;34;2048;g;203.77;6.445952431
clang++;-O3;bitset;35;2048;g;203.81;6.458446739
clang++;-O3;bitset;36;2048;g;198.32;6.413584912
clang++;-O3;bitset;37;2048;g;204.30;6.445959335
clang++;-O3;bitset;38;2048;g;204.29;6.458322100
clang++;-O3;bitset;39;2048;g;202.30;6.422812047
clang++;-O3;bitset;40;2048;g;202.27;6.434382906
clang++;-O3;bitset;41;2048;g;202.82;6.445233567
clang++;-O3;bitset;42;2048;g;203.64;6.450705401
clang++;-O3;bitset;43;2048;g;199.94;6.427081445
clang++;-O3;bitset;44;2048;g;202.90;6.446851843
clang++;-O3;bitset;45;2048;g;199.97;6.427317327
clang++;-O3;bitset;46;2048;g;203.26;6.438593333
clang++;-O3;bitset;47;2048;g;203.23;6.434503298
clang++;-O3;bitset;48;2048;g;203.87;6.451570261
clang++;-O3;bitset;49;2048;g;203.14;6.450201864
clang++;-O3;bitset;50;2048;g;202.68;6.423046202
clang++;-O3;bitset;51;2048;g;194.77;6.395934901
clang++;-O3;bitset;52;2048;g;195.07;6.400490556
clang++;-O3;bitset;53;2048;g;203.19;6.471885718
