make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
cvector;128;clang++;-O2;2,64;0,059072960;1720727544781
cvector;128;clang++;-O2;2,58;0,058854762;1720727544852
cvector;1024;clang++;-O2;17,00;0,443740333;1720727546603
cvector;1024;clang++;-O2;17,65;0,445642180;1720727547062
cvector;1024;clang++;-O2;17,45;0,445072104;1720727547521
cvector;1024;clang++;-O2;16,80;0,443177310;1720727547977
cvector;1024;clang++;-O2;18,40;0,446798783;1720727548437
cvector;1024;clang++;-O2;17,75;0,447454779;1720727548899
cvector;1024;clang++;-O2;17,03;0,445465479;1720727549358
cvector;1024;clang++;-O2;17,57;0,447826024;1720727549819
cvector;1024;clang++;-O2;16,93;0,444482341;1720727550276
cvector;1024;clang++;-O2;17,70;0,448041357;1720727550738
cvector;1024;clang++;-O2;17,58;0,447736888;1720727551199
cvector;1024;clang++;-O2;17,54;0,447260186;1720727551659
cvector;1024;clang++;-O2;17,68;0,447909110;1720727552120
cvector;1024;clang++;-O2;17,60;0,447718994;1720727552581
cvector;1024;clang++;-O2;17,90;0,447388065;1720727553041
cvector;8192;clang++;-O2;135,75;3,533403680;1720727557891
cvector;8192;clang++;-O2;134,70;3,532958798;1720727561438
cvector;8192;clang++;-O2;134,86;3,533365198;1720727564984
cvector;8192;clang++;-O2;135,91;3,533218223;1720727568530
cvector;8192;clang++;-O2;135,58;3,535108779;1720727572078
cvector;8192;clang++;-O2;135,76;3,531916358;1720727575623
cvector;8192;clang++;-O2;138,10;3,479291929;1720727579116
cvector;8192;clang++;-O2;136,01;3,516850362;1720727582645
cvector;8192;clang++;-O2;145,24;3,526010253;1720727586184
cvector;8192;clang++;-O2;1720727586195;;
cvector;8192;clang++;-O2;1720727586205;;
cvector;8192;clang++;-O2;1720727586215;;
cvector;8192;clang++;-O2;2,68;0,059379563;1720727586284
cvector;8192;clang++;-O2;2,52;0,058727223;1720727586355
cvector;8192;clang++;-O2;2,57;0,059417484;1720727586426
dbitset;128;clang++;-O2;16,97;0,369784639;1720727588120
dbitset;128;clang++;-O2;17,12;0,367511268;1720727588501
dbitset;128;clang++;-O2;16,51;0,366763570;1720727588880
dbitset;128;clang++;-O2;16,38;0,362643153;1720727589255
dbitset;128;clang++;-O2;14,95;0,360779919;1720727589628
dbitset;128;clang++;-O2;14,98;0,366496039;1720727590006
dbitset;128;clang++;-O2;14,71;0,366900876;1720727590385
dbitset;128;clang++;-O2;14,69;0,367263655;1720727590766
dbitset;128;clang++;-O2;15,14;0,360722321;1720727591138
dbitset;128;clang++;-O2;15,05;0,366532898;1720727591517
dbitset;128;clang++;-O2;14,77;0,365993039;1720727591897
dbitset;128;clang++;-O2;14,70;0,358232945;1720727592266
dbitset;128;clang++;-O2;15,26;0,367884776;1720727592646
