compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++20;string;512;h;23.44;0.796339677
clang++;-O2;-std=c++20;string;512;h;23.80;0.798855423
clang++;-O2;-std=c++20;string;512;h;23.58;0.797496451
clang++;-O2;-std=c++20;string;512;h;23.82;0.799516811
clang++;-O2;-std=c++20;string;512;h;23.89;0.798266412
clang++;-O2;-std=c++20;string;512;h;23.79;0.797553428
clang++;-O2;-std=c++20;string;512;h;23.64;0.799053795
clang++;-O2;-std=c++20;string;512;h;23.52;0.797303270
clang++;-O2;-std=c++20;string;512;h;23.75;0.798307839
clang++;-O2;-std=c++20;string;512;h;23.78;0.798047773
clang++;-O2;-std=c++20;string;512;i;6.67;0.230420219
clang++;-O2;-std=c++20;string;512;i;6.52;0.230589216
clang++;-O2;-std=c++20;string;512;i;6.52;0.230569859
clang++;-O2;-std=c++20;string;512;i;6.51;0.230679695
clang++;-O2;-std=c++20;string;512;i;6.50;0.230146047
clang++;-O2;-std=c++20;string;512;i;6.57;0.230358454
clang++;-O2;-std=c++20;string;512;i;6.49;0.230277984
clang++;-O2;-std=c++20;string;512;i;6.68;0.230155935
clang++;-O2;-std=c++20;string;512;i;6.51;0.230552947
clang++;-O2;-std=c++20;string;512;i;6.55;0.230406503
clang++;-O2;-std=c++20;string;512;i;6.60;0.230753032
clang++;-O2;-std=c++20;string;512;i;6.57;0.230361459
clang++;-O2;-std=c++20;string;512;i;6.51;0.230640843
clang++;-O2;-std=c++20;string;512;i;6.47;0.230263907
clang++;-O2;-std=c++20;string;512;i;6.56;0.230413326
clang++;-O2;-std=c++20;string;1024;g;13.91;0.488778176
clang++;-O2;-std=c++20;string;1024;g;13.74;0.487293099
clang++;-O2;-std=c++20;string;1024;g;14.00;0.487578452
clang++;-O2;-std=c++20;string;1024;g;13.98;0.487798203
clang++;-O2;-std=c++20;string;1024;g;13.99;0.487439081
clang++;-O2;-std=c++20;string;1024;g;13.95;0.487691884
clang++;-O2;-std=c++20;string;1024;g;13.90;0.488656688
clang++;-O2;-std=c++20;string;1024;g;13.90;0.488656017
clang++;-O2;-std=c++20;string;1024;g;13.91;0.488554057
clang++;-O2;-std=c++20;string;1024;g;13.93;0.487338643
clang++;-O2;-std=c++20;string;1024;g;14.20;0.490439664
clang++;-O2;-std=c++20;string;1024;g;14.01;0.487713224
clang++;-O2;-std=c++20;string;1024;g;14.00;0.488722992
clang++;-O2;-std=c++20;string;1024;g;13.93;0.488728573
clang++;-O2;-std=c++20;string;1024;g;13.87;0.489342361
clang++;-O2;-std=c++20;string;1024;h;52.45;1.764472784
clang++;-O2;-std=c++20;string;1024;h;53.01;1.772238319
clang++;-O2;-std=c++20;string;1024;h;52.92;1.772902812
clang++;-O2;-std=c++20;string;1024;h;52.93;1.774328920
clang++;-O2;-std=c++20;string;1024;h;52.88;1.773705743
clang++;-O2;-std=c++20;string;1024;h;52.45;1.766593170
clang++;-O2;-std=c++20;string;1024;h;52.95;1.774762090
clang++;-O2;-std=c++20;string;1024;h;52.86;1.774141219
clang++;-O2;-std=c++20;string;1024;h;52.81;1.774559320
clang++;-O2;-std=c++20;string;1024;h;52.68;1.765900535
clang++;-O2;-std=c++20;string;1024;h;52.85;1.773176794
clang++;-O2;-std=c++20;string;1024;h;52.71;1.775559662
clang++;-O2;-std=c++20;string;1024;h;53.19;1.767382527
clang++;-O2;-std=c++20;string;1024;h;52.84;1.774696007
clang++;-O2;-std=c++20;string;1024;h;52.84;1.774448143
clang++;-O2;-std=c++20;string;1024;i;13.00;0.455140567
clang++;-O2;-std=c++20;string;1024;i;12.97;0.458432686
clang++;-O2;-std=c++20;string;1024;i;12.82;0.455925646
clang++;-O2;-std=c++20;string;1024;i;13.04;0.457920617
clang++;-O2;-std=c++20;string;1024;i;13.02;0.456890641
clang++;-O2;-std=c++20;string;1024;i;12.95;0.457374165
clang++;-O2;-std=c++20;string;1024;i;13.04;0.457054928
clang++;-O2;-std=c++20;string;1024;i;12.99;0.457192094
clang++;-O2;-std=c++20;string;1024;i;13.07;0.458703382
clang++;-O2;-std=c++20;string;1024;i;13.02;0.457009843
clang++;-O2;-std=c++20;string;1024;i;12.99;0.456186523
clang++;-O2;-std=c++20;string;1024;i;12.92;0.457132543
clang++;-O2;-std=c++20;string;1024;i;13.03;0.456949861
clang++;-O2;-std=c++20;string;1024;i;13.00;0.457160405
clang++;-O2;-std=c++20;string;1024;i;13.03;0.457297632
clang++;-O2;-std=c++20;string;2048;g;27.61;0.971896025
clang++;-O2;-std=c++20;string;2048;g;27.78;0.968979790
clang++;-O2;-std=c++20;string;2048;g;27.75;0.970447134
clang++;-O2;-std=c++20;string;2048;g;27.77;0.974197410
clang++;-O2;-std=c++20;string;2048;g;27.36;0.967466810
clang++;-O2;-std=c++20;string;2048;g;27.62;0.970469006
clang++;-O2;-std=c++20;string;2048;g;27.32;0.968153705
clang++;-O2;-std=c++20;string;2048;g;27.72;0.972686323
clang++;-O2;-std=c++20;string;2048;g;27.72;0.971462123
clang++;-O2;-std=c++20;string;2048;g;27.49;0.971761643
clang++;-O2;-std=c++20;string;2048;g;27.73;0.968626870
clang++;-O2;-std=c++20;string;2048;g;27.33;0.967384165
clang++;-O2;-std=c++20;string;2048;g;27.68;0.968460889
clang++;-O2;-std=c++20;string;2048;g;27.50;0.973042850
clang++;-O2;-std=c++20;string;2048;g;27.50;0.969645295
clang++;-O2;-std=c++20;string;2048;h;110.66;3.748053688
clang++;-O2;-std=c++20;string;2048;h;110.29;3.763431532
clang++;-O2;-std=c++20;string;2048;h;110.31;3.767194561
clang++;-O2;-std=c++20;string;2048;h;112.38;3.760802455
clang++;-O2;-std=c++20;string;2048;h;110.15;3.763833213
clang++;-O2;-std=c++20;string;2048;h;111.10;3.748246849
clang++;-O2;-std=c++20;string;2048;h;110.63;3.757844933
clang++;-O2;-std=c++20;string;2048;h;112.38;3.752322323
clang++;-O2;-std=c++20;string;2048;h;110.73;3.746614230
clang++;-O2;-std=c++20;string;2048;h;111.84;3.766272180
clang++;-O2;-std=c++20;string;2048;h;112.20;3.766477673
clang++;-O2;-std=c++20;string;2048;h;110.56;3.749109252
clang++;-O2;-std=c++20;string;2048;h;109.90;3.765497120
clang++;-O2;-std=c++20;string;2048;h;112.40;3.752848974
clang++;-O2;-std=c++20;string;2048;h;110.71;3.748905071
clang++;-O2;-std=c++20;string;2048;i;25.60;0.912234382
clang++;-O2;-std=c++20;string;2048;i;25.91;0.909639550
clang++;-O2;-std=c++20;string;2048;i;25.45;0.908075356
clang++;-O2;-std=c++20;string;2048;i;25.43;0.908340271
clang++;-O2;-std=c++20;string;2048;i;25.74;0.910559470
clang++;-O2;-std=c++20;string;2048;i;25.89;0.910518383
clang++;-O2;-std=c++20;string;2048;i;25.66;0.910459614
clang++;-O2;-std=c++20;string;2048;i;25.80;0.908583837
clang++;-O2;-std=c++20;string;2048;i;25.91;0.912739956
clang++;-O2;-std=c++20;string;2048;i;25.93;0.910317267
clang++;-O2;-std=c++20;string;2048;i;25.42;0.906115983
clang++;-O2;-std=c++20;string;2048;i;25.71;0.908817553
clang++;-O2;-std=c++20;string;2048;i;25.76;0.908365077
clang++;-O2;-std=c++20;string;2048;i;25.70;0.912522159
clang++;-O2;-std=c++20;string;2048;i;25.85;0.910134496
clang++;-O2;-std=c++23;bitset;512;g;5.83;0.201713414
clang++;-O2;-std=c++23;bitset;512;g;5.78;0.201829662
clang++;-O2;-std=c++23;bitset;512;g;5.93;0.203488322
clang++;-O2;-std=c++23;bitset;512;g;5.93;0.201664403
clang++;-O2;-std=c++23;bitset;512;g;5.83;0.202026189
clang++;-O2;-std=c++23;bitset;512;g;5.86;0.202027952
clang++;-O2;-std=c++23;bitset;512;g;5.82;0.202268743
clang++;-O2;-std=c++23;bitset;512;g;5.83;0.202201236
clang++;-O2;-std=c++23;bitset;512;g;5.97;0.201971146
clang++;-O2;-std=c++23;bitset;512;g;5.88;0.202021560
clang++;-O2;-std=c++23;bitset;512;g;5.87;0.202216024
clang++;-O2;-std=c++23;bitset;512;g;5.83;0.202005089
clang++;-O2;-std=c++23;bitset;512;g;5.83;0.202220713
clang++;-O2;-std=c++23;bitset;512;g;5.96;0.201914410
clang++;-O2;-std=c++23;bitset;512;g;5.79;0.202304690
clang++;-O2;-std=c++23;bitset;512;h;25.70;0.871547075
clang++;-O2;-std=c++23;bitset;512;h;26.36;0.874296796
clang++;-O2;-std=c++23;bitset;512;h;25.94;0.870672790
clang++;-O2;-std=c++23;bitset;512;h;26.22;0.877779256
clang++;-O2;-std=c++23;bitset;512;h;26.16;0.873239018
clang++;-O2;-std=c++23;bitset;512;h;26.11;0.875099346
clang++;-O2;-std=c++23;bitset;512;h;25.80;0.867123084
clang++;-O2;-std=c++23;bitset;512;h;26.27;0.874774799
clang++;-O2;-std=c++23;bitset;512;h;26.21;0.876807048
clang++;-O2;-std=c++23;bitset;512;h;25.79;0.873758800
clang++;-O2;-std=c++23;bitset;512;h;25.89;0.870950950
clang++;-O2;-std=c++23;bitset;512;h;26.10;0.868811660
clang++;-O2;-std=c++23;bitset;512;h;26.04;0.870558767
clang++;-O2;-std=c++23;bitset;512;h;26.11;0.874763207
clang++;-O2;-std=c++23;bitset;512;h;26.12;0.871583102
clang++;-O2;-std=c++23;bitset;512;i;5.58;0.192458040
clang++;-O2;-std=c++23;bitset;512;i;5.56;0.191887043
clang++;-O2;-std=c++23;bitset;512;i;5.53;0.192170734
clang++;-O2;-std=c++23;bitset;512;i;5.60;0.191861175
clang++;-O2;-std=c++23;bitset;512;i;5.60;0.192121081
clang++;-O2;-std=c++23;bitset;512;i;5.50;0.192274858
clang++;-O2;-std=c++23;bitset;512;i;5.65;0.192376829
clang++;-O2;-std=c++23;bitset;512;i;5.52;0.192498987
clang++;-O2;-std=c++23;bitset;512;i;5.54;0.192066519
clang++;-O2;-std=c++23;bitset;512;i;5.49;0.192444656
clang++;-O2;-std=c++23;bitset;512;i;5.55;0.192123114
clang++;-O2;-std=c++23;bitset;512;i;5.58;0.192277643
clang++;-O2;-std=c++23;bitset;512;i;5.55;0.192029539
clang++;-O2;-std=c++23;bitset;512;i;5.57;0.192505250
clang++;-O2;-std=c++23;bitset;512;i;5.56;0.192212522
clang++;-O2;-std=c++23;bitset;1024;g;11.61;0.400100329
clang++;-O2;-std=c++23;bitset;1024;g;11.63;0.399722132
clang++;-O2;-std=c++23;bitset;1024;g;11.69;0.400215214
clang++;-O2;-std=c++23;bitset;1024;g;11.41;0.400927866
clang++;-O2;-std=c++23;bitset;1024;g;11.54;0.399749173
clang++;-O2;-std=c++23;bitset;1024;g;11.57;0.399638266
clang++;-O2;-std=c++23;bitset;1024;g;11.56;0.400302256
clang++;-O2;-std=c++23;bitset;1024;g;11.63;0.399929059
clang++;-O2;-std=c++23;bitset;1024;g;11.62;0.400083899
clang++;-O2;-std=c++23;bitset;1024;g;11.59;0.400760042
clang++;-O2;-std=c++23;bitset;1024;g;11.52;0.400050636
clang++;-O2;-std=c++23;bitset;1024;g;11.73;0.399889495
clang++;-O2;-std=c++23;bitset;1024;g;11.62;0.400501550
clang++;-O2;-std=c++23;bitset;1024;g;11.44;0.399414517
clang++;-O2;-std=c++23;bitset;1024;g;11.60;0.400092214
clang++;-O2;-std=c++23;bitset;1024;h;56.92;1.897512032
clang++;-O2;-std=c++23;bitset;1024;h;57.06;1.894573347
clang++;-O2;-std=c++23;bitset;1024;h;56.26;1.882045666
clang++;-O2;-std=c++23;bitset;1024;h;56.87;1.901339828
clang++;-O2;-std=c++23;bitset;1024;h;56.97;1.904760322
clang++;-O2;-std=c++23;bitset;1024;h;57.13;1.894717968
clang++;-O2;-std=c++23;bitset;1024;h;56.81;1.885132848
clang++;-O2;-std=c++23;bitset;1024;h;57.08;1.894639341
clang++;-O2;-std=c++23;bitset;1024;h;56.27;1.892343388
clang++;-O2;-std=c++23;bitset;1024;h;56.12;1.883830654
clang++;-O2;-std=c++23;bitset;1024;h;56.55;1.890293266
clang++;-O2;-std=c++23;bitset;1024;h;57.03;1.892444317
clang++;-O2;-std=c++23;bitset;1024;h;56.32;1.891125111
clang++;-O2;-std=c++23;bitset;1024;h;57.17;1.898367019
clang++;-O2;-std=c++23;bitset;1024;h;56.70;1.896304834
clang++;-O2;-std=c++23;bitset;1024;i;10.97;0.380952731
clang++;-O2;-std=c++23;bitset;1024;i;10.98;0.382048150
clang++;-O2;-std=c++23;bitset;1024;i;10.94;0.381004659
clang++;-O2;-std=c++23;bitset;1024;i;11.09;0.381016571
clang++;-O2;-std=c++23;bitset;1024;i;11.05;0.380770411
clang++;-O2;-std=c++23;bitset;1024;i;10.99;0.381596596
clang++;-O2;-std=c++23;bitset;1024;i;10.90;0.382080500
clang++;-O2;-std=c++23;bitset;1024;i;11.01;0.380940579
clang++;-O2;-std=c++23;bitset;1024;i;10.95;0.380744001
clang++;-O2;-std=c++23;bitset;1024;i;11.00;0.382082013
clang++;-O2;-std=c++23;bitset;1024;i;10.86;0.382072846
clang++;-O2;-std=c++23;bitset;1024;i;10.97;0.380544528
clang++;-O2;-std=c++23;bitset;1024;i;10.96;0.381469980
clang++;-O2;-std=c++23;bitset;1024;i;10.98;0.380970545
clang++;-O2;-std=c++23;bitset;1024;i;10.98;0.381671636
clang++;-O2;-std=c++23;bitset;2048;g;22.87;0.794863099
clang++;-O2;-std=c++23;bitset;2048;g;22.97;0.796993252
clang++;-O2;-std=c++23;bitset;2048;g;23.08;0.795489831
clang++;-O2;-std=c++23;bitset;2048;g;22.98;0.796970710
clang++;-O2;-std=c++23;bitset;2048;g;22.85;0.796550193
clang++;-O2;-std=c++23;bitset;2048;g;23.03;0.794830629
clang++;-O2;-std=c++23;bitset;2048;g;22.97;0.795648428
clang++;-O2;-std=c++23;bitset;2048;g;23.09;0.795206592
clang++;-O2;-std=c++23;bitset;2048;g;23.03;0.795413058
clang++;-O2;-std=c++23;bitset;2048;g;22.88;0.797226838
clang++;-O2;-std=c++23;bitset;2048;g;23.13;0.795445147
clang++;-O2;-std=c++23;bitset;2048;g;23.03;0.795359528
clang++;-O2;-std=c++23;bitset;2048;g;23.12;0.795573958
clang++;-O2;-std=c++23;bitset;2048;g;22.98;0.798209967
clang++;-O2;-std=c++23;bitset;2048;g;23.07;0.795590430
clang++;-O2;-std=c++23;bitset;2048;h;120.90;4.051886250
clang++;-O2;-std=c++23;bitset;2048;h;121.13;4.058776042
clang++;-O2;-std=c++23;bitset;2048;h;122.26;4.057018235
clang++;-O2;-std=c++23;bitset;2048;h;120.95;4.052262474
clang++;-O2;-std=c++23;bitset;2048;h;121.92;4.053980435
clang++;-O2;-std=c++23;bitset;2048;h;121.87;4.047721645
clang++;-O2;-std=c++23;bitset;2048;h;122.09;4.053443522
clang++;-O2;-std=c++23;bitset;2048;h;121.71;4.039536271
clang++;-O2;-std=c++23;bitset;2048;h;119.94;4.035294441
clang++;-O2;-std=c++23;bitset;2048;h;121.16;4.054403126
clang++;-O2;-std=c++23;bitset;2048;h;121.54;4.037076122
clang++;-O2;-std=c++23;bitset;2048;h;121.35;4.052216979
clang++;-O2;-std=c++23;bitset;2048;h;120.96;4.062975012
clang++;-O2;-std=c++23;bitset;2048;h;121.04;4.051968714
clang++;-O2;-std=c++23;bitset;2048;h;121.13;4.054148360
clang++;-O2;-std=c++23;bitset;2048;i;21.73;0.760536784
clang++;-O2;-std=c++23;bitset;2048;i;21.92;0.758127099
clang++;-O2;-std=c++23;bitset;2048;i;21.85;0.757354825
clang++;-O2;-std=c++23;bitset;2048;i;21.62;0.757080343
clang++;-O2;-std=c++23;bitset;2048;i;21.59;0.756928468
clang++;-O2;-std=c++23;bitset;2048;i;21.83;0.757454081
clang++;-O2;-std=c++23;bitset;2048;i;21.65;0.756987639
clang++;-O2;-std=c++23;bitset;2048;i;21.89;0.757382228
clang++;-O2;-std=c++23;bitset;2048;i;21.82;0.759536795
clang++;-O2;-std=c++23;bitset;2048;i;21.80;0.757617887
clang++;-O2;-std=c++23;bitset;2048;i;21.79;0.760043863
clang++;-O2;-std=c++23;bitset;2048;i;21.94;0.758068069
clang++;-O2;-std=c++23;bitset;2048;i;21.90;0.757682759
clang++;-O2;-std=c++23;bitset;2048;i;21.91;0.759298399
clang++;-O2;-std=c++23;bitset;2048;i;21.68;0.757136187
clang++;-O2;-std=c++23;bvector;512;g;6.50;0.222174617
clang++;-O2;-std=c++23;bvector;512;g;6.53;0.222384941
clang++;-O2;-std=c++23;bvector;512;g;6.56;0.222392805
clang++;-O2;-std=c++23;bvector;512;g;6.48;0.222491770
clang++;-O2;-std=c++23;bvector;512;g;6.49;0.222243145
clang++;-O2;-std=c++23;bvector;512;g;6.71;0.223035877
clang++;-O2;-std=c++23;bvector;512;g;6.56;0.222808232
clang++;-O2;-std=c++23;bvector;512;g;6.58;0.223105518
clang++;-O2;-std=c++23;bvector;512;g;6.48;0.222078618
clang++;-O2;-std=c++23;bvector;512;g;6.57;0.223120697
clang++;-O2;-std=c++23;bvector;512;g;6.53;0.222253986
clang++;-O2;-std=c++23;bvector;512;g;6.56;0.222563675
clang++;-O2;-std=c++23;bvector;512;g;6.52;0.222122470
clang++;-O2;-std=c++23;bvector;512;g;6.43;0.221960808
clang++;-O2;-std=c++23;bvector;512;g;6.58;0.222782965
clang++;-O2;-std=c++23;bvector;512;h;37.49;1.216260594
clang++;-O2;-std=c++23;bvector;512;h;37.23;1.211343813
clang++;-O2;-std=c++23;bvector;512;h;37.71;1.211751295
clang++;-O2;-std=c++23;bvector;512;h;37.32;1.210317323
clang++;-O2;-std=c++23;bvector;512;h;37.68;1.217537051
clang++;-O2;-std=c++23;bvector;512;h;37.11;1.211027031
clang++;-O2;-std=c++23;bvector;512;h;37.53;1.211381283
clang++;-O2;-std=c++23;bvector;512;h;37.66;1.212294971
clang++;-O2;-std=c++23;bvector;512;h;37.29;1.210992466
clang++;-O2;-std=c++23;bvector;512;h;37.49;1.212789886
clang++;-O2;-std=c++23;bvector;512;h;37.71;1.212631280
clang++;-O2;-std=c++23;bvector;512;h;37.36;1.210819652
clang++;-O2;-std=c++23;bvector;512;h;37.73;1.218391710
clang++;-O2;-std=c++23;bvector;512;h;37.23;1.210982057
clang++;-O2;-std=c++23;bvector;512;h;37.44;1.212232063
clang++;-O2;-std=c++23;bvector;512;i;5.70;0.196267543
clang++;-O2;-std=c++23;bvector;512;i;5.70;0.195358213
clang++;-O2;-std=c++23;bvector;512;i;5.71;0.196078860
clang++;-O2;-std=c++23;bvector;512;i;5.73;0.195264688
clang++;-O2;-std=c++23;bvector;512;i;5.66;0.195350028
clang++;-O2;-std=c++23;bvector;512;i;5.66;0.195279275
clang++;-O2;-std=c++23;bvector;512;i;5.63;0.195474711
clang++;-O2;-std=c++23;bvector;512;i;5.58;0.196030119
clang++;-O2;-std=c++23;bvector;512;i;5.81;0.195482876
clang++;-O2;-std=c++23;bvector;512;i;5.69;0.196545162
clang++;-O2;-std=c++23;bvector;512;i;5.69;0.195252716
clang++;-O2;-std=c++23;bvector;512;i;5.65;0.195718076
clang++;-O2;-std=c++23;bvector;512;i;5.70;0.196016504
clang++;-O2;-std=c++23;bvector;512;i;5.71;0.196220936
clang++;-O2;-std=c++23;bvector;512;i;5.70;0.196375415
clang++;-O2;-std=c++23;bvector;1024;g;12.78;0.439928420
clang++;-O2;-std=c++23;bvector;1024;g;12.88;0.438324963
clang++;-O2;-std=c++23;bvector;1024;g;12.94;0.441891009
clang++;-O2;-std=c++23;bvector;1024;g;12.90;0.439896480
clang++;-O2;-std=c++23;bvector;1024;g;12.91;0.439875040
clang++;-O2;-std=c++23;bvector;1024;g;12.97;0.441795810
clang++;-O2;-std=c++23;bvector;1024;g;12.97;0.440258558
clang++;-O2;-std=c++23;bvector;1024;g;12.93;0.440727975
clang++;-O2;-std=c++23;bvector;1024;g;12.97;0.440428846
clang++;-O2;-std=c++23;bvector;1024;g;12.76;0.438045490
clang++;-O2;-std=c++23;bvector;1024;g;12.84;0.438270320
clang++;-O2;-std=c++23;bvector;1024;g;13.05;0.441439866
clang++;-O2;-std=c++23;bvector;1024;g;12.93;0.439978504
clang++;-O2;-std=c++23;bvector;1024;g;12.96;0.442037934
clang++;-O2;-std=c++23;bvector;1024;g;12.98;0.442609502
clang++;-O2;-std=c++23;bvector;1024;h;84.85;2.740296743
clang++;-O2;-std=c++23;bvector;1024;h;84.88;2.730372199
clang++;-O2;-std=c++23;bvector;1024;h;85.06;2.743740882
clang++;-O2;-std=c++23;bvector;1024;h;83.65;2.726522050
clang++;-O2;-std=c++23;bvector;1024;h;84.33;2.739784114
clang++;-O2;-std=c++23;bvector;1024;h;84.98;2.743955202
clang++;-O2;-std=c++23;bvector;1024;h;84.99;2.743887647
clang++;-O2;-std=c++23;bvector;1024;h;84.32;2.728575049
clang++;-O2;-std=c++23;bvector;1024;h;84.65;2.741016448
clang++;-O2;-std=c++23;bvector;1024;h;84.88;2.739708333
clang++;-O2;-std=c++23;bvector;1024;h;84.04;2.727105912
clang++;-O2;-std=c++23;bvector;1024;h;84.74;2.743207745
clang++;-O2;-std=c++23;bvector;1024;h;84.67;2.730871232
clang++;-O2;-std=c++23;bvector;1024;h;84.32;2.726993412
clang++;-O2;-std=c++23;bvector;1024;h;85.02;2.742328742
clang++;-O2;-std=c++23;bvector;1024;i;11.29;0.387664269
clang++;-O2;-std=c++23;bvector;1024;i;11.28;0.387419121
clang++;-O2;-std=c++23;bvector;1024;i;11.21;0.387157221
clang++;-O2;-std=c++23;bvector;1024;i;11.31;0.388943771
clang++;-O2;-std=c++23;bvector;1024;i;11.31;0.387129089
clang++;-O2;-std=c++23;bvector;1024;i;11.28;0.389018100
clang++;-O2;-std=c++23;bvector;1024;i;11.29;0.389573519
clang++;-O2;-std=c++23;bvector;1024;i;11.30;0.387146621
clang++;-O2;-std=c++23;bvector;1024;i;11.31;0.387238363
clang++;-O2;-std=c++23;bvector;1024;i;11.30;0.388894709
clang++;-O2;-std=c++23;bvector;1024;i;11.25;0.387313563
clang++;-O2;-std=c++23;bvector;1024;i;11.19;0.386935657
clang++;-O2;-std=c++23;bvector;1024;i;11.32;0.387842483
clang++;-O2;-std=c++23;bvector;1024;i;11.28;0.387281253
clang++;-O2;-std=c++23;bvector;1024;i;11.31;0.389197316
clang++;-O2;-std=c++23;bvector;2048;g;25.61;0.873844710
clang++;-O2;-std=c++23;bvector;2048;g;25.47;0.873266529
clang++;-O2;-std=c++23;bvector;2048;g;25.60;0.873883543
clang++;-O2;-std=c++23;bvector;2048;g;25.47;0.873197290
clang++;-O2;-std=c++23;bvector;2048;g;25.59;0.873671235
clang++;-O2;-std=c++23;bvector;2048;g;25.64;0.874010539
clang++;-O2;-std=c++23;bvector;2048;g;25.48;0.873832487
clang++;-O2;-std=c++23;bvector;2048;g;25.72;0.874862302
clang++;-O2;-std=c++23;bvector;2048;g;25.73;0.878454678
clang++;-O2;-std=c++23;bvector;2048;g;25.60;0.875230110
clang++;-O2;-std=c++23;bvector;2048;g;25.68;0.874626232
clang++;-O2;-std=c++23;bvector;2048;g;25.72;0.878840370
clang++;-O2;-std=c++23;bvector;2048;g;25.72;0.878390218
clang++;-O2;-std=c++23;bvector;2048;g;25.77;0.878953681
clang++;-O2;-std=c++23;bvector;2048;g;25.63;0.878425914
clang++;-O2;-std=c++23;bvector;2048;h;184.76;5.974273237
clang++;-O2;-std=c++23;bvector;2048;h;183.19;5.962122330
clang++;-O2;-std=c++23;bvector;2048;h;185.56;5.968486118
clang++;-O2;-std=c++23;bvector;2048;h;185.52;5.994859485
clang++;-O2;-std=c++23;bvector;2048;h;185.91;5.999683834
clang++;-O2;-std=c++23;bvector;2048;h;183.43;5.965080772
clang++;-O2;-std=c++23;bvector;2048;h;186.01;6.000691117
clang++;-O2;-std=c++23;bvector;2048;h;184.90;5.975636666
clang++;-O2;-std=c++23;bvector;2048;h;185.53;5.969711729
clang++;-O2;-std=c++23;bvector;2048;h;185.88;5.983682298
clang++;-O2;-std=c++23;bvector;2048;h;184.08;5.964313116
clang++;-O2;-std=c++23;bvector;2048;h;183.54;5.962283501
clang++;-O2;-std=c++23;bvector;2048;h;185.99;5.998817293
clang++;-O2;-std=c++23;bvector;2048;h;185.07;5.995151891
clang++;-O2;-std=c++23;bvector;2048;h;184.37;5.964187772
clang++;-O2;-std=c++23;bvector;2048;i;22.66;0.773624854
clang++;-O2;-std=c++23;bvector;2048;i;22.44;0.773795032
clang++;-O2;-std=c++23;bvector;2048;i;22.38;0.769670812
clang++;-O2;-std=c++23;bvector;2048;i;22.48;0.770442824
clang++;-O2;-std=c++23;bvector;2048;i;22.39;0.769750320
clang++;-O2;-std=c++23;bvector;2048;i;22.44;0.770279529
clang++;-O2;-std=c++23;bvector;2048;i;22.34;0.769613504
clang++;-O2;-std=c++23;bvector;2048;i;22.44;0.773498617
clang++;-O2;-std=c++23;bvector;2048;i;22.44;0.770484201
clang++;-O2;-std=c++23;bvector;2048;i;22.37;0.769720785
clang++;-O2;-std=c++23;bvector;2048;i;22.18;0.769382032
clang++;-O2;-std=c++23;bvector;2048;i;22.32;0.773177847
clang++;-O2;-std=c++23;bvector;2048;i;22.21;0.769220870
clang++;-O2;-std=c++23;bvector;2048;i;22.32;0.773506162
clang++;-O2;-std=c++23;bvector;2048;i;22.39;0.773996819
clang++;-O2;-std=c++23;cvector;512;g;7.09;0.244212618
clang++;-O2;-std=c++23;cvector;512;g;6.96;0.244633636
clang++;-O2;-std=c++23;cvector;512;g;7.09;0.244577631
clang++;-O2;-std=c++23;cvector;512;g;7.14;0.245112461
clang++;-O2;-std=c++23;cvector;512;g;7.04;0.244873795
clang++;-O2;-std=c++23;cvector;512;g;7.05;0.244791641
clang++;-O2;-std=c++23;cvector;512;g;7.14;0.244198613
clang++;-O2;-std=c++23;cvector;512;g;7.10;0.244913199
clang++;-O2;-std=c++23;cvector;512;g;6.96;0.244642623
clang++;-O2;-std=c++23;cvector;512;g;7.00;0.244369322
clang++;-O2;-std=c++23;cvector;512;g;7.17;0.244569506
clang++;-O2;-std=c++23;cvector;512;g;7.00;0.244538618
clang++;-O2;-std=c++23;cvector;512;g;7.12;0.244644166
clang++;-O2;-std=c++23;cvector;512;g;7.09;0.243888313
clang++;-O2;-std=c++23;cvector;512;g;7.14;0.244843859
clang++;-O2;-std=c++23;cvector;512;h;23.01;0.769432957
clang++;-O2;-std=c++23;cvector;512;h;22.66;0.769176076
clang++;-O2;-std=c++23;cvector;512;h;22.76;0.769373174
clang++;-O2;-std=c++23;cvector;512;h;22.72;0.768712139
clang++;-O2;-std=c++23;cvector;512;h;22.80;0.770199820
clang++;-O2;-std=c++23;cvector;512;h;22.80;0.769197436
clang++;-O2;-std=c++23;cvector;512;h;22.95;0.768935537
clang++;-O2;-std=c++23;cvector;512;h;22.91;0.768656195
clang++;-O2;-std=c++23;cvector;512;h;22.90;0.769716586
clang++;-O2;-std=c++23;cvector;512;h;22.97;0.770909517
clang++;-O2;-std=c++23;cvector;512;h;22.77;0.770092510
clang++;-O2;-std=c++23;cvector;512;h;22.73;0.768831723
clang++;-O2;-std=c++23;cvector;512;h;22.85;0.769047336
clang++;-O2;-std=c++23;cvector;512;h;22.49;0.770346435
clang++;-O2;-std=c++23;cvector;512;h;22.77;0.769241238
clang++;-O2;-std=c++23;cvector;512;i;6.70;0.231018171
clang++;-O2;-std=c++23;cvector;512;i;6.65;0.229589541
clang++;-O2;-std=c++23;cvector;512;i;6.55;0.229850378
clang++;-O2;-std=c++23;cvector;512;i;6.56;0.229877298
clang++;-O2;-std=c++23;cvector;512;i;6.64;0.229376311
clang++;-O2;-std=c++23;cvector;512;i;6.54;0.229427397
clang++;-O2;-std=c++23;cvector;512;i;6.66;0.230601121
