compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++17;string;512;h;21.93;0.781189380
clang++;-O2;-std=c++17;string;512;i;6.00;0.229110490
clang++;-O2;-std=c++17;string;512;i;5.95;0.228564110
clang++;-O2;-std=c++17;string;512;i;6.06;0.228954109
clang++;-O2;-std=c++17;string;512;i;6.02;0.228668635
clang++;-O2;-std=c++17;string;512;i;6.28;0.229886699
clang++;-O2;-std=c++17;string;512;i;6.03;0.229135887
clang++;-O2;-std=c++17;string;512;i;6.08;0.229656820
clang++;-O2;-std=c++17;string;512;i;6.10;0.229770682
clang++;-O2;-std=c++17;string;512;i;6.04;0.229492152
clang++;-O2;-std=c++17;string;512;i;6.06;0.228826279
clang++;-O2;-std=c++17;string;512;i;6.10;0.229240021
clang++;-O2;-std=c++17;string;512;i;6.09;0.229416963
clang++;-O2;-std=c++17;string;512;i;6.06;0.229274426
clang++;-O2;-std=c++17;string;512;i;6.08;0.229228581
clang++;-O2;-std=c++17;string;512;i;6.09;0.229449483
clang++;-O2;-std=c++17;string;1024;g;22.16;0.793066593
clang++;-O2;-std=c++17;string;1024;g;23.57;0.788921104
clang++;-O2;-std=c++17;string;1024;g;23.53;0.791749024
clang++;-O2;-std=c++17;string;1024;g;23.42;0.789865057
clang++;-O2;-std=c++17;string;1024;g;23.50;0.786774256
clang++;-O2;-std=c++17;string;1024;g;23.22;0.790657295
clang++;-O2;-std=c++17;string;1024;g;23.46;0.785001907
clang++;-O2;-std=c++17;string;1024;g;23.47;0.787041505
clang++;-O2;-std=c++17;string;1024;g;23.39;0.784274290
clang++;-O2;-std=c++17;string;1024;g;23.41;0.795808433
clang++;-O2;-std=c++17;string;1024;g;23.98;0.817381787
clang++;-O2;-std=c++17;string;1024;g;23.16;0.783852241
clang++;-O2;-std=c++17;string;1024;g;23.29;0.778377971
clang++;-O2;-std=c++17;string;1024;g;24.58;0.834444241
clang++;-O2;-std=c++17;string;1024;g;23.58;0.804684362
clang++;-O2;-std=c++17;string;1024;h;50.23;1.738806839
clang++;-O2;-std=c++17;string;1024;h;49.01;1.735985472
clang++;-O2;-std=c++17;string;1024;h;48.88;1.732066166
clang++;-O2;-std=c++17;string;1024;h;48.87;1.734159313
clang++;-O2;-std=c++17;string;1024;h;48.61;1.738117839
clang++;-O2;-std=c++17;string;1024;h;48.83;1.732569711
clang++;-O2;-std=c++17;string;1024;h;48.94;1.736016699
clang++;-O2;-std=c++17;string;1024;h;48.90;1.736010128
clang++;-O2;-std=c++17;string;1024;h;48.80;1.733555863
clang++;-O2;-std=c++17;string;1024;h;48.82;1.741331597
clang++;-O2;-std=c++17;string;1024;h;48.77;1.733870471
clang++;-O2;-std=c++17;string;1024;h;48.73;1.730375804
clang++;-O2;-std=c++17;string;1024;h;48.92;1.732384525
clang++;-O2;-std=c++17;string;1024;h;48.75;1.731135983
clang++;-O2;-std=c++17;string;1024;h;48.64;1.736714803
clang++;-O2;-std=c++17;string;1024;i;12.07;0.455705566
clang++;-O2;-std=c++17;string;1024;i;11.98;0.454241662
clang++;-O2;-std=c++17;string;1024;i;11.97;0.454154980
clang++;-O2;-std=c++17;string;1024;i;12.08;0.454230772
clang++;-O2;-std=c++17;string;1024;i;11.92;0.454075923
clang++;-O2;-std=c++17;string;1024;i;11.95;0.454766643
clang++;-O2;-std=c++17;string;1024;i;12.00;0.453735266
clang++;-O2;-std=c++17;string;1024;i;12.09;0.453475911
clang++;-O2;-std=c++17;string;1024;i;11.94;0.453284815
clang++;-O2;-std=c++17;string;1024;i;12.00;0.454809863
clang++;-O2;-std=c++17;string;1024;i;12.06;0.454454088
clang++;-O2;-std=c++17;string;1024;i;11.96;0.454199824
clang++;-O2;-std=c++17;string;1024;i;12.03;0.454627673
clang++;-O2;-std=c++17;string;1024;i;11.93;0.454526674
clang++;-O2;-std=c++17;string;1024;i;12.20;0.453492592
clang++;-O2;-std=c++17;string;2048;g;40.86;1.463178934
clang++;-O2;-std=c++17;string;2048;g;42.28;1.463026439
clang++;-O2;-std=c++17;string;2048;g;42.46;1.494094377
clang++;-O2;-std=c++17;string;2048;g;42.67;1.470344317
clang++;-O2;-std=c++17;string;2048;g;42.37;1.471445323
clang++;-O2;-std=c++17;string;2048;g;42.52;1.473723819
clang++;-O2;-std=c++17;string;2048;g;42.56;1.472067996
clang++;-O2;-std=c++17;string;2048;g;42.41;1.479388660
clang++;-O2;-std=c++17;string;2048;g;42.22;1.471929538
clang++;-O2;-std=c++17;string;2048;g;42.71;1.473857839
clang++;-O2;-std=c++17;string;2048;g;42.88;1.498762776
clang++;-O2;-std=c++17;string;2048;g;43.10;1.503647451
clang++;-O2;-std=c++17;string;2048;g;42.52;1.476169867
clang++;-O2;-std=c++17;string;2048;g;43.32;1.504099205
clang++;-O2;-std=c++17;string;2048;g;42.50;1.476006411
clang++;-O2;-std=c++17;string;2048;h;104.43;3.677696737
clang++;-O2;-std=c++17;string;2048;h;102.74;3.670316643
clang++;-O2;-std=c++17;string;2048;h;102.61;3.683878533
clang++;-O2;-std=c++17;string;2048;h;102.95;3.675046166
clang++;-O2;-std=c++17;string;2048;h;102.78;3.685862545
clang++;-O2;-std=c++17;string;2048;h;102.81;3.677224042
clang++;-O2;-std=c++17;string;2048;h;103.31;3.678921954
clang++;-O2;-std=c++17;string;2048;h;102.82;3.670998082
clang++;-O2;-std=c++17;string;2048;h;103.20;3.677701283
clang++;-O2;-std=c++17;string;2048;h;102.93;3.676573206
clang++;-O2;-std=c++17;string;2048;h;102.98;3.686440348
clang++;-O2;-std=c++17;string;2048;h;103.62;3.673837666
clang++;-O2;-std=c++17;string;2048;h;102.86;3.685269711
clang++;-O2;-std=c++17;string;2048;h;102.92;3.671036243
clang++;-O2;-std=c++17;string;2048;h;102.53;3.674094807
clang++;-O2;-std=c++17;string;2048;i;23.76;0.903987320
clang++;-O2;-std=c++17;string;2048;i;23.71;0.902677674
clang++;-O2;-std=c++17;string;2048;i;23.83;0.905806749
clang++;-O2;-std=c++17;string;2048;i;24.03;0.902301180
clang++;-O2;-std=c++17;string;2048;i;23.90;0.904025461
clang++;-O2;-std=c++17;string;2048;i;24.06;0.904348124
clang++;-O2;-std=c++17;string;2048;i;23.99;0.902133437
clang++;-O2;-std=c++17;string;2048;i;23.81;0.904614182
clang++;-O2;-std=c++17;string;2048;i;24.08;0.904287069
clang++;-O2;-std=c++17;string;2048;i;23.75;0.904460224
clang++;-O2;-std=c++17;string;2048;i;23.85;0.903872134
clang++;-O2;-std=c++17;string;2048;i;23.83;0.904327686
clang++;-O2;-std=c++17;string;2048;i;23.97;0.902310257
clang++;-O2;-std=c++17;string;2048;i;23.72;0.903795952
clang++;-O2;-std=c++17;string;2048;i;24.06;0.904880038
clang++;-O2;-std=c++20;bvector;512;g;9.86;0.358101223
clang++;-O2;-std=c++20;bvector;512;g;9.91;0.318053845
clang++;-O2;-std=c++20;bvector;512;g;10.11;0.323102386
clang++;-O2;-std=c++20;bvector;512;g;10.60;0.339477635
clang++;-O2;-std=c++20;bvector;512;g;10.36;0.331864714
clang++;-O2;-std=c++20;bvector;512;g;10.39;0.334342292
clang++;-O2;-std=c++20;bvector;512;g;10.54;0.335292587
clang++;-O2;-std=c++20;bvector;512;g;11.10;0.404653423
clang++;-O2;-std=c++20;bvector;512;g;10.40;0.337081408
clang++;-O2;-std=c++20;bvector;512;g;10.95;0.336763906
clang++;-O2;-std=c++20;bvector;512;g;10.44;0.331978016
clang++;-O2;-std=c++20;bvector;512;g;10.33;0.332943660
clang++;-O2;-std=c++20;bvector;512;g;10.36;0.329458990
clang++;-O2;-std=c++20;bvector;512;g;10.32;0.331796407
clang++;-O2;-std=c++20;bvector;512;g;10.44;0.328941384
clang++;-O2;-std=c++20;bvector;512;h;36.01;1.199121000
clang++;-O2;-std=c++20;bvector;512;h;34.79;1.204434265
clang++;-O2;-std=c++20;bvector;512;h;34.80;1.201846853
clang++;-O2;-std=c++20;bvector;512;h;34.72;1.199050249
clang++;-O2;-std=c++20;bvector;512;h;34.78;1.197716230
clang++;-O2;-std=c++20;bvector;512;h;35.00;1.204272879
clang++;-O2;-std=c++20;bvector;512;h;34.77;1.197203426
clang++;-O2;-std=c++20;bvector;512;h;34.75;1.203267431
clang++;-O2;-std=c++20;bvector;512;h;34.70;1.199942726
clang++;-O2;-std=c++20;bvector;512;h;34.71;1.202014889
clang++;-O2;-std=c++20;bvector;512;h;34.72;1.197009504
clang++;-O2;-std=c++20;bvector;512;h;34.84;1.204287047
clang++;-O2;-std=c++20;bvector;512;h;34.78;1.200034307
clang++;-O2;-std=c++20;bvector;512;h;34.70;1.197355241
clang++;-O2;-std=c++20;bvector;512;h;34.79;1.203996903
clang++;-O2;-std=c++20;bvector;512;i;5.35;0.193991554
clang++;-O2;-std=c++20;bvector;512;i;5.24;0.193934638
clang++;-O2;-std=c++20;bvector;512;i;5.29;0.194010500
clang++;-O2;-std=c++20;bvector;512;i;5.36;0.194039965
clang++;-O2;-std=c++20;bvector;512;i;5.30;0.194329486
clang++;-O2;-std=c++20;bvector;512;i;5.24;0.193859637
clang++;-O2;-std=c++20;bvector;512;i;5.21;0.193862122
clang++;-O2;-std=c++20;bvector;512;i;5.21;0.193884614
clang++;-O2;-std=c++20;bvector;512;i;5.30;0.193953082
clang++;-O2;-std=c++20;bvector;512;i;5.24;0.193851542
clang++;-O2;-std=c++20;bvector;512;i;5.24;0.193900314
clang++;-O2;-std=c++20;bvector;512;i;5.40;0.193999249
clang++;-O2;-std=c++20;bvector;512;i;5.24;0.193896617
clang++;-O2;-std=c++20;bvector;512;i;5.34;0.194106418
clang++;-O2;-std=c++20;bvector;512;i;5.27;0.194294881
clang++;-O2;-std=c++20;bvector;1024;g;15.37;0.555456509
clang++;-O2;-std=c++20;bvector;1024;g;16.95;0.570352701
clang++;-O2;-std=c++20;bvector;1024;g;16.82;0.560636059
clang++;-O2;-std=c++20;bvector;1024;g;16.70;0.564953188
clang++;-O2;-std=c++20;bvector;1024;g;16.89;0.565026183
clang++;-O2;-std=c++20;bvector;1024;g;16.94;0.566297591
clang++;-O2;-std=c++20;bvector;1024;g;17.81;0.590495367
clang++;-O2;-std=c++20;bvector;1024;g;16.54;0.558653083
clang++;-O2;-std=c++20;bvector;1024;g;16.81;0.565410724
clang++;-O2;-std=c++20;bvector;1024;g;16.65;0.559505777
clang++;-O2;-std=c++20;bvector;1024;g;16.97;0.560846042
clang++;-O2;-std=c++20;bvector;1024;g;17.89;0.612377676
clang++;-O2;-std=c++20;bvector;1024;g;16.64;0.561416509
clang++;-O2;-std=c++20;bvector;1024;g;16.71;0.564927741
clang++;-O2;-std=c++20;bvector;1024;g;16.34;0.548385944
clang++;-O2;-std=c++20;bvector;1024;h;79.34;2.706899908
clang++;-O2;-std=c++20;bvector;1024;h;78.30;2.706981862
clang++;-O2;-std=c++20;bvector;1024;h;78.11;2.705797158
clang++;-O2;-std=c++20;bvector;1024;h;77.95;2.709332565
clang++;-O2;-std=c++20;bvector;1024;h;78.24;2.704399374
clang++;-O2;-std=c++20;bvector;1024;h;78.13;2.693023954
clang++;-O2;-std=c++20;bvector;1024;h;78.40;2.710548607
clang++;-O2;-std=c++20;bvector;1024;h;78.06;2.701688348
clang++;-O2;-std=c++20;bvector;1024;h;78.24;2.708359857
clang++;-O2;-std=c++20;bvector;1024;h;78.24;2.698942055
clang++;-O2;-std=c++20;bvector;1024;h;78.20;2.707356732
clang++;-O2;-std=c++20;bvector;1024;h;77.81;2.702635097
clang++;-O2;-std=c++20;bvector;1024;h;78.38;2.710313619
clang++;-O2;-std=c++20;bvector;1024;h;78.02;2.694933944
clang++;-O2;-std=c++20;bvector;1024;h;78.22;2.712207869
clang++;-O2;-std=c++20;bvector;1024;i;10.44;0.383758306
clang++;-O2;-std=c++20;bvector;1024;i;10.56;0.384694765
clang++;-O2;-std=c++20;bvector;1024;i;10.48;0.384117246
clang++;-O2;-std=c++20;bvector;1024;i;10.53;0.385117345
clang++;-O2;-std=c++20;bvector;1024;i;10.35;0.383783964
clang++;-O2;-std=c++20;bvector;1024;i;10.41;0.383826874
clang++;-O2;-std=c++20;bvector;1024;i;10.42;0.383720384
clang++;-O2;-std=c++20;bvector;1024;i;10.35;0.383854015
clang++;-O2;-std=c++20;bvector;1024;i;10.36;0.383699967
clang++;-O2;-std=c++20;bvector;1024;i;10.34;0.383871387
clang++;-O2;-std=c++20;bvector;1024;i;10.56;0.384618654
clang++;-O2;-std=c++20;bvector;1024;i;10.43;0.384237872
clang++;-O2;-std=c++20;bvector;1024;i;10.33;0.383718892
clang++;-O2;-std=c++20;bvector;1024;i;10.43;0.384225168
clang++;-O2;-std=c++20;bvector;1024;i;10.51;0.383789784
clang++;-O2;-std=c++20;bvector;2048;g;28.86;1.035596384
clang++;-O2;-std=c++20;bvector;2048;g;29.73;1.027247052
clang++;-O2;-std=c++20;bvector;2048;g;29.71;1.037510791
clang++;-O2;-std=c++20;bvector;2048;g;29.49;1.023845006
clang++;-O2;-std=c++20;bvector;2048;g;29.64;1.030710905
clang++;-O2;-std=c++20;bvector;2048;g;29.67;1.029988907
clang++;-O2;-std=c++20;bvector;2048;g;29.31;1.023392601
clang++;-O2;-std=c++20;bvector;2048;g;29.68;1.037344180
clang++;-O2;-std=c++20;bvector;2048;g;30.19;1.048555949
clang++;-O2;-std=c++20;bvector;2048;g;29.96;1.038104541
clang++;-O2;-std=c++20;bvector;2048;g;29.51;1.025560011
clang++;-O2;-std=c++20;bvector;2048;g;29.44;1.016361184
clang++;-O2;-std=c++20;bvector;2048;g;30.36;1.042313606
clang++;-O2;-std=c++20;bvector;2048;g;30.01;1.034668220
clang++;-O2;-std=c++20;bvector;2048;g;29.90;1.033873075
clang++;-O2;-std=c++20;bvector;2048;h;171.84;5.913961185
clang++;-O2;-std=c++20;bvector;2048;h;171.85;5.938686666
clang++;-O2;-std=c++20;bvector;2048;h;171.00;5.920149378
clang++;-O2;-std=c++20;bvector;2048;h;171.48;5.925400449
clang++;-O2;-std=c++20;bvector;2048;h;171.31;5.908356161
clang++;-O2;-std=c++20;bvector;2048;h;170.79;5.903130688
clang++;-O2;-std=c++20;bvector;2048;h;171.98;5.937149223
clang++;-O2;-std=c++20;bvector;2048;h;171.94;5.928181042
clang++;-O2;-std=c++20;bvector;2048;h;171.50;5.919315719
clang++;-O2;-std=c++20;bvector;2048;h;170.98;5.898620447
clang++;-O2;-std=c++20;bvector;2048;h;172.06;5.940551178
clang++;-O2;-std=c++20;bvector;2048;h;171.88;5.943272484
clang++;-O2;-std=c++20;bvector;2048;h;171.81;5.941774635
clang++;-O2;-std=c++20;bvector;2048;h;171.71;5.928383933
clang++;-O2;-std=c++20;bvector;2048;h;171.72;5.936236997
clang++;-O2;-std=c++20;bvector;2048;i;20.72;0.764273419
clang++;-O2;-std=c++20;bvector;2048;i;20.66;0.763691702
clang++;-O2;-std=c++20;bvector;2048;i;20.53;0.762951579
clang++;-O2;-std=c++20;bvector;2048;i;20.64;0.763770569
clang++;-O2;-std=c++20;bvector;2048;i;20.76;0.763753879
clang++;-O2;-std=c++20;bvector;2048;i;20.55;0.763227585
clang++;-O2;-std=c++20;bvector;2048;i;20.70;0.763959283
clang++;-O2;-std=c++20;bvector;2048;i;20.75;0.764291804
clang++;-O2;-std=c++20;bvector;2048;i;20.71;0.763030677
clang++;-O2;-std=c++20;bvector;2048;i;20.68;0.764650894
clang++;-O2;-std=c++20;bvector;2048;i;20.57;0.763231872
clang++;-O2;-std=c++20;bvector;2048;i;20.90;0.764495314
clang++;-O2;-std=c++20;bvector;2048;i;20.86;0.764861468
clang++;-O2;-std=c++20;bvector;2048;i;20.88;0.764948791
clang++;-O2;-std=c++20;bvector;2048;i;20.90;0.765324884
clang++;-O2;-std=c++20;string;512;g;12.44;0.442312123
clang++;-O2;-std=c++20;string;512;g;13.91;0.447616445
clang++;-O2;-std=c++20;string;512;g;13.50;0.436395277
clang++;-O2;-std=c++20;string;512;g;13.54;0.435254415
clang++;-O2;-std=c++20;string;512;g;13.44;0.438457149
clang++;-O2;-std=c++20;string;512;g;13.77;0.445015054
clang++;-O2;-std=c++20;string;512;g;13.83;0.449836202
clang++;-O2;-std=c++20;string;512;g;13.12;0.423309595
clang++;-O2;-std=c++20;string;512;g;14.29;0.470562872
clang++;-O2;-std=c++20;string;512;g;13.43;0.438000868
clang++;-O2;-std=c++20;string;512;g;13.95;0.449958451
clang++;-O2;-std=c++20;string;512;g;13.50;0.439033076
clang++;-O2;-std=c++20;string;512;g;13.57;0.438397829
clang++;-O2;-std=c++20;string;512;g;13.45;0.438431616
clang++;-O2;-std=c++20;string;512;g;13.69;0.438485755
clang++;-O2;-std=c++20;string;512;h;23.18;0.781017726
clang++;-O2;-std=c++20;string;512;h;21.70;0.775708604
clang++;-O2;-std=c++20;string;512;h;21.76;0.776803220
clang++;-O2;-std=c++20;string;512;h;21.79;0.776510673
