compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++17;bvector;1024;g;20.09;0.514975523
clang++;-O2;-std=c++17;bvector;1024;g;20.70;0.514733511
clang++;-O2;-std=c++17;bvector;1024;g;19.45;0.504185670
clang++;-O2;-std=c++17;bvector;1024;g;20.02;0.507907242
clang++;-O2;-std=c++17;bvector;1024;g;20.20;0.508251926
clang++;-O2;-std=c++17;bvector;1024;g;19.89;0.509775716
clang++;-O2;-std=c++17;bvector;1024;g;19.54;0.508639902
clang++;-O2;-std=c++17;bvector;1024;g;20.15;0.513855268
clang++;-O2;-std=c++17;bvector;1024;g;19.31;0.504559199
clang++;-O2;-std=c++17;bvector;1024;g;20.60;0.513145820
clang++;-O2;-std=c++17;bvector;1024;g;20.02;0.506830167
clang++;-O2;-std=c++17;bvector;1024;g;20.04;0.513591805
clang++;-O2;-std=c++17;bvector;1024;g;19.71;0.507357723
clang++;-O2;-std=c++17;bvector;1024;h;82.18;2.362698002
clang++;-O2;-std=c++17;bvector;1024;h;80.56;2.318600211
clang++;-O2;-std=c++17;bvector;1024;h;77.82;2.368767146
clang++;-O2;-std=c++17;bvector;1024;h;80.52;2.314499459
clang++;-O2;-std=c++17;bvector;1024;h;79.48;2.358256404
clang++;-O2;-std=c++17;bvector;1024;h;79.44;2.357294374
clang++;-O2;-std=c++17;bvector;1024;h;79.13;2.359203706
clang++;-O2;-std=c++17;bvector;1024;h;78.93;2.356228320
clang++;-O2;-std=c++17;bvector;1024;h;78.67;2.355475572
clang++;-O2;-std=c++17;bvector;1024;h;78.53;2.355196420
clang++;-O2;-std=c++17;bvector;1024;h;78.99;2.356759344
clang++;-O2;-std=c++17;bvector;1024;h;78.89;2.355032934
clang++;-O2;-std=c++17;bvector;1024;h;80.42;2.327796634
clang++;-O2;-std=c++17;bvector;1024;h;80.59;2.316639613
clang++;-O2;-std=c++17;bvector;1024;h;79.72;2.315621969
clang++;-O2;-std=c++17;bvector;1024;i;12.18;0.369662763
clang++;-O2;-std=c++17;bvector;1024;i;12.62;0.370541697
clang++;-O2;-std=c++17;bvector;1024;i;12.10;0.369530335
clang++;-O2;-std=c++17;bvector;1024;i;11.83;0.368390132
clang++;-O2;-std=c++17;bvector;1024;i;11.98;0.369488687
clang++;-O2;-std=c++17;bvector;1024;i;11.95;0.368780692
clang++;-O2;-std=c++17;bvector;1024;i;11.76;0.368239591
clang++;-O2;-std=c++17;bvector;1024;i;11.70;0.368634248
clang++;-O2;-std=c++17;bvector;1024;i;12.08;0.368148730
clang++;-O2;-std=c++17;bvector;1024;i;12.35;0.367134594
clang++;-O2;-std=c++17;bvector;1024;i;12.37;0.369400392
clang++;-O2;-std=c++17;bvector;1024;i;11.73;0.368282001
clang++;-O2;-std=c++17;bvector;1024;i;11.81;0.368010101
clang++;-O2;-std=c++17;bvector;1024;i;12.44;0.371524285
clang++;-O2;-std=c++17;bvector;1024;i;12.41;0.369009972
clang++;-O2;-std=c++17;bvector;2048;g;31.30;0.931839134
clang++;-O2;-std=c++17;bvector;2048;g;33.19;0.920795134
clang++;-O2;-std=c++17;bvector;2048;g;33.38;0.938223005
clang++;-O2;-std=c++17;bvector;2048;g;32.92;0.927696504
clang++;-O2;-std=c++17;bvector;2048;g;33.58;0.929284904
clang++;-O2;-std=c++17;bvector;2048;g;33.38;0.928140995
clang++;-O2;-std=c++17;bvector;2048;g;33.65;0.928000412
clang++;-O2;-std=c++17;bvector;2048;g;33.79;0.927649295
clang++;-O2;-std=c++17;bvector;2048;g;33.68;0.929253848
clang++;-O2;-std=c++17;bvector;2048;g;33.27;0.931737475
clang++;-O2;-std=c++17;bvector;2048;g;32.65;0.926857323
clang++;-O2;-std=c++17;bvector;2048;g;33.62;0.946514505
clang++;-O2;-std=c++17;bvector;2048;g;33.45;0.938988873
clang++;-O2;-std=c++17;bvector;2048;g;33.49;0.937433533
clang++;-O2;-std=c++17;bvector;2048;g;33.23;0.935058559
clang++;-O2;-std=c++17;bvector;2048;h;172.57;5.082783203
clang++;-O2;-std=c++17;bvector;2048;h;169.69;5.077718266
clang++;-O2;-std=c++17;bvector;2048;h;171.39;5.064159846
clang++;-O2;-std=c++17;bvector;2048;h;170.42;5.081744450
clang++;-O2;-std=c++17;bvector;2048;h;169.80;5.081155036
clang++;-O2;-std=c++17;bvector;2048;h;169.23;5.079404000
clang++;-O2;-std=c++17;bvector;2048;h;169.45;5.080444527
clang++;-O2;-std=c++17;bvector;2048;h;167.34;5.102950039
clang++;-O2;-std=c++17;bvector;2048;h;172.38;5.017464131
clang++;-O2;-std=c++17;bvector;2048;h;172.99;5.023177121
clang++;-O2;-std=c++17;bvector;2048;h;172.55;5.018850768
clang++;-O2;-std=c++17;bvector;2048;h;169.63;5.092477825
clang++;-O2;-std=c++17;bvector;2048;h;171.67;4.990603038
clang++;-O2;-std=c++17;bvector;2048;h;167.60;5.102663768
clang++;-O2;-std=c++17;bvector;2048;h;171.37;4.988003523
clang++;-O2;-std=c++17;bvector;2048;i;22.91;0.723313516
clang++;-O2;-std=c++17;bvector;2048;i;24.15;0.736693829
clang++;-O2;-std=c++17;bvector;2048;i;23.29;0.733270722
clang++;-O2;-std=c++17;bvector;2048;i;23.59;0.733918134
clang++;-O2;-std=c++17;bvector;2048;i;23.29;0.733255394
clang++;-O2;-std=c++17;bvector;2048;i;23.36;0.732177907
clang++;-O2;-std=c++17;bvector;2048;i;23.78;0.727913196
clang++;-O2;-std=c++17;bvector;2048;i;23.65;0.725078571
clang++;-O2;-std=c++17;bvector;2048;i;23.98;0.736470782
clang++;-O2;-std=c++17;bvector;2048;i;23.30;0.733216051
clang++;-O2;-std=c++17;bvector;2048;i;23.41;0.733019963
clang++;-O2;-std=c++17;bvector;2048;i;23.24;0.732113506
clang++;-O2;-std=c++17;bvector;2048;i;23.19;0.732130308
clang++;-O2;-std=c++17;bvector;2048;i;23.21;0.732060287
clang++;-O2;-std=c++17;bvector;2048;i;23.15;0.732485383
clang++;-O2;-std=c++17;string;512;g;14.03;0.394682619
clang++;-O2;-std=c++17;string;512;g;16.00;0.398717350
clang++;-O2;-std=c++17;string;512;g;16.47;0.392523699
clang++;-O2;-std=c++17;string;512;g;16.35;0.391424631
clang++;-O2;-std=c++17;string;512;g;16.08;0.395003740
clang++;-O2;-std=c++17;string;512;g;16.60;0.391784365
clang++;-O2;-std=c++17;string;512;g;16.81;0.394756006
clang++;-O2;-std=c++17;string;512;g;16.31;0.388610063
clang++;-O2;-std=c++17;string;512;g;16.81;0.393502029
clang++;-O2;-std=c++17;string;512;g;17.06;0.397224767
clang++;-O2;-std=c++17;string;512;g;15.90;0.388448241
clang++;-O2;-std=c++17;string;512;g;16.04;0.385861349
clang++;-O2;-std=c++17;string;512;g;16.86;0.398244164
clang++;-O2;-std=c++17;string;512;g;16.36;0.391966646
clang++;-O2;-std=c++17;string;512;g;16.29;0.395744056
clang++;-O2;-std=c++17;string;512;h;27.02;0.715968139
clang++;-O2;-std=c++17;string;512;h;24.46;0.713472198
clang++;-O2;-std=c++17;string;512;h;23.66;0.712581201
clang++;-O2;-std=c++17;string;512;h;23.88;0.713891463
clang++;-O2;-std=c++17;string;512;h;23.95;0.702567670
clang++;-O2;-std=c++17;string;512;h;24.31;0.713771478
clang++;-O2;-std=c++17;string;512;h;23.61;0.708547011
clang++;-O2;-std=c++17;string;512;h;24.27;0.715026878
clang++;-O2;-std=c++17;string;512;h;24.36;0.713181374
clang++;-O2;-std=c++17;string;512;h;23.81;0.711877373
clang++;-O2;-std=c++17;string;512;h;23.94;0.712291258
clang++;-O2;-std=c++17;string;512;h;24.11;0.706414399
clang++;-O2;-std=c++17;string;512;h;23.81;0.701532733
clang++;-O2;-std=c++17;string;512;h;23.42;0.701585562
clang++;-O2;-std=c++17;string;512;h;23.41;0.701359088
clang++;-O2;-std=c++17;string;512;i;7.54;0.223366458
clang++;-O2;-std=c++17;string;512;i;7.33;0.218539834
clang++;-O2;-std=c++17;string;512;i;7.40;0.218194317
clang++;-O2;-std=c++17;string;512;i;7.31;0.218470264
clang++;-O2;-std=c++17;string;512;i;7.51;0.222444331
clang++;-O2;-std=c++17;string;512;i;7.57;0.218364957
clang++;-O2;-std=c++17;string;512;i;7.69;0.222023584
clang++;-O2;-std=c++17;string;512;i;7.38;0.218625875
clang++;-O2;-std=c++17;string;512;i;7.33;0.218343707
clang++;-O2;-std=c++17;string;512;i;7.43;0.218123505
clang++;-O2;-std=c++17;string;512;i;7.52;0.218879590
clang++;-O2;-std=c++17;string;512;i;7.36;0.218739368
clang++;-O2;-std=c++17;string;512;i;7.48;0.217714469
clang++;-O2;-std=c++17;string;512;i;7.81;0.222081413
clang++;-O2;-std=c++17;string;512;i;7.60;0.219536930
clang++;-O2;-std=c++17;string;1024;g;24.90;0.694120811
clang++;-O2;-std=c++17;string;1024;g;26.14;0.697178142
clang++;-O2;-std=c++17;string;1024;g;26.35;0.694874942
clang++;-O2;-std=c++17;string;1024;g;26.37;0.694723729
clang++;-O2;-std=c++17;string;1024;g;26.58;0.708525850
clang++;-O2;-std=c++17;string;1024;g;26.73;0.698615452
clang++;-O2;-std=c++17;string;1024;g;26.44;0.687858771
clang++;-O2;-std=c++17;string;1024;g;26.50;0.694677032
clang++;-O2;-std=c++17;string;1024;g;26.21;0.694168831
clang++;-O2;-std=c++17;string;1024;g;25.83;0.701639041
clang++;-O2;-std=c++17;string;1024;g;25.85;0.696317622
clang++;-O2;-std=c++17;string;1024;g;26.00;0.689972507
clang++;-O2;-std=c++17;string;1024;g;27.33;0.692865922
clang++;-O2;-std=c++17;string;1024;g;26.51;0.692958665
clang++;-O2;-std=c++17;string;1024;g;26.57;0.695168147
clang++;-O2;-std=c++17;string;1024;h;55.41;1.566919987
clang++;-O2;-std=c++17;string;1024;h;52.97;1.566319985
clang++;-O2;-std=c++17;string;1024;h;52.20;1.565700084
clang++;-O2;-std=c++17;string;1024;h;52.35;1.566599688
clang++;-O2;-std=c++17;string;1024;h;52.36;1.565211019
clang++;-O2;-std=c++17;string;1024;h;52.34;1.564695153
clang++;-O2;-std=c++17;string;1024;h;52.40;1.565104550
clang++;-O2;-std=c++17;string;1024;h;51.91;1.555115184
clang++;-O2;-std=c++17;string;1024;h;52.19;1.554557170
clang++;-O2;-std=c++17;string;1024;h;52.24;1.554986464
clang++;-O2;-std=c++17;string;1024;h;51.88;1.554986223
clang++;-O2;-std=c++17;string;1024;h;52.01;1.555002113
clang++;-O2;-std=c++17;string;1024;h;52.17;1.536602569
clang++;-O2;-std=c++17;string;1024;h;52.45;1.564281470
clang++;-O2;-std=c++17;string;1024;h;52.10;1.562437589
clang++;-O2;-std=c++17;string;1024;i;14.24;0.433632414
clang++;-O2;-std=c++17;string;1024;i;14.71;0.444546561
clang++;-O2;-std=c++17;string;1024;i;14.14;0.442997952
clang++;-O2;-std=c++17;string;1024;i;13.78;0.432937204
clang++;-O2;-std=c++17;string;1024;i;13.77;0.432526075
clang++;-O2;-std=c++17;string;1024;i;13.87;0.433250100
clang++;-O2;-std=c++17;string;1024;i;14.26;0.427784089
clang++;-O2;-std=c++17;string;1024;i;14.55;0.437515132
clang++;-O2;-std=c++17;string;1024;i;14.00;0.433748281
clang++;-O2;-std=c++17;string;1024;i;14.15;0.427284114
clang++;-O2;-std=c++17;string;1024;i;14.68;0.443099632
clang++;-O2;-std=c++17;string;1024;i;14.71;0.443176497
clang++;-O2;-std=c++17;string;1024;i;14.03;0.442555644
clang++;-O2;-std=c++17;string;1024;i;14.36;0.442595580
clang++;-O2;-std=c++17;string;1024;i;14.23;0.443023230
clang++;-O2;-std=c++17;string;2048;g;43.79;1.303072475
clang++;-O2;-std=c++17;string;2048;g;47.61;1.313275390
clang++;-O2;-std=c++17;string;2048;g;47.79;1.288616752
clang++;-O2;-std=c++17;string;2048;g;48.12;1.302879785
clang++;-O2;-std=c++17;string;2048;g;47.87;1.308425664
clang++;-O2;-std=c++17;string;2048;g;45.80;1.268769648
clang++;-O2;-std=c++17;string;2048;g;47.77;1.311101212
clang++;-O2;-std=c++17;string;2048;g;45.47;1.287910159
clang++;-O2;-std=c++17;string;2048;g;46.62;1.282257149
clang++;-O2;-std=c++17;string;2048;g;47.33;1.274619305
clang++;-O2;-std=c++17;string;2048;g;47.99;1.308590172
clang++;-O2;-std=c++17;string;2048;g;47.50;1.290425397
clang++;-O2;-std=c++17;string;2048;g;48.90;1.319368363
clang++;-O2;-std=c++17;string;2048;g;47.57;1.296226854
clang++;-O2;-std=c++17;string;2048;g;46.95;1.286584027
clang++;-O2;-std=c++17;string;2048;h;112.77;3.277388386
clang++;-O2;-std=c++17;string;2048;h;109.52;3.271628126
clang++;-O2;-std=c++17;string;2048;h;109.15;3.267398691
clang++;-O2;-std=c++17;string;2048;h;108.82;3.267614995
clang++;-O2;-std=c++17;string;2048;h;109.85;3.271905976
clang++;-O2;-std=c++17;string;2048;h;109.16;3.241051872
clang++;-O2;-std=c++17;string;2048;h;109.31;3.252614619
clang++;-O2;-std=c++17;string;2048;h;108.09;3.242055742
clang++;-O2;-std=c++17;string;2048;h;109.18;3.242197827
clang++;-O2;-std=c++17;string;2048;h;111.07;3.293112984
clang++;-O2;-std=c++17;string;2048;h;109.17;3.246499169
clang++;-O2;-std=c++17;string;2048;h;109.87;3.295769758
clang++;-O2;-std=c++17;string;2048;h;108.49;3.239677530
clang++;-O2;-std=c++17;string;2048;h;107.80;3.235553709
clang++;-O2;-std=c++17;string;2048;h;108.06;3.241164643
clang++;-O2;-std=c++17;string;2048;i;26.80;0.846224799
clang++;-O2;-std=c++17;string;2048;i;28.45;0.882935815
clang++;-O2;-std=c++17;string;2048;i;27.45;0.861621432
clang++;-O2;-std=c++17;string;2048;i;27.38;0.862628758
clang++;-O2;-std=c++17;string;2048;i;28.35;0.867230494
clang++;-O2;-std=c++17;string;2048;i;27.33;0.864245705
clang++;-O2;-std=c++17;string;2048;i;28.53;0.881745076
clang++;-O2;-std=c++17;string;2048;i;28.00;0.881832609
clang++;-O2;-std=c++17;string;2048;i;27.96;0.881723305
clang++;-O2;-std=c++17;string;2048;i;28.28;0.877475693
clang++;-O2;-std=c++17;string;2048;i;28.33;0.882042372
clang++;-O2;-std=c++17;string;2048;i;28.19;0.881870831
clang++;-O2;-std=c++17;string;2048;i;27.37;0.863307118
clang++;-O2;-std=c++17;string;2048;i;27.37;0.861980134
clang++;-O2;-std=c++17;string;2048;i;27.38;0.861304008
clang++;-O2;-std=c++20;bvector;512;g;11.03;0.301647268
clang++;-O2;-std=c++20;bvector;512;g;12.01;0.298744403
clang++;-O2;-std=c++20;bvector;512;g;12.44;0.301270372
clang++;-O2;-std=c++20;bvector;512;g;12.69;0.300007638
clang++;-O2;-std=c++20;bvector;512;g;12.77;0.301663968
clang++;-O2;-std=c++20;bvector;512;g;12.61;0.298628476
clang++;-O2;-std=c++20;bvector;512;g;13.04;0.306369147
clang++;-O2;-std=c++20;bvector;512;g;12.90;0.300513235
clang++;-O2;-std=c++20;bvector;512;g;12.96;0.297248894
clang++;-O2;-std=c++20;bvector;512;g;12.79;0.296975621
clang++;-O2;-std=c++20;bvector;512;g;12.92;0.301833055
clang++;-O2;-std=c++20;bvector;512;g;12.90;0.299309040
clang++;-O2;-std=c++20;bvector;512;g;12.63;0.300593694
clang++;-O2;-std=c++20;bvector;512;g;12.40;0.298062917
clang++;-O2;-std=c++20;bvector;512;g;12.54;0.298210593
clang++;-O2;-std=c++20;bvector;512;h;38.35;1.059795339
clang++;-O2;-std=c++20;bvector;512;h;35.55;1.057193068
clang++;-O2;-std=c++20;bvector;512;h;34.82;1.055502543
clang++;-O2;-std=c++20;bvector;512;h;36.46;1.044939569
clang++;-O2;-std=c++20;bvector;512;h;35.68;1.054278712
clang++;-O2;-std=c++20;bvector;512;h;36.08;1.040283772
clang++;-O2;-std=c++20;bvector;512;h;36.11;1.058173985
clang++;-O2;-std=c++20;bvector;512;h;36.07;1.035107532
clang++;-O2;-std=c++20;bvector;512;h;35.38;1.033334142
clang++;-O2;-std=c++20;bvector;512;h;35.47;1.035271870
clang++;-O2;-std=c++20;bvector;512;h;35.82;1.055948693
clang++;-O2;-std=c++20;bvector;512;h;35.71;1.047394537
clang++;-O2;-std=c++20;bvector;512;h;35.63;1.060639269
clang++;-O2;-std=c++20;bvector;512;h;35.73;1.052285875
clang++;-O2;-std=c++20;bvector;512;h;35.18;1.052002054
clang++;-O2;-std=c++20;bvector;512;i;6.07;0.186554688
clang++;-O2;-std=c++20;bvector;512;i;5.97;0.186590405
clang++;-O2;-std=c++20;bvector;512;i;6.12;0.186284353
clang++;-O2;-std=c++20;bvector;512;i;6.23;0.186843449
clang++;-O2;-std=c++20;bvector;512;i;6.03;0.186660606
clang++;-O2;-std=c++20;bvector;512;i;6.35;0.186616885
clang++;-O2;-std=c++20;bvector;512;i;6.20;0.186657541
clang++;-O2;-std=c++20;bvector;512;i;6.10;0.186466363
clang++;-O2;-std=c++20;bvector;512;i;6.33;0.186361036
clang++;-O2;-std=c++20;bvector;512;i;6.28;0.186508973
clang++;-O2;-std=c++20;bvector;512;i;6.15;0.186375253
clang++;-O2;-std=c++20;bvector;512;i;6.27;0.186637904
clang++;-O2;-std=c++20;bvector;512;i;6.25;0.186382456
clang++;-O2;-std=c++20;bvector;512;i;6.26;0.186436738
clang++;-O2;-std=c++20;bvector;512;i;6.12;0.186339496
clang++;-O2;-std=c++20;bvector;1024;g;17.26;0.498662098
clang++;-O2;-std=c++20;bvector;1024;g;20.34;0.512134366
clang++;-O2;-std=c++20;bvector;1024;g;20.24;0.519402431
clang++;-O2;-std=c++20;bvector;1024;g;20.32;0.510794680
clang++;-O2;-std=c++20;bvector;1024;g;19.32;0.510554461
clang++;-O2;-std=c++20;bvector;1024;g;20.65;0.510220938
clang++;-O2;-std=c++20;bvector;1024;g;19.72;0.517298184
clang++;-O2;-std=c++20;bvector;1024;g;19.64;0.512898706
clang++;-O2;-std=c++20;bvector;1024;g;19.86;0.514251205
clang++;-O2;-std=c++20;bvector;1024;g;20.33;0.514054036
clang++;-O2;-std=c++20;bvector;1024;g;20.28;0.510665839
clang++;-O2;-std=c++20;bvector;1024;g;19.95;0.509961793
clang++;-O2;-std=c++20;bvector;1024;g;20.18;0.519007281
clang++;-O2;-std=c++20;bvector;1024;g;19.80;0.509747642
clang++;-O2;-std=c++20;bvector;1024;g;20.43;0.509814757
clang++;-O2;-std=c++20;bvector;1024;h;81.49;2.353282074
clang++;-O2;-std=c++20;bvector;1024;h;80.04;2.317777567
clang++;-O2;-std=c++20;bvector;1024;h;79.39;2.318999593
clang++;-O2;-std=c++20;bvector;1024;h;80.40;2.313509263
clang++;-O2;-std=c++20;bvector;1024;h;79.16;2.348704402
clang++;-O2;-std=c++20;bvector;1024;h;78.16;2.344593954
clang++;-O2;-std=c++20;bvector;1024;h;78.01;2.344200778
clang++;-O2;-std=c++20;bvector;1024;h;78.15;2.343599895
clang++;-O2;-std=c++20;bvector;1024;h;78.24;2.345572695
clang++;-O2;-std=c++20;bvector;1024;h;78.28;2.347108497
clang++;-O2;-std=c++20;bvector;1024;h;78.29;2.347303651
clang++;-O2;-std=c++20;bvector;1024;h;78.50;2.345813835
clang++;-O2;-std=c++20;bvector;1024;h;78.43;2.353469585
clang++;-O2;-std=c++20;bvector;1024;h;77.84;2.353749518
clang++;-O2;-std=c++20;bvector;1024;h;80.27;2.316587981
clang++;-O2;-std=c++20;bvector;1024;i;11.65;0.366701672
clang++;-O2;-std=c++20;bvector;1024;i;11.65;0.366916964
clang++;-O2;-std=c++20;bvector;1024;i;12.36;0.370464440
clang++;-O2;-std=c++20;bvector;1024;i;12.32;0.369712823
clang++;-O2;-std=c++20;bvector;1024;i;11.98;0.369180768
clang++;-O2;-std=c++20;bvector;1024;i;11.82;0.368957020
clang++;-O2;-std=c++20;bvector;1024;i;11.91;0.369254657
clang++;-O2;-std=c++20;bvector;1024;i;11.87;0.369136335
clang++;-O2;-std=c++20;bvector;1024;i;11.80;0.369306183
clang++;-O2;-std=c++20;bvector;1024;i;12.42;0.366638754
clang++;-O2;-std=c++20;bvector;1024;i;11.90;0.364791379
clang++;-O2;-std=c++20;bvector;1024;i;12.34;0.370583482
clang++;-O2;-std=c++20;bvector;1024;i;12.30;0.365469146
clang++;-O2;-std=c++20;bvector;1024;i;12.70;0.367556921
clang++;-O2;-std=c++20;bvector;1024;i;12.27;0.365274843
clang++;-O2;-std=c++20;bvector;2048;g;31.23;0.920461824
clang++;-O2;-std=c++20;bvector;2048;g;33.83;0.923728584
clang++;-O2;-std=c++20;bvector;2048;g;33.73;0.930781515
clang++;-O2;-std=c++20;bvector;2048;g;33.92;0.937013502
clang++;-O2;-std=c++20;bvector;2048;g;33.18;0.915448227
clang++;-O2;-std=c++20;bvector;2048;g;33.05;0.920590755
clang++;-O2;-std=c++20;bvector;2048;g;34.21;0.927353174
clang++;-O2;-std=c++20;bvector;2048;g;33.63;0.922045406
clang++;-O2;-std=c++20;bvector;2048;g;33.78;0.924997841
clang++;-O2;-std=c++20;bvector;2048;g;33.59;0.939617451
clang++;-O2;-std=c++20;bvector;2048;g;32.82;0.927471478
clang++;-O2;-std=c++20;bvector;2048;g;33.81;0.941178568
clang++;-O2;-std=c++20;bvector;2048;g;33.92;0.937986673
clang++;-O2;-std=c++20;bvector;2048;g;33.86;0.938686200
clang++;-O2;-std=c++20;bvector;2048;g;33.69;0.931991657
clang++;-O2;-std=c++20;bvector;2048;h;172.67;5.086105121
clang++;-O2;-std=c++20;bvector;2048;h;168.72;5.097555344
clang++;-O2;-std=c++20;bvector;2048;h;166.90;5.093798070
clang++;-O2;-std=c++20;bvector;2048;h;170.91;5.012420881
clang++;-O2;-std=c++20;bvector;2048;h;168.93;5.071235717
clang++;-O2;-std=c++20;bvector;2048;h;169.49;5.075907720
clang++;-O2;-std=c++20;bvector;2048;h;169.23;5.076262763
clang++;-O2;-std=c++20;bvector;2048;h;169.24;5.081061753
clang++;-O2;-std=c++20;bvector;2048;h;168.86;5.079700630
clang++;-O2;-std=c++20;bvector;2048;h;169.01;5.078452717
clang++;-O2;-std=c++20;bvector;2048;h;168.93;5.078438590
clang++;-O2;-std=c++20;bvector;2048;h;173.19;5.025734111
clang++;-O2;-std=c++20;bvector;2048;h;167.73;5.093401750
clang++;-O2;-std=c++20;bvector;2048;h;169.66;5.072470054
clang++;-O2;-std=c++20;bvector;2048;h;168.83;5.080569971
clang++;-O2;-std=c++20;bvector;2048;i;23.29;0.735355408
clang++;-O2;-std=c++20;bvector;2048;i;23.32;0.734404722
clang++;-O2;-std=c++20;bvector;2048;i;23.29;0.733632800
clang++;-O2;-std=c++20;bvector;2048;i;23.83;0.737604932
clang++;-O2;-std=c++20;bvector;2048;i;23.29;0.735505138
clang++;-O2;-std=c++20;bvector;2048;i;23.79;0.725848002
clang++;-O2;-std=c++20;bvector;2048;i;24.09;0.736120869
clang++;-O2;-std=c++20;bvector;2048;i;23.18;0.733930335
clang++;-O2;-std=c++20;bvector;2048;i;23.40;0.733971763
clang++;-O2;-std=c++20;bvector;2048;i;23.69;0.734372903
clang++;-O2;-std=c++20;bvector;2048;i;23.34;0.735048705
clang++;-O2;-std=c++20;bvector;2048;i;23.28;0.734522872
clang++;-O2;-std=c++20;bvector;2048;i;23.67;0.729021353
clang++;-O2;-std=c++20;bvector;2048;i;23.95;0.735807193
clang++;-O2;-std=c++20;bvector;2048;i;23.54;0.734841959
clang++;-O2;-std=c++20;string;512;g;14.15;0.392087969
clang++;-O2;-std=c++20;string;512;g;16.15;0.394349185
clang++;-O2;-std=c++20;string;512;g;16.61;0.387429174
clang++;-O2;-std=c++20;string;512;g;16.76;0.396951208
clang++;-O2;-std=c++20;string;512;g;16.44;0.390952157
clang++;-O2;-std=c++20;string;512;g;16.78;0.396041527
clang++;-O2;-std=c++20;string;512;g;17.04;0.397932080
clang++;-O2;-std=c++20;string;512;g;16.32;0.391177879
clang++;-O2;-std=c++20;string;512;g;16.54;0.389811766
clang++;-O2;-std=c++20;string;512;g;16.90;0.390999205
clang++;-O2;-std=c++20;string;512;g;16.48;0.398471898
clang++;-O2;-std=c++20;string;512;g;16.22;0.393777357
clang++;-O2;-std=c++20;string;512;g;16.83;0.391811212
clang++;-O2;-std=c++20;string;512;g;16.68;0.392941374
clang++;-O2;-std=c++20;string;512;g;15.92;0.397584661
clang++;-O2;-std=c++20;string;512;h;27.21;0.712085153
clang++;-O2;-std=c++20;string;512;h;24.39;0.718032899
clang++;-O2;-std=c++20;string;512;h;24.14;0.705578705
clang++;-O2;-std=c++20;string;512;h;23.43;0.703987943
