compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++17;bitset;1024;h;55.60;1.672649989
clang++;-O2;-std=c++17;bitset;1024;i;12.19;0.363799200
clang++;-O2;-std=c++17;bitset;1024;i;12.38;0.369043615
clang++;-O2;-std=c++17;bitset;1024;i;12.16;0.366498656
clang++;-O2;-std=c++17;bitset;1024;i;12.40;0.371721100
clang++;-O2;-std=c++17;bitset;1024;i;12.46;0.364619052
clang++;-O2;-std=c++17;bitset;1024;i;11.90;0.364628510
clang++;-O2;-std=c++17;bitset;1024;i;12.28;0.369908362
clang++;-O2;-std=c++17;bitset;1024;i;12.30;0.366153501
clang++;-O2;-std=c++17;bitset;1024;i;12.55;0.365969337
clang++;-O2;-std=c++17;bitset;1024;i;12.45;0.371879136
clang++;-O2;-std=c++17;bitset;1024;i;12.64;0.369693590
clang++;-O2;-std=c++17;bitset;1024;i;12.23;0.368672250
clang++;-O2;-std=c++17;bitset;1024;i;12.08;0.368555843
clang++;-O2;-std=c++17;bitset;1024;i;11.98;0.368599925
clang++;-O2;-std=c++17;bitset;1024;i;11.72;0.368129055
clang++;-O2;-std=c++17;bitset;2048;g;31.72;0.937503327
clang++;-O2;-std=c++17;bitset;2048;g;33.76;0.944581920
clang++;-O2;-std=c++17;bitset;2048;g;34.28;0.962708168
clang++;-O2;-std=c++17;bitset;2048;g;34.08;0.942684473
clang++;-O2;-std=c++17;bitset;2048;g;33.60;0.938812685
clang++;-O2;-std=c++17;bitset;2048;g;33.81;0.932235999
clang++;-O2;-std=c++17;bitset;2048;g;34.65;0.938314063
clang++;-O2;-std=c++17;bitset;2048;g;34.32;0.948131166
clang++;-O2;-std=c++17;bitset;2048;g;34.54;0.946716711
clang++;-O2;-std=c++17;bitset;2048;g;34.13;0.933227834
clang++;-O2;-std=c++17;bitset;2048;g;34.40;0.942431971
clang++;-O2;-std=c++17;bitset;2048;g;33.80;0.928839109
clang++;-O2;-std=c++17;bitset;2048;g;33.57;0.930027822
clang++;-O2;-std=c++17;bitset;2048;g;34.38;0.940141980
clang++;-O2;-std=c++17;bitset;2048;g;34.14;0.936427546
clang++;-O2;-std=c++17;bitset;2048;h;119.60;3.491955067
clang++;-O2;-std=c++17;bitset;2048;h;116.76;3.496682355
clang++;-O2;-std=c++17;bitset;2048;h;116.98;3.502783071
clang++;-O2;-std=c++17;bitset;2048;h;115.92;3.501305589
clang++;-O2;-std=c++17;bitset;2048;h;115.77;3.430327495
clang++;-O2;-std=c++17;bitset;2048;h;116.86;3.489647734
clang++;-O2;-std=c++17;bitset;2048;h;116.29;3.491386324
clang++;-O2;-std=c++17;bitset;2048;h;117.09;3.484968927
clang++;-O2;-std=c++17;bitset;2048;h;115.82;3.432301726
clang++;-O2;-std=c++17;bitset;2048;h;116.74;3.502658057
clang++;-O2;-std=c++17;bitset;2048;h;116.87;3.476997134
clang++;-O2;-std=c++17;bitset;2048;h;116.42;3.513480069
clang++;-O2;-std=c++17;bitset;2048;h;115.49;3.501134158
clang++;-O2;-std=c++17;bitset;2048;h;117.36;3.500022210
clang++;-O2;-std=c++17;bitset;2048;h;116.95;3.506371429
clang++;-O2;-std=c++17;bitset;2048;i;23.29;0.733411435
clang++;-O2;-std=c++17;bitset;2048;i;23.68;0.735984275
clang++;-O2;-std=c++17;bitset;2048;i;23.53;0.735987370
clang++;-O2;-std=c++17;bitset;2048;i;23.75;0.734056630
clang++;-O2;-std=c++17;bitset;2048;i;24.60;0.728833827
clang++;-O2;-std=c++17;bitset;2048;i;23.47;0.725365572
clang++;-O2;-std=c++17;bitset;2048;i;23.94;0.735484630
clang++;-O2;-std=c++17;bitset;2048;i;23.84;0.736072840
clang++;-O2;-std=c++17;bitset;2048;i;23.98;0.735734788
clang++;-O2;-std=c++17;bitset;2048;i;23.82;0.726315018
clang++;-O2;-std=c++17;bitset;2048;i;23.85;0.736516219
clang++;-O2;-std=c++17;bitset;2048;i;23.13;0.734467188
clang++;-O2;-std=c++17;bitset;2048;i;23.29;0.735087888
clang++;-O2;-std=c++17;bitset;2048;i;23.71;0.730246617
clang++;-O2;-std=c++17;bitset;2048;i;23.19;0.728590621
clang++;-O2;-std=c++17;bvector;512;g;10.89;0.311807224
clang++;-O2;-std=c++17;bvector;512;g;12.20;0.295525496
clang++;-O2;-std=c++17;bvector;512;g;13.28;0.307852241
clang++;-O2;-std=c++17;bvector;512;g;13.22;0.309923022
clang++;-O2;-std=c++17;bvector;512;g;12.93;0.302304579
clang++;-O2;-std=c++17;bvector;512;g;13.46;0.307624755
clang++;-O2;-std=c++17;bvector;512;g;12.80;0.298253846
clang++;-O2;-std=c++17;bvector;512;g;12.87;0.300848727
clang++;-O2;-std=c++17;bvector;512;g;12.99;0.301469037
clang++;-O2;-std=c++17;bvector;512;g;12.85;0.301351357
clang++;-O2;-std=c++17;bvector;512;g;12.73;0.304481709
clang++;-O2;-std=c++17;bvector;512;g;12.53;0.301105367
clang++;-O2;-std=c++17;bvector;512;g;12.87;0.301680072
clang++;-O2;-std=c++17;bvector;512;g;13.02;0.308247519
clang++;-O2;-std=c++17;bvector;512;g;13.30;0.308894058
clang++;-O2;-std=c++17;bvector;512;h;40.40;1.103402754
clang++;-O2;-std=c++17;bvector;512;h;36.64;1.097470694
clang++;-O2;-std=c++17;bvector;512;h;36.66;1.097582223
clang++;-O2;-std=c++17;bvector;512;h;36.59;1.098501230
clang++;-O2;-std=c++17;bvector;512;h;36.46;1.096392778
clang++;-O2;-std=c++17;bvector;512;h;36.73;1.096918952
clang++;-O2;-std=c++17;bvector;512;h;36.63;1.097131781
clang++;-O2;-std=c++17;bvector;512;h;36.46;1.095207523
clang++;-O2;-std=c++17;bvector;512;h;36.55;1.095613552
clang++;-O2;-std=c++17;bvector;512;h;36.58;1.097170883
clang++;-O2;-std=c++17;bvector;512;h;36.45;1.096916718
clang++;-O2;-std=c++17;bvector;512;h;36.60;1.095789481
clang++;-O2;-std=c++17;bvector;512;h;36.45;1.096375516
clang++;-O2;-std=c++17;bvector;512;h;36.64;1.095956403
clang++;-O2;-std=c++17;bvector;512;h;36.52;1.095982492
clang++;-O2;-std=c++17;bvector;512;i;6.02;0.186969710
clang++;-O2;-std=c++17;bvector;512;i;6.35;0.188535147
clang++;-O2;-std=c++17;bvector;512;i;6.58;0.188067352
clang++;-O2;-std=c++17;bvector;512;i;6.37;0.188527924
clang++;-O2;-std=c++17;bvector;512;i;6.39;0.187927491
clang++;-O2;-std=c++17;bvector;512;i;6.60;0.188178450
clang++;-O2;-std=c++17;bvector;512;i;6.57;0.187758164
clang++;-O2;-std=c++17;bvector;512;i;6.44;0.187496075
clang++;-O2;-std=c++17;bvector;512;i;6.38;0.187330235
clang++;-O2;-std=c++17;bvector;512;i;6.30;0.187144637
clang++;-O2;-std=c++17;bvector;512;i;6.36;0.187001069
clang++;-O2;-std=c++17;bvector;512;i;6.48;0.187078544
clang++;-O2;-std=c++17;bvector;512;i;6.28;0.187138145
clang++;-O2;-std=c++17;bvector;512;i;6.38;0.187948190
clang++;-O2;-std=c++17;bvector;512;i;6.34;0.187243101
clang++;-O2;-std=c++17;bvector;1024;g;17.41;0.511019302
clang++;-O2;-std=c++17;bvector;1024;g;20.27;0.509697350
clang++;-O2;-std=c++17;bvector;1024;g;20.38;0.519479999
clang++;-O2;-std=c++17;bvector;1024;g;20.50;0.518963373
clang++;-O2;-std=c++17;bvector;1024;g;20.26;0.517578013
clang++;-O2;-std=c++17;bvector;1024;g;19.73;0.508209599
clang++;-O2;-std=c++17;bvector;1024;g;20.76;0.509741403
clang++;-O2;-std=c++17;bvector;1024;g;20.12;0.520915021
clang++;-O2;-std=c++17;bvector;1024;g;21.26;0.521991705
clang++;-O2;-std=c++17;bvector;1024;g;19.47;0.506234105
clang++;-O2;-std=c++17;bvector;1024;g;21.39;0.528612122
clang++;-O2;-std=c++17;bvector;1024;g;19.82;0.509080166
clang++;-O2;-std=c++17;bvector;1024;g;20.37;0.514444204
clang++;-O2;-std=c++17;bvector;1024;g;20.94;0.514074073
clang++;-O2;-std=c++17;bvector;1024;g;21.03;0.516702436
clang++;-O2;-std=c++17;bvector;1024;h;82.14;2.375028331
clang++;-O2;-std=c++17;bvector;1024;h;79.71;2.365983261
clang++;-O2;-std=c++17;bvector;1024;h;80.84;2.329795618
clang++;-O2;-std=c++17;bvector;1024;h;80.06;2.329315991
clang++;-O2;-std=c++17;bvector;1024;h;79.82;2.370871109
clang++;-O2;-std=c++17;bvector;1024;h;79.83;2.341510379
clang++;-O2;-std=c++17;bvector;1024;h;79.42;2.378212744
clang++;-O2;-std=c++17;bvector;1024;h;79.01;2.377647948
clang++;-O2;-std=c++17;bvector;1024;h;79.55;2.372331078
clang++;-O2;-std=c++17;bvector;1024;h;78.87;2.370631161
clang++;-O2;-std=c++17;bvector;1024;h;78.97;2.370333334
clang++;-O2;-std=c++17;bvector;1024;h;78.79;2.368691364
clang++;-O2;-std=c++17;bvector;1024;h;78.78;2.368051578
clang++;-O2;-std=c++17;bvector;1024;h;78.62;2.368747669
clang++;-O2;-std=c++17;bvector;1024;h;78.51;2.366982549
clang++;-O2;-std=c++17;bvector;1024;i;12.44;0.366438518
clang++;-O2;-std=c++17;bvector;1024;i;12.10;0.366278909
clang++;-O2;-std=c++17;bvector;1024;i;11.84;0.365784685
clang++;-O2;-std=c++17;bvector;1024;i;11.69;0.365003906
clang++;-O2;-std=c++17;bvector;1024;i;11.75;0.365144268
clang++;-O2;-std=c++17;bvector;1024;i;11.80;0.365297685
clang++;-O2;-std=c++17;bvector;1024;i;12.41;0.373535255
clang++;-O2;-std=c++17;bvector;1024;i;11.92;0.372350369
clang++;-O2;-std=c++17;bvector;1024;i;11.74;0.372293633
clang++;-O2;-std=c++17;bvector;1024;i;12.76;0.372673283
clang++;-O2;-std=c++17;bvector;1024;i;12.05;0.371371360
clang++;-O2;-std=c++17;bvector;1024;i;11.95;0.370597063
clang++;-O2;-std=c++17;bvector;1024;i;12.26;0.370539965
clang++;-O2;-std=c++17;bvector;1024;i;11.93;0.370217071
clang++;-O2;-std=c++17;bvector;1024;i;12.00;0.370476056
clang++;-O2;-std=c++17;bvector;2048;g;31.22;0.932233402
clang++;-O2;-std=c++17;bvector;2048;g;33.79;0.931037987
clang++;-O2;-std=c++17;bvector;2048;g;33.81;0.940468198
clang++;-O2;-std=c++17;bvector;2048;g;34.25;0.938903452
clang++;-O2;-std=c++17;bvector;2048;g;33.82;0.937283624
clang++;-O2;-std=c++17;bvector;2048;g;33.64;0.925522206
clang++;-O2;-std=c++17;bvector;2048;g;34.78;0.946110035
clang++;-O2;-std=c++17;bvector;2048;g;34.75;0.947045163
clang++;-O2;-std=c++17;bvector;2048;g;33.67;0.928595101
clang++;-O2;-std=c++17;bvector;2048;g;34.17;0.941588291
clang++;-O2;-std=c++17;bvector;2048;g;34.09;0.947834499
clang++;-O2;-std=c++17;bvector;2048;g;34.09;0.946600291
clang++;-O2;-std=c++17;bvector;2048;g;34.48;0.942030668
clang++;-O2;-std=c++17;bvector;2048;g;33.60;0.938752089
clang++;-O2;-std=c++17;bvector;2048;g;33.43;0.925772143
clang++;-O2;-std=c++17;bvector;2048;h;173.03;5.052627959
clang++;-O2;-std=c++17;bvector;2048;h;170.51;5.109510361
clang++;-O2;-std=c++17;bvector;2048;h;169.51;5.101584804
clang++;-O2;-std=c++17;bvector;2048;h;170.72;5.106757254
clang++;-O2;-std=c++17;bvector;2048;h;173.20;5.017069863
clang++;-O2;-std=c++17;bvector;2048;h;172.61;5.017444193
clang++;-O2;-std=c++17;bvector;2048;h;170.75;5.108655072
clang++;-O2;-std=c++17;bvector;2048;h;171.59;5.115374464
clang++;-O2;-std=c++17;bvector;2048;h;172.24;5.048985690
clang++;-O2;-std=c++17;bvector;2048;h;172.18;5.108658188
clang++;-O2;-std=c++17;bvector;2048;h;173.62;5.021591116
clang++;-O2;-std=c++17;bvector;2048;h;173.75;5.017616696
clang++;-O2;-std=c++17;bvector;2048;h;172.86;5.017906397
clang++;-O2;-std=c++17;bvector;2048;h;170.68;5.111623332
clang++;-O2;-std=c++17;bvector;2048;h;173.59;5.018303930
clang++;-O2;-std=c++17;bvector;2048;i;24.04;0.739553647
clang++;-O2;-std=c++17;bvector;2048;i;23.88;0.741881039
clang++;-O2;-std=c++17;bvector;2048;i;23.30;0.741879866
clang++;-O2;-std=c++17;bvector;2048;i;23.25;0.741880608
clang++;-O2;-std=c++17;bvector;2048;i;23.40;0.741820115
clang++;-O2;-std=c++17;bvector;2048;i;23.31;0.741878994
clang++;-O2;-std=c++17;bvector;2048;i;24.08;0.739089640
clang++;-O2;-std=c++17;bvector;2048;i;24.02;0.727811024
clang++;-O2;-std=c++17;bvector;2048;i;23.95;0.739276459
clang++;-O2;-std=c++17;bvector;2048;i;23.55;0.737927687
clang++;-O2;-std=c++17;bvector;2048;i;24.21;0.743359993
clang++;-O2;-std=c++17;bvector;2048;i;24.27;0.738429025
clang++;-O2;-std=c++17;bvector;2048;i;23.74;0.738462407
clang++;-O2;-std=c++17;bvector;2048;i;23.84;0.727787080
clang++;-O2;-std=c++17;bvector;2048;i;24.13;0.738357380
clang++;-O2;-std=c++17;cvector;512;g;15.01;0.403380531
clang++;-O2;-std=c++17;cvector;512;g;16.69;0.401903249
clang++;-O2;-std=c++17;cvector;512;g;17.20;0.399225432
clang++;-O2;-std=c++17;cvector;512;g;16.99;0.401642251
clang++;-O2;-std=c++17;cvector;512;g;17.16;0.396166094
clang++;-O2;-std=c++17;cvector;512;g;16.92;0.400033033
clang++;-O2;-std=c++17;cvector;512;g;16.95;0.404994939
clang++;-O2;-std=c++17;cvector;512;g;17.18;0.401625479
clang++;-O2;-std=c++17;cvector;512;g;16.65;0.398124395
clang++;-O2;-std=c++17;cvector;512;g;17.17;0.393876543
clang++;-O2;-std=c++17;cvector;512;g;17.34;0.407768574
clang++;-O2;-std=c++17;cvector;512;g;16.85;0.398016163
clang++;-O2;-std=c++17;cvector;512;g;17.05;0.399879235
clang++;-O2;-std=c++17;cvector;512;g;17.59;0.402490647
clang++;-O2;-std=c++17;cvector;512;g;17.14;0.400952952
clang++;-O2;-std=c++17;cvector;512;h;28.22;0.736650499
clang++;-O2;-std=c++17;cvector;512;h;25.82;0.721149741
clang++;-O2;-std=c++17;cvector;512;h;25.22;0.730953540
clang++;-O2;-std=c++17;cvector;512;h;24.52;0.724527636
clang++;-O2;-std=c++17;cvector;512;h;24.70;0.726211273
clang++;-O2;-std=c++17;cvector;512;h;24.80;0.729835018
clang++;-O2;-std=c++17;cvector;512;h;24.48;0.725220361
clang++;-O2;-std=c++17;cvector;512;h;24.49;0.727045203
clang++;-O2;-std=c++17;cvector;512;h;24.60;0.727122507
clang++;-O2;-std=c++17;cvector;512;h;24.77;0.726804332
clang++;-O2;-std=c++17;cvector;512;h;25.28;0.733713710
clang++;-O2;-std=c++17;cvector;512;h;25.15;0.727831343
clang++;-O2;-std=c++17;cvector;512;h;24.88;0.727293968
clang++;-O2;-std=c++17;cvector;512;h;24.77;0.728535839
clang++;-O2;-std=c++17;cvector;512;h;24.57;0.727416377
clang++;-O2;-std=c++17;cvector;512;i;7.71;0.223976865
clang++;-O2;-std=c++17;cvector;512;i;7.71;0.225038811
clang++;-O2;-std=c++17;cvector;512;i;7.84;0.224226572
clang++;-O2;-std=c++17;cvector;512;i;7.44;0.224026809
clang++;-O2;-std=c++17;cvector;512;i;7.14;0.223230740
clang++;-O2;-std=c++17;cvector;512;i;7.27;0.223306802
clang++;-O2;-std=c++17;cvector;512;i;7.57;0.220625490
clang++;-O2;-std=c++17;cvector;512;i;7.84;0.224576807
clang++;-O2;-std=c++17;cvector;512;i;7.95;0.224461761
clang++;-O2;-std=c++17;cvector;512;i;7.85;0.224595181
clang++;-O2;-std=c++17;cvector;512;i;7.69;0.224327671
clang++;-O2;-std=c++17;cvector;512;i;7.65;0.223855558
clang++;-O2;-std=c++17;cvector;512;i;7.62;0.223874884
clang++;-O2;-std=c++17;cvector;512;i;7.58;0.223538396
clang++;-O2;-std=c++17;cvector;512;i;7.60;0.223391120
clang++;-O2;-std=c++17;cvector;1024;g;23.96;0.699415309
clang++;-O2;-std=c++17;cvector;1024;g;26.73;0.705875015
clang++;-O2;-std=c++17;cvector;1024;g;26.45;0.692641775
clang++;-O2;-std=c++17;cvector;1024;g;26.57;0.709464706
clang++;-O2;-std=c++17;cvector;1024;g;27.58;0.710974468
clang++;-O2;-std=c++17;cvector;1024;g;27.91;0.704468746
clang++;-O2;-std=c++17;cvector;1024;g;26.64;0.697668763
clang++;-O2;-std=c++17;cvector;1024;g;26.86;0.706244185
clang++;-O2;-std=c++17;cvector;1024;g;26.59;0.707549115
clang++;-O2;-std=c++17;cvector;1024;g;28.34;0.702153908
clang++;-O2;-std=c++17;cvector;1024;g;27.29;0.695978473
clang++;-O2;-std=c++17;cvector;1024;g;27.82;0.706214440
clang++;-O2;-std=c++17;cvector;1024;g;27.31;0.704862842
clang++;-O2;-std=c++17;cvector;1024;g;26.51;0.701083137
clang++;-O2;-std=c++17;cvector;1024;g;26.65;0.701807410
clang++;-O2;-std=c++17;cvector;1024;h;55.03;1.531454638
clang++;-O2;-std=c++17;cvector;1024;h;51.84;1.526189976
clang++;-O2;-std=c++17;cvector;1024;h;51.84;1.523270458
clang++;-O2;-std=c++17;cvector;1024;h;52.81;1.545764039
clang++;-O2;-std=c++17;cvector;1024;h;51.96;1.544490138
clang++;-O2;-std=c++17;cvector;1024;h;51.59;1.540502743
clang++;-O2;-std=c++17;cvector;1024;h;51.72;1.540361489
clang++;-O2;-std=c++17;cvector;1024;h;52.01;1.542780271
clang++;-O2;-std=c++17;cvector;1024;h;52.13;1.540845625
clang++;-O2;-std=c++17;cvector;1024;h;52.06;1.543145343
clang++;-O2;-std=c++17;cvector;1024;h;51.73;1.538907591
clang++;-O2;-std=c++17;cvector;1024;h;51.73;1.537658196
clang++;-O2;-std=c++17;cvector;1024;h;51.56;1.541041531
clang++;-O2;-std=c++17;cvector;1024;h;52.45;1.525635549
clang++;-O2;-std=c++17;cvector;1024;h;51.33;1.524342933
clang++;-O2;-std=c++17;cvector;1024;i;15.04;0.439731008
clang++;-O2;-std=c++17;cvector;1024;i;14.79;0.443879574
clang++;-O2;-std=c++17;cvector;1024;i;15.00;0.445366694
clang++;-O2;-std=c++17;cvector;1024;i;15.39;0.445697062
clang++;-O2;-std=c++17;cvector;1024;i;14.78;0.444274472
clang++;-O2;-std=c++17;cvector;1024;i;14.83;0.439218551
clang++;-O2;-std=c++17;cvector;1024;i;15.29;0.447415244
clang++;-O2;-std=c++17;cvector;1024;i;14.48;0.444029804
clang++;-O2;-std=c++17;cvector;1024;i;14.46;0.444047137
clang++;-O2;-std=c++17;cvector;1024;i;14.40;0.444041135
clang++;-O2;-std=c++17;cvector;1024;i;15.11;0.443923306
clang++;-O2;-std=c++17;cvector;1024;i;15.04;0.445107229
clang++;-O2;-std=c++17;cvector;1024;i;15.08;0.445288698
clang++;-O2;-std=c++17;cvector;1024;i;14.19;0.443830822
clang++;-O2;-std=c++17;cvector;1024;i;14.18;0.443650205
clang++;-O2;-std=c++17;cvector;2048;g;45.89;1.320294544
clang++;-O2;-std=c++17;cvector;2048;g;48.79;1.309705477
clang++;-O2;-std=c++17;cvector;2048;g;46.44;1.311772933
clang++;-O2;-std=c++17;cvector;2048;g;48.81;1.322536595
clang++;-O2;-std=c++17;cvector;2048;g;49.17;1.326563754
clang++;-O2;-std=c++17;cvector;2048;g;49.51;1.340428454
clang++;-O2;-std=c++17;cvector;2048;g;49.03;1.332628042
clang++;-O2;-std=c++17;cvector;2048;g;48.60;1.314760518
clang++;-O2;-std=c++17;cvector;2048;g;48.73;1.301427822
clang++;-O2;-std=c++17;cvector;2048;g;48.61;1.300426430
clang++;-O2;-std=c++17;cvector;2048;g;48.86;1.316182887
clang++;-O2;-std=c++17;cvector;2048;g;48.71;1.320651311
clang++;-O2;-std=c++17;cvector;2048;g;48.17;1.326818650
clang++;-O2;-std=c++17;cvector;2048;g;47.43;1.317525357
clang++;-O2;-std=c++17;cvector;2048;g;48.12;1.302860721
clang++;-O2;-std=c++17;cvector;2048;h;113.44;3.227475452
clang++;-O2;-std=c++17;cvector;2048;h;110.64;3.274714777
clang++;-O2;-std=c++17;cvector;2048;h;109.65;3.262763344
clang++;-O2;-std=c++17;cvector;2048;h;110.23;3.274025508
clang++;-O2;-std=c++17;cvector;2048;h;111.14;3.229088799
clang++;-O2;-std=c++17;cvector;2048;h;109.66;3.295712201
clang++;-O2;-std=c++17;cvector;2048;h;108.49;3.285417496
clang++;-O2;-std=c++17;cvector;2048;h;109.87;3.224117205
clang++;-O2;-std=c++17;cvector;2048;h;110.83;3.279406378
clang++;-O2;-std=c++17;cvector;2048;h;109.90;3.272073027
clang++;-O2;-std=c++17;cvector;2048;h;109.89;3.273269986
clang++;-O2;-std=c++17;cvector;2048;h;109.95;3.269826959
clang++;-O2;-std=c++17;cvector;2048;h;110.32;3.287887703
clang++;-O2;-std=c++17;cvector;2048;h;110.51;3.225007368
clang++;-O2;-std=c++17;cvector;2048;h;109.82;3.214635428
clang++;-O2;-std=c++17;cvector;2048;i;29.44;0.888291062
clang++;-O2;-std=c++17;cvector;2048;i;28.17;0.885099766
clang++;-O2;-std=c++17;cvector;2048;i;28.56;0.871669669
clang++;-O2;-std=c++17;cvector;2048;i;29.32;0.887048900
clang++;-O2;-std=c++17;cvector;2048;i;28.74;0.872899718
clang++;-O2;-std=c++17;cvector;2048;i;29.81;0.885115586
clang++;-O2;-std=c++17;cvector;2048;i;28.84;0.872867418
clang++;-O2;-std=c++17;cvector;2048;i;29.01;0.886045344
clang++;-O2;-std=c++17;cvector;2048;i;28.20;0.883765902
clang++;-O2;-std=c++17;cvector;2048;i;28.32;0.883281827
clang++;-O2;-std=c++17;cvector;2048;i;28.24;0.883917686
clang++;-O2;-std=c++17;cvector;2048;i;28.36;0.884418603
clang++;-O2;-std=c++17;cvector;2048;i;28.41;0.884994680
clang++;-O2;-std=c++17;cvector;2048;i;28.35;0.885092483
clang++;-O2;-std=c++17;cvector;2048;i;28.36;0.885687274
clang++;-O2;-std=c++17;string;512;g;14.75;0.401247082
clang++;-O2;-std=c++17;string;512;g;16.65;0.401401982
clang++;-O2;-std=c++17;string;512;g;16.87;0.393656432
clang++;-O2;-std=c++17;string;512;g;16.67;0.395051690
clang++;-O2;-std=c++17;string;512;g;17.55;0.403469337
clang++;-O2;-std=c++17;string;512;g;16.47;0.395987910
clang++;-O2;-std=c++17;string;512;g;17.39;0.405350003
clang++;-O2;-std=c++17;string;512;g;17.40;0.396541846
clang++;-O2;-std=c++17;string;512;g;17.42;0.395159803
clang++;-O2;-std=c++17;string;512;g;16.88;0.397279635
