compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++17;bitset;512;g;5.91;0.164871893
clang++;-O2;-std=c++17;bitset;512;g;6.00;0.164342082
clang++;-O2;-std=c++17;bitset;512;g;5.69;0.163778560
clang++;-O2;-std=c++17;bitset;512;g;5.62;0.163349858
clang++;-O2;-std=c++17;bitset;512;g;5.81;0.162379746
clang++;-O2;-std=c++17;bitset;512;g;5.89;0.161652407
clang++;-O2;-std=c++17;bitset;512;g;5.80;0.165252924
clang++;-O2;-std=c++17;bitset;512;g;5.84;0.163929622
clang++;-O2;-std=c++17;bitset;512;g;5.75;0.163831478
clang++;-O2;-std=c++17;bitset;512;g;5.72;0.163159723
clang++;-O2;-std=c++17;bitset;512;g;5.99;0.163449225
clang++;-O2;-std=c++17;bitset;512;g;5.65;0.161998353
clang++;-O2;-std=c++17;bitset;512;g;5.82;0.164516148
clang++;-O2;-std=c++17;bitset;512;g;5.84;0.162286862
clang++;-O2;-std=c++17;bitset;512;g;5.70;0.162116784
clang++;-O2;-std=c++17;bitset;512;h;25.81;0.740561481
clang++;-O2;-std=c++17;bitset;512;h;26.11;0.744917771
clang++;-O2;-std=c++17;bitset;512;h;25.56;0.743437394
clang++;-O2;-std=c++17;bitset;512;h;25.41;0.748496858
clang++;-O2;-std=c++17;bitset;512;h;25.27;0.752238519
clang++;-O2;-std=c++17;bitset;512;h;25.32;0.747892259
clang++;-O2;-std=c++17;bitset;512;h;25.41;0.740474698
clang++;-O2;-std=c++17;bitset;512;h;26.29;0.744360158
clang++;-O2;-std=c++17;bitset;512;h;26.72;0.741935257
clang++;-O2;-std=c++17;bitset;512;h;25.52;0.756564783
clang++;-O2;-std=c++17;bitset;512;h;25.48;0.736402689
clang++;-O2;-std=c++17;bitset;512;h;25.90;0.755386361
clang++;-O2;-std=c++17;bitset;512;h;25.17;0.751614053
clang++;-O2;-std=c++17;bitset;512;h;25.26;0.752090363
clang++;-O2;-std=c++17;bitset;512;h;25.40;0.741137887
clang++;-O2;-std=c++17;bitset;512;i;5.19;0.154574702
clang++;-O2;-std=c++17;bitset;512;i;5.45;0.156832651
clang++;-O2;-std=c++17;bitset;512;i;5.60;0.154534115
clang++;-O2;-std=c++17;bitset;512;i;5.50;0.152450893
clang++;-O2;-std=c++17;bitset;512;i;5.43;0.156098168
clang++;-O2;-std=c++17;bitset;512;i;5.17;0.152623806
clang++;-O2;-std=c++17;bitset;512;i;5.77;0.156089742
clang++;-O2;-std=c++17;bitset;512;i;5.42;0.155169743
clang++;-O2;-std=c++17;bitset;512;i;5.40;0.155179311
clang++;-O2;-std=c++17;bitset;512;i;5.20;0.153940607
clang++;-O2;-std=c++17;bitset;512;i;5.17;0.154304026
clang++;-O2;-std=c++17;bitset;512;i;5.40;0.153605601
clang++;-O2;-std=c++17;bitset;512;i;5.22;0.155065439
clang++;-O2;-std=c++17;bitset;512;i;5.34;0.154722528
clang++;-O2;-std=c++17;bitset;512;i;5.31;0.152808561
clang++;-O2;-std=c++17;bitset;1024;g;10.83;0.320050883
clang++;-O2;-std=c++17;bitset;1024;g;10.35;0.319195234
clang++;-O2;-std=c++17;bitset;1024;g;10.45;0.318939897
clang++;-O2;-std=c++17;bitset;1024;g;10.92;0.324100320
clang++;-O2;-std=c++17;bitset;1024;g;11.00;0.320224627
clang++;-O2;-std=c++17;bitset;1024;g;11.07;0.318181951
clang++;-O2;-std=c++17;bitset;1024;g;10.60;0.318173826
clang++;-O2;-std=c++17;bitset;1024;g;10.85;0.326291324
clang++;-O2;-std=c++17;bitset;1024;g;10.94;0.325994519
clang++;-O2;-std=c++17;bitset;1024;g;11.11;0.324970756
clang++;-O2;-std=c++17;bitset;1024;g;10.58;0.322772749
clang++;-O2;-std=c++17;bitset;1024;g;10.29;0.322376598
clang++;-O2;-std=c++17;bitset;1024;g;10.85;0.319757354
clang++;-O2;-std=c++17;bitset;1024;g;11.14;0.318866299
clang++;-O2;-std=c++17;bitset;1024;g;10.95;0.327151851
clang++;-O2;-std=c++17;bitset;1024;h;54.76;1.609770546
clang++;-O2;-std=c++17;bitset;1024;h;54.78;1.621381371
clang++;-O2;-std=c++17;bitset;1024;h;54.56;1.633746085
clang++;-O2;-std=c++17;bitset;1024;h;54.10;1.635965272
clang++;-O2;-std=c++17;bitset;1024;h;53.89;1.640842596
clang++;-O2;-std=c++17;bitset;1024;h;55.43;1.636113620
clang++;-O2;-std=c++17;bitset;1024;h;54.59;1.636002752
clang++;-O2;-std=c++17;bitset;1024;h;54.13;1.619059743
clang++;-O2;-std=c++17;bitset;1024;h;54.52;1.629075428
clang++;-O2;-std=c++17;bitset;1024;h;54.60;1.624459273
clang++;-O2;-std=c++17;bitset;1024;h;54.56;1.635049642
clang++;-O2;-std=c++17;bitset;1024;h;55.36;1.616882906
clang++;-O2;-std=c++17;bitset;1024;h;54.79;1.619662809
clang++;-O2;-std=c++17;bitset;1024;h;55.02;1.625364153
clang++;-O2;-std=c++17;bitset;1024;h;55.12;1.649814240
clang++;-O2;-std=c++17;bitset;1024;i;10.19;0.305903517
clang++;-O2;-std=c++17;bitset;1024;i;9.95;0.305751704
clang++;-O2;-std=c++17;bitset;1024;i;10.35;0.303786612
clang++;-O2;-std=c++17;bitset;1024;i;10.66;0.306942840
clang++;-O2;-std=c++17;bitset;1024;i;9.97;0.305300460
clang++;-O2;-std=c++17;bitset;1024;i;9.87;0.304710168
clang++;-O2;-std=c++17;bitset;1024;i;9.88;0.304829131
clang++;-O2;-std=c++17;bitset;1024;i;9.89;0.304848226
clang++;-O2;-std=c++17;bitset;1024;i;9.93;0.306992362
clang++;-O2;-std=c++17;bitset;1024;i;10.29;0.305343792
clang++;-O2;-std=c++17;bitset;1024;i;9.92;0.305207678
clang++;-O2;-std=c++17;bitset;1024;i;10.29;0.302585699
clang++;-O2;-std=c++17;bitset;1024;i;10.01;0.301794930
clang++;-O2;-std=c++17;bitset;1024;i;10.24;0.300122996
clang++;-O2;-std=c++17;bitset;1024;i;10.72;0.307637408
clang++;-O2;-std=c++17;bitset;2048;g;20.86;0.642810497
clang++;-O2;-std=c++17;bitset;2048;g;20.77;0.645924856
clang++;-O2;-std=c++17;bitset;2048;g;21.15;0.630554175
clang++;-O2;-std=c++17;bitset;2048;g;20.21;0.629496689
clang++;-O2;-std=c++17;bitset;2048;g;20.41;0.631092111
clang++;-O2;-std=c++17;bitset;2048;g;20.65;0.633766579
clang++;-O2;-std=c++17;bitset;2048;g;21.00;0.630878461
clang++;-O2;-std=c++17;bitset;2048;g;20.53;0.629476532
clang++;-O2;-std=c++17;bitset;2048;g;20.94;0.644590583
clang++;-O2;-std=c++17;bitset;2048;g;20.38;0.644395048
clang++;-O2;-std=c++17;bitset;2048;g;20.44;0.641574096
clang++;-O2;-std=c++17;bitset;2048;g;20.35;0.641323529
clang++;-O2;-std=c++17;bitset;2048;g;20.46;0.642287500
clang++;-O2;-std=c++17;bitset;2048;g;20.34;0.641665939
clang++;-O2;-std=c++17;bitset;2048;g;20.23;0.641280649
clang++;-O2;-std=c++17;bitset;2048;h;113.15;3.394253211
clang++;-O2;-std=c++17;bitset;2048;h;112.91;3.385837296
clang++;-O2;-std=c++17;bitset;2048;h;114.26;3.389000996
clang++;-O2;-std=c++17;bitset;2048;h;114.84;3.421766742
clang++;-O2;-std=c++17;bitset;2048;h;114.09;3.423254641
clang++;-O2;-std=c++17;bitset;2048;h;113.31;3.369818593
clang++;-O2;-std=c++17;bitset;2048;h;113.71;3.394795294
clang++;-O2;-std=c++17;bitset;2048;h;114.25;3.445335791
clang++;-O2;-std=c++17;bitset;2048;h;112.72;3.447422431
clang++;-O2;-std=c++17;bitset;2048;h;112.46;3.442304998
clang++;-O2;-std=c++17;bitset;2048;h;113.64;3.388998612
clang++;-O2;-std=c++17;bitset;2048;h;113.06;3.358152144
clang++;-O2;-std=c++17;bitset;2048;h;114.07;3.422818867
clang++;-O2;-std=c++17;bitset;2048;h;112.86;3.393145992
clang++;-O2;-std=c++17;bitset;2048;h;113.21;3.404236696
clang++;-O2;-std=c++17;bitset;2048;i;19.08;0.607534402
clang++;-O2;-std=c++17;bitset;2048;i;19.92;0.600659646
clang++;-O2;-std=c++17;bitset;2048;i;19.27;0.599885830
clang++;-O2;-std=c++17;bitset;2048;i;19.35;0.599765816
clang++;-O2;-std=c++17;bitset;2048;i;19.85;0.607807462
clang++;-O2;-std=c++17;bitset;2048;i;19.38;0.606812513
clang++;-O2;-std=c++17;bitset;2048;i;19.14;0.606876252
clang++;-O2;-std=c++17;bitset;2048;i;19.37;0.607944097
clang++;-O2;-std=c++17;bitset;2048;i;19.26;0.607340510
clang++;-O2;-std=c++17;bitset;2048;i;19.21;0.607317937
clang++;-O2;-std=c++17;bitset;2048;i;19.21;0.607036462
clang++;-O2;-std=c++17;bitset;2048;i;19.37;0.607355257
clang++;-O2;-std=c++17;bitset;2048;i;19.32;0.607137470
clang++;-O2;-std=c++17;bitset;2048;i;19.14;0.606976710
clang++;-O2;-std=c++17;bitset;2048;i;19.55;0.610323303
clang++;-O2;-std=c++17;bvector;512;g;6.14;0.172703837
clang++;-O2;-std=c++17;bvector;512;g;5.93;0.171481723
clang++;-O2;-std=c++17;bvector;512;g;6.24;0.178470492
clang++;-O2;-std=c++17;bvector;512;g;6.18;0.175886744
clang++;-O2;-std=c++17;bvector;512;g;6.02;0.172608529
clang++;-O2;-std=c++17;bvector;512;g;5.81;0.175105113
clang++;-O2;-std=c++17;bvector;512;g;6.04;0.175111696
clang++;-O2;-std=c++17;bvector;512;g;5.84;0.174806405
clang++;-O2;-std=c++17;bvector;512;g;5.78;0.174655083
clang++;-O2;-std=c++17;bvector;512;g;5.90;0.174627061
clang++;-O2;-std=c++17;bvector;512;g;5.77;0.174600140
clang++;-O2;-std=c++17;bvector;512;g;5.81;0.174520672
clang++;-O2;-std=c++17;bvector;512;g;5.96;0.172403636
clang++;-O2;-std=c++17;bvector;512;g;5.88;0.172113934
clang++;-O2;-std=c++17;bvector;512;g;6.03;0.172530673
clang++;-O2;-std=c++17;bvector;512;h;36.18;1.052983879
clang++;-O2;-std=c++17;bvector;512;h;35.99;1.072477504
clang++;-O2;-std=c++17;bvector;512;h;36.10;1.069317018
clang++;-O2;-std=c++17;bvector;512;h;36.07;1.071999120
clang++;-O2;-std=c++17;bvector;512;h;36.14;1.070053945
clang++;-O2;-std=c++17;bvector;512;h;35.59;1.068510471
clang++;-O2;-std=c++17;bvector;512;h;35.62;1.066857042
clang++;-O2;-std=c++17;bvector;512;h;35.42;1.066273101
clang++;-O2;-std=c++17;bvector;512;h;36.01;1.072198061
clang++;-O2;-std=c++17;bvector;512;h;36.57;1.049146458
clang++;-O2;-std=c++17;bvector;512;h;36.15;1.067645495
clang++;-O2;-std=c++17;bvector;512;h;35.61;1.067706178
clang++;-O2;-std=c++17;bvector;512;h;35.47;1.067089546
clang++;-O2;-std=c++17;bvector;512;h;35.98;1.072049293
clang++;-O2;-std=c++17;bvector;512;h;36.62;1.048607161
clang++;-O2;-std=c++17;bvector;512;i;4.97;0.151418564
clang++;-O2;-std=c++17;bvector;512;i;5.32;0.155736572
clang++;-O2;-std=c++17;bvector;512;i;5.29;0.155524075
clang++;-O2;-std=c++17;bvector;512;i;5.24;0.155288095
clang++;-O2;-std=c++17;bvector;512;i;5.12;0.154706037
clang++;-O2;-std=c++17;bvector;512;i;5.19;0.154632369
clang++;-O2;-std=c++17;bvector;512;i;5.16;0.154822795
clang++;-O2;-std=c++17;bvector;512;i;5.12;0.154838795
clang++;-O2;-std=c++17;bvector;512;i;5.24;0.154602934
clang++;-O2;-std=c++17;bvector;512;i;5.15;0.154695167
clang++;-O2;-std=c++17;bvector;512;i;5.15;0.154985760
clang++;-O2;-std=c++17;bvector;512;i;5.46;0.152842765
clang++;-O2;-std=c++17;bvector;512;i;5.16;0.154395106
clang++;-O2;-std=c++17;bvector;512;i;5.16;0.154547231
clang++;-O2;-std=c++17;bvector;512;i;5.17;0.154801235
clang++;-O2;-std=c++17;bvector;1024;g;11.58;0.339455892
clang++;-O2;-std=c++17;bvector;1024;g;11.41;0.344871461
clang++;-O2;-std=c++17;bvector;1024;g;11.14;0.344799106
clang++;-O2;-std=c++17;bvector;1024;g;10.82;0.344307417
clang++;-O2;-std=c++17;bvector;1024;g;10.94;0.344919872
clang++;-O2;-std=c++17;bvector;1024;g;11.58;0.339551440
clang++;-O2;-std=c++17;bvector;1024;g;11.40;0.344738653
clang++;-O2;-std=c++17;bvector;1024;g;11.20;0.344474690
clang++;-O2;-std=c++17;bvector;1024;g;10.92;0.344547176
clang++;-O2;-std=c++17;bvector;1024;g;10.94;0.344399680
clang++;-O2;-std=c++17;bvector;1024;g;11.08;0.344141547
clang++;-O2;-std=c++17;bvector;1024;g;11.63;0.340073376
clang++;-O2;-std=c++17;bvector;1024;g;11.84;0.341433828
clang++;-O2;-std=c++17;bvector;1024;g;11.21;0.339328484
clang++;-O2;-std=c++17;bvector;1024;g;11.66;0.338820475
clang++;-O2;-std=c++17;bvector;1024;h;77.91;2.272760739
clang++;-O2;-std=c++17;bvector;1024;h;77.14;2.277157716
clang++;-O2;-std=c++17;bvector;1024;h;76.55;2.279294719
clang++;-O2;-std=c++17;bvector;1024;h;77.68;2.311743111
clang++;-O2;-std=c++17;bvector;1024;h;78.01;2.294352194
clang++;-O2;-std=c++17;bvector;1024;h;77.08;2.313562731
clang++;-O2;-std=c++17;bvector;1024;h;78.48;2.269899253
clang++;-O2;-std=c++17;bvector;1024;h;77.84;2.321047697
clang++;-O2;-std=c++17;bvector;1024;h;76.81;2.311709949
clang++;-O2;-std=c++17;bvector;1024;h;77.68;2.321684918
clang++;-O2;-std=c++17;bvector;1024;h;77.47;2.311157977
clang++;-O2;-std=c++17;bvector;1024;h;77.11;2.313280283
clang++;-O2;-std=c++17;bvector;1024;h;77.71;2.323026444
clang++;-O2;-std=c++17;bvector;1024;h;77.52;2.314572347
clang++;-O2;-std=c++17;bvector;1024;h;78.41;2.277309740
clang++;-O2;-std=c++17;bvector;1024;i;9.80;0.299562679
clang++;-O2;-std=c++17;bvector;1024;i;10.34;0.306204270
clang++;-O2;-std=c++17;bvector;1024;i;9.88;0.306080669
clang++;-O2;-std=c++17;bvector;1024;i;9.75;0.305845770
clang++;-O2;-std=c++17;bvector;1024;i;9.83;0.305493361
clang++;-O2;-std=c++17;bvector;1024;i;9.76;0.305529328
clang++;-O2;-std=c++17;bvector;1024;i;9.95;0.305536983
clang++;-O2;-std=c++17;bvector;1024;i;9.67;0.305248774
clang++;-O2;-std=c++17;bvector;1024;i;9.80;0.305779306
clang++;-O2;-std=c++17;bvector;1024;i;9.85;0.305867721
clang++;-O2;-std=c++17;bvector;1024;i;9.69;0.305764829
clang++;-O2;-std=c++17;bvector;1024;i;9.75;0.305067546
clang++;-O2;-std=c++17;bvector;1024;i;9.63;0.305524340
clang++;-O2;-std=c++17;bvector;1024;i;9.62;0.305580474
clang++;-O2;-std=c++17;bvector;1024;i;10.16;0.300738256
clang++;-O2;-std=c++17;bvector;2048;g;22.14;0.684794848
clang++;-O2;-std=c++17;bvector;2048;g;22.21;0.685387355
clang++;-O2;-std=c++17;bvector;2048;g;21.76;0.683520766
clang++;-O2;-std=c++17;bvector;2048;g;21.63;0.684348864
clang++;-O2;-std=c++17;bvector;2048;g;22.30;0.674541137
clang++;-O2;-std=c++17;bvector;2048;g;21.79;0.673681040
clang++;-O2;-std=c++17;bvector;2048;g;22.13;0.684383389
clang++;-O2;-std=c++17;bvector;2048;g;21.53;0.684174919
clang++;-O2;-std=c++17;bvector;2048;g;21.57;0.684112141
clang++;-O2;-std=c++17;bvector;2048;g;21.67;0.684274695
clang++;-O2;-std=c++17;bvector;2048;g;22.13;0.684054484
clang++;-O2;-std=c++17;bvector;2048;g;22.71;0.685265046
clang++;-O2;-std=c++17;bvector;2048;g;22.37;0.685989941
clang++;-O2;-std=c++17;bvector;2048;g;21.61;0.683301267
clang++;-O2;-std=c++17;bvector;2048;g;21.63;0.684023105
clang++;-O2;-std=c++17;bvector;2048;h;166.66;4.992907134
clang++;-O2;-std=c++17;bvector;2048;h;166.11;4.992684048
clang++;-O2;-std=c++17;bvector;2048;h;166.07;4.994793129
clang++;-O2;-std=c++17;bvector;2048;h;166.33;5.007176819
clang++;-O2;-std=c++17;bvector;2048;h;166.33;4.991079129
clang++;-O2;-std=c++17;bvector;2048;h;166.61;5.015708260
clang++;-O2;-std=c++17;bvector;2048;h;166.69;4.997708627
clang++;-O2;-std=c++17;bvector;2048;h;166.28;4.998396832
clang++;-O2;-std=c++17;bvector;2048;h;165.99;4.992138629
clang++;-O2;-std=c++17;bvector;2048;h;166.38;4.997812490
clang++;-O2;-std=c++17;bvector;2048;h;166.24;4.994040732
clang++;-O2;-std=c++17;bvector;2048;h;165.88;4.990830003
clang++;-O2;-std=c++17;bvector;2048;h;165.90;4.986814641
clang++;-O2;-std=c++17;bvector;2048;h;166.29;4.989835085
clang++;-O2;-std=c++17;bvector;2048;h;166.88;5.013088074
clang++;-O2;-std=c++17;bvector;2048;i;19.99;0.596337369
clang++;-O2;-std=c++17;bvector;2048;i;19.70;0.607603181
clang++;-O2;-std=c++17;bvector;2048;i;19.81;0.607640299
clang++;-O2;-std=c++17;bvector;2048;i;19.99;0.598294917
clang++;-O2;-std=c++17;bvector;2048;i;19.81;0.609742869
clang++;-O2;-std=c++17;bvector;2048;i;19.08;0.608552033
clang++;-O2;-std=c++17;bvector;2048;i;19.64;0.608986666
clang++;-O2;-std=c++17;bvector;2048;i;19.59;0.608593962
clang++;-O2;-std=c++17;bvector;2048;i;19.75;0.595523108
clang++;-O2;-std=c++17;bvector;2048;i;19.79;0.598757202
clang++;-O2;-std=c++17;bvector;2048;i;19.07;0.598564170
clang++;-O2;-std=c++17;bvector;2048;i;20.42;0.598036184
clang++;-O2;-std=c++17;bvector;2048;i;19.88;0.596409505
clang++;-O2;-std=c++17;bvector;2048;i;19.30;0.594197200
clang++;-O2;-std=c++17;bvector;2048;i;19.86;0.595762295
clang++;-O2;-std=c++17;cvector;512;g;8.30;0.234867163
clang++;-O2;-std=c++17;cvector;512;g;8.11;0.234503763
clang++;-O2;-std=c++17;cvector;512;g;7.84;0.233236605
clang++;-O2;-std=c++17;cvector;512;g;7.81;0.233354837
clang++;-O2;-std=c++17;cvector;512;g;7.77;0.232928409
clang++;-O2;-std=c++17;cvector;512;g;8.05;0.233465423
clang++;-O2;-std=c++17;cvector;512;g;7.91;0.233212982
clang++;-O2;-std=c++17;cvector;512;g;7.79;0.233369494
clang++;-O2;-std=c++17;cvector;512;g;7.56;0.233267573
clang++;-O2;-std=c++17;cvector;512;g;7.64;0.233378861
clang++;-O2;-std=c++17;cvector;512;g;7.92;0.230709103
clang++;-O2;-std=c++17;cvector;512;g;7.99;0.232275159
clang++;-O2;-std=c++17;cvector;512;g;7.46;0.231216961
clang++;-O2;-std=c++17;cvector;512;g;7.69;0.231493639
clang++;-O2;-std=c++17;cvector;512;g;8.03;0.234332773
clang++;-O2;-std=c++17;cvector;512;h;25.51;0.744425681
clang++;-O2;-std=c++17;cvector;512;h;25.45;0.740668790
clang++;-O2;-std=c++17;cvector;512;h;24.70;0.738543610
clang++;-O2;-std=c++17;cvector;512;h;24.67;0.739428283
clang++;-O2;-std=c++17;cvector;512;h;24.75;0.739700782
clang++;-O2;-std=c++17;cvector;512;h;24.92;0.740608047
clang++;-O2;-std=c++17;cvector;512;h;24.77;0.739954787
clang++;-O2;-std=c++17;cvector;512;h;25.18;0.732090241
clang++;-O2;-std=c++17;cvector;512;h;25.30;0.740833438
clang++;-O2;-std=c++17;cvector;512;h;24.64;0.739190288
clang++;-O2;-std=c++17;cvector;512;h;24.90;0.739610523
clang++;-O2;-std=c++17;cvector;512;h;24.77;0.737127544
clang++;-O2;-std=c++17;cvector;512;h;25.25;0.744006067
clang++;-O2;-std=c++17;cvector;512;h;25.49;0.739812441
clang++;-O2;-std=c++17;cvector;512;h;25.59;0.728887477
clang++;-O2;-std=c++17;cvector;512;i;7.57;0.219922167
clang++;-O2;-std=c++17;cvector;512;i;7.42;0.219653855
clang++;-O2;-std=c++17;cvector;512;i;7.53;0.219783778
clang++;-O2;-std=c++17;cvector;512;i;7.51;0.219085613
clang++;-O2;-std=c++17;cvector;512;i;7.58;0.219886600
clang++;-O2;-std=c++17;cvector;512;i;7.65;0.219254690
clang++;-O2;-std=c++17;cvector;512;i;7.54;0.220092344
clang++;-O2;-std=c++17;cvector;512;i;7.53;0.220269756
clang++;-O2;-std=c++17;cvector;512;i;7.72;0.219690605
clang++;-O2;-std=c++17;cvector;512;i;7.64;0.220112553
clang++;-O2;-std=c++17;cvector;512;i;7.47;0.219363032
clang++;-O2;-std=c++17;cvector;512;i;7.37;0.218867446
clang++;-O2;-std=c++17;cvector;512;i;7.36;0.219033737
clang++;-O2;-std=c++17;cvector;512;i;7.09;0.219146387
clang++;-O2;-std=c++17;cvector;512;i;7.62;0.217856026
clang++;-O2;-std=c++17;cvector;1024;g;15.95;0.466401668
clang++;-O2;-std=c++17;cvector;1024;g;15.00;0.464697513
clang++;-O2;-std=c++17;cvector;1024;g;15.09;0.464070461
clang++;-O2;-std=c++17;cvector;1024;g;15.13;0.464320378
clang++;-O2;-std=c++17;cvector;1024;g;15.04;0.462904122
clang++;-O2;-std=c++17;cvector;1024;g;14.95;0.462869898
clang++;-O2;-std=c++17;cvector;1024;g;14.92;0.462984412
clang++;-O2;-std=c++17;cvector;1024;g;15.03;0.464046937
clang++;-O2;-std=c++17;cvector;1024;g;15.73;0.459614224
clang++;-O2;-std=c++17;cvector;1024;g;15.87;0.465579481
clang++;-O2;-std=c++17;cvector;1024;g;15.31;0.464856770
clang++;-O2;-std=c++17;cvector;1024;g;15.88;0.459817775
clang++;-O2;-std=c++17;cvector;1024;g;15.81;0.465860245
clang++;-O2;-std=c++17;cvector;1024;g;15.77;0.458913115
clang++;-O2;-std=c++17;cvector;1024;g;16.05;0.467327487
clang++;-O2;-std=c++17;cvector;1024;h;53.42;1.539006960
clang++;-O2;-std=c++17;cvector;1024;h;53.13;1.558340185
clang++;-O2;-std=c++17;cvector;1024;h;52.73;1.566097069
clang++;-O2;-std=c++17;cvector;1024;h;52.35;1.569075495
clang++;-O2;-std=c++17;cvector;1024;h;52.47;1.571650577
clang++;-O2;-std=c++17;cvector;1024;h;52.33;1.568114980
clang++;-O2;-std=c++17;cvector;1024;h;52.29;1.570259518
clang++;-O2;-std=c++17;cvector;1024;h;52.04;1.570679382
clang++;-O2;-std=c++17;cvector;1024;h;52.37;1.572109353
clang++;-O2;-std=c++17;cvector;1024;h;52.52;1.568430099
clang++;-O2;-std=c++17;cvector;1024;h;52.87;1.583106683
clang++;-O2;-std=c++17;cvector;1024;h;53.29;1.538080399
clang++;-O2;-std=c++17;cvector;1024;h;51.53;1.534268215
clang++;-O2;-std=c++17;cvector;1024;h;53.26;1.577268885
clang++;-O2;-std=c++17;cvector;1024;h;52.08;1.572120725
clang++;-O2;-std=c++17;cvector;1024;i;13.94;0.434730738
clang++;-O2;-std=c++17;cvector;1024;i;14.31;0.434299994
clang++;-O2;-std=c++17;cvector;1024;i;13.91;0.434017676
clang++;-O2;-std=c++17;cvector;1024;i;14.63;0.436347199
clang++;-O2;-std=c++17;cvector;1024;i;14.70;0.431030855
clang++;-O2;-std=c++17;cvector;1024;i;14.68;0.436105268
clang++;-O2;-std=c++17;cvector;1024;i;14.74;0.436635658
clang++;-O2;-std=c++17;cvector;1024;i;14.17;0.434886330
clang++;-O2;-std=c++17;cvector;1024;i;14.25;0.434725198
clang++;-O2;-std=c++17;cvector;1024;i;14.71;0.431435371
clang++;-O2;-std=c++17;cvector;1024;i;14.15;0.429560417
clang++;-O2;-std=c++17;cvector;1024;i;13.76;0.428713415
clang++;-O2;-std=c++17;cvector;1024;i;15.49;0.438904107
clang++;-O2;-std=c++17;cvector;1024;i;15.01;0.438421084
clang++;-O2;-std=c++17;cvector;1024;i;15.30;0.438142243
clang++;-O2;-std=c++17;cvector;2048;g;30.37;0.924556084
clang++;-O2;-std=c++17;cvector;2048;g;29.39;0.923878458
clang++;-O2;-std=c++17;cvector;2048;g;30.40;0.924195661
clang++;-O2;-std=c++17;cvector;2048;g;29.66;0.921726698
clang++;-O2;-std=c++17;cvector;2048;g;30.58;0.926398918
clang++;-O2;-std=c++17;cvector;2048;g;29.33;0.923454396
clang++;-O2;-std=c++17;cvector;2048;g;30.24;0.923490984
clang++;-O2;-std=c++17;cvector;2048;g;30.32;0.924478239
clang++;-O2;-std=c++17;cvector;2048;g;30.66;0.924295949
clang++;-O2;-std=c++17;cvector;2048;g;29.99;0.924425129
clang++;-O2;-std=c++17;cvector;2048;g;29.80;0.923679908
clang++;-O2;-std=c++17;cvector;2048;g;29.71;0.923500793
clang++;-O2;-std=c++17;cvector;2048;g;30.30;0.924608212
clang++;-O2;-std=c++17;cvector;2048;g;29.41;0.922923343
clang++;-O2;-std=c++17;cvector;2048;g;30.42;0.923432255
clang++;-O2;-std=c++17;cvector;2048;h;110.99;3.329752007
clang++;-O2;-std=c++17;cvector;2048;h;111.16;3.309618977
clang++;-O2;-std=c++17;cvector;2048;h;111.12;3.322238918
clang++;-O2;-std=c++17;cvector;2048;h;113.48;3.277634583
clang++;-O2;-std=c++17;cvector;2048;h;109.93;3.352134239
clang++;-O2;-std=c++17;cvector;2048;h;112.39;3.292364546
clang++;-O2;-std=c++17;cvector;2048;h;111.94;3.333498797
clang++;-O2;-std=c++17;cvector;2048;h;110.42;3.346883017
clang++;-O2;-std=c++17;cvector;2048;h;110.90;3.322921694
clang++;-O2;-std=c++17;cvector;2048;h;111.12;3.334172848
clang++;-O2;-std=c++17;cvector;2048;h;111.13;3.332658027
clang++;-O2;-std=c++17;cvector;2048;h;110.81;3.325277767
clang++;-O2;-std=c++17;cvector;2048;h;112.50;3.270019884
clang++;-O2;-std=c++17;cvector;2048;h;113.19;3.289798552
clang++;-O2;-std=c++17;cvector;2048;h;113.01;3.300982589
clang++;-O2;-std=c++17;cvector;2048;i;28.82;0.866218257
clang++;-O2;-std=c++17;cvector;2048;i;27.88;0.865495026
clang++;-O2;-std=c++17;cvector;2048;i;27.95;0.865149921
clang++;-O2;-std=c++17;cvector;2048;i;28.20;0.865021300
clang++;-O2;-std=c++17;cvector;2048;i;28.12;0.866628844
clang++;-O2;-std=c++17;cvector;2048;i;27.74;0.865000532
clang++;-O2;-std=c++17;cvector;2048;i;28.68;0.866925288
clang++;-O2;-std=c++17;cvector;2048;i;28.77;0.867087742
clang++;-O2;-std=c++17;cvector;2048;i;28.51;0.866479586
clang++;-O2;-std=c++17;cvector;2048;i;28.94;0.867356424
clang++;-O2;-std=c++17;cvector;2048;i;28.43;0.859231041
clang++;-O2;-std=c++17;cvector;2048;i;28.28;0.866688716
clang++;-O2;-std=c++17;cvector;2048;i;27.61;0.865762836
clang++;-O2;-std=c++17;cvector;2048;i;28.63;0.865804163
clang++;-O2;-std=c++17;cvector;2048;i;28.17;0.866729462
clang++;-O2;-std=c++17;string;512;g;8.31;0.235573282
clang++;-O2;-std=c++17;string;512;g;7.99;0.234933036
clang++;-O2;-std=c++17;string;512;g;7.83;0.234950077
clang++;-O2;-std=c++17;string;512;g;7.66;0.234257523
clang++;-O2;-std=c++17;string;512;g;7.95;0.234351349
clang++;-O2;-std=c++17;string;512;g;8.06;0.234469659
clang++;-O2;-std=c++17;string;512;g;8.19;0.235295533
clang++;-O2;-std=c++17;string;512;g;8.22;0.232243249
clang++;-O2;-std=c++17;string;512;g;8.02;0.230710836
clang++;-O2;-std=c++17;string;512;g;7.59;0.230601802
clang++;-O2;-std=c++17;string;512;g;7.59;0.230205903
