compiler;opt;std;program;length;work;energy;time
clang++;-O2;-std=c++17;bvector;2048;g;31.37;1.039581085
clang++;-O2;-std=c++17;bvector;2048;g;31.31;1.037414606
clang++;-O2;-std=c++17;bvector;2048;g;31.36;1.054772918
clang++;-O2;-std=c++17;bvector;2048;g;31.06;1.032198748
clang++;-O2;-std=c++17;bvector;2048;g;30.97;1.037708947
clang++;-O2;-std=c++17;bvector;2048;g;30.81;1.043138654
clang++;-O2;-std=c++17;bvector;2048;h;178.24;5.934869093
clang++;-O2;-std=c++17;bvector;2048;h;178.17;5.971147655
clang++;-O2;-std=c++17;bvector;2048;h;178.11;5.959375112
clang++;-O2;-std=c++17;bvector;2048;h;178.50;5.960079618
clang++;-O2;-std=c++17;bvector;2048;h;179.51;5.943699826
clang++;-O2;-std=c++17;bvector;2048;h;180.12;5.947664225
clang++;-O2;-std=c++17;bvector;2048;h;177.94;5.934760068
clang++;-O2;-std=c++17;bvector;2048;h;178.97;5.947995063
clang++;-O2;-std=c++17;bvector;2048;h;180.20;5.941067446
clang++;-O2;-std=c++17;bvector;2048;h;179.57;5.946978244
clang++;-O2;-std=c++17;bvector;2048;h;178.70;5.942177330
clang++;-O2;-std=c++17;bvector;2048;h;180.29;5.946772058
clang++;-O2;-std=c++17;bvector;2048;h;177.85;5.939908440
clang++;-O2;-std=c++17;bvector;2048;h;178.04;5.931071905
clang++;-O2;-std=c++17;bvector;2048;h;180.21;5.949576309
clang++;-O2;-std=c++17;bvector;2048;i;21.94;0.768834208
clang++;-O2;-std=c++17;bvector;2048;i;21.42;0.767597046
clang++;-O2;-std=c++17;bvector;2048;i;21.37;0.767306402
clang++;-O2;-std=c++17;bvector;2048;i;21.45;0.767435373
clang++;-O2;-std=c++17;bvector;2048;i;21.46;0.768246811
clang++;-O2;-std=c++17;bvector;2048;i;21.38;0.767099025
clang++;-O2;-std=c++17;bvector;2048;i;21.71;0.767895915
clang++;-O2;-std=c++17;bvector;2048;i;21.68;0.767940868
clang++;-O2;-std=c++17;bvector;2048;i;21.82;0.768291454
clang++;-O2;-std=c++17;bvector;2048;i;21.44;0.767473756
clang++;-O2;-std=c++17;bvector;2048;i;21.87;0.768417740
clang++;-O2;-std=c++17;bvector;2048;i;21.44;0.766882481
clang++;-O2;-std=c++17;bvector;2048;i;21.60;0.768282707
clang++;-O2;-std=c++17;bvector;2048;i;21.78;0.767647711
clang++;-O2;-std=c++17;bvector;2048;i;21.76;0.768903198
clang++;-O2;-std=c++17;cvector;512;g;14.23;0.507516413
clang++;-O2;-std=c++17;cvector;512;g;13.76;0.441045384
clang++;-O2;-std=c++17;cvector;512;g;14.03;0.445333618
clang++;-O2;-std=c++17;cvector;512;g;13.79;0.436818825
clang++;-O2;-std=c++17;cvector;512;g;13.73;0.435984386
clang++;-O2;-std=c++17;cvector;512;g;13.58;0.434030523
clang++;-O2;-std=c++17;cvector;512;g;14.16;0.449967969
clang++;-O2;-std=c++17;cvector;512;g;13.94;0.445110110
clang++;-O2;-std=c++17;cvector;512;g;13.92;0.443275621
clang++;-O2;-std=c++17;cvector;512;g;13.79;0.438248095
clang++;-O2;-std=c++17;cvector;512;g;14.15;0.448510946
clang++;-O2;-std=c++17;cvector;512;g;13.59;0.426285529
clang++;-O2;-std=c++17;cvector;512;g;14.01;0.448436847
clang++;-O2;-std=c++17;cvector;512;g;14.14;0.441528136
clang++;-O2;-std=c++17;cvector;512;g;13.66;0.430350115
clang++;-O2;-std=c++17;cvector;512;h;24.09;0.786784797
clang++;-O2;-std=c++17;cvector;512;h;22.84;0.786452746
clang++;-O2;-std=c++17;cvector;512;h;23.09;0.785082545
clang++;-O2;-std=c++17;cvector;512;h;22.96;0.785400629
clang++;-O2;-std=c++17;cvector;512;h;23.05;0.785741227
clang++;-O2;-std=c++17;cvector;512;h;22.83;0.785602808
clang++;-O2;-std=c++17;cvector;512;h;22.98;0.784819303
clang++;-O2;-std=c++17;cvector;512;h;22.85;0.785179537
clang++;-O2;-std=c++17;cvector;512;h;23.12;0.785240861
clang++;-O2;-std=c++17;cvector;512;h;22.85;0.785009068
clang++;-O2;-std=c++17;cvector;512;h;23.02;0.786023754
clang++;-O2;-std=c++17;cvector;512;h;22.92;0.784967881
clang++;-O2;-std=c++17;cvector;512;h;22.99;0.785956909
clang++;-O2;-std=c++17;cvector;512;h;22.88;0.786109425
clang++;-O2;-std=c++17;cvector;512;h;22.92;0.785867332
clang++;-O2;-std=c++17;cvector;512;i;6.22;0.229549993
clang++;-O2;-std=c++17;cvector;512;i;6.30;0.229733737
clang++;-O2;-std=c++17;cvector;512;i;6.40;0.229739157
clang++;-O2;-std=c++17;cvector;512;i;6.32;0.230018018
clang++;-O2;-std=c++17;cvector;512;i;6.23;0.229575931
clang++;-O2;-std=c++17;cvector;512;i;6.20;0.229787457
clang++;-O2;-std=c++17;cvector;512;i;6.30;0.229979726
clang++;-O2;-std=c++17;cvector;512;i;6.21;0.229758532
clang++;-O2;-std=c++17;cvector;512;i;6.26;0.229540646
clang++;-O2;-std=c++17;cvector;512;i;6.33;0.229624703
clang++;-O2;-std=c++17;cvector;512;i;6.28;0.229848592
clang++;-O2;-std=c++17;cvector;512;i;6.25;0.230248960
clang++;-O2;-std=c++17;cvector;512;i;6.27;0.229730189
clang++;-O2;-std=c++17;cvector;512;i;6.41;0.229719530
clang++;-O2;-std=c++17;cvector;512;i;6.24;0.230056550
clang++;-O2;-std=c++17;cvector;1024;g;22.76;0.792519745
clang++;-O2;-std=c++17;cvector;1024;g;24.24;0.793800108
clang++;-O2;-std=c++17;cvector;1024;g;23.83;0.785134292
clang++;-O2;-std=c++17;cvector;1024;g;23.93;0.788992363
clang++;-O2;-std=c++17;cvector;1024;g;24.09;0.790826841
clang++;-O2;-std=c++17;cvector;1024;g;24.36;0.795344093
clang++;-O2;-std=c++17;cvector;1024;g;24.09;0.792833442
clang++;-O2;-std=c++17;cvector;1024;g;24.56;0.813745846
clang++;-O2;-std=c++17;cvector;1024;g;24.66;0.807316349
clang++;-O2;-std=c++17;cvector;1024;g;24.27;0.801555472
clang++;-O2;-std=c++17;cvector;1024;g;24.33;0.799919373
clang++;-O2;-std=c++17;cvector;1024;g;24.34;0.800547538
clang++;-O2;-std=c++17;cvector;1024;g;23.90;0.788366172
clang++;-O2;-std=c++17;cvector;1024;g;24.00;0.795814492
clang++;-O2;-std=c++17;cvector;1024;g;23.99;0.786507228
clang++;-O2;-std=c++17;cvector;1024;h;50.55;1.691822650
clang++;-O2;-std=c++17;cvector;1024;h;48.88;1.690775493
clang++;-O2;-std=c++17;cvector;1024;h;49.15;1.689877003
clang++;-O2;-std=c++17;cvector;1024;h;48.92;1.689248820
clang++;-O2;-std=c++17;cvector;1024;h;48.98;1.690931555
clang++;-O2;-std=c++17;cvector;1024;h;49.22;1.688636546
clang++;-O2;-std=c++17;cvector;1024;h;49.17;1.688599386
clang++;-O2;-std=c++17;cvector;1024;h;49.35;1.692076395
clang++;-O2;-std=c++17;cvector;1024;h;49.61;1.691926545
clang++;-O2;-std=c++17;cvector;1024;h;48.80;1.691816157
clang++;-O2;-std=c++17;cvector;1024;h;48.98;1.691027124
clang++;-O2;-std=c++17;cvector;1024;h;49.40;1.690004943
clang++;-O2;-std=c++17;cvector;1024;h;49.26;1.688858340
clang++;-O2;-std=c++17;cvector;1024;h;49.01;1.690405021
clang++;-O2;-std=c++17;cvector;1024;h;49.63;1.690580959
clang++;-O2;-std=c++17;cvector;1024;i;12.36;0.456225364
clang++;-O2;-std=c++17;cvector;1024;i;12.31;0.455401785
clang++;-O2;-std=c++17;cvector;1024;i;12.45;0.455287120
clang++;-O2;-std=c++17;cvector;1024;i;12.38;0.456928599
clang++;-O2;-std=c++17;cvector;1024;i;12.50;0.456131087
clang++;-O2;-std=c++17;cvector;1024;i;12.37;0.456336682
clang++;-O2;-std=c++17;cvector;1024;i;12.46;0.456524162
clang++;-O2;-std=c++17;cvector;1024;i;12.35;0.456382077
clang++;-O2;-std=c++17;cvector;1024;i;12.30;0.455110520
clang++;-O2;-std=c++17;cvector;1024;i;12.36;0.456399188
clang++;-O2;-std=c++17;cvector;1024;i;12.35;0.456319260
clang++;-O2;-std=c++17;cvector;1024;i;12.40;0.456179729
clang++;-O2;-std=c++17;cvector;1024;i;12.47;0.456091373
clang++;-O2;-std=c++17;cvector;1024;i;12.50;0.456379582
clang++;-O2;-std=c++17;cvector;1024;i;12.52;0.455888043
clang++;-O2;-std=c++17;cvector;2048;g;42.90;1.489477090
clang++;-O2;-std=c++17;cvector;2048;g;44.18;1.486622004
clang++;-O2;-std=c++17;cvector;2048;g;43.80;1.481432446
clang++;-O2;-std=c++17;cvector;2048;g;44.37;1.494759041
clang++;-O2;-std=c++17;cvector;2048;g;44.33;1.494584335
clang++;-O2;-std=c++17;cvector;2048;g;44.47;1.491414973
clang++;-O2;-std=c++17;cvector;2048;g;44.08;1.483513564
clang++;-O2;-std=c++17;cvector;2048;g;44.01;1.486043592
clang++;-O2;-std=c++17;cvector;2048;g;43.78;1.481459136
clang++;-O2;-std=c++17;cvector;2048;g;43.78;1.486233969
clang++;-O2;-std=c++17;cvector;2048;g;43.95;1.483421292
clang++;-O2;-std=c++17;cvector;2048;g;43.95;1.482416044
clang++;-O2;-std=c++17;cvector;2048;g;44.16;1.487904682
clang++;-O2;-std=c++17;cvector;2048;g;44.01;1.483985997
clang++;-O2;-std=c++17;cvector;2048;g;43.83;1.482553050
clang++;-O2;-std=c++17;cvector;2048;h;106.67;3.629659403
clang++;-O2;-std=c++17;cvector;2048;h;106.13;3.631539798
clang++;-O2;-std=c++17;cvector;2048;h;105.98;3.626983152
clang++;-O2;-std=c++17;cvector;2048;h;106.15;3.627559850
clang++;-O2;-std=c++17;cvector;2048;h;105.96;3.629760713
clang++;-O2;-std=c++17;cvector;2048;h;105.75;3.628796901
clang++;-O2;-std=c++17;cvector;2048;h;105.46;3.628854560
clang++;-O2;-std=c++17;cvector;2048;h;105.55;3.630188302
clang++;-O2;-std=c++17;cvector;2048;h;106.03;3.630500876
clang++;-O2;-std=c++17;cvector;2048;h;105.70;3.628796091
clang++;-O2;-std=c++17;cvector;2048;h;105.46;3.631472753
clang++;-O2;-std=c++17;cvector;2048;h;105.65;3.631102681
clang++;-O2;-std=c++17;cvector;2048;h;105.79;3.630331290
clang++;-O2;-std=c++17;cvector;2048;h;105.85;3.626359917
clang++;-O2;-std=c++17;cvector;2048;h;105.58;3.632498290
clang++;-O2;-std=c++17;cvector;2048;i;24.81;0.909436063
clang++;-O2;-std=c++17;cvector;2048;i;24.69;0.909320758
clang++;-O2;-std=c++17;cvector;2048;i;24.75;0.905931053
clang++;-O2;-std=c++17;cvector;2048;i;24.56;0.908173013
clang++;-O2;-std=c++17;cvector;2048;i;24.75;0.908763106
clang++;-O2;-std=c++17;cvector;2048;i;24.71;0.909276926
clang++;-O2;-std=c++17;cvector;2048;i;24.57;0.907177122
clang++;-O2;-std=c++17;cvector;2048;i;24.75;0.908457985
clang++;-O2;-std=c++17;cvector;2048;i;24.73;0.909721748
clang++;-O2;-std=c++17;cvector;2048;i;24.64;0.905901478
clang++;-O2;-std=c++17;cvector;2048;i;24.67;0.906655748
clang++;-O2;-std=c++17;cvector;2048;i;24.56;0.905156034
clang++;-O2;-std=c++17;cvector;2048;i;24.38;0.906525504
clang++;-O2;-std=c++17;cvector;2048;i;24.71;0.909234417
clang++;-O2;-std=c++17;cvector;2048;i;24.68;0.909914929
clang++;-O2;-std=c++17;string;512;g;12.97;0.441019104
clang++;-O2;-std=c++17;string;512;g;14.10;0.446683140
clang++;-O2;-std=c++17;string;512;g;13.97;0.441796137
clang++;-O2;-std=c++17;string;512;g;14.13;0.440449720
clang++;-O2;-std=c++17;string;512;g;14.07;0.449002485
clang++;-O2;-std=c++17;string;512;g;14.19;0.445802836
clang++;-O2;-std=c++17;string;512;g;14.31;0.456058322
clang++;-O2;-std=c++17;string;512;g;14.17;0.446704280
clang++;-O2;-std=c++17;string;512;g;13.73;0.466766896
clang++;-O2;-std=c++17;string;512;g;15.32;0.454506331
