make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
string;2048;g++;-O2;114,37;3,822422807;1
string;2048;g++;-O2;112,56;3,810603012;2
string;2048;g++;-O2;116,40;3,828974324;3
string;2048;g++;-O2;113,36;3,840716804;4
string;2048;g++;-O2;116,09;3,813553738;5
string;2048;g++;-O2;113,58;3,787723613;6
string;2048;g++;-O2;110,97;3,763920166;7
string;2048;g++;-O2;113,25;3,787240049;8
string;2048;g++;-O2;117,11;3,928097119;9
string;2048;g++;-O2;113,51;3,801227276;10
string;2048;g++;-O2;111,17;3,764688633;11
string;2048;g++;-O2;113,79;3,793561396;12
string;2048;g++;-O2;111,88;3,787828007;13
string;2048;g++;-O2;113,40;3,781856716;14
bitset;512;g++;-O3;30,01;0,992410773;0
bitset;512;g++;-O3;29,72;0,992878547;1
bitset;512;g++;-O3;30,66;1,007227380;2
bitset;512;g++;-O3;30,48;0,996730028;3
bitset;512;g++;-O3;30,75;1,001559124;4
bitset;512;g++;-O3;30,22;0,997246002;5
bitset;512;g++;-O3;30,59;0,999700640;6
bitset;512;g++;-O3;29,95;0,993090354;7
bitset;512;g++;-O3;30,41;0,995593974;8
bitset;512;g++;-O3;30,19;0,993382420;9
bitset;512;g++;-O3;30,35;0,993051600;10
bitset;512;g++;-O3;30,06;0,995405341;11
bitset;512;g++;-O3;30,50;0,993546295;12
bitset;512;g++;-O3;30,07;0,992904847;13
bitset;512;g++;-O3;30,44;0,992230636;14
bitset;1024;g++;-O3;65,39;2,133511137;0
bitset;1024;g++;-O3;65,65;2,144301088;1
bitset;1024;g++;-O3;65,13;2,130445326;2
bitset;1024;g++;-O3;65,51;2,140926930;3
bitset;1024;g++;-O3;64,20;2,122214881;4
bitset;1024;g++;-O3;64,52;2,141963327;5
bitset;1024;g++;-O3;64,29;2,123380349;6
bitset;1024;g++;-O3;64,36;2,126398010;7
bitset;1024;g++;-O3;64,93;2,134380192;8
bitset;1024;g++;-O3;65,84;2,143538672;9
bitset;1024;g++;-O3;64,27;2,125091208;10
bitset;1024;g++;-O3;65,54;2,141964389;11
bitset;1024;g++;-O3;64,45;2,126599156;12
bitset;1024;g++;-O3;64,44;2,140886405;13
bitset;1024;g++;-O3;64,34;2,123532464;14
bitset;2048;g++;-O3;138,16;4,525918009;0
bitset;2048;g++;-O3;138,50;4,528027382;1
bitset;2048;g++;-O3;135,53;4,499907807;2
bitset;2048;g++;-O3;137,86;4,519296671;3
bitset;2048;g++;-O3;137,06;4,502637420;4
bitset;2048;g++;-O3;135,75;4,515947631;5
bitset;2048;g++;-O3;135,20;4,493868237;6
bitset;2048;g++;-O3;136,06;4,512695282;7
bitset;2048;g++;-O3;135,92;4,527733689;8
bitset;2048;g++;-O3;135,07;4,492143842;9
bitset;2048;g++;-O3;137,32;4,505809349;10
bitset;2048;g++;-O3;137,66;4,515048600;11
bitset;2048;g++;-O3;137,38;4,514921954;12
bitset;2048;g++;-O3;133,30;4,506415622;13
bitset;2048;g++;-O3;135,22;4,503005387;14
bvector;512;g++;-O3;22,71;0,721526948;0
bvector;512;g++;-O3;22,70;0,722097054;1
bvector;512;g++;-O3;22,89;0,725164468;2
bvector;512;g++;-O3;22,55;0,721303981;3
bvector;512;g++;-O3;22,77;0,721339418;4
bvector;512;g++;-O3;22,95;0,725265998;5
bvector;512;g++;-O3;22,76;0,724820545;6
bvector;512;g++;-O3;22,92;0,724808823;7
bvector;512;g++;-O3;22,87;0,725261579;8
bvector;512;g++;-O3;22,86;0,722533620;9
bvector;512;g++;-O3;22,78;0,721188244;10
bvector;512;g++;-O3;22,72;0,721423103;11
bvector;512;g++;-O3;22,74;0,721292820;12
bvector;512;g++;-O3;22,70;0,724662970;13
bvector;512;g++;-O3;22,87;0,725121979;14
bvector;1024;g++;-O3;48,17;1,521394639;0
bvector;1024;g++;-O3;47,73;1,516804168;1
bvector;1024;g++;-O3;48,04;1,518770493;2
bvector;1024;g++;-O3;48,12;1,519915013;3
bvector;1024;g++;-O3;47,74;1,515922579;4
bvector;1024;g++;-O3;47,75;1,516297270;5
bvector;1024;g++;-O3;47,39;1,517273565;6
bvector;1024;g++;-O3;48,04;1,522974943;7
bvector;1024;g++;-O3;48,01;1,518737401;8
bvector;1024;g++;-O3;47,69;1,516096284;9
bvector;1024;g++;-O3;47,91;1,515806813;10
bvector;1024;g++;-O3;48,02;1,518415709;11
bvector;1024;g++;-O3;48,14;1,525909680;12
bvector;1024;g++;-O3;47,48;1,519176542;13
bvector;1024;g++;-O3;48,31;1,524948492;14
bvector;2048;g++;-O3;100,35;3,181309993;0
bvector;2048;g++;-O3;100,68;3,182379363;1
bvector;2048;g++;-O3;100,36;3,184271981;2
bvector;2048;g++;-O3;99,56;3,183158569;3
bvector;2048;g++;-O3;99,53;3,183432481;4
bvector;2048;g++;-O3;101,31;3,201634148;5
bvector;2048;g++;-O3;100,34;3,182396875;6
bvector;2048;g++;-O3;100,23;3,181186332;7
bvector;2048;g++;-O3;99,94;3,183095361;8
bvector;2048;g++;-O3;99,38;3,182895137;9
bvector;2048;g++;-O3;99,99;3,184537437;10
bvector;2048;g++;-O3;101,12;3,201421180;11
bvector;2048;g++;-O3;100,58;3,187072055;12
bvector;2048;g++;-O3;100,48;3,186800828;13
bvector;2048;g++;-O3;100,08;3,180129767;14
cvector;512;g++;-O3;23,34;0,788540085;0
cvector;512;g++;-O3;23,31;0,786997641;1
cvector;512;g++;-O3;23,42;0,788263578;2
cvector;512;g++;-O3;23,08;0,788143854;3
cvector;512;g++;-O3;23,23;0,787645983;4
cvector;512;g++;-O3;23,32;0,787566054;5
cvector;512;g++;-O3;23,26;0,786445749;6
cvector;512;g++;-O3;23,23;0,786089102;7
cvector;512;g++;-O3;23,27;0,788613923;8
cvector;512;g++;-O3;23,33;0,787837601;9
cvector;512;g++;-O3;23,32;0,788652115;10
cvector;512;g++;-O3;23,05;0,787432223;11
cvector;512;g++;-O3;23,12;0,787072711;12
cvector;512;g++;-O3;23,32;0,787861677;13
cvector;512;g++;-O3;23,42;0,788042524;14
cvector;1024;g++;-O3;51,23;1,737899481;0
cvector;1024;g++;-O3;51,41;1,737489024;1
cvector;1024;g++;-O3;52,01;1,738108762;2
cvector;1024;g++;-O3;52,00;1,739432156;3
cvector;1024;g++;-O3;51,47;1,738055222;4
cvector;1024;g++;-O3;51,52;1,739408962;5
cvector;1024;g++;-O3;51,31;1,738440533;6
cvector;1024;g++;-O3;51,88;1,738704656;7
cvector;1024;g++;-O3;51,89;1,740196865;8
cvector;1024;g++;-O3;51,57;1,739075299;9
cvector;1024;g++;-O3;51,43;1,737546861;10
cvector;1024;g++;-O3;51,57;1,739354771;11
cvector;1024;g++;-O3;51,97;1,740735382;12
cvector;1024;g++;-O3;52,03;1,739897025;13
cvector;1024;g++;-O3;51,51;1,738644975;14
cvector;2048;g++;-O3;113,00;3,824577521;0
cvector;2048;g++;-O3;112,84;3,823726259;1
cvector;2048;g++;-O3;113,15;3,826149540;2
cvector;2048;g++;-O3;112,65;3,824874265;3
cvector;2048;g++;-O3;113,29;3,827326229;4
cvector;2048;g++;-O3;112,97;3,823641009;5
cvector;2048;g++;-O3;111,65;3,824261530;6
cvector;2048;g++;-O3;112,21;3,822479286;7
cvector;2048;g++;-O3;111,89;3,824168776;8
cvector;2048;g++;-O3;111,76;3,822027683;9
cvector;2048;g++;-O3;112,71;3,823727761;10
cvector;2048;g++;-O3;112,63;3,822723885;11
cvector;2048;g++;-O3;112,82;3,822682468;12
cvector;2048;g++;-O3;112,80;3,825438941;13
cvector;2048;g++;-O3;110,84;3,825047940;14
string;512;g++;-O3;24,63;0,816351376;0
string;512;g++;-O3;24,53;0,815180938;1
string;512;g++;-O3;24,61;0,816350124;2
string;512;g++;-O3;24,38;0,814849939;3
string;512;g++;-O3;24,25;0,814270186;4
string;512;g++;-O3;24,41;0,814176129;5
string;512;g++;-O3;24,28;0,814298889;6
string;512;g++;-O3;24,45;0,814196818;7
string;512;g++;-O3;24,14;0,814139681;8
string;512;g++;-O3;24,40;0,815983047;9
string;512;g++;-O3;24,41;0,817493121;10
string;512;g++;-O3;24,62;0,815402523;11
string;512;g++;-O3;24,58;0,816187250;12
string;512;g++;-O3;24,55;0,814614169;13
string;512;g++;-O3;24,54;0,815625188;14
string;1024;g++;-O3;53,30;1,772557552;0
string;1024;g++;-O3;52,86;1,771581607;1
string;1024;g++;-O3;52,99;1,772156171;2
string;1024;g++;-O3;53,61;1,773640456;3
string;1024;g++;-O3;53,78;1,772882359;4
string;1024;g++;-O3;52,71;1,769743321;5
string;1024;g++;-O3;53,66;1,774098903;6
string;1024;g++;-O3;53,43;1,772256730;7
string;1024;g++;-O3;52,34;1,771185427;8
string;1024;g++;-O3;53,73;1,775216182;9
string;1024;g++;-O3;53,65;1,773396961;10
string;1024;g++;-O3;54,04;1,787582690;11
string;1024;g++;-O3;53,48;1,773037239;12
string;1024;g++;-O3;52,74;1,769897278;13
string;1024;g++;-O3;52,70;1,773233686;14
string;2048;g++;-O3;114,10;3,799033267;0
string;2048;g++;-O3;113,23;3,794262598;1
string;2048;g++;-O3;111,43;3,798363135;2
string;2048;g++;-O3;112,30;3,795850978;3
string;2048;g++;-O3;112,35;3,797590600;4
string;2048;g++;-O3;112,54;3,795253090;5
string;2048;g++;-O3;112,80;3,798782759;6
string;2048;g++;-O3;112,67;3,796110112;7
string;2048;g++;-O3;113,71;3,797369206;8
string;2048;g++;-O3;111,06;3,797119319;9
string;2048;g++;-O3;111,01;3,798628741;10
string;2048;g++;-O3;113,95;3,799923381;11
string;2048;g++;-O3;112,88;3,795459656;12
string;2048;g++;-O3;112,51;3,794444108;13
string;2048;g++;-O3;112,59;3,795289558;14
make[1]: se sale del directorio '/home/gustavo/src/papers/2024/energy/c++'
