engine;pkg;cpu;sleep;diff
minstd_rand0;3.17;0.703128163;2.55;.62
minstd_rand0;3.29;0.702974504;2.56;.73
minstd_rand0;3.18;0.702930591;2.56;.62
minstd_rand0;3.09;0.703137701;2.51;.58
minstd_rand0;2.97;0.703082217;2.60;.37
minstd_rand0;2.88;0.703280749;2.49;.39
minstd_rand0;2.91;0.703016372;2.03;.88
minstd_rand0;3.30;0.703176653;2.36;.94
minstd_rand0;2.98;0.703285798;2.56;.42
minstd_rand0;3.52;0.697283560;2.53;.99
minstd_rand0;3.23;0.704235882;2.60;.63
minstd_rand0;3.35;0.702882020;2.46;.89
minstd_rand0;3.01;0.703074782;2.17;.84
minstd_rand0;3.25;0.703220797;2.55;.70
minstd_rand0;3.30;0.703160864;2.44;.86
minstd_rand0;3.28;0.703367912;2.58;.70
minstd_rand0;3.32;0.703079311;2.42;.90
minstd_rand0;3.05;0.702674430;2.55;.50
minstd_rand0;3.36;0.703288984;2.54;.82
minstd_rand0;3.35;0.703319742;2.49;.86
minstd_rand0;2.93;0.703269527;2.58;.35
minstd_rand0;2.79;0.703080332;2.50;.29
minstd_rand0;3.13;0.703119756;2.48;.65
minstd_rand0;3.07;0.702928297;2.50;.57
minstd_rand0;3.21;0.703018106;2.40;.81
minstd_rand0;3.07;0.702775079;2.50;.57
minstd_rand0;3.16;0.702987869;2.54;.62
minstd_rand0;3.34;0.702890546;2.44;.90
minstd_rand0;3.31;0.703299193;2.56;.75
minstd_rand0;2.77;0.703152708;2.56;.21
minstd_rand0;2.79;0.703310505;2.49;.30
minstd_rand0;3.33;0.703368343;2.56;.77
minstd_rand0;3.35;0.702825103;2.59;.76
minstd_rand0;3.13;0.702844570;2.57;.56
minstd_rand0;3.17;0.702909001;2.48;.69
minstd_rand0;3.31;0.702853507;2.56;.75
minstd_rand0;3.12;0.702538616;2.54;.58
minstd_rand0;2.74;0.702868435;2.21;.53
minstd_rand0;3.15;0.702822418;2.48;.67
minstd_rand0;2.77;0.702814764;2.55;.22
minstd_rand0;3.20;0.702860821;2.53;.67
minstd_rand0;2.94;0.702608386;2.54;.40
minstd_rand0;3.32;0.702854108;2.56;.76
minstd_rand0;2.90;0.702849208;2.54;.36
minstd_rand0;3.03;0.702765482;2.50;.53
minstd_rand0;2.65;0.703179979;2.54;.11
minstd_rand0;3.17;0.702942655;2.57;.60
minstd_rand0;3.21;0.703070193;2.52;.69
minstd_rand0;3.35;0.703028426;2.15;1.20
minstd_rand0;2.74;0.702552862;2.04;.70
minstd_rand0;3.06;0.702696813;2.43;.63
minstd_rand0;3.00;0.702861983;2.52;.48
minstd_rand0;3.28;0.702575435;2.58;.70
minstd_rand0;3.33;0.702726949;2.50;.83
minstd_rand0;3.36;0.702881209;2.57;.79
minstd_rand0;3.28;0.702938826;2.52;.76
minstd_rand0;3.35;0.702539798;2.46;.89
minstd_rand0;2.58;0.702830734;2.57;.01
minstd_rand0;3.01;0.702857655;2.55;.46
minstd_rand0;3.01;0.703062570;2.53;.48
minstd_rand0;3.35;0.702875398;2.40;.95
minstd_rand0;2.58;0.702942283;2.57;.01
minstd_rand0;3.31;0.702742729;2.43;.88
minstd_rand0;3.24;0.702871851;2.48;.76
minstd_rand0;3.23;0.702992829;2.54;.69
minstd_rand0;3.32;0.703124916;2.52;.80
minstd_rand0;2.65;0.702656717;2.54;.11
minstd_rand0;3.05;0.702687344;2.52;.53
minstd_rand0;3.35;0.702628284;2.56;.79
minstd_rand0;2.69;0.702842326;2.20;.49
minstd_rand0;3.01;0.703221127;2.55;.46
minstd_rand0;3.31;0.702746346;2.46;.85
minstd_rand0;2.95;0.702828299;2.44;.51
minstd_rand0;2.71;0.702756935;2.41;.30
minstd_rand0;3.04;0.702838328;2.49;.55
minstd_rand0;3.03;0.702526213;2.52;.51
minstd_rand0;3.23;0.702440091;2.55;.68
minstd_rand0;3.19;0.702799406;2.53;.66
minstd_rand0;3.19;0.702676936;2.49;.70
minstd_rand0;2.99;0.702454878;2.61;.38
minstd_rand0;3.36;0.702662137;2.47;.89
minstd_rand0;3.36;0.702483822;2.59;.77
minstd_rand0;3.10;0.702291031;2.52;.58
minstd_rand0;3.35;0.702423829;2.46;.89
