engine;pkg;cpu;avg
knuth_b;0.28;0.010989788;0.26
knuth_b;0.29;0.010919967;0.24
knuth_b;0.28;0.010903326;0.27
knuth_b;0.28;0.010917743;0.26
knuth_b;0.39;0.010909688;0.25
knuth_b;0.27;0.010879021;0.22
knuth_b;0.28;0.010886384;0.23
knuth_b;0.26;0.010891734;0.25
knuth_b;0.28;0.010871798;0.26
knuth_b;0.28;0.010871717;0.27
knuth_b;0.29;0.010898808;0.23
knuth_b;0.29;0.010962887;0.23
knuth_b;0.37;0.010862851;0.29
knuth_b;0.28;0.010902645;0.25
knuth_b;0.28;0.010889170;0.24
knuth_b;0.29;0.010947248;0.23
knuth_b;0.28;0.010983316;0.24
knuth_b;0.28;0.010994286;0.25
knuth_b;0.28;0.011002010;0.26
knuth_b;0.29;0.010987884;0.23
knuth_b;0.29;0.010996199;0.26
knuth_b;0.34;0.010999706;0.31
knuth_b;0.27;0.010969289;0.23
knuth_b;0.28;0.011000708;0.22
knuth_b;0.28;0.010975471;0.26
knuth_b;0.28;0.010900672;0.26
knuth_b;0.28;0.011000278;0.26
knuth_b;0.29;0.010986181;0.26
knuth_b;0.28;0.011014894;0.26
knuth_b;0.28;0.011029512;0.23
knuth_b;0.28;0.010855717;0.23
knuth_b;0.28;0.010996209;0.25
knuth_b;0.28;0.010908215;0.25
knuth_b;0.28;0.010989357;0.24
knuth_b;0.29;0.010989497;0.26
knuth_b;0.28;0.011008472;0.26
knuth_b;0.29;0.010973247;0.25
knuth_b;0.30;0.011030444;0.26
knuth_b;0.29;0.010900832;0.25
knuth_b;0.28;0.010879251;0.23
knuth_b;0.28;0.010996430;0.25
knuth_b;0.29;0.010999325;0.24
knuth_b;0.28;0.010994786;0.26
knuth_b;0.29;0.011000107;0.26
knuth_b;0.28;0.011043638;0.26
knuth_b;0.29;0.010992392;0.24
knuth_b;0.31;0.010856829;0.25
knuth_b;0.28;0.010884391;0.26
minstd_rand0;0.13;0.004931301;0.12
minstd_rand0;0.14;0.005004197;0.13
minstd_rand0;0.14;0.005024325;0.13
minstd_rand0;0.15;0.004969993;0.12
minstd_rand0;0.14;0.004916313;0.13
minstd_rand0;0.14;0.005007193;0.13
minstd_rand0;0.13;0.005048009;0.11
minstd_rand0;0.14;0.005021701;0.13
minstd_rand0;0.14;0.004952009;0.11
minstd_rand0;0.17;0.004929557;0.13
minstd_rand0;0.13;0.004991524;0.12
minstd_rand0;0.14;0.004910682;0.13
minstd_rand0;0.14;0.005003146;0.13
minstd_rand0;0.14;0.005006753;0.12
minstd_rand0;0.16;0.005028964;0.14
minstd_rand0;0.14;0.004934708;0.12
minstd_rand0;0.14;0.005009207;0.13
minstd_rand0;0.14;0.004907897;0.10
minstd_rand0;0.14;0.004929908;0.13
minstd_rand0;0.20;0.005011722;0.19
minstd_rand0;0.13;0.005015739;0.11
minstd_rand0;0.14;0.004917304;0.13
minstd_rand0;0.14;0.004921363;0.13
minstd_rand0;0.17;0.005005480;0.15
minstd_rand0;0.13;0.004915833;0.11
minstd_rand0;0.14;0.005005891;0.13
minstd_rand0;0.14;0.005050224;0.13
minstd_rand0;0.13;0.005047318;0.12
minstd_rand0;0.14;0.004925220;0.13
minstd_rand0;0.13;0.005043621;0.12
minstd_rand0;0.17;0.005042329;0.14
minstd_rand0;0.15;0.005043912;0.13
minstd_rand0;0.18;0.005057567;0.10
minstd_rand0;0.14;0.005012934;0.13
minstd_rand0;0.13;0.005036638;0.12
minstd_rand0;0.14;0.004932082;0.13
minstd_rand0;0.18;0.005011049;0.13
minstd_rand0;0.13;0.005039172;0.12
minstd_rand0;0.14;0.004911093;0.13
minstd_rand0;0.14;0.004919059;0.13
minstd_rand0;0.14;0.004909260;0.13
minstd_rand0;0.22;0.005155771;0.17
minstd_rand0;0.13;0.005038992;0.11
minstd_rand0;0.16;0.005057718;0.13
minstd_rand0;0.13;0.005011832;0.10
minstd_rand0;0.14;0.005017282;0.13
minstd_rand0;0.13;0.005002024;0.10
minstd_rand0;0.14;0.005019916;0.13
minstd_rand0;0.14;0.005000640;0.13
minstd_rand0;0.13;0.004944876;0.10
minstd_rand0;0.14;0.004904431;0.13
minstd_rand0;0.14;0.004924448;0.13
minstd_rand0;0.14;0.004896817;0.11
minstd_rand0;0.14;0.004922985;0.10
minstd_rand0;0.14;0.004965034;0.13
