engine;pkg;cpu;sleep;diff
ranlux24;139.94;5.363300088;86.91;53.03
ranlux24;139.96;5.379819428;93.36;46.60
ranlux24;139.39;5.354992461;100.22;39.17
ranlux24;139.46;5.360900788;100.71;38.75
ranlux24;139.68;5.341583872;99.96;39.72
ranlux24;139.56;5.356143300;101.12;38.44
ranlux24;139.34;5.358734453;98.28;41.06
ranlux24;139.39;5.350721452;101.42;37.97
ranlux24;140.04;5.369783621;101.18;38.86
ranlux24;139.01;5.340906813;104.07;34.94
ranlux24;139.66;5.362094472;99.75;39.91
ranlux24;139.95;5.358806301;100.51;39.44
ranlux24;139.52;5.355028975;100.36;39.16
ranlux24;139.25;5.345536479;98.14;41.11
ranlux24;139.82;5.354978241;101.14;38.68
ranlux24;145.27;5.409113804;101.82;43.45
ranlux24;139.10;5.344473231;99.81;39.29
ranlux24;138.70;5.331528226;100.65;38.05
ranlux24;139.94;5.362858569;101.25;38.69
ranlux24;139.60;5.344538734;94.86;44.74
ranlux24;139.17;5.342821494;109.16;30.01
ranlux24;139.56;5.351804224;99.22;40.34
ranlux24;139.83;5.380418549;100.31;39.52
ranlux24;138.85;5.336007152;102.11;36.74
ranlux24;139.09;5.327187297;98.73;40.36
ranlux24;139.85;5.371372677;112.93;26.92
ranlux24;141.18;5.356963190;101.94;39.24
ranlux24;140.08;5.366390702;95.34;44.74
ranlux24;140.25;5.393480064;100.48;39.77
ranlux24;139.91;5.371502270;101.96;37.95
ranlux24;140.26;5.385593344;98.92;41.34
ranlux24;139.65;5.369863469;102.31;37.34
ranlux24;139.32;5.352344353;101.14;38.18
ranlux48;526.90;20.232195734;377.26;149.64
ranlux48;529.04;20.269299782;365.64;163.40
ranlux48;527.80;20.254355259;385.24;142.56
ranlux48;527.87;20.286007337;372.83;155.04
ranlux48;528.94;20.287485660;370.65;158.29
ranlux48;526.40;20.204208447;376.21;150.19
ranlux48;526.21;20.249462536;406.97;119.24
ranlux48;529.89;20.242613713;373.43;156.46
ranlux48;527.93;20.205058499;374.98;152.95
ranlux48;526.71;20.247419244;373.03;153.68
ranlux48;533.98;20.306054324;376.32;157.66
ranlux48;526.58;20.227423821;359.45;167.13
ranlux48;528.97;20.277538269;378.47;150.50
ranlux48;529.82;20.300955966;371.83;157.99
ranlux48;527.03;20.250127674;373.22;153.81
ranlux48;528.54;20.284556991;378.81;149.73
ranlux48;528.24;20.267211118;372.55;155.69
ranlux48;530.88;20.291154338;383.29;147.59
ranlux48;528.37;20.284325744;374.70;153.67
ranlux48;525.51;20.199551389;370.83;154.68
ranlux48;530.39;20.296517578;376.71;153.68
ranlux48;527.35;20.272835423;378.82;148.53
ranlux48;526.92;20.236581768;375.46;151.46
ranlux48;529.01;20.270554632;379.45;149.56
ranlux48;527.24;20.262266452;403.49;123.75
ranlux48;529.76;20.267114572;376.04;153.72
ranlux48;533.96;20.266200200;362.75;171.21
ranlux48;527.47;20.283668381;381.83;145.64
ranlux48;526.98;20.259699715;371.38;155.60
ranlux48;527.83;20.250648396;370.07;157.76
ranlux48;528.80;20.258199962;379.34;149.46
ranlux48;527.40;20.262093353;374.41;152.99
ranlux48;534.91;20.302167946;375.84;159.07
ranlux48;527.07;20.238465612;376.04;151.03
ranlux48;527.70;20.289045957;371.05;156.65
ranlux48;530.69;20.281675401;373.44;157.25
ranlux48;526.53;20.254988784;375.29;151.24
ranlux48;527.19;20.271824219;375.91;151.28
ranlux48;528.73;20.274511227;372.97;155.76
ranlux48;526.00;20.212771857;375.65;150.35
ranlux48;528.56;20.255591932;376.36;152.20
ranlux48;529.48;20.286305168;374.57;154.91
ranlux48;528.02;20.274944202;381.29;146.73
ranlux48;526.66;20.238179136;369.97;156.69
ranlux48;529.20;20.295137614;372.06;157.14
ranlux48;527.93;20.255601785;378.30;149.63
ranlux48;531.20;20.289320486;370.31;160.89
ranlux48;531.68;20.261578842;375.74;155.94
ranlux48;526.46;20.246238046;372.12;154.34
ranlux48;527.79;20.293045995;368.33;159.46
ranlux48;529.66;20.267062194;373.98;155.68
ranlux48;524.49;20.183510710;373.81;150.68
ranlux48;532.86;20.276390058;372.43;160.43
ranlux48;529.13;20.248703375;367.95;161.18
ranlux48;526.20;20.248588636;383.08;143.12
ranlux48;529.01;20.285542236;371.78;157.23
ranlux48;528.16;20.235126789;372.59;155.57
ranlux48;529.67;20.267449833;380.61;149.06
ranlux48;527.31;20.268564752;371.23;156.08
ranlux48;527.86;20.255433013;369.52;158.34
ranlux48;527.79;20.268835740;378.79;149.00
ranlux48;527.49;20.263622434;372.54;154.95
ranlux48;528.09;20.260612841;373.82;154.27
ranlux48;527.20;20.264868014;379.00;148.20
ranlux48;526.56;20.225898660;371.27;155.29
ranlux48;529.16;20.257911702;372.86;156.30
ranlux48;529.34;20.283845742;371.89;157.45
ranlux48;527.43;20.263237742;377.72;149.71
ranlux48;526.80;20.248268568;381.73;145.07
ranlux48;532.23;20.280061075;370.81;161.42
ranlux48;529.28;20.300377639;378.16;151.12
ranlux48;526.50;20.246567955;370.90;155.60
ranlux48;528.48;20.248714751;370.98;157.50
ranlux48;527.76;20.271150612;376.39;151.37
ranlux48;526.81;20.261767420;371.37;155.44
ranlux48;529.83;20.269529153;380.10;149.73
ranlux48;528.59;20.265601135;382.43;146.16
ranlux48;526.33;20.228552405;373.47;152.86
ranlux48;528.36;20.260284542;371.51;156.85
ranlux48;526.65;20.236128704;368.86;157.79
ranlux48;527.11;20.238377155;375.94;151.17
ranlux48;527.43;20.235902496;368.42;159.01
ranlux48;527.28;20.260348609;381.56;145.72
ranlux48;527.86;20.289697677;375.48;152.38
ranlux48;531.27;20.255709085;372.38;158.89
ranlux48;527.10;20.247767996;377.78;149.32
ranlux48;527.05;20.239445887;364.37;162.68
ranlux48;529.06;20.267179812;372.78;156.28
ranlux48;527.92;20.263887321;377.89;150.03
ranlux48;527.38;20.264776028;371.17;156.21
ranlux48;528.54;20.243339353;376.04;152.50
ranlux48;527.66;20.257852852;383.09;144.57
ranlux48;527.90;20.270308151;372.15;155.75
ranlux48;528.39;20.256905065;378.76;149.63
ranlux48;527.16;20.265750867;376.18;150.98
ranlux48;529.11;20.294723626;375.18;153.93
ranlux48;528.88;20.290072069;383.88;145.00
ranlux48;526.86;20.267286446;375.48;151.38
ranlux48;528.01;20.279106996;373.43;154.58
ranlux48;530.48;20.284330400;374.45;156.03
xoroshiro128+;2.65;0.102179623;2.56;.09
xoroshiro128+;2.80;0.102055472;2.64;.16
xoroshiro128+;2.82;0.102211723;2.63;.19
xoroshiro128+;2.82;0.102123053;2.60;.22
xoroshiro128+;2.83;0.102040434;2.64;.19
xoroshiro128+;2.85;0.101913873;2.65;.20
xoroshiro128+;2.96;0.102332864;2.71;.25
xoroshiro128+;2.91;0.102265793;2.64;.27
xoroshiro128+;2.86;0.101963163;2.61;.25
xoroshiro128+;2.83;0.101980413;2.64;.19
xoroshiro128+;2.84;0.101878813;2.65;.19
xoroshiro128+;2.84;0.101889524;2.66;.18
xoroshiro128+;2.85;0.102018243;2.66;.19
xoroshiro128+;2.86;0.101976983;2.66;.20
xoroshiro128+;2.86;0.101826353;2.62;.24
xoroshiro128+;2.96;0.104770633;2.74;.22
xoroshiro128+;2.82;0.101916163;2.67;.15
xoroshiro128+;2.81;0.101984103;2.62;.19
xoroshiro128+;2.84;0.101969824;2.61;.23
xoroshiro128+;2.81;0.101920773;2.59;.22
xoroshiro128+;2.82;0.101983223;2.63;.19
xoroshiro128+;2.80;0.101825303;2.69;.11
xoroshiro128+;2.90;0.101937253;2.64;.26
xoroshiro128+;2.85;0.101953113;2.63;.22
xoroshiro128+;2.84;0.101993784;2.66;.18
xoroshiro128+;2.86;0.101856734;2.66;.20
xoroshiro128+;2.85;0.101921413;2.66;.19
xoroshiro128+;2.86;0.101771463;2.67;.19
xoroshiro128+;2.96;0.102429853;2.68;.28
xoroshiro128+;2.85;0.101914644;2.66;.19
xoroshiro128+;2.83;0.101953353;2.61;.22
xoroshiro128+;2.83;0.101926304;2.61;.22
xoroshiro128+;2.94;0.102491073;2.67;.27
xoroshiro128+;2.86;0.101898993;2.67;.19
xoroshiro128+;2.86;0.101903673;2.64;.22
xoroshiro128+;2.86;0.101817543;2.63;.23
xoroshiro128+;2.85;0.102264224;2.64;.21
xoroshiro128+;2.85;0.101914283;2.61;.24
xoroshiro128+;2.82;0.101915523;2.59;.23
xoroshiro128+;2.83;0.102048763;2.61;.22
xoroshiro128+;2.83;0.102244092;2.61;.22
xoroshiro128+;2.96;0.103124203;2.70;.26
xoroshiro128+;2.85;0.102083703;2.63;.22
xoroshiro128+;2.85;0.102183954;2.61;.24
xoroshiro128+;2.83;0.101855083;2.59;.24
xoroshiro128+;2.84;0.101903504;2.61;.23
xoroshiro128+;2.83;0.101910043;2.60;.23
xoroshiro128+;2.83;0.101942293;2.63;.20
xoroshiro128+;2.81;0.101926563;2.59;.22
xoroshiro128+;2.83;0.101989704;2.65;.18
xoroshiro128+;2.85;0.101977422;2.64;.21
xoroshiro128+;2.83;0.102055963;2.62;.21
xoroshiro128+;2.85;0.101905043;2.66;.19
xoroshiro128+;2.89;0.102103585;2.68;.21
xoroshiro128+;2.93;0.102653225;2.71;.22
xoroshiro128+;2.87;0.102410924;2.66;.21
xoroshiro128+;2.86;0.102276313;2.63;.23
xoroshiro128+;2.85;0.101885753;2.63;.22
xoroshiro128+;2.91;0.102131773;2.70;.21
xoroshiro128+;2.88;0.102076903;2.65;.23
xoroshiro128+;2.88;0.101962243;2.70;.18
xoroshiro128+;2.87;0.101914193;2.65;.22
xoroshiro128+;2.88;0.101937193;2.69;.19
xoroshiro128+;2.88;0.101896234;2.69;.19
xoroshiro128+;2.86;0.101851273;2.68;.18
xoroshiro128+;2.87;0.102023263;2.70;.17
xoroshiro128+;2.88;0.101887673;2.64;.24
xoroshiro128+;2.98;0.102358523;2.76;.22
xoroshiro128+;2.89;0.102182183;2.69;.20
xoroshiro128+;2.90;0.102028113;2.70;.20
xoroshiro128+;2.88;0.101882253;2.72;.16
xoroshiro128+;2.90;0.101890534;2.67;.23
xoroshiro128+;2.94;0.101999333;2.71;.23
xoroshiro128+;2.90;0.101942894;2.72;.18
xoroshiro128+;2.89;0.102339593;2.71;.18
xoroshiro128+;2.89;0.101963923;2.68;.21
xoroshiro128+;2.90;0.101982383;2.71;.19
xoroshiro128+;2.89;0.101981823;2.73;.16
xoroshiro128+;2.86;0.101921373;2.66;.20
xoroshiro128+;2.88;0.102096043;2.66;.22
xoroshiro128+;2.89;0.101896303;2.75;.14
xoroshiro128+;2.88;0.102029183;2.69;.19
xoroshiro128+;2.88;0.102300243;2.71;.17
xoroshiro128+;2.89;0.102107133;2.71;.18
xoroshiro128+;2.96;0.101967533;2.77;.19
xoroshiro128+;2.93;0.102003314;2.72;.21
xoroshiro128+;2.89;0.102064324;2.71;.18
xoroshiro128+;2.87;0.102168294;2.66;.21
xoroshiro128+;2.85;0.102087114;2.65;.20
xoroshiro128+;2.86;0.101952453;2.65;.21
xoroshiro128+;2.88;0.102031284;2.68;.20
xoroshiro128+;2.85;0.102339834;2.64;.21
xoroshiro128+;2.85;0.101892893;2.69;.16
xoroshiro128+;2.89;0.102025113;2.77;.12
xoroshiro128+;2.91;0.102980943;2.71;.20
xoroshiro128+;2.88;0.102081734;2.69;.19
xoroshiro128+;2.99;0.105489093;2.79;.20
xoroshiro128+;2.89;0.102040643;2.67;.22
xoroshiro128+;2.87;0.102016463;2.67;.20
xoroshiro128+;2.87;0.102013364;2.69;.18
xoshiro256+;2.76;0.096691724;2.53;.23
xoshiro256+;2.73;0.096671604;2.51;.22
xoshiro256+;2.81;0.096791695;2.53;.28
xoshiro256+;2.75;0.096765434;2.56;.19
xoshiro256+;2.73;0.096656354;2.54;.19
xoshiro256+;2.74;0.096676484;2.54;.20
xoshiro256+;2.74;0.096801864;2.57;.17
xoshiro256+;2.79;0.096887045;2.56;.23
xoshiro256+;2.74;0.096729634;2.52;.22
xoshiro256+;2.73;0.096902304;2.52;.21
xoshiro256+;2.70;0.096667644;2.55;.15
xoshiro256+;2.78;0.096738704;2.56;.22
xoshiro256+;2.74;0.096750025;2.54;.20
xoshiro256+;3.02;0.096830714;2.75;.27
xoshiro256+;2.78;0.096697215;2.56;.22
xoshiro256+;2.78;0.096815504;2.56;.22
xoshiro256+;2.72;0.097073344;2.53;.19
xoshiro256+;2.69;0.096736845;2.50;.19
xoshiro256+;2.72;0.096706724;2.50;.22
xoshiro256+;2.70;0.096733795;2.47;.23
xoshiro256+;2.71;0.096738104;2.58;.13
xoshiro256+;2.75;0.096724904;2.55;.20
xoshiro256+;2.74;0.096758524;2.55;.19
xoshiro256+;2.73;0.096679714;2.55;.18
xoshiro256+;2.68;0.096718544;2.49;.19
xoshiro256+;2.72;0.096717244;2.55;.17
xoshiro256+;2.72;0.096709024;2.55;.17
xoshiro256+;2.73;0.096783094;2.48;.25
xoshiro256+;2.70;0.096968453;2.54;.16
xoshiro256+;2.74;0.097130915;2.54;.20
xoshiro256+;2.72;0.096706754;2.52;.20
xoshiro256+;2.74;0.096725425;2.51;.23
xoshiro256+;2.70;0.096789843;2.49;.21
xoshiro256+;2.72;0.097085094;2.49;.23
xoshiro256+;2.76;0.097026914;2.55;.21
xoshiro256+;2.73;0.096759164;2.52;.21
xoshiro256+;2.71;0.096691544;2.52;.19
xoshiro256+;2.72;0.096653985;2.57;.15
xoshiro256+;2.73;0.097115724;2.60;.13
xoshiro256+;2.73;0.096682463;2.55;.18
xoshiro256+;2.71;0.096664794;2.46;.25
xoshiro256+;2.71;0.096678613;2.50;.21
xoshiro256+;2.74;0.096684674;2.56;.18
xoshiro256+;2.75;0.096873614;2.53;.22
xoshiro256+;2.71;0.097034534;2.50;.21
xoshiro256+;2.65;0.096736434;2.50;.15
xoshiro256+;2.65;0.096720054;2.49;.16
xoshiro256+;2.65;0.096773955;2.48;.17
xoshiro256+;2.73;0.096841294;2.56;.17
xoshiro256+;2.74;0.096667703;2.56;.18
xoshiro256+;2.75;0.096710285;2.52;.23
xoshiro256+;2.70;0.096697665;2.49;.21
xoshiro256+;2.65;0.096656434;2.49;.16
xoshiro256+;2.63;0.096630674;2.49;.14
xoshiro256+;2.66;0.096987074;2.50;.16
xoshiro256+;2.65;0.097146445;2.51;.14
xoshiro256+;2.65;0.097124184;2.51;.14
xoshiro256+;2.65;0.097114924;2.52;.13
xoshiro256+;2.63;0.096667064;2.48;.15
xoshiro256+;2.65;0.096703535;2.50;.15
xoshiro256+;2.66;0.096694944;2.53;.13
xoshiro256+;2.68;0.096798935;2.55;.13
xoshiro256+;2.72;0.096699524;2.52;.20
xoshiro256+;2.72;0.096727044;2.54;.18
xoshiro256+;2.71;0.096693144;2.52;.19
xoshiro256+;2.65;0.096701724;2.52;.13
xoshiro256+;2.72;0.096675034;2.55;.17
xoshiro256+;2.68;0.096733804;2.49;.19
xoshiro256+;2.71;0.098630344;2.54;.17
xoshiro256+;2.67;0.096728394;2.48;.19
xoshiro256+;2.68;0.097068925;2.52;.16
xoshiro256+;2.70;0.096809874;2.49;.21
xoshiro256+;2.65;0.096650224;2.52;.13
xoshiro256+;2.65;0.096757324;2.49;.16
xoshiro256+;2.65;0.096692183;2.49;.16
xoshiro256+;2.70;0.097127574;2.58;.12
xoshiro256+;2.70;0.096625924;2.49;.21
xoshiro256+;2.62;0.096641834;2.49;.13
xoshiro256+;2.66;0.096777475;2.52;.14
xoshiro256+;2.65;0.097097724;2.53;.12
xoshiro256+;2.65;0.097139844;2.52;.13
xoshiro256+;2.65;0.097144794;2.51;.14
xoshiro256+;2.65;0.097041264;2.57;.08
xoshiro256+;2.69;0.096753495;2.49;.20
xoshiro256+;2.63;0.096695084;2.53;.10
xoshiro256+;2.63;0.096704235;2.49;.14
xoshiro256+;2.70;0.096589304;2.53;.17
xoshiro256+;2.68;0.096653183;2.48;.20
xoshiro256+;2.72;0.096727764;2.52;.20
xoshiro256+;2.77;0.096943894;2.58;.19
xoshiro256+;2.72;0.097161174;2.55;.17
xoshiro256+;2.79;0.097169264;2.56;.23
xoshiro256+;2.72;0.096680025;2.55;.17
xoshiro256+;2.76;0.096815743;2.56;.20
xoshiro256+;2.72;0.096633303;2.53;.19
xoshiro256+;2.72;0.096742884;2.49;.23
xoshiro256+;2.65;0.096781524;2.50;.15
xoshiro256+;2.68;0.096634354;2.53;.15
xoshiro256+;2.70;0.096739225;2.46;.24
xoshiro256+;2.65;0.096811174;2.52;.13
