engine;pkg;cpu;avg
mt11213b;0.12;0.002573966;0.11
mt11213b;0.13;0.002410431;0.11
mt11213b;0.12;0.002495439;0.11
mt11213b;0.13;0.002441378;0.11
mt11213b;0.13;0.002450795;0.11
mt11213b;0.13;0.002446478;0.11
mt11213b;0.13;0.002431109;0.11
mt11213b;0.13;0.002444675;0.12
mt11213b;0.13;0.002487465;0.12
mt11213b;0.14;0.002364374;0.13
mt11213b;0.13;0.002426110;0.11
mt11213b;0.13;0.002715010;0.12
mt11213b;0.13;0.002365727;0.11
mt11213b;0.12;0.002366338;0.11
mt11213b;0.13;0.002370756;0.11
mt11213b;0.13;0.002431088;0.11
mt11213b;0.12;0.002488125;0.11
mt11213b;0.13;0.002357672;0.10
mt11213b;0.14;0.002422183;0.12
mt11213b;0.12;0.002475311;0.11
mt11213b;0.13;0.002498234;0.12
mt11213b;0.13;0.002475372;0.11
mt11213b;0.13;0.002374152;0.12
mt11213b;0.12;0.002583865;0.11
mt11213b;0.13;0.002480382;0.10
mt11213b;0.16;0.003367611;0.14
mt11213b;0.12;0.002645510;0.11
mt11213b;0.12;0.002408086;0.10
mt11213b;0.14;0.002405190;0.12
mt11213b;0.13;0.002377709;0.11
mt11213b;0.13;0.002401674;0.12
mt11213b;0.12;0.002452088;0.11
mt11213b;0.13;0.002434445;0.11
mt11213b;0.12;0.002420339;0.11
mt11213b;0.13;0.002383470;0.11
rand;0.49;0.011292870;0.35
rand;0.47;0.010795400;0.36
rand;0.51;0.011107835;0.36
rand;0.47;0.010955620;0.36
rand;0.46;0.010900927;0.36
rand;0.42;0.010793716;0.35
rand;0.47;0.010829664;0.36
rand;0.46;0.011244761;0.37
rand;0.45;0.010903933;0.32
rand;0.45;0.010920394;0.34
rand;0.45;0.010870872;0.33
rand;0.49;0.011008409;0.38
rand;0.46;0.011184428;0.34
rand;0.42;0.010944218;0.36
rand;0.46;0.011177305;0.36
rand;0.46;0.011189878;0.36
rand;0.46;0.011225655;0.35
rand;0.46;0.011164851;0.36
rand;0.46;0.010955720;0.36
rand;0.46;0.010902480;0.34
rand;0.56;0.012346131;0.40
rand;0.46;0.011197142;0.36
rand;0.50;0.011175040;0.36
rand;0.46;0.011224213;0.36
rand;0.46;0.011447360;0.37
rand;0.42;0.010907820;0.36
rand;0.46;0.010926425;0.36
rand;0.45;0.011252425;0.36
rand;0.46;0.011240213;0.36
rand;0.46;0.011241154;0.39
rand;0.48;0.011043555;0.33
rand;0.46;0.011211569;0.36
rand;0.50;0.011225766;0.35
rand;0.45;0.011025130;0.35
rand;0.47;0.011033195;0.36
rand;0.51;0.011139264;0.35
rand;0.47;0.011227889;0.36
rand;0.45;0.011217480;0.36
rand;0.45;0.011368051;0.39
rand;0.51;0.012053925;0.39
rand;0.46;0.011483278;0.36
rand;0.45;0.011053603;0.36
rand;0.49;0.011376918;0.37
rand;0.45;0.011001907;0.37
rand;0.46;0.010955740;0.37
rand;0.49;0.012254650;0.37
rand;0.46;0.010924401;0.34
rand;0.57;0.012059917;0.41
rand;0.51;0.011855955;0.35
rand;0.50;0.011653415;0.37
rand;0.46;0.010957083;0.35
rand;0.47;0.010838039;0.35
rand;0.51;0.011256342;0.36
rand;0.46;0.011350619;0.36
rand;0.46;0.011243839;0.36
rand;0.45;0.011214925;0.35
rand;0.53;0.011226868;0.39
rand;0.47;0.011009230;0.35
rand;0.50;0.011961793;0.38
rand;0.48;0.010794889;0.34
rand;0.45;0.011156236;0.35
rand;0.51;0.011198094;0.36
rand;0.47;0.011069332;0.34
rand;0.50;0.011262324;0.38
rand;0.46;0.010973844;0.35
rand;0.49;0.010972652;0.38
rand;0.48;0.010936775;0.37
rand;0.45;0.011281630;0.37
rand;0.54;0.012422495;0.39
rand;0.50;0.011590328;0.38
rand;0.45;0.011255551;0.36
rand;0.50;0.012379715;0.39
rand;0.50;0.011854121;0.39
rand;0.45;0.011242086;0.36
rand;0.50;0.011247937;0.37
rand;0.46;0.010979635;0.35
rand;0.45;0.011252746;0.37
rand;0.54;0.012595619;0.39
rand;0.45;0.011202822;0.34
rand;0.49;0.013330303;0.40
rand;0.43;0.010688691;0.36
rand;0.42;0.010813134;0.35
rand;0.52;0.010832730;0.37
rand;0.46;0.011252956;0.35
rand;0.46;0.010869819;0.37
rand;0.46;0.011174029;0.36
rand;0.52;0.012952246;0.40
rand;0.45;0.010940110;0.34
rand;0.46;0.011221697;0.37
rand;0.50;0.011254990;0.35
rand;0.51;0.011255862;0.36
rand;0.50;0.011342835;0.37
rand;0.50;0.011987601;0.39
rand;0.50;0.011232118;0.36
rand;0.53;0.012996138;0.42
rand;0.46;0.010843921;0.34
rand;0.46;0.010950481;0.35
rand;0.46;0.011239541;0.35
