engine;pkg;cpu;avg
minstd_rand0;0.22;0.004684085;0.21
minstd_rand0;0.20;0.004846989;0.19
minstd_rand0;0.26;0.006364008;0.25
minstd_rand0;0.21;0.004883718;0.18
minstd_rand0;0.21;0.004680187;0.17
minstd_rand0;0.21;0.004646114;0.18
minstd_rand0;0.22;0.004753504;0.20
minstd_rand0;0.21;0.004775826;0.17
minstd_rand0;0.20;0.004931868;0.17
minstd_rand0;0.21;0.004797848;0.17
minstd_rand0;0.20;0.004739479;0.18
minstd_rand0;0.21;0.004693613;0.18
minstd_rand0;0.20;0.004761369;0.17
minstd_rand0;0.21;0.004850957;0.20
minstd_rand0;0.24;0.004658476;0.23
minstd_rand;0.24;0.005925337;0.23
minstd_rand;0.20;0.004686760;0.18
minstd_rand;0.22;0.004859483;0.21
minstd_rand;0.21;0.004812074;0.20
minstd_rand;0.24;0.005503257;0.21
minstd_rand;0.21;0.004839336;0.20
minstd_rand;0.21;0.004703802;0.18
minstd_rand;0.20;0.004636525;0.18
minstd_rand;0.20;0.004958368;0.19
minstd_rand;0.21;0.004686760;0.16
minstd_rand;0.22;0.004805732;0.20
minstd_rand;0.23;0.004664598;0.17
minstd_rand;0.20;0.004772389;0.19
minstd_rand;0.20;0.004661823;0.17
minstd_rand;0.21;0.004665019;0.19
minstd_rand;0.20;0.004939312;0.19
minstd_rand;0.21;0.004772561;0.20
minstd_rand;0.25;0.005327499;0.22
minstd_rand;0.19;0.004859973;0.17
minstd_rand;0.20;0.004679085;0.19
minstd_rand;0.21;0.004821562;0.20
minstd_rand;0.21;0.004779063;0.20
minstd_rand;0.21;0.004694895;0.20
minstd_rand;0.21;0.004853813;0.20
minstd_rand;0.20;0.004776228;0.17
minstd_rand;0.21;0.004683844;0.20
minstd_rand;0.22;0.004738666;0.21
minstd_rand;0.21;0.004662284;0.20
minstd_rand;0.21;0.004767751;0.17
minstd_rand;0.20;0.004676039;0.17
minstd_rand;0.22;0.004879359;0.18
minstd_rand;0.22;0.004687441;0.21
minstd_rand;0.20;0.004881414;0.16
minstd_rand;0.24;0.004762421;0.19
minstd_rand;0.18;0.004814229;0.17
minstd_rand;0.24;0.006003934;0.23
minstd_rand;0.21;0.004646604;0.18
minstd_rand;0.24;0.005565023;0.23
minstd_rand;0.31;0.004881204;0.24
minstd_rand;0.23;0.004999455;0.20
minstd_rand;0.24;0.004666151;0.20
minstd_rand;0.21;0.004788811;0.20
minstd_rand;0.21;0.004779563;0.18
minstd_rand;0.21;0.004862248;0.19
minstd_rand;0.21;0.004773662;0.17
minstd_rand;0.20;0.004845447;0.18
minstd_rand;0.20;0.004761830;0.18
minstd_rand;0.21;0.004835148;0.20
minstd_rand;0.24;0.004677462;0.21
minstd_rand;0.21;0.004793900;0.19
minstd_rand;0.22;0.004610307;0.20
minstd_rand;0.22;0.004770376;0.17
minstd_rand;0.21;0.004757642;0.17
minstd_rand;0.21;0.004827813;0.20
minstd_rand;0.21;0.004791937;0.17
minstd_rand;0.21;0.004677412;0.20
minstd_rand;0.20;0.004818346;0.18
minstd_rand;0.22;0.004803328;0.19
minstd_rand;0.19;0.004725733;0.18
minstd_rand;0.21;0.004828154;0.20
minstd_rand;0.23;0.005623893;0.22
minstd_rand;0.22;0.004682923;0.20
minstd_rand;0.26;0.005781638;0.23
minstd_rand;0.21;0.004909106;0.20
minstd_rand;0.20;0.004770055;0.17
minstd_rand;0.19;0.004713870;0.17
minstd_rand;0.21;0.004786236;0.17
minstd_rand;0.20;0.004692550;0.19
minstd_rand;0.20;0.004734028;0.18
minstd_rand;0.20;0.004701898;0.18
minstd_rand;0.20;0.004663596;0.19
minstd_rand;0.21;0.004768001;0.17
minstd_rand;0.21;0.004713831;0.20
minstd_rand;0.21;0.004669418;0.17
minstd_rand;0.22;0.004651043;0.19
minstd_rand;0.22;0.004856458;0.20
minstd_rand;0.20;0.004832342;0.18
minstd_rand;0.21;0.004762170;0.17
minstd_rand;0.23;0.004754998;0.19
minstd_rand;0.21;0.004837251;0.20
minstd_rand;0.21;0.004689044;0.19
minstd_rand;0.20;0.004759926;0.19
minstd_rand;0.20;0.004948169;0.19
minstd_rand;0.21;0.004812284;0.17
minstd_rand;0.23;0.004818557;0.17
minstd_rand;0.22;0.004694824;0.21
minstd_rand;0.21;0.004748224;0.18
minstd_rand;0.25;0.005385648;0.20
minstd_rand;0.20;0.004901611;0.19
minstd_rand;0.20;0.004677312;0.18
minstd_rand;0.20;0.004712067;0.18
minstd_rand;0.20;0.004691289;0.18
minstd_rand;0.21;0.004673054;0.19
minstd_rand;0.24;0.004747764;0.21
minstd_rand;0.21;0.004919545;0.20
minstd_rand;0.21;0.004641325;0.18
minstd_rand;0.21;0.004827303;0.18
minstd_rand;0.21;0.004658778;0.18
minstd_rand;0.20;0.004849054;0.17
minstd_rand;0.20;0.004810561;0.19
mt19937;0.13;0.002869429;0.11
mt19937;0.13;0.002897762;0.11
mt19937;0.13;0.002843530;0.12
mt19937;0.13;0.002838642;0.12
mt19937;0.13;0.002950281;0.11
mt19937;0.17;0.003634290;0.15
mt19937;0.13;0.002894376;0.11
mt19937;0.15;0.002899225;0.14
mt19937;0.13;0.002840916;0.12
mt19937;0.13;0.002885529;0.11
mt19937;0.14;0.002835406;0.13
mt19937;0.13;0.002867506;0.11
mt19937;0.13;0.002854311;0.11
mt19937;0.15;0.002962894;0.14
mt19937;0.14;0.002876392;0.13
mt19937;0.18;0.003710172;0.17
mt19937;0.17;0.003099169;0.15
mt19937;0.13;0.002872154;0.11
mt19937;0.14;0.002865422;0.11
mt19937;0.13;0.002901819;0.11
mt19937;0.17;0.003678754;0.15
mt19937;0.13;0.002863889;0.11
mt19937;0.13;0.002882604;0.11
mt19937;0.13;0.002868136;0.12
mt19937;0.13;0.002949429;0.12
mt19937;0.17;0.003197443;0.15
mt19937;0.13;0.002886491;0.11
mt19937;0.17;0.003524935;0.16
mt19937;0.14;0.002986699;0.13
mt19937;0.18;0.003051199;0.13
mt19937;0.14;0.002974276;0.11
mt19937;0.13;0.002973053;0.11
mt19937;0.13;0.002879328;0.11
mt19937;0.13;0.002858709;0.11
mt19937;0.14;0.002911258;0.13
mt19937;0.13;0.002822492;0.11
mt19937;0.13;0.002856926;0.12
mt19937;0.19;0.003012277;0.16
mt19937;0.15;0.002875420;0.14
mt19937;0.22;0.004322669;0.17
mt19937;0.13;0.002856475;0.11
mt19937;0.13;0.002858208;0.12
mt19937;0.13;0.002838431;0.12
mt19937;0.15;0.002895568;0.12
mt19937;0.20;0.003647425;0.18
mt19937;0.13;0.002854852;0.12
mt19937;0.15;0.002995886;0.14
mt19937;0.14;0.002864700;0.12
mt19937;0.13;0.002936104;0.11
mt19937;0.21;0.003506601;0.18
mt19937;0.18;0.003057110;0.14
mt19937;0.14;0.002890128;0.12
mt19937;0.13;0.002874098;0.11
mt19937;0.13;0.002870841;0.11
mt19937;0.14;0.002885308;0.13
mt19937;0.13;0.002864289;0.12
mt19937;0.13;0.002867356;0.12
mt19937;0.13;0.002908763;0.11
mt19937;0.13;0.002852407;0.11
mt19937;0.13;0.002907721;0.11
mt19937;0.14;0.002871904;0.12
mt19937;0.13;0.002979916;0.11
mt19937;0.13;0.002870561;0.11
mt19937;0.17;0.003561384;0.14
mt19937;0.15;0.003063482;0.14
mt19937;0.14;0.002979956;0.13
mt19937;0.13;0.002848891;0.12
mt19937;0.13;0.002995876;0.12
mt19937;0.13;0.003003711;0.11
mt19937;0.17;0.003559511;0.15
mt19937;0.15;0.003026253;0.13
mt19937;0.17;0.003758012;0.15
mt19937;0.13;0.002960620;0.11
mt19937;0.13;0.002859370;0.10
mt19937;0.13;0.002999973;0.12
mt19937;0.14;0.002869128;0.12
mt19937;0.13;0.002891691;0.11
mt19937;0.13;0.002857687;0.11
mt19937;0.17;0.003020962;0.15
mt19937;0.17;0.003774012;0.15
mt19937;0.13;0.002910516;0.12
mt19937;0.13;0.002850925;0.11
mt19937;0.13;0.002868988;0.11
mt19937;0.13;0.002870631;0.11
mt19937;0.14;0.003006135;0.13
mt19937;0.13;0.002916697;0.11
mt19937;0.13;0.002867415;0.12
mt19937;0.13;0.002848600;0.12
mt19937;0.13;0.002882083;0.11
mt19937;0.13;0.002919173;0.11
mt19937;0.13;0.002851566;0.11
mt19937;0.14;0.002853079;0.12
mt19937;0.13;0.002872295;0.12
mt19937;0.13;0.002995395;0.12
mt19937;0.13;0.002848610;0.12
mt19937;0.13;0.002921737;0.11
mt19937;0.15;0.002852648;0.13
mt19937;0.13;0.002880610;0.11
mt19937;0.13;0.003007418;0.12
mt19937;0.13;0.002848700;0.11
mt19937_64;0.13;0.002786483;0.11
mt19937_64;0.13;0.002809888;0.11
mt19937_64;0.17;0.003542639;0.15
mt19937_64;0.14;0.002850514;0.12
mt19937_64;0.14;0.002845324;0.11
mt19937_64;0.15;0.002804839;0.14
mt19937_64;0.13;0.002905246;0.11
mt19937_64;0.14;0.002775192;0.12
mt19937_64;0.13;0.002856435;0.12
mt19937_64;0.13;0.002802033;0.12
mt19937_64;0.13;0.002873326;0.11
mt19937_64;0.13;0.002785903;0.11
mt19937_64;0.13;0.003008940;0.11
mt19937_64;0.13;0.002794399;0.12
mt19937_64;0.13;0.002766686;0.12
mt19937_64;0.13;0.002833913;0.11
mt19937_64;0.13;0.002774913;0.11
mt19937_64;0.14;0.002813053;0.11
mt19937_64;0.15;0.002917268;0.13
mt19937_64;0.13;0.002794018;0.10
mt19937_64;0.13;0.002921968;0.11
mt19937_64;0.13;0.002772077;0.12
mt19937_64;0.13;0.002952805;0.11
mt19937_64;0.16;0.003698240;0.15
mt19937_64;0.14;0.003017677;0.13
mt19937_64;0.13;0.002775403;0.12
mt19937_64;0.13;0.002823223;0.12
mt19937_64;0.14;0.002801883;0.13
mt19937_64;0.14;0.002817783;0.11
mt19937_64;0.21;0.004379936;0.19
mt19937_64;0.14;0.002955470;0.12
mt19937_64;0.13;0.002873226;0.12
mt19937_64;0.13;0.002793157;0.11
mt19937_64;0.13;0.002813335;0.12
mt19937_64;0.15;0.002771466;0.14
mt19937_64;0.13;0.002829364;0.12
mt19937_64;0.14;0.002778689;0.12
mt19937_64;0.13;0.002905627;0.11
mt19937_64;0.14;0.002790852;0.12
mt19937_64;0.14;0.002793828;0.13
mt19937_64;0.13;0.002800991;0.12
mt19937_64;0.13;0.002788107;0.12
mt19937_64;0.13;0.002897853;0.12
mt19937_64;0.19;0.003411384;0.16
mt19937_64;0.14;0.002790692;0.11
mt19937_64;0.13;0.002772007;0.11
mt19937_64;0.17;0.003801564;0.14
mt19937_64;0.14;0.002978243;0.11
mt19937_64;0.13;0.002838762;0.11
mt19937_64;0.13;0.002844874;0.11
mt19937_64;0.14;0.002846717;0.12
mt19937_64;0.13;0.002765806;0.11
mt19937_64;0.13;0.002798116;0.12
mt19937_64;0.13;0.002779010;0.12
mt19937_64;0.15;0.002768480;0.14
mt19937_64;0.13;0.002878987;0.12
mt19937_64;0.14;0.002781274;0.12
mt19937_64;0.13;0.002789720;0.11
mt19937_64;0.16;0.003676219;0.15
mt19937_64;0.15;0.002767739;0.12
mt19937_64;0.14;0.002779661;0.11
mt19937_64;0.13;0.002806912;0.12
mt19937_64;0.20;0.002987020;0.19
mt19937_64;0.34;0.004615306;0.26
mt19937_64;0.18;0.002880800;0.15
mt19937_64;0.15;0.002822822;0.14
mt19937_64;0.14;0.002854501;0.12
mt19937_64;0.15;0.002799078;0.11
mt19937_64;0.13;0.002866563;0.11
mt19937_64;0.13;0.002755987;0.11
mt19937_64;0.14;0.002769312;0.12
mt19937_64;0.14;0.002831318;0.13
mt19937_64;0.13;0.002775864;0.12
mt19937_64;0.13;0.002920595;0.12
mt19937_64;0.20;0.004132833;0.19
mt19937_64;0.15;0.002918501;0.12
mt19937_64;0.18;0.002867455;0.13
mt19937_64;0.17;0.002867335;0.16
mt19937_64;0.14;0.002793097;0.12
mt19937_64;0.19;0.004088230;0.18
mt19937_64;0.13;0.002781154;0.12
mt19937_64;0.15;0.002810960;0.12
mt19937_64;0.13;0.002927558;0.11
mt19937_64;0.24;0.003119657;0.20
mt19937_64;0.18;0.002954608;0.16
mt19937_64;0.16;0.002850684;0.14
mt19937_64;0.15;0.002811651;0.14
mt19937_64;0.14;0.002937367;0.13
mt19937_64;0.15;0.002909624;0.13
mt19937_64;0.13;0.002791714;0.12
mt19937_64;0.13;0.002799268;0.11
mt19937_64;0.13;0.002803095;0.11
mt19937_64;0.14;0.003023528;0.13
mt19937_64;0.14;0.002799097;0.13
mt19937_64;0.13;0.002916027;0.11
mt19937_64;0.13;0.002981839;0.11
mt19937_64;0.15;0.002795010;0.13
mt19937_64;0.13;0.002852607;0.12
mt19937_64;0.15;0.002799778;0.12
mt19937_64;0.13;0.002792365;0.12
mt11213b;0.13;0.002423194;0.10
mt11213b;0.13;0.002553848;0.12
mt11213b;0.13;0.002687189;0.12
mt11213b;0.13;0.002551475;0.12
mt11213b;0.13;0.002567965;0.11
mt11213b;0.13;0.002474340;0.12
mt11213b;0.13;0.002560021;0.12
mt11213b;0.13;0.002431139;0.11
mt11213b;0.13;0.002444384;0.12
mt11213b;0.16;0.002451397;0.13
mt11213b;0.13;0.002617878;0.12
mt11213b;0.20;0.002964076;0.19
mt11213b;0.14;0.002492785;0.11
mt11213b;0.16;0.002714850;0.13
mt11213b;0.14;0.002722535;0.13
mt11213b;0.13;0.002544341;0.12
mt11213b;0.15;0.002436078;0.14
mt11213b;0.13;0.003010483;0.11
mt11213b;0.13;0.002704420;0.11
mt11213b;0.13;0.002607018;0.12
mt11213b;0.13;0.002422783;0.12
mt11213b;0.13;0.002440617;0.12
mt11213b;0.14;0.002639108;0.12
mt11213b;0.13;0.002580498;0.11
mt11213b;0.13;0.002433393;0.12
mt11213b;0.14;0.002586089;0.12
mt11213b;0.17;0.003299915;0.16
mt11213b;0.14;0.002448932;0.13
mt11213b;0.15;0.002449232;0.13
mt11213b;0.15;0.002693590;0.14
mt11213b;0.14;0.002421230;0.11
mt11213b;0.19;0.002432191;0.17
mt11213b;0.16;0.002465283;0.15
mt11213b;0.15;0.002585648;0.14
mt11213b;0.13;0.002517751;0.12
mt11213b;0.14;0.002707487;0.12
mt11213b;0.14;0.002436419;0.13
mt11213b;0.13;0.002450756;0.12
mt11213b;0.13;0.002448091;0.12
mt11213b;0.14;0.002555441;0.11
mt11213b;0.13;0.002547327;0.12
mt11213b;0.20;0.002517982;0.15
mt11213b;0.13;0.002678692;0.12
mt11213b;0.13;0.002640341;0.12
mt11213b;0.17;0.002533991;0.14
mt11213b;0.13;0.002474801;0.12
mt11213b;0.13;0.002441619;0.11
mt11213b;0.13;0.002419237;0.12
mt11213b;0.15;0.002445285;0.11
mt11213b;0.13;0.002444524;0.12
mt11213b;0.14;0.002643526;0.13
mt11213b;0.13;0.002541265;0.11
mt11213b;0.16;0.002611586;0.11
mt11213b;0.13;0.002557666;0.11
mt11213b;0.13;0.002532920;0.12
mt11213b;0.14;0.002418976;0.11
mt11213b;0.13;0.002641963;0.12
mt11213b;0.15;0.002445336;0.14
mt11213b;0.14;0.002527430;0.13
mt11213b;0.12;0.002447730;0.11
mt11213b;0.13;0.002432391;0.12
mt11213b;0.14;0.002436089;0.13
mt11213b;0.14;0.002415390;0.12
mt11213b;0.13;0.002434796;0.12
mt11213b;0.13;0.002594605;0.12
mt11213b;0.14;0.002447139;0.12
mt11213b;0.14;0.002409308;0.12
mt11213b;0.15;0.002617197;0.13
mt11213b;0.13;0.002536266;0.12
mt11213b;0.15;0.002474150;0.13
mt11213b;0.15;0.002434956;0.13
mt11213b;0.14;0.002431239;0.13
mt11213b;0.14;0.002598262;0.13
mt11213b;0.14;0.002613641;0.12
mt11213b;0.13;0.002451116;0.11
mt11213b;0.13;0.002444274;0.11
mt11213b;0.13;0.002618880;0.11
mt11213b;0.13;0.002453922;0.12
mt11213b;0.13;0.002626235;0.11
mt11213b;0.14;0.002640261;0.12
mt11213b;0.14;0.002773410;0.12
mt11213b;0.13;0.002528842;0.12
mt11213b;0.13;0.002439134;0.12
mt11213b;0.13;0.002437792;0.12
mt11213b;0.21;0.002567955;0.20
mt11213b;0.16;0.002419808;0.14
mt11213b;0.16;0.002459212;0.14
mt11213b;0.14;0.002550893;0.12
mt11213b;0.14;0.002540483;0.13
mt11213b;0.14;0.002460865;0.12
mt11213b;0.13;0.002590818;0.12
mt11213b;0.18;0.003302369;0.14
mt11213b;0.14;0.002428684;0.11
mt11213b;0.13;0.002519565;0.12
mt11213b;0.13;0.002438643;0.11
mt11213b;0.13;0.002518963;0.11
mt11213b;0.13;0.002520737;0.12
mt11213b;0.15;0.002595397;0.12
mt11213b;0.13;0.002436700;0.11
mt11213b;0.13;0.002435196;0.12
rand;0.46;0.011068881;0.37
rand;0.71;0.012051791;0.63
rand;0.64;0.011499938;0.52
rand;0.65;0.011512161;0.44
rand;0.62;0.011448582;0.55
rand;0.59;0.011531627;0.58
rand;0.65;0.011638958;0.55
rand;0.52;0.011589175;0.42
rand;0.46;0.011220054;0.40
rand;0.47;0.011402436;0.42
rand;0.47;0.011436800;0.45
rand;0.47;0.011284795;0.43
rand;0.52;0.010978182;0.40
rand;0.52;0.011443663;0.46
rand;0.50;0.011226065;0.38
rand;0.53;0.011465744;0.43
rand;0.53;0.011434536;0.51
rand;0.44;0.010951613;0.40
rand;0.48;0.011346932;0.41
rand;0.60;0.012506802;0.48
rand;0.47;0.011297589;0.46
rand;0.61;0.011725470;0.55
rand;0.54;0.011971029;0.40
rand;0.50;0.011915857;0.42
rand;0.51;0.011338536;0.49
rand;0.51;0.011390313;0.43
rand;0.51;0.011382999;0.45
rand;0.47;0.011070375;0.41
rand;0.59;0.011411873;0.41
rand;0.54;0.011463831;0.40
rand;0.51;0.011463039;0.42
rand;0.47;0.011113675;0.39
rand;0.68;0.012643358;0.49
rand;0.56;0.012538151;0.49
rand;0.48;0.011406493;0.44
rand;0.46;0.011264618;0.39
rand;0.50;0.011279556;0.46
rand;0.62;0.011451127;0.41
rand;0.48;0.011316565;0.44
rand;0.45;0.011481284;0.44
rand;0.50;0.011443803;0.46
rand;0.53;0.011524264;0.41
rand;0.51;0.011543600;0.43
rand;0.47;0.011642004;0.39
rand;0.48;0.011191712;0.47
rand;0.54;0.011832701;0.47
rand;0.49;0.011340260;0.43
rand;0.51;0.011445015;0.47
rand;0.52;0.011232538;0.42
rand;0.55;0.012444776;0.43
rand;0.61;0.011500088;0.42
rand;0.54;0.011605806;0.39
rand;0.56;0.011348274;0.40
rand;0.51;0.011499107;0.46
rand;0.46;0.011203303;0.42
rand;0.59;0.011422263;0.41
rand;0.52;0.011842910;0.44
rand;0.55;0.011440557;0.40
rand;0.50;0.011485992;0.47
rand;0.56;0.012554942;0.44
rand;0.48;0.011217199;0.46
rand;0.52;0.011415680;0.39
rand;0.57;0.011407846;0.43
rand;0.47;0.011323719;0.44
rand;0.47;0.011303611;0.43
rand;0.52;0.011497835;0.42
rand;0.52;0.012577946;0.44
rand;0.47;0.011307679;0.38
rand;0.47;0.011026683;0.39
rand;0.59;0.012282513;0.46
rand;0.55;0.011240243;0.43
rand;0.49;0.011360727;0.43
rand;0.52;0.011350318;0.43
rand;0.52;0.011501050;0.38
rand;0.47;0.011295836;0.41
rand;0.51;0.011471876;0.41
rand;0.46;0.011376217;0.40
rand;0.57;0.011193094;0.51
rand;0.55;0.011361749;0.44
rand;0.46;0.011482626;0.41
rand;0.47;0.011563928;0.42
rand;0.48;0.011088979;0.39
rand;0.53;0.011214815;0.40
rand;0.52;0.011726081;0.40
rand;0.47;0.010984674;0.42
rand;0.47;0.011288232;0.40
rand;0.48;0.011616707;0.41
rand;0.47;0.011416602;0.39
rand;0.51;0.011375305;0.50
rand;0.49;0.011301427;0.40
rand;0.54;0.011409780;0.42
rand;0.47;0.011404379;0.41
rand;0.48;0.011387277;0.40
rand;0.47;0.011669355;0.46
rand;0.53;0.010986658;0.43
rand;0.50;0.011677531;0.44
rand;0.52;0.011438984;0.44
rand;0.53;0.011490360;0.44
