engine,pkg,cpu
ranlux48_base,0.14,0.005135072
ranlux48_base,0.15,0.005055573
ranlux48_base,0.14,0.005087954
ranlux48_base,0.14,0.005058088
ranlux48_base,0.17,0.005104375
ranlux48_base,0.15,0.005058048
ranlux48_base,0.14,0.005092672
ranlux48_base,0.14,0.005012784
ranlux48_base,0.14,0.005123861
ranlux48_base,0.15,0.005032731
ranlux48_base,0.14,0.005144379
ranlux48_base,0.15,0.005074359
ranlux48_base,0.18,0.005122569
ranlux48_base,0.14,0.005070772
ranlux48_base,0.18,0.005105396
ranlux48_base,0.14,0.005050053
ranlux48_base,0.14,0.005046616
ranlux48_base,0.17,0.005100808
ranlux48_base,0.19,0.005040565
ranlux48_base,0.16,0.005094456
ranlux48_base,0.14,0.005027922
ranlux48_base,0.14,0.005087322
ranlux48_base,0.15,0.005101269
ranlux48_base,0.14,0.005110656
ranlux48_base,0.16,0.005056826
ranlux48_base,0.14,0.005040255
ranlux48_base,0.14,0.005082764
ranlux48_base,0.15,0.005040876
ranlux48_base,0.14,0.005088515
ranlux48_base,0.15,0.005081021
ranlux48_base,0.14,0.005100357
ranlux48_base,0.15,0.005058268
ranlux48_base,0.14,0.005105537
ranlux48_base,0.14,0.005067345
ranlux48_base,0.15,0.005114263
ranlux48_base,0.15,0.005072235
ranlux48_base,0.15,0.005023403
ranlux48_base,0.18,0.005060834
ranlux48_base,0.15,0.005087133
ranlux48_base,0.15,0.005037851
ranlux48_base,0.16,0.005025227
ranlux48_base,0.14,0.005005099
ranlux48_base,0.14,0.005113201
ranlux48_base,0.15,0.005039002
ranlux48_base,0.14,0.005119784
ranlux48_base,0.14,0.005105727
ranlux48_base,0.14,0.005096951
ranlux24,1.38,0.048275324
ranlux24,1.44,0.047745304
ranlux24,1.36,0.047972438
ranlux24,1.34,0.047778086
ranlux24,1.37,0.047824752
ranlux24,1.36,0.047888411
ranlux24,1.37,0.048166471
ranlux24,1.37,0.047809394
ranlux24,1.37,0.048410707
ranlux24,1.33,0.047704348
ranlux24,1.44,0.048020909
ranlux24,1.31,0.047855039
ranlux24,1.36,0.048571848
ranlux24,1.36,0.048156171
ranlux24,1.35,0.047899121
ranlux24,1.36,0.047989690
ranlux24,1.38,0.048671474
ranlux24,1.36,0.048403905
ranlux24,1.39,0.047698456
ranlux24,1.39,0.047802561
ranlux24,1.37,0.048481779
ranlux24,1.36,0.047854198
ranlux24,1.36,0.047840522
ranlux24,1.33,0.048146333
ranlux24,1.36,0.047817790
ranlux24,1.33,0.047984240
ranlux24,1.35,0.047844680
ranlux24,1.37,0.047821526
ranlux24,1.40,0.048690590
ranlux24,1.35,0.048035696
ranlux24,1.32,0.047830353
ranlux24,1.33,0.047855700
ranlux24,1.36,0.048289621
ranlux24,1.38,0.047827487
ranlux24,1.33,0.047949336
ranlux24,1.34,0.047764981
ranlux24,1.39,0.047959164
ranlux24,1.36,0.048461022
ranlux24,1.36,0.048092532
ranlux24,1.34,0.047905063
ranlux24,1.37,0.047772385
ranlux24,1.39,0.048588438
ranlux24,1.35,0.047765782
ranlux24,1.35,0.047835012
ranlux24,1.36,0.047919630
ranlux24,1.38,0.047991965
ranlux24,1.38,0.048135683
ranlux24,1.35,0.047867964
ranlux24,1.38,0.048561829
ranlux24,1.37,0.047865899
ranlux24,1.37,0.047934748
ranlux24,1.34,0.047756374
ranlux24,1.36,0.048098304
ranlux24,1.34,0.048086421
ranlux24,1.37,0.047836525
ranlux24,1.37,0.048008356
ranlux24,1.33,0.047940188
ranlux24,1.37,0.047893671
ranlux24,1.33,0.047601636
ranlux24,1.35,0.047925721
ranlux24,1.35,0.048019746
ranlux24,1.36,0.048367867
ranlux24,1.36,0.047823871
ranlux24,1.39,0.048031369
ranlux24,1.35,0.048333182
ranlux24,1.29,0.047837136
ranlux24,1.36,0.047989550
ranlux24,1.36,0.048107691
ranlux24,1.35,0.048114954
ranlux24,1.35,0.047955767
ranlux24,1.35,0.048292796
ranlux24,1.32,0.047674211
ranlux24,1.41,0.047887570
ranlux24,1.35,0.048451934
ranlux24,1.36,0.048425455
ranlux24,1.34,0.048176990
ranlux24,1.37,0.047915121
ranlux24,1.36,0.048102431
ranlux24,1.37,0.048248113
ranlux24,1.36,0.048242563
ranlux24,1.36,0.047884353
ranlux24,1.48,0.048223297
ranlux24,1.32,0.047884514
ranlux24,1.35,0.047868714
ranlux24,1.40,0.048203420
ranlux24,1.36,0.048506406
ranlux24,1.33,0.047987236
ranlux24,1.37,0.047843818
ranlux24,1.37,0.047699359
ranlux24,1.37,0.048053890
ranlux24,1.42,0.047766965
ranlux24,1.30,0.047653873
ranlux24,1.31,0.048018264
ranlux24,1.36,0.048502428
ranlux24,1.33,0.047878433
ranlux24,1.33,0.047861732
ranlux24,1.36,0.048032661
ranlux24,1.36,0.047936441
ranlux24,1.38,0.048406249
ranlux24,1.42,0.047875978
ranlux48,4.38,0.158337371
ranlux48,4.42,0.158108734
ranlux48,4.43,0.158463777
ranlux48,4.43,0.158579944
ranlux48,4.42,0.158337721
ranlux48,4.43,0.158121878
ranlux48,4.55,0.158359141
ranlux48,4.38,0.158378848
ranlux48,4.38,0.158551240
ranlux48,4.52,0.158326210
ranlux48,4.37,0.158364972
ranlux48,4.35,0.157990292
ranlux48,4.46,0.158217397
ranlux48,4.41,0.158354253
ranlux48,4.45,0.158353260
ranlux48,4.37,0.158065543
ranlux48,4.43,0.158594441
ranlux48,4.58,0.158474387
ranlux48,4.44,0.158334846
ranlux48,4.38,0.158304840
ranlux48,4.53,0.160321416
ranlux48,4.47,0.158315870
ranlux48,4.38,0.158145983
ranlux48,4.43,0.158452315
ranlux48,4.41,0.158433340
ranlux48,4.41,0.158209562
ranlux48,4.38,0.158467213
ranlux48,4.42,0.158617765
ranlux48,4.49,0.158088736
ranlux48,4.37,0.158328483
ranlux48,4.41,0.158890844
ranlux48,4.56,0.158360954
ranlux48,4.42,0.158631310
ranlux48,4.37,0.158736276
ranlux48,4.42,0.158329105
ranlux48,4.44,0.158304770
ranlux48,4.36,0.158507368
ranlux48,4.47,0.158204693
ranlux48,4.40,0.157918327
ranlux48,4.39,0.158882769
ranlux48,4.42,0.158383227
ranlux48,4.38,0.158459038
ranlux48,4.41,0.158288879
ranlux48,4.38,0.158549938
ranlux48,4.40,0.158478765
ranlux48,4.34,0.158228056
ranlux48,4.40,0.158380070
ranlux48,4.42,0.158308496
ranlux48,4.38,0.158741426
ranlux48,4.42,0.158019095
ranlux48,4.45,0.158168385
ranlux48,4.42,0.158695530
ranlux48,4.39,0.158839208
ranlux48,4.59,0.158144079
ranlux48,4.44,0.158317423
ranlux48,4.38,0.158215523
ranlux48,4.42,0.158629657
ranlux48,4.41,0.158385339
ranlux48,4.42,0.158217156
ranlux48,4.41,0.158221023
ranlux48,4.47,0.158455922
ranlux48,4.46,0.158331159
ranlux48,4.40,0.158427489
ranlux48,4.42,0.158766673
ranlux48,4.40,0.158257241
ranlux48,4.38,0.158157174
ranlux48,4.37,0.158243084
ranlux48,4.39,0.158573141
ranlux48,4.39,0.158727228
ranlux48,4.39,0.158278129
ranlux48,4.43,0.158469928
ranlux48,4.43,0.158580555
ranlux48,4.47,0.158468095
ranlux48,4.38,0.158729863
ranlux48,4.35,0.158315550
ranlux48,4.55,0.158910351
ranlux48,4.44,0.158534779
ranlux48,4.41,0.158311552
ranlux48,4.56,0.157872461
ranlux48,4.31,0.158561239
ranlux48,4.42,0.158430614
ranlux48,4.51,0.158203681
ranlux48,4.38,0.158565035
ranlux48,4.42,0.158347780
ranlux48,4.47,0.158112210
ranlux48,4.40,0.158386212
ranlux48,4.41,0.158183984
ranlux48,4.43,0.158025297
ranlux48,4.35,0.158460270
ranlux48,4.43,0.158181348
ranlux48,4.48,0.158344764
ranlux48,4.41,0.158350024
ranlux48,4.41,0.158099877
ranlux48,4.44,0.158242373
ranlux48,4.42,0.158045064
ranlux48,4.42,0.158199222
ranlux48,4.43,0.158219460
ranlux48,4.45,0.158640777
ranlux48,4.39,0.158098895
ranlux48,4.41,0.158392193
xoroshiro128+,0.12,0.002298123
xoroshiro128+,0.07,0.002362162
xoroshiro128+,0.07,0.002316557
xoroshiro128+,0.06,0.002430611
xoroshiro128+,0.09,0.002300417
xoroshiro128+,0.08,0.002361320
xoroshiro128+,0.05,0.002347556
xoroshiro128+,0.09,0.002294465
xoroshiro128+,0.06,0.002355150
xoroshiro128+,0.06,0.002305897
xoroshiro128+,0.06,0.002447121
xoroshiro128+,0.10,0.002312289
xoroshiro128+,0.06,0.002353326
xoroshiro128+,0.06,0.002323169
xoroshiro128+,0.09,0.002339280
xoroshiro128+,0.06,0.002288915
xoroshiro128+,0.06,0.002359307
xoroshiro128+,0.09,0.002294175
xoroshiro128+,0.06,0.002372612
xoroshiro128+,0.06,0.002291310
xoroshiro128+,0.09,0.002353155
xoroshiro128+,0.06,0.002278826
xoroshiro128+,0.06,0.002349048
xoroshiro128+,0.10,0.002332517
xoroshiro128+,0.09,0.002367412
xoroshiro128+,0.06,0.002291070
xoroshiro128+,0.06,0.002391087
xoroshiro128+,0.09,0.002295187
xoroshiro128+,0.06,0.002405604
xoroshiro128+,0.06,0.002285069
xoroshiro128+,0.09,0.002366981
xoroshiro128+,0.06,0.002316007
xoroshiro128+,0.06,0.002355580
xoroshiro128+,0.09,0.002281201
xoroshiro128+,0.06,0.002296640
xoroshiro128+,0.09,0.002412085
xoroshiro128+,0.09,0.002289898
xoroshiro128+,0.06,0.002346984
xoroshiro128+,0.06,0.002352875
xoroshiro128+,0.11,0.002298153
xoroshiro128+,0.08,0.002358365
xoroshiro128+,0.07,0.002308421
xoroshiro128+,0.06,0.002355781
xoroshiro128+,0.08,0.002323500
xoroshiro128+,0.06,0.002370117
xoroshiro128+,0.06,0.002303032
xoroshiro128+,0.09,0.002357855
xoroshiro128+,0.06,0.002290348
xoroshiro128+,0.06,0.002359307
xoroshiro128+,0.06,0.002297932
xoroshiro128+,0.09,0.002373564
xoroshiro128+,0.06,0.002298554
xoroshiro128+,0.06,0.002389343
xoroshiro128+,0.06,0.002319263
xoroshiro128+,0.09,0.002365478
xoroshiro128+,0.06,0.002320814
xoroshiro128+,0.06,0.002348086
xoroshiro128+,0.06,0.002303934
xoroshiro128+,0.09,0.002357633
xoroshiro128+,0.09,0.002284898
xoroshiro128+,0.06,0.002384224
xoroshiro128+,0.06,0.002324241
xoroshiro128+,0.09,0.002356882
xoroshiro128+,0.06,0.002290328
xoroshiro128+,0.06,0.002337126
xoroshiro128+,0.09,0.002286080
xoroshiro128+,0.06,0.002336414
xoroshiro128+,0.06,0.002298183
xoroshiro128+,0.06,0.002289988
xoroshiro128+,0.06,0.002332707
xoroshiro128+,0.09,0.002299917
xoroshiro128+,0.06,0.002373042
xoroshiro128+,0.06,0.002286751
xoroshiro128+,0.09,0.002348998
xoroshiro128+,0.06,0.002281111
xoroshiro128+,0.07,0.002360739
xoroshiro128+,0.09,0.002290579
xoroshiro128+,0.06,0.002363344
xoroshiro128+,0.08,0.002289797
xoroshiro128+,0.12,0.002350400
xoroshiro128+,0.06,0.002312108
xoroshiro128+,0.06,0.002358766
xoroshiro128+,0.09,0.002325203
xoroshiro128+,0.06,0.002349388
xoroshiro128+,0.09,0.002288615
xoroshiro128+,0.06,0.002374245
xoroshiro128+,0.06,0.002291830
xoroshiro128+,0.06,0.002359367
xoroshiro128+,0.09,0.002331455
xoroshiro128+,0.06,0.002396236
xoroshiro128+,0.06,0.002324041
xoroshiro128+,0.10,0.002366510
xoroshiro128+,0.06,0.002301920
xoroshiro128+,0.06,0.002341765
xoroshiro128+,0.09,0.002313802
xoroshiro128+,0.06,0.002393010
xoroshiro128+,0.06,0.002299836
xoroshiro128+,0.06,0.002339520
xoroshiro128+,0.10,0.002305467
xoroshiro128+,0.06,0.002361471
xoshiro256+,0.06,0.002254231
xoshiro256+,0.06,0.002245484
xoshiro256+,0.06,0.002288445
xoshiro256+,0.06,0.002237329
xoshiro256+,0.06,0.002298373
xoshiro256+,0.09,0.002248600
xoshiro256+,0.06,0.002288195
xoshiro256+,0.06,0.002253860
xoshiro256+,0.09,0.002322879
xoshiro256+,0.06,0.002253830
xoshiro256+,0.06,0.002408449
xoshiro256+,0.09,0.002265301
xoshiro256+,0.06,0.002311117
xoshiro256+,0.06,0.002247077
xoshiro256+,0.09,0.002309114
xoshiro256+,0.09,0.002255824
xoshiro256+,0.06,0.002279889
xoshiro256+,0.09,0.002269539
xoshiro256+,0.08,0.002292202
xoshiro256+,0.07,0.002250854
xoshiro256+,0.06,0.002300697
xoshiro256+,0.06,0.002254732
xoshiro256+,0.06,0.002285199
xoshiro256+,0.09,0.002304915
xoshiro256+,0.06,0.002266574
xoshiro256+,0.09,0.002323810
xoshiro256+,0.06,0.002283575
xoshiro256+,0.06,0.002280710
xoshiro256+,0.09,0.002259641
xoshiro256+,0.06,0.002327999
xoshiro256+,0.06,0.002235976
xoshiro256+,0.09,0.002309494
xoshiro256+,0.06,0.002255382
xoshiro256+,0.06,0.002262256
xoshiro256+,0.10,0.002327438
xoshiro256+,0.06,0.002252237
xoshiro256+,0.09,0.002244783
xoshiro256+,0.06,0.002303172
xoshiro256+,0.06,0.002260222
xoshiro256+,0.06,0.002303483
xoshiro256+,0.06,0.002246997
xoshiro256+,0.06,0.002428305
xoshiro256+,0.10,0.002252377
xoshiro256+,0.06,0.002297882
xoshiro256+,0.06,0.002252367
xoshiro256+,0.06,0.002297040
xoshiro256+,0.06,0.002255212
xoshiro256+,0.09,0.002259080
xoshiro256+,0.06,0.002322789
xoshiro256+,0.06,0.002254521
xoshiro256+,0.06,0.002260753
xoshiro256+,0.06,0.002314513
xoshiro256+,0.10,0.002238953
xoshiro256+,0.06,0.002241316
xoshiro256+,0.09,0.002320945
xoshiro256+,0.09,0.002307921
xoshiro256+,0.07,0.002323450
xoshiro256+,0.12,0.002247057
xoshiro256+,0.07,0.002433516
xoshiro256+,0.06,0.002254240
xoshiro256+,0.10,0.002318962
xoshiro256+,0.05,0.002242159
xoshiro256+,0.06,0.002305918
xoshiro256+,0.06,0.002238822
xoshiro256+,0.06,0.002317870
xoshiro256+,0.10,0.002239363
xoshiro256+,0.06,0.002302821
xoshiro256+,0.06,0.002267455
xoshiro256+,0.09,0.002300077
xoshiro256+,0.06,0.002254001
xoshiro256+,0.06,0.002297782
xoshiro256+,0.09,0.002236427
xoshiro256+,0.06,0.002317248
xoshiro256+,0.06,0.002243551
xoshiro256+,0.06,0.002330564
xoshiro256+,0.06,0.002287202
xoshiro256+,0.09,0.002306458
xoshiro256+,0.06,0.002246607
xoshiro256+,0.06,0.002333668
xoshiro256+,0.09,0.002252618
xoshiro256+,0.06,0.002234022
xoshiro256+,0.09,0.002308271
xoshiro256+,0.06,0.002265061
xoshiro256+,0.06,0.002321366
xoshiro256+,0.09,0.002267676
xoshiro256+,0.06,0.002325524
xoshiro256+,0.06,0.002261004
xoshiro256+,0.09,0.002292823
xoshiro256+,0.06,0.002277514
xoshiro256+,0.06,0.002288936
xoshiro256+,0.09,0.002254892
xoshiro256+,0.06,0.002316818
xoshiro256+,0.06,0.002264470
xoshiro256+,0.06,0.002297432
xoshiro256+,0.06,0.002236948
xoshiro256+,0.12,0.002300627
xoshiro256+,0.07,0.002238431
xoshiro256+,0.10,0.002288885
xoshiro256+,0.07,0.002259221
xoshiro256+,0.05,0.002287523
