engine;pkg;cpu;sleep
mt19937;0.43;0.090509700;0.34
mt19937;0.44;0.089623666;0.35
mt19937;0.45;0.088139107;0.35
mt19937;0.43;0.087061043;0.34
mt19937;0.41;0.084954095;0.33
mt19937;0.41;0.082901311;0.32
mt19937;0.39;0.078718906;0.32
mt19937;0.36;0.074010533;0.29
mt19937;0.35;0.068640338;0.28
mt19937;0.30;0.065882459;0.26
mt19937;0.34;0.064185381;0.26
mt19937;0.36;0.064260343;0.27
mt19937;0.35;0.064293184;0.26
mt19937;0.34;0.064330785;0.26
mt19937;0.33;0.064714145;0.27
mt19937;0.34;0.064501575;0.27
mt19937;0.36;0.064206672;0.30
mt19937;0.33;0.064706701;0.26
mt19937;0.34;0.064646729;0.27
mt19937;0.34;0.064333240;0.30
mt19937;0.34;0.064118547;0.26
mt19937;0.33;0.064396939;0.26
mt19937;0.31;0.064410835;0.27
mt19937;0.33;0.064442415;0.31
mt19937;0.34;0.064417558;0.25
mt19937;0.32;0.064513517;0.25
mt19937;0.34;0.064483131;0.26
mt19937;0.34;0.064365370;0.26
mt19937;0.28;0.064537032;0.26
mt19937;0.30;0.064431123;0.26
mt19937;0.32;0.064498459;0.25
mt19937;0.35;0.064421355;0.25
mt19937;0.33;0.064418670;0.25
mt19937;0.35;0.065084330;0.25
mt19937;0.29;0.064197594;0.26
mt19937;0.36;0.064235806;0.27
mt19937;0.34;0.064197324;0.26
mt19937;0.31;0.064551319;0.27
mt19937;0.34;0.064716188;0.30
mt19937;0.34;0.064377071;0.25
mt19937;0.33;0.064353006;0.26
mt19937;0.33;0.063990185;0.26
mt19937;0.30;0.064265332;0.25
mt19937;0.33;0.064432125;0.26
mt19937;0.35;0.064179201;0.26
mt19937;0.34;0.064261664;0.26
mt19937;0.34;0.064754000;0.25
mt19937;0.33;0.064422667;0.28
mt19937;0.34;0.064298154;0.25
mt19937;0.34;0.064485836;0.28
mt19937;0.34;0.064186113;0.25
mt19937;0.33;0.064400276;0.25
mt19937;0.32;0.064323151;0.25
mt19937;0.34;0.064160445;0.30
mt19937;0.33;0.065113435;0.28
mt19937;0.36;0.064344249;0.25
mt19937;0.33;0.064827728;0.25
mt19937;0.34;0.064560747;0.26
mt19937;0.32;0.064402790;0.26
mt19937;0.34;0.064656787;0.26
mt19937;0.32;0.064475727;0.26
mt19937;0.35;0.064037123;0.26
mt19937;0.33;0.064463244;0.25
mt19937;0.30;0.064468193;0.25
mt19937;0.35;0.065149683;0.25
mt19937;0.35;0.064262377;0.25
mt19937;0.34;0.064139826;0.26
mt19937;0.31;0.064237740;0.25
mt19937;0.30;0.064873855;0.29
mt19937;0.34;0.064204708;0.25
mt19937;0.34;0.064904242;0.25
mt19937;0.32;0.065004931;0.26
mt19937;0.32;0.064479544;0.29
mt19937;0.33;0.064413971;0.26
mt19937;0.37;0.064533025;0.26
mt19937;0.29;0.064451621;0.26
mt19937;0.30;0.064355190;0.25
mt19937;0.34;0.064543505;0.26
mt19937;0.35;0.064412037;0.25
mt19937;0.35;0.064157699;0.25
mt19937;0.31;0.064522235;0.26
mt19937;0.33;0.064196382;0.27
mt19937;0.34;0.064654273;0.26
mt19937;0.36;0.064918649;0.25
mt19937;0.34;0.064899763;0.25
mt19937;0.34;0.064787934;0.26
mt19937;0.30;0.064430562;0.29
mt19937;0.33;0.064431855;0.26
mt19937;0.33;0.064450910;0.26
mt19937_64;0.37;0.071107091;0.28
mt19937_64;0.37;0.071115457;0.30
mt19937_64;0.38;0.071227618;0.29
mt19937_64;0.37;0.071451398;0.32
mt19937_64;0.38;0.071367330;0.29
mt19937_64;0.38;0.071395683;0.28
mt19937_64;0.34;0.071387478;0.28
mt19937_64;0.37;0.071434816;0.28
mt19937_64;0.38;0.072046655;0.30
mt19937_64;0.35;0.071896233;0.28
mt19937_64;0.35;0.070882609;0.28
mt19937_64;0.36;0.071649449;0.30
mt19937_64;0.35;0.071342132;0.28
mt19937_64;0.37;0.071176281;0.29
mt19937_64;0.37;0.070993197;0.28
mt19937_64;0.39;0.071469511;0.29
mt19937_64;0.37;0.071005279;0.36
mt19937_64;0.38;0.072156611;0.29
mt19937_64;0.37;0.070917385;0.29
mt19937_64;0.39;0.071649279;0.28
mt19937_64;0.36;0.071531308;0.29
mt19937_64;0.37;0.071410831;0.30
mt19937_64;0.37;0.070970374;0.33
mt19937_64;0.39;0.071256752;0.28
mt19937_64;0.37;0.071484089;0.28
mt19937_64;0.35;0.071168386;0.28
mt19937_64;0.38;0.071140824;0.31
mt19937_64;0.38;0.071509015;0.29
mt19937_64;0.36;0.071538681;0.29
mt19937_64;0.36;0.072450804;0.29
mt19937_64;0.39;0.071389090;0.29
mt19937_64;0.36;0.071672071;0.29
mt19937_64;0.36;0.070941580;0.29
mt19937_64;0.37;0.071794271;0.31
mt19937_64;0.36;0.070932403;0.29
mt19937_64;0.38;0.071278022;0.28
mt19937_64;0.37;0.071233368;0.28
mt19937_64;0.39;0.071481905;0.29
mt19937_64;0.35;0.071308770;0.28
mt19937_64;0.37;0.070962510;0.29
mt19937_64;0.37;0.071191399;0.33
mt19937_64;0.36;0.071777069;0.28
mt19937_64;0.37;0.071817424;0.29
mt19937_64;0.36;0.072071312;0.29
mt19937_64;0.39;0.071443393;0.28
mt19937_64;0.37;0.071541697;0.29
mt19937_64;0.38;0.071335079;0.28
mt19937_64;0.36;0.071241052;0.29
mt19937_64;0.37;0.071028163;0.28
mt19937_64;0.34;0.071270317;0.28
mt19937_64;0.37;0.071484530;0.29
mt19937_64;0.39;0.071856308;0.29
mt19937_64;0.37;0.071297558;0.29
mt19937_64;0.37;0.071204754;0.28
mt19937_64;0.37;0.071183835;0.30
mt19937_64;0.35;0.071361639;0.28
mt19937_64;0.36;0.071573076;0.28
mt19937_64;0.37;0.071560522;0.29
mt19937_64;0.36;0.071462107;0.29
mt19937_64;0.35;0.070968440;0.29
mt19937_64;0.37;0.071350909;0.29
mt19937_64;0.37;0.071131857;0.34
mt19937_64;0.37;0.070900233;0.28
mt19937_64;0.36;0.071334557;0.29
mt19937_64;0.39;0.071077946;0.29
mt19937_64;0.34;0.071189205;0.28
mt19937_64;0.34;0.071148960;0.28
mt19937_64;0.36;0.070941510;0.29
mt19937_64;0.39;0.071848233;0.29
mt19937_64;0.36;0.071111118;0.29
mt19937_64;0.35;0.071366438;0.28
mt19937_64;0.35;0.071452259;0.29
mt19937_64;0.34;0.071291918;0.28
mt19937_64;0.38;0.071435167;0.28
mt19937_64;0.37;0.071159480;0.27
mt19937_64;0.38;0.071164338;0.29
mt19937_64;0.37;0.071235422;0.32
mt19937_64;0.38;0.071467107;0.28
mt19937_64;0.38;0.071598634;0.30
mt19937_64;0.38;0.071445807;0.28
mt19937_64;0.36;0.072007262;0.29
mt19937_64;0.37;0.070834259;0.28
mt19937_64;0.38;0.071233819;0.29
mt19937_64;0.33;0.071097523;0.28
mt19937_64;0.38;0.071446508;0.28
mt19937_64;0.36;0.071263705;0.27
mt19937_64;0.36;0.071568227;0.29
mt19937_64;0.39;0.071220213;0.28
mt19937_64;0.35;0.070932362;0.28
mt19937_64;0.36;0.071350889;0.31
mt19937_64;0.36;0.071513203;0.28
mt19937_64;0.37;0.071299081;0.28
mt19937_64;0.36;0.071326372;0.28
mt19937_64;0.38;0.071710123;0.28
mt19937_64;0.37;0.071858553;0.29
mt19937_64;0.32;0.071286929;0.28
mt19937_64;0.37;0.071308008;0.36
mt19937_64;0.37;0.071425799;0.29
mt19937_64;0.35;0.071830680;0.33
mt19937_64;0.37;0.071183495;0.29
mt11213b;0.37;0.062079406;0.25
mt11213b;0.33;0.062251109;0.25
mt11213b;0.31;0.062470010;0.25
mt11213b;0.32;0.062279212;0.26
mt11213b;0.31;0.062101388;0.26
mt11213b;0.32;0.061920528;0.24
mt11213b;0.30;0.062153456;0.25
mt11213b;0.32;0.062747171;0.30
mt11213b;0.35;0.062240689;0.25
mt11213b;0.31;0.062231612;0.25
mt11213b;0.33;0.062509344;0.24
mt11213b;0.31;0.062739176;0.28
mt11213b;0.33;0.062484598;0.24
mt11213b;0.33;0.062294551;0.30
mt11213b;0.32;0.062329005;0.29
mt11213b;0.32;0.062356767;0.29
mt11213b;0.32;0.062456525;0.25
mt11213b;0.32;0.062390110;0.26
mt11213b;0.31;0.062085668;0.26
mt11213b;0.33;0.062645089;0.29
mt11213b;0.32;0.061833275;0.26
mt11213b;0.33;0.062065440;0.25
mt11213b;0.32;0.062732904;0.26
mt11213b;0.31;0.062480720;0.26
mt11213b;0.32;0.062386373;0.26
mt11213b;0.34;0.062435646;0.24
mt11213b;0.33;0.062111757;0.24
mt11213b;0.34;0.061725361;0.24
mt11213b;0.32;0.061998244;0.25
mt11213b;0.32;0.062212827;0.24
mt11213b;0.33;0.062514283;0.25
mt11213b;0.30;0.062522779;0.25
mt11213b;0.33;0.062217656;0.25
mt11213b;0.39;0.063033869;0.25
mt11213b;0.33;0.062262741;0.25
mt11213b;0.30;0.062363520;0.25
mt11213b;0.35;0.062613069;0.24
mt11213b;0.31;0.062151171;0.24
mt11213b;0.32;0.062630561;0.24
mt11213b;0.33;0.062748413;0.25
mt11213b;0.32;0.062570008;0.25
mt11213b;0.34;0.062099173;0.25
mt11213b;0.32;0.062353972;0.24
mt11213b;0.32;0.062331109;0.26
mt11213b;0.32;0.061989988;0.24
mt11213b;0.33;0.062080879;0.24
mt11213b;0.31;0.062269874;0.25
mt11213b;0.31;0.061946327;0.25
mt11213b;0.30;0.062570498;0.25
mt11213b;0.33;0.062340807;0.24
mt11213b;0.32;0.062279162;0.28
mt11213b;0.30;0.062265235;0.27
mt11213b;0.30;0.062376094;0.24
mt11213b;0.34;0.062337792;0.26
mt11213b;0.37;0.062085347;0.25
mt11213b;0.31;0.062324527;0.25
mt11213b;0.30;0.062608109;0.24
mt11213b;0.32;0.062181559;0.24
mt11213b;0.33;0.062446546;0.28
mt11213b;0.28;0.062827892;0.24
mt11213b;0.32;0.061516088;0.24
mt11213b;0.33;0.061824458;0.28
mt11213b;0.31;0.062695824;0.25
mt11213b;0.34;0.062618229;0.25
mt11213b;0.34;0.062601427;0.24
mt11213b;0.31;0.063454569;0.28
mt11213b;0.32;0.062624400;0.25
mt11213b;0.32;0.062568134;0.25
mt11213b;0.33;0.062448500;0.25
mt11213b;0.33;0.062734937;0.29
mt11213b;0.32;0.062516117;0.25
mt11213b;0.32;0.061837672;0.28
mt11213b;0.35;0.062472966;0.26
mt11213b;0.33;0.062156240;0.28
mt11213b;0.31;0.061966755;0.24
mt11213b;0.32;0.062193181;0.25
mt11213b;0.33;0.062471783;0.25
mt11213b;0.36;0.062116426;0.25
mt11213b;0.34;0.062843962;0.25
mt11213b;0.31;0.062235089;0.25
mt11213b;0.33;0.062083825;0.24
