engine;pkg;cpu;sleep
mt19937;2.22;0.078235434;1.57
mt19937;2.27;0.078182950;1.56
mt19937;2.45;0.078460361;1.57
mt19937;2.25;0.078479971;1.57
mt19937;2.24;0.078230308;1.57
mt19937;2.50;0.078183885;1.57
mt19937;2.23;0.078157041;1.58
mt19937;2.23;0.078173472;1.57
mt19937;2.37;0.078139870;1.57
mt19937;2.28;0.078183932;1.57
mt19937;2.25;0.078124880;1.59
mt19937;2.35;0.078204419;1.57
mt19937;2.23;0.078215029;1.57
mt19937;2.25;0.078166079;1.59
mt19937;2.27;0.078194215;1.58
mt19937;2.24;0.078216156;1.57
mt19937;2.25;0.078225118;1.59
mt19937;2.22;0.078146329;1.57
mt19937;2.28;0.078331291;1.56
mt19937;2.23;0.078173322;1.57
mt19937;2.22;0.078187468;1.57
mt19937;2.28;0.078255596;1.56
mt19937;2.22;0.078231485;1.59
mt19937;2.25;0.078234991;1.57
mt19937;2.28;0.078218349;1.58
mt19937;2.22;0.078232703;1.64
mt19937;2.26;0.078375022;1.57
mt19937;2.23;0.078224998;1.57
mt19937;2.23;0.078161684;1.73
mt19937;2.25;0.078365941;1.57
mt19937;2.29;0.078440419;1.56
mt19937;2.29;0.078114612;1.68
mt19937;2.22;0.078197951;1.54
mt19937;2.23;0.078212455;1.57
mt19937;2.28;0.078093933;1.62
mt19937;2.27;0.078188804;1.57
mt19937;2.22;0.078205803;1.54
mt19937;2.28;0.078239199;1.62
mt19937;2.27;0.078183074;1.58
mt19937;2.27;0.078383043;1.57
mt19937;2.31;0.078354580;1.58
mt19937;2.28;0.078226525;1.57
mt19937;2.30;0.078426588;1.57
mt19937;2.32;0.078172258;1.55
mt19937;2.25;0.078197337;1.57
mt19937;2.22;0.078190648;1.57
mt19937;2.37;0.078057784;1.52
mt19937;2.28;0.078206387;1.57
mt19937;2.27;0.078418142;1.57
mt19937;2.38;0.078172494;1.54
mt19937;2.24;0.078256738;1.56
mt19937;2.30;0.078383558;1.57
mt19937;2.50;0.078322890;1.55
mt19937;2.28;0.078152399;1.57
mt19937;2.24;0.078154755;1.56
mt19937;2.47;0.078421095;1.55
mt19937;2.26;0.078415173;1.56
mt19937;2.28;0.078186805;1.57
mt19937;2.42;0.078399905;1.57
mt19937;2.24;0.078237225;1.56
mt19937;2.23;0.078216396;1.57
mt19937;2.30;0.078163463;1.56
mt19937;2.22;0.078239685;1.58
mt19937;2.25;0.078251718;1.57
mt19937;2.30;0.078216696;1.56
mt19937;2.28;0.078361992;1.56
mt19937;2.29;0.078394775;1.57
mt19937;2.25;0.078450419;1.57
mt19937;2.27;0.078353586;1.58
mt19937;2.29;0.078423950;1.58
mt19937_64;2.00;0.068465131;1.39
mt19937_64;2.05;0.069625172;1.39
mt19937_64;2.04;0.068330019;1.37
mt19937_64;2.21;0.068626788;1.37
mt19937_64;2.02;0.068413878;1.36
mt19937_64;2.03;0.068423589;1.39
mt19937_64;2.04;0.068461639;1.39
mt19937_64;2.02;0.068417306;1.39
mt19937_64;2.01;0.068118729;1.37
mt19937_64;2.03;0.068398291;1.50
mt19937_64;2.02;0.068482744;1.37
mt19937_64;2.01;0.068174082;1.37
mt19937_64;2.03;0.068153705;1.37
mt19937_64;2.08;0.068330951;1.36
mt19937_64;2.02;0.068448836;1.37
mt19937_64;2.03;0.068501795;1.37
mt19937_64;2.14;0.068255650;1.32
mt19937_64;2.02;0.068502476;1.37
mt19937_64;2.05;0.068100971;1.34
mt19937_64;2.02;0.068129139;1.56
mt19937_64;2.00;0.068401682;1.38
mt19937_64;2.03;0.068636205;1.38
mt19937_64;2.03;0.068151832;1.37
mt19937_64;2.02;0.068389934;1.35
mt19937_64;2.02;0.068197562;1.37
mt19937_64;2.02;0.068328291;1.39
mt19937_64;2.15;0.068271666;1.36
mt19937_64;2.02;0.068127616;1.37
mt19937_64;2.01;0.068134935;1.38
mt19937_64;2.05;0.068287845;1.48
mt19937_64;2.02;0.068429780;1.37
mt19937_64;2.05;0.068445770;1.38
mt19937_64;2.01;0.068233809;1.39
mt19937_64;2.02;0.068153121;1.36
mt19937_64;2.06;0.068080488;1.35
mt19937_64;2.02;0.068272936;1.37
mt19937_64;2.13;0.068318422;1.36
mt19937_64;2.05;0.068025125;1.37
mt19937_64;2.01;0.068136789;1.37
mt19937_64;2.05;0.068257448;1.36
mt19937_64;2.00;0.068313463;1.37
mt19937_64;2.03;0.068541334;1.37
mt19937_64;2.05;0.068593821;1.49
mt19937_64;2.01;0.068542451;1.36
mt19937_64;2.11;0.068267593;1.38
mt19937_64;2.03;0.068185072;1.37
mt19937_64;2.05;0.068519532;1.35
mt19937_64;2.03;0.068451571;1.37
mt19937_64;2.03;0.068378940;1.37
mt19937_64;2.20;0.068556406;1.36
mt19937_64;2.05;0.068345798;1.37
mt19937_64;2.05;0.068572705;1.39
mt19937_64;2.03;0.068427836;1.48
mt19937_64;2.04;0.068588774;1.37
mt19937_64;2.06;0.068704533;1.40
mt19937_64;2.02;0.068498674;1.38
mt19937_64;2.01;0.068571625;1.37
mt19937_64;2.03;0.068574330;1.39
mt19937_64;2.12;0.068594248;1.37
mt19937_64;2.17;0.068232883;1.36
mt19937_64;2.03;0.068198544;1.38
mt19937_64;2.07;0.068211187;1.35
mt19937_64;2.02;0.068276344;1.41
mt19937_64;2.04;0.068294057;1.37
mt19937_64;2.06;0.068334497;1.37
mt19937_64;2.06;0.068222002;1.46
mt19937_64;2.00;0.068341625;1.37
mt19937_64;2.01;0.068303544;1.37
mt19937_64;2.01;0.068306179;1.37
mt19937_64;2.13;0.068366512;1.37
mt19937_64;2.06;0.068427213;1.37
mt19937_64;2.03;0.068405205;1.40
mt19937_64;2.04;0.068243890;1.35
mt19937_64;2.01;0.068170215;1.37
mt19937_64;2.05;0.068100231;1.37
mt19937_64;2.02;0.068318086;1.53
mt19937_64;2.00;0.068188419;1.35
mt19937_64;2.05;0.068236579;1.37
mt19937_64;2.03;0.068027078;1.38
mt19937_64;2.06;0.068337288;1.37
mt19937_64;2.05;0.068548149;1.37
mt19937_64;2.05;0.068230137;1.38
mt19937_64;2.14;0.068380488;1.36
mt19937_64;2.03;0.068327143;1.39
mt19937_64;2.04;0.068395717;1.37
mt19937_64;2.06;0.068334683;1.55
mt19937_64;2.01;0.068519749;1.37
mt19937_64;2.06;0.068297753;1.37
mt19937_64;2.03;0.068165396;1.37
mt19937_64;2.02;0.068276579;1.37
mt19937_64;2.05;0.068168873;1.38
mt19937_64;2.03;0.068355792;1.38
mt19937_64;2.24;0.068428037;1.37
mt19937_64;2.04;0.068172970;1.37
mt19937_64;2.03;0.068210281;1.38
mt19937_64;2.04;0.068274868;1.44
mt19937_64;2.02;0.068154596;1.38
mt19937_64;2.07;0.068455007;1.38
mt19937_64;2.10;0.068348183;1.39
mt19937_64;2.03;0.068453815;1.37
mt11213b;1.43;0.048636084;0.97
mt11213b;1.47;0.048597944;1.00
mt11213b;1.44;0.048631446;1.08
mt11213b;1.41;0.048733828;0.97
mt11213b;1.45;0.049080485;1.00
mt11213b;1.44;0.048679055;0.98
mt11213b;1.42;0.048694373;0.98
mt11213b;1.67;0.048695486;0.95
mt11213b;1.43;0.048673065;1.00
mt11213b;1.44;0.048571074;1.01
mt11213b;1.41;0.048744788;0.98
mt11213b;1.46;0.048556336;1.11
mt11213b;1.40;0.048557839;0.97
mt11213b;1.45;0.048482879;0.98
mt11213b;1.45;0.048916467;0.98
mt11213b;1.44;0.048769304;0.99
mt11213b;1.43;0.048679466;0.99
mt11213b;1.40;0.048620496;0.98
mt11213b;1.44;0.048733055;1.00
mt11213b;1.44;0.048655862;1.00
mt11213b;1.56;0.048746361;0.97
mt11213b;1.44;0.048640083;1.00
mt11213b;1.41;0.048728367;0.98
mt11213b;1.46;0.048595720;1.00
mt11213b;1.46;0.048744878;1.18
mt11213b;1.39;0.048556396;0.97
mt11213b;1.43;0.048698702;0.97
mt11213b;1.42;0.048625364;0.98
mt11213b;1.44;0.048611138;0.98
mt11213b;1.53;0.048583615;0.99
mt11213b;1.43;0.048594134;0.97
mt11213b;1.43;0.048614405;0.97
mt11213b;1.43;0.048660761;0.98
mt11213b;1.55;0.048623602;0.99
mt11213b;1.44;0.048571524;0.98
mt11213b;1.47;0.049194648;1.00
mt11213b;1.47;0.048495071;0.98
mt11213b;1.44;0.048660327;1.12
mt11213b;1.43;0.048550345;0.99
mt11213b;1.44;0.048622399;0.97
mt11213b;1.45;0.048664899;1.00
mt11213b;1.44;0.048699844;0.97
mt11213b;1.62;0.048606760;0.95
mt11213b;1.44;0.048726524;0.99
mt11213b;1.41;0.048701618;0.97
mt11213b;1.41;0.048710293;0.98
mt11213b;1.51;0.048598585;1.08
mt11213b;1.40;0.048574269;0.98
mt11213b;1.44;0.048705594;1.00
mt11213b;1.44;0.048691508;1.00
mt11213b;1.42;0.048555684;1.07
mt11213b;1.42;0.048677953;0.99
mt11213b;1.44;0.048679987;1.00
mt11213b;1.41;0.048662084;0.97
mt11213b;1.42;0.048469153;0.98
mt11213b;1.63;0.048900719;0.97
mt11213b;1.43;0.048706176;0.99
mt11213b;1.41;0.048601580;0.97
mt11213b;1.41;0.048595218;0.96
mt11213b;1.45;0.048671902;1.14
mt11213b;1.40;0.048658987;0.97
mt11213b;1.46;0.048676450;0.99
mt11213b;1.44;0.048679176;0.97
mt11213b;1.43;0.048684164;0.98
mt11213b;1.45;0.048649760;0.97
mt11213b;1.45;0.048645057;1.00
mt11213b;1.43;0.048680048;1.00
mt11213b;1.42;0.048659919;1.00
mt11213b;1.49;0.048689645;0.98
mt11213b;1.44;0.048653498;1.00
mt11213b;1.44;0.048711486;0.99
mt11213b;1.42;0.048678594;0.97
mt11213b;1.46;0.048606079;1.18
mt11213b;1.39;0.048711637;0.99
mt11213b;1.40;0.048698671;0.97
mt11213b;1.45;0.048681991;1.01
mt11213b;1.44;0.048716906;0.98
mt11213b;1.63;0.048643839;0.98
mt11213b;1.41;0.048680989;0.97
mt11213b;1.42;0.048644301;0.98
mt11213b;1.44;0.048709782;0.97
mt11213b;1.54;0.048509078;1.05
mt11213b;1.45;0.048641295;0.99
mt11213b;1.47;0.048581503;0.98
mt11213b;1.43;0.048616789;0.97
mt11213b;1.46;0.048632448;1.08
mt11213b;1.43;0.048680057;0.97
mt11213b;1.46;0.048605348;1.00
mt11213b;1.44;0.048643446;0.97
mt11213b;1.42;0.048663907;0.98
mt11213b;1.66;0.048750889;0.94
mt11213b;1.45;0.048684466;1.00
mt11213b;1.42;0.048640223;0.98
mt11213b;1.45;0.048714962;0.99
mt11213b;1.42;0.048686098;1.15
mt11213b;1.44;0.048701938;0.96
mt11213b;1.46;0.048707928;0.99
mt11213b;1.41;0.048732693;0.98
mt11213b;1.45;0.048637978;1.05
mt11213b;1.44;0.048721384;0.95
rand;13.18;0.512359519;10.16
rand;13.26;0.510129072;10.08
rand;13.70;0.523821325;10.36
rand;13.00;0.509242909;10.06
rand;12.95;0.509641454;10.06
rand;12.98;0.509231313;10.04
rand;12.98;0.509284869;10.03
rand;13.13;0.510041432;10.14
rand;13.06;0.509463416;10.13
rand;13.33;0.509971522;10.17
rand;12.88;0.509403480;10.00
rand;12.86;0.509417150;10.00
rand;13.09;0.510000357;10.06
rand;13.17;0.510055146;10.04
rand;13.13;0.510054776;10.08
rand;12.93;0.509434719;10.02
rand;13.04;0.509888790;10.01
rand;13.27;0.509929302;10.00
rand;13.10;0.510031983;10.01
rand;13.08;0.509917616;10.04
rand;12.80;0.509506729;9.96
rand;12.96;0.509208770;9.98
rand;13.17;0.509948583;10.00
rand;13.10;0.509955567;10.03
rand;13.26;0.512138597;10.08
rand;12.82;0.509428474;10.02
rand;13.18;0.510085688;10.10
rand;12.81;0.509458569;9.97
rand;13.12;0.509892333;10.02
rand;12.90;0.509169856;10.01
rand;12.89;0.509169341;9.97
rand;12.78;0.509384465;9.98
rand;13.19;0.509955344;10.08
rand;13.35;0.509983955;10.15
rand;13.37;0.509894896;10.14
rand;12.87;0.509425381;9.96
rand;12.77;0.509402575;9.98
rand;13.17;0.509941625;10.03
rand;12.83;0.509418183;10.01
rand;13.22;0.509863043;10.02
rand;13.08;0.509930601;10.01
rand;13.17;0.509928136;9.99
rand;13.16;0.510025787;10.00
rand;13.07;0.510230501;10.03
rand;13.24;0.509978354;9.99
rand;13.18;0.510013054;10.05
rand;13.15;0.509919684;10.03
rand;13.10;0.509916380;10.04
rand;13.08;0.509976604;10.05
rand;13.24;0.509997056;10.04
rand;13.08;0.510006338;10.04
rand;13.15;0.510075686;9.99
rand;13.25;0.510003008;10.04
rand;13.32;0.513011987;10.05
rand;13.24;0.510003560;10.04
rand;12.88;0.509443253;9.97
rand;13.07;0.510002548;10.02
rand;13.17;0.510007729;10.05
rand;14.20;0.521191759;10.30
rand;13.16;0.509971244;10.13
rand;13.22;0.510075069;10.10
rand;13.26;0.509985338;10.08
rand;13.14;0.510019564;10.00
rand;12.78;0.509435212;10.01
rand;12.94;0.509149606;10.00
rand;12.81;0.509426233;10.01
rand;13.13;0.509869710;10.00
rand;12.81;0.509435923;10.01
rand;13.12;0.509986586;10.03
rand;13.08;0.509875598;9.99
rand;12.91;0.472674118;9.31
rand;12.80;0.509481917;9.95
rand;13.18;0.510031823;10.00
rand;13.17;0.509961376;10.06
rand;13.23;0.509911619;9.99
rand;13.20;0.510003576;10.05
rand;13.28;0.509879091;10.03
rand;13.17;0.509930460;10.00
rand;13.09;0.510031314;10.05
rand;13.17;0.510089076;9.97
rand;12.81;0.509460016;10.02
rand;13.32;0.513195051;10.19
rand;12.96;0.509426863;10.11
rand;13.26;0.509984236;10.04
rand;13.15;0.509931769;10.02
rand;12.82;0.509407608;9.95
rand;13.10;0.509955231;9.97
rand;12.86;0.509458112;9.99
rand;13.09;0.509995920;10.01
rand;12.84;0.509465266;9.99
rand;12.94;0.509143487;10.03
rand;12.81;0.509431658;10.01
rand;13.21;0.509874320;10.03
rand;13.10;0.509847903;10.00
rand;13.20;0.509928773;10.01
rand;12.92;0.509215763;9.97
rand;12.90;0.509138015;10.07
rand;12.91;0.509072986;9.98
