engine;pkg;cpu;avg
minstd_rand0;0.21;0.005077450;0.22
minstd_rand0;0.21;0.004986831;0.22
minstd_rand0;0.21;0.005257527;0.26
minstd_rand0;0.23;0.005108078;0.25
minstd_rand0;0.24;0.005026325;0.24
minstd_rand0;0.26;0.005083020;0.22
minstd_rand0;0.17;0.004912201;0.21
minstd_rand0;0.22;0.004961554;0.22
minstd_rand0;0.20;0.004833424;0.21
minstd_rand0;0.21;0.004847891;0.19
minstd_rand0;0.23;0.005016026;0.23
minstd_rand0;0.22;0.004914465;0.23
minstd_rand0;0.22;0.004938360;0.24
minstd_rand0;0.22;0.004785154;0.25
minstd_rand0;0.18;0.004718199;0.18
minstd_rand0;0.20;0.004745901;0.21
minstd_rand0;0.25;0.005741251;0.22
minstd_rand0;0.17;0.004757563;0.20
minstd_rand0;0.21;0.004874221;0.17
minstd_rand0;0.21;0.004919295;0.20
minstd_rand0;0.24;0.004856277;0.19
minstd_rand0;0.21;0.004854183;0.22
minstd_rand0;0.17;0.004724490;0.22
minstd_rand0;0.17;0.004728267;0.22
minstd_rand0;0.21;0.004954611;0.22
minstd_rand0;0.17;0.004836330;0.21
minstd_rand0;0.22;0.004871485;0.23
minstd_rand0;0.22;0.005529065;0.24
minstd_rand0;0.23;0.004870583;0.24
minstd_rand0;0.23;0.004736653;0.25
minstd_rand0;0.21;0.004742525;0.23
minstd_rand0;0.22;0.004972745;0.22
minstd_rand0;0.22;0.004778141;0.24
minstd_rand0;0.17;0.004874731;0.24
minstd_rand0;0.21;0.005202575;0.24
minstd_rand0;0.22;0.004825900;0.24
minstd_rand0;0.25;0.004701628;0.26
minstd_rand0;0.24;0.005295819;0.25
minstd_rand0;0.21;0.004970360;0.23
minstd_rand0;0.21;0.004912091;0.23
minstd_rand0;0.29;0.007412154;0.27
minstd_rand0;0.21;0.005011407;0.24
minstd_rand0;0.17;0.004991440;0.17
minstd_rand0;0.21;0.004883487;0.19
minstd_rand0;0.21;0.005068653;0.21
minstd_rand0;0.22;0.005157249;0.22
minstd_rand0;0.20;0.004698522;0.17
minstd_rand0;0.21;0.004937579;0.19
minstd_rand0;0.21;0.005024531;0.23
minstd_rand0;0.21;0.004769514;0.23
minstd_rand0;0.24;0.005631596;0.26
minstd_rand0;0.17;0.004654560;0.18
minstd_rand0;0.24;0.004963757;0.19
minstd_rand0;0.21;0.004978635;0.23
minstd_rand0;0.21;0.005459214;0.22
minstd_rand0;0.21;0.004909606;0.23
minstd_rand0;0.20;0.004935695;0.23
minstd_rand0;0.25;0.004787899;0.23
minstd_rand0;0.21;0.004716766;0.21
minstd_rand0;0.21;0.004962826;0.23
minstd_rand0;0.21;0.004970370;0.21
minstd_rand0;0.22;0.004971051;0.23
minstd_rand0;0.22;0.004953298;0.21
minstd_rand0;0.21;0.004845467;0.22
minstd_rand0;0.21;0.004982984;0.18
minstd_rand0;0.21;0.005365518;0.20
minstd_rand0;0.25;0.005520158;0.22
minstd_rand0;0.21;0.005189038;0.26
minstd_rand0;0.24;0.004719842;0.21
minstd_rand0;0.21;0.004674326;0.18
minstd_rand0;0.20;0.005184831;0.27
minstd_rand0;0.26;0.005745880;0.24
minstd_rand0;0.21;0.004729951;0.19
minstd_rand0;0.20;0.004759165;0.19
minstd_rand0;0.26;0.005941315;0.25
minstd_rand0;0.21;0.004672173;0.17
minstd_rand0;0.21;0.004701527;0.23
minstd_rand0;0.21;0.005033809;0.21
minstd_rand0;0.22;0.004972834;0.21
minstd_rand0;0.21;0.004925316;0.18
minstd_rand0;0.16;0.004717948;0.22
minstd_rand0;0.21;0.004963447;0.22
minstd_rand0;0.26;0.005953478;0.25
minstd_rand0;0.27;0.005917100;0.22
minstd_rand0;0.18;0.004727616;0.22
minstd_rand0;0.22;0.005351873;0.22
minstd_rand0;0.21;0.004931617;0.34
minstd_rand0;0.28;0.004967645;0.23
minstd_rand0;0.24;0.004835558;0.30
minstd_rand0;0.20;0.004808097;0.28
minstd_rand0;0.24;0.004786176;0.27
minstd_rand0;0.24;0.004810361;0.23
minstd_rand0;0.23;0.004790053;0.23
minstd_rand0;0.24;0.005020344;0.28
minstd_rand0;0.25;0.005040512;0.18
minstd_rand0;0.16;0.004763113;0.22
minstd_rand0;0.20;0.004841649;0.22
minstd_rand0;0.22;0.004730421;0.22
minstd_rand0;0.26;0.005099030;0.23
minstd_rand0;0.22;0.005152200;0.27
minstd_rand0;0.19;0.004788029;0.18
minstd_rand0;0.21;0.004881203;0.18
minstd_rand0;0.26;0.005106415;0.22
minstd_rand0;0.17;0.004716355;0.22
minstd_rand0;0.25;0.005878247;0.25
minstd_rand0;0.21;0.005879570;0.25
minstd_rand0;0.21;0.005562958;0.25
minstd_rand0;0.21;0.004699364;0.22
minstd_rand0;0.22;0.005044598;0.22
minstd_rand0;0.21;0.005088230;0.23
minstd_rand0;0.20;0.004984176;0.22
minstd_rand0;0.21;0.004975940;0.18
minstd_rand0;0.16;0.004910108;0.22
minstd_rand0;0.21;0.004983695;0.22
minstd_rand0;0.21;0.004932229;0.18
minstd_rand0;0.19;0.004651604;0.24
minstd_rand0;0.22;0.004950613;0.21
minstd_rand0;0.22;0.004756690;0.21
minstd_rand0;0.21;0.004992702;0.22
minstd_rand0;0.22;0.005009052;0.23
minstd_rand0;0.21;0.004961444;0.21
minstd_rand0;0.21;0.004908935;0.21
minstd_rand0;0.21;0.005270701;0.22
minstd_rand0;0.17;0.004698732;0.17
minstd_rand0;0.21;0.004978224;0.22
minstd_rand0;0.22;0.004965401;0.24
minstd_rand0;0.20;0.004987983;0.23
minstd_rand0;0.21;0.004971202;0.24
minstd_rand0;0.21;0.005009113;0.20
minstd_rand0;0.21;0.004722096;0.21
minstd_rand0;0.21;0.004943440;0.23
minstd_rand0;0.24;0.005029320;0.20
minstd_rand0;0.22;0.004674157;0.24
minstd_rand0;0.22;0.005566464;0.26
minstd_rand0;0.20;0.004997570;0.22
minstd_rand0;0.20;0.004985468;0.17
minstd_rand0;0.22;0.004696278;0.18
minstd_rand0;0.22;0.004684726;0.18
minstd_rand0;0.21;0.004948909;0.25
minstd_rand0;0.17;0.004686560;0.22
minstd_rand0;0.22;0.004739819;0.24
minstd_rand0;0.19;0.004893637;0.25
minstd_rand0;0.22;0.004708511;0.19
minstd_rand0;0.25;0.004954019;0.24
minstd_rand0;0.22;0.005032837;0.22
minstd_rand0;0.21;0.004890040;0.22
minstd_rand0;0.22;0.004838163;0.21
minstd_rand0;0.24;0.004978305;0.27
minstd_rand0;0.24;0.004865254;0.18
minstd_rand0;0.22;0.004978084;0.22
minstd_rand0;0.22;0.004880292;0.23
minstd_rand0;0.22;0.005087379;0.24
minstd_rand0;0.22;0.004938140;0.20
minstd_rand0;0.21;0.004967635;0.23
minstd_rand0;0.18;0.004814889;0.23
minstd_rand0;0.22;0.004700566;0.21
minstd_rand0;0.19;0.004968166;0.25
minstd_rand0;0.27;0.006240504;0.27
minstd_rand0;0.18;0.004789772;0.23
minstd_rand0;0.22;0.004928201;0.23
minstd_rand0;0.22;0.005746070;0.30
minstd_rand0;0.22;0.004868339;0.23
minstd_rand0;0.18;0.004781647;0.25
minstd_rand0;0.24;0.004934553;0.28
minstd_rand0;0.24;0.004800373;0.26
minstd_rand0;0.22;0.004865604;0.23
minstd_rand0;0.23;0.004797366;0.23
minstd_rand0;0.21;0.004833304;0.19
minstd_rand0;0.21;0.005871695;0.28
minstd_rand0;0.22;0.004780094;0.23
minstd_rand0;0.22;0.004718629;0.21
minstd_rand0;0.26;0.005977623;0.31
minstd_rand0;0.21;0.004883628;0.23
minstd_rand0;0.18;0.004869932;0.26
minstd_rand0;0.22;0.005006337;0.19
minstd_rand0;0.23;0.004916038;0.24
minstd_rand0;0.23;0.004690357;0.22
minstd_rand0;0.22;0.004964599;0.23
minstd_rand0;0.21;0.004730982;0.18
minstd_rand0;0.24;0.004740060;0.23
minstd_rand0;0.23;0.004934122;0.20
minstd_rand0;0.22;0.005027206;0.22
minstd_rand0;0.22;0.005423306;0.25
minstd_rand0;0.22;0.004887576;0.21
minstd_rand0;0.21;0.004971682;0.23
minstd_rand0;0.22;0.004782650;0.19
minstd_rand0;0.20;0.004967575;0.18
minstd_rand0;0.21;0.004969068;0.23
minstd_rand0;0.21;0.004828224;0.19
minstd_rand0;0.21;0.005040160;0.22
minstd_rand0;0.17;0.004869281;0.17
minstd_rand0;0.22;0.004894207;0.22
minstd_rand0;0.23;0.004829887;0.24
minstd_rand0;0.17;0.004856658;0.25
minstd_rand0;0.22;0.005169162;0.24
minstd_rand0;0.27;0.006010604;0.32
minstd_rand0;0.25;0.004854033;0.21
minstd_rand0;0.22;0.004994676;0.22
minstd_rand0;0.21;0.004812475;0.21
minstd_rand0;0.21;0.004772550;0.18
minstd_rand0;0.17;0.004745550;0.19
minstd_rand0;0.21;0.004966994;0.22
minstd_rand0;0.21;0.004985839;0.22
minstd_rand0;0.21;0.004705675;0.18
minstd_rand0;0.21;0.004865714;0.21
minstd_rand0;0.25;0.006039589;0.26
minstd_rand0;0.23;0.004687611;0.22
minstd_rand0;0.22;0.004975690;0.22
minstd_rand0;0.24;0.006213454;0.24
minstd_rand0;0.17;0.004706767;0.22
minstd_rand0;0.25;0.005630263;0.25
minstd_rand0;0.24;0.004949832;0.24
minstd_rand0;0.21;0.004696288;0.22
minstd_rand0;0.21;0.004971642;0.22
minstd_rand0;0.21;0.004942859;0.22
minstd_rand0;0.25;0.006162459;0.23
minstd_rand0;0.21;0.005010735;0.21
minstd_rand0;0.17;0.004705445;0.19
minstd_rand0;0.23;0.004958598;0.17
minstd_rand0;0.21;0.004701417;0.20
minstd_rand0;0.17;0.004711476;0.22
minstd_rand0;0.21;0.005113017;0.21
minstd_rand0;0.22;0.004789822;0.19
minstd_rand0;0.21;0.004753565;0.21
minstd_rand0;0.21;0.004961513;0.18
minstd_rand0;0.21;0.004718279;0.18
minstd_rand0;0.21;0.004994786;0.18
minstd_rand0;0.29;0.005628299;0.22
minstd_rand0;0.22;0.005170865;0.22
minstd_rand0;0.21;0.004976502;0.21
minstd_rand0;0.20;0.005011157;0.22
minstd_rand0;0.22;0.004952807;0.21
minstd_rand;0.17;0.004780055;0.22
minstd_rand;0.18;0.004983635;0.22
minstd_rand;0.21;0.004967395;0.22
minstd_rand;0.21;0.004964609;0.22
minstd_rand;0.22;0.004764615;0.22
minstd_rand;0.21;0.004830037;0.22
minstd_rand;0.22;0.004841709;0.19
minstd_rand;0.21;0.004781978;0.22
minstd_rand;0.17;0.004880241;0.22
minstd_rand;0.24;0.004989396;0.21
minstd_rand;0.21;0.004977093;0.22
minstd_rand;0.25;0.004853141;0.26
minstd_rand;0.22;0.004857019;0.17
minstd_rand;0.26;0.005038317;0.22
minstd_rand;0.21;0.005003943;0.22
minstd_rand;0.20;0.004967775;0.22
minstd_rand;0.16;0.004799701;0.22
minstd_rand;0.20;0.004861106;0.19
minstd_rand;0.23;0.004853572;0.23
minstd_rand;0.22;0.004880673;0.18
minstd_rand;0.23;0.005251415;0.22
minstd_rand;0.22;0.004993173;0.17
minstd_rand;0.21;0.004768653;0.23
minstd_rand;0.21;0.004954180;0.22
minstd_rand;0.21;0.004969368;0.22
minstd_rand;0.21;0.005005045;0.23
minstd_rand;0.21;0.005066530;0.25
minstd_rand;0.24;0.005022367;0.24
minstd_rand;0.22;0.004968046;0.17
minstd_rand;0.23;0.004980429;0.22
minstd_rand;0.20;0.004960873;0.23
minstd_rand;0.21;0.004847270;0.23
minstd_rand;0.20;0.004902734;0.22
minstd_rand;0.17;0.004892725;0.24
minstd_rand;0.21;0.004840928;0.22
minstd_rand;0.21;0.004977583;0.19
minstd_rand;0.21;0.005052363;0.20
minstd_rand;0.23;0.004753665;0.24
minstd_rand;0.22;0.004846789;0.20
minstd_rand;0.23;0.004747864;0.18
minstd_rand;0.16;0.004751310;0.19
minstd_rand;0.21;0.004915788;0.23
minstd_rand;0.19;0.004864582;0.19
minstd_rand;0.24;0.004713560;0.34
minstd_rand;0.24;0.005027056;0.26
minstd_rand;0.23;0.004759876;0.24
minstd_rand;0.20;0.005415793;0.22
minstd_rand;0.21;0.005519576;0.21
minstd_rand;0.17;0.004728828;0.22
minstd_rand;0.20;0.004707369;0.24
minstd_rand;0.20;0.004677924;0.23
minstd_rand;0.23;0.004725593;0.19
minstd_rand;0.21;0.004960401;0.22
minstd_rand;0.21;0.004843974;0.21
minstd_rand;0.25;0.005112626;0.21
minstd_rand;0.25;0.006123005;0.24
minstd_rand;0.21;0.004977092;0.22
minstd_rand;0.21;0.004737244;0.28
minstd_rand;0.25;0.005100524;0.23
minstd_rand;0.23;0.004954902;0.25
minstd_rand;0.24;0.004753775;0.24
minstd_rand;0.21;0.004808457;0.18
minstd_rand;0.21;0.004996269;0.23
minstd_rand;0.26;0.005686799;0.22
minstd_rand;0.17;0.004695897;0.22
minstd_rand;0.21;0.004792537;0.23
minstd_rand;0.21;0.004853992;0.22
minstd_rand;0.21;0.004875152;0.20
minstd_rand;0.21;0.005041382;0.23
minstd_rand;0.21;0.004969298;0.22
minstd_rand;0.21;0.004851929;0.22
minstd_rand;0.21;0.005225177;0.23
minstd_rand;0.21;0.005004143;0.22
minstd_rand;0.21;0.005042364;0.22
minstd_rand;0.22;0.004835588;0.22
minstd_rand;0.23;0.004844294;0.26
minstd_rand;0.25;0.004916960;0.24
minstd_rand;0.22;0.004982433;0.22
minstd_rand;0.22;0.004886313;0.23
minstd_rand;0.21;0.004994685;0.22
minstd_rand;0.18;0.004738045;0.18
minstd_rand;0.21;0.004865163;0.17
minstd_rand;0.22;0.005007319;0.22
minstd_rand;0.22;0.004861427;0.21
minstd_rand;0.22;0.005029470;0.22
minstd_rand;0.18;0.004834766;0.24
minstd_rand;0.18;0.004795383;0.19
minstd_rand;0.22;0.004876174;0.25
minstd_rand;0.24;0.004770957;0.24
minstd_rand;0.22;0.005205850;0.23
minstd_rand;0.22;0.004773702;0.18
minstd_rand;0.22;0.004934052;0.25
minstd_rand;0.25;0.004907263;0.22
minstd_rand;0.19;0.004735501;0.23
minstd_rand;0.22;0.005110282;0.28
minstd_rand;0.22;0.004884930;0.23
minstd_rand;0.21;0.004954410;0.23
minstd_rand;0.22;0.004759255;0.24
minstd_rand;0.18;0.004793249;0.21
minstd_rand;0.23;0.004790094;0.24
minstd_rand;0.18;0.004805622;0.19
minstd_rand;0.20;0.004748425;0.17
minstd_rand;0.21;0.004857749;0.22
minstd_rand;0.21;0.004722888;0.19
minstd_rand;0.21;0.005229895;0.23
minstd_rand;0.17;0.004723759;0.19
minstd_rand;0.21;0.005043537;0.22
minstd_rand;0.21;0.004844585;0.18
minstd_rand;0.25;0.005021135;0.24
minstd_rand;0.23;0.004930716;0.22
minstd_rand;0.22;0.004831981;0.22
minstd_rand;0.17;0.004711696;0.19
minstd_rand;0.21;0.004967375;0.23
minstd_rand;0.20;0.004999565;0.22
minstd_rand;0.20;0.004880171;0.23
minstd_rand;0.23;0.004939172;0.24
minstd_rand;0.22;0.004787909;0.23
minstd_rand;0.20;0.004764836;0.23
minstd_rand;0.17;0.004687101;0.22
minstd_rand;0.18;0.004764686;0.20
minstd_rand;0.25;0.005534715;0.25
minstd_rand;0.21;0.005036243;0.22
minstd_rand;0.21;0.004859994;0.22
minstd_rand;0.21;0.005109880;0.22
minstd_rand;0.22;0.005298674;0.25
minstd_rand;0.27;0.005736421;0.23
minstd_rand;0.17;0.004894578;0.21
minstd_rand;0.23;0.005010435;0.23
minstd_rand;0.21;0.004884129;0.19
minstd_rand;0.20;0.004939953;0.21
minstd_rand;0.21;0.004700816;0.23
minstd_rand;0.21;0.004975670;0.18
minstd_rand;0.21;0.004802827;0.17
minstd_rand;0.21;0.004874932;0.18
minstd_rand;0.21;0.004745349;0.18
minstd_rand;0.22;0.004674967;0.22
minstd_rand;0.21;0.004967785;0.23
minstd_rand;0.24;0.005059166;0.22
minstd_rand;0.21;0.004706647;0.19
minstd_rand;0.22;0.005032697;0.17
minstd_rand;0.24;0.004993383;0.20
minstd_rand;0.23;0.004718539;0.25
minstd_rand;0.22;0.004794481;0.22
minstd_rand;0.21;0.005521250;0.21
minstd_rand;0.21;0.005033428;0.23
minstd_rand;0.22;0.004871725;0.22
minstd_rand;0.21;0.005001498;0.19
minstd_rand;0.21;0.004993343;0.22
minstd_rand;0.18;0.004703281;0.23
minstd_rand;0.22;0.005118557;0.20
minstd_rand;0.21;0.004870914;0.18
minstd_rand;0.16;0.004732345;0.22
minstd_rand;0.22;0.004766559;0.21
minstd_rand;0.21;0.004957196;0.22
minstd_rand;0.20;0.004974177;0.21
minstd_rand;0.21;0.004974879;0.21
minstd_rand;0.24;0.004954060;0.24
minstd_rand;0.23;0.004702500;0.18
minstd_rand;0.21;0.005549963;0.22
minstd_rand;0.22;0.004936998;0.22
minstd_rand;0.21;0.004989907;0.21
minstd_rand;0.23;0.004983084;0.23
minstd_rand;0.22;0.005099091;0.22
minstd_rand;0.21;0.004927419;0.22
minstd_rand;0.21;0.005244713;0.23
minstd_rand;0.24;0.004704433;0.22
minstd_rand;0.21;0.004920557;0.22
minstd_rand;0.21;0.005001549;0.19
minstd_rand;0.21;0.005393661;0.20
minstd_rand;0.21;0.004911840;0.18
minstd_rand;0.21;0.004992270;0.19
minstd_rand;0.21;0.004744808;0.23
minstd_rand;0.24;0.005008241;0.21
minstd_rand;0.22;0.004712447;0.20
minstd_rand;0.17;0.004744207;0.23
minstd_rand;0.21;0.004794672;0.17
minstd_rand;0.21;0.004749747;0.22
minstd_rand;0.22;0.005011648;0.22
minstd_rand;0.21;0.004933832;0.24
minstd_rand;0.20;0.004721354;0.21
minstd_rand;0.21;0.004958829;0.18
minstd_rand;0.21;0.005014292;0.23
minstd_rand;0.21;0.005009082;0.23
minstd_rand;0.20;0.005083461;0.21
minstd_rand;0.22;0.004953989;0.22
minstd_rand;0.22;0.005103218;0.24
minstd_rand;0.22;0.005423467;0.25
minstd_rand;0.21;0.005079303;0.24
minstd_rand;0.24;0.004953800;0.19
minstd_rand;0.26;0.005806583;0.25
minstd_rand;0.21;0.004706397;0.22
minstd_rand;0.26;0.005151268;0.22
minstd_rand;0.21;0.004678274;0.22
minstd_rand;0.22;0.005090785;0.25
minstd_rand;0.20;0.005263168;0.21
minstd_rand;0.22;0.004936086;0.23
minstd_rand;0.21;0.004763764;0.19
minstd_rand;0.21;0.004731553;0.22
minstd_rand;0.20;0.004929584;0.23
minstd_rand;0.21;0.005066940;0.22
minstd_rand;0.19;0.004696488;0.22
minstd_rand;0.22;0.004852620;0.18
minstd_rand;0.21;0.004974649;0.23
minstd_rand;0.22;0.004859934;0.25
minstd_rand;0.27;0.005005706;0.24
minstd_rand;0.22;0.004989385;0.17
minstd_rand;0.17;0.004733758;0.19
minstd_rand;0.20;0.005009643;0.22
minstd_rand;0.21;0.004963598;0.22
minstd_rand;0.21;0.004993674;0.22
minstd_rand;0.25;0.005626907;0.21
minstd_rand;0.21;0.004991059;0.18
minstd_rand;0.21;0.004741512;0.18
minstd_rand;0.22;0.004760057;0.23
minstd_rand;0.21;0.004745730;0.23
minstd_rand;0.23;0.005045310;0.22
minstd_rand;0.21;0.004995427;0.22
minstd_rand;0.22;0.004752242;0.19
minstd_rand;0.22;0.004966703;0.23
minstd_rand;0.21;0.004696007;0.25
minstd_rand;0.30;0.006007068;0.30
