engine;pkg;cpu;sleep;diff
xoshiro256+;0.31;0.010869485;0.28;.03
xoshiro256+;0.32;0.010881928;0.28;.04
xoshiro256+;0.31;0.010944676;0.28;.03
xoshiro256+;0.34;0.010878662;0.33;.01
xoshiro256+;0.32;0.010928626;0.31;.01
xoshiro256+;0.30;0.010943594;0.28;.02
xoshiro256+;0.31;0.010976455;0.28;.03
xoshiro256+;0.31;0.010968580;0.28;.03
xoshiro256+;0.31;0.010961317;0.29;.02
xoshiro256+;0.31;0.010966587;0.28;.03
xoshiro256+;0.32;0.010994509;0.31;.01
xoshiro256+;0.31;0.010886647;0.28;.03
xoshiro256+;0.31;0.010905232;0.28;.03
xoshiro256+;0.31;0.010888761;0.28;.03
xoshiro256+;0.31;0.010886346;0.28;.03
xoshiro256+;0.31;0.010883582;0.30;.01
xoshiro256+;0.36;0.010903268;0.30;.06
xoshiro256+;0.31;0.010931992;0.27;.04
xoshiro256+;0.35;0.010955636;0.33;.02
xoshiro256+;0.31;0.010879494;0.29;.02
xoshiro256+;0.31;0.010978760;0.28;.03
xoshiro256+;0.31;0.010963261;0.28;.03
xoshiro256+;0.35;0.010969592;0.34;.01
xoshiro256+;0.30;0.011010669;0.27;.03
xoshiro256+;0.30;0.010997444;0.28;.02
xoshiro256+;0.35;0.010985653;0.30;.05
xoshiro256+;0.31;0.011003085;0.30;.01
xoshiro256+;0.31;0.010881908;0.29;.02
xoshiro256+;0.34;0.011003406;0.33;.01
xoshiro256+;0.31;0.010976455;0.30;.01
xoshiro256+;0.31;0.010941280;0.28;.03
xoshiro256+;0.31;0.010959593;0.29;.02
xoshiro256+;0.35;0.010874114;0.34;.01
xoshiro256+;0.31;0.010896085;0.29;.02
xoshiro256+;0.31;0.010937944;0.29;.02
xoshiro256+;0.31;0.010868634;0.29;.02
xoshiro256+;0.31;0.010937943;0.29;.02
xoshiro256+;0.31;0.010956327;0.28;.03
xoshiro256+;0.36;0.010899481;0.31;.05
xoshiro256+;0.31;0.010888601;0.29;.02
xoshiro256+;0.31;0.010905262;0.29;.02
xoshiro256+;0.31;0.010957179;0.28;.03
xoshiro256+;0.32;0.010955055;0.31;.01
xoshiro256+;0.32;0.010896706;0.29;.03
xoshiro256+;0.34;0.010969612;0.30;.04
xoshiro256+;0.31;0.011007964;0.30;.01
xoshiro256+;0.31;0.010932183;0.29;.02
xoshiro256+;0.36;0.010972798;0.32;.04
xoshiro256+;0.31;0.011001853;0.30;.01
xoshiro256+;0.31;0.010968360;0.28;.03
xoshiro256+;0.31;0.010918297;0.28;.03
xoshiro256+;0.31;0.010876368;0.29;.02
xoshiro256+;0.31;0.010940478;0.28;.03
xoshiro256+;0.36;0.010884322;0.31;.05
xoshiro256+;0.31;0.010905643;0.28;.03
xoshiro256+;0.31;0.010970965;0.28;.03
xoshiro256+;0.34;0.010918848;0.33;.01
xoshiro256+;0.31;0.010879814;0.28;.03
xoshiro256+;0.31;0.010991343;0.29;.02
xoshiro256+;0.35;0.010942843;0.29;.06
xoshiro256+;0.31;0.010953573;0.29;.02
xoshiro256+;0.31;0.010975363;0.28;.03
xoshiro256+;0.31;0.010943504;0.29;.02
xoshiro256+;0.34;0.011007553;0.32;.02
xoshiro256+;0.32;0.010992044;0.31;.01
xoshiro256+;0.31;0.010986363;0.29;.02
xoshiro256+;0.31;0.010955536;0.29;.02
xoshiro256+;0.31;0.010971005;0.29;.02
xoshiro256+;0.31;0.010931992;0.29;.02
xoshiro256+;0.34;0.010963511;0.32;.02
xoshiro256+;0.31;0.010954334;0.28;.03
xoshiro256+;0.33;0.010976566;0.32;.01
xoshiro256+;0.34;0.010891496;0.32;.02
xoshiro256+;0.31;0.010952531;0.28;.03
xoshiro256+;0.31;0.010950617;0.29;.02
xoshiro256+;0.31;0.010898419;0.28;.03
xoshiro256+;0.35;0.010891967;0.33;.02
xoshiro256+;0.31;0.010957099;0.29;.02
xoshiro256+;0.31;0.010892188;0.28;.03
xoshiro256+;0.32;0.011025638;0.31;.01
