compiler;opt;std;program;length;work;run;energy;time
clang++;-O2;-std=c++17;bitset;512;g;00;11.37;0.310363246
clang++;-O2;-std=c++17;bitset;512;g;01;12.64;0.309365873
clang++;-O2;-std=c++17;bitset;512;g;02;13.80;0.317128247
clang++;-O2;-std=c++17;bitset;512;g;03;13.52;0.312842970
clang++;-O2;-std=c++17;bitset;512;g;04;13.72;0.318238831
clang++;-O2;-std=c++17;bitset;512;g;05;13.56;0.307859709
clang++;-O2;-std=c++17;bitset;512;g;06;13.71;0.324496614
clang++;-O2;-std=c++17;bitset;512;g;07;13.47;0.312395403
clang++;-O2;-std=c++17;bitset;512;g;08;13.34;0.313367309
clang++;-O2;-std=c++17;bitset;512;g;09;13.10;0.304880061
clang++;-O2;-std=c++17;bitset;512;g;10;13.36;0.307991334
clang++;-O2;-std=c++17;bitset;512;g;11;13.71;0.316979639
clang++;-O2;-std=c++17;bitset;512;g;12;13.91;0.311638949
clang++;-O2;-std=c++17;bitset;512;g;13;13.31;0.303916561
clang++;-O2;-std=c++17;bitset;512;g;14;13.47;0.306572113
clang++;-O2;-std=c++17;bitset;512;h;00;30.08;0.774049022
clang++;-O2;-std=c++17;bitset;512;h;01;26.10;0.773927575
clang++;-O2;-std=c++17;bitset;512;h;02;26.30;0.768508709
clang++;-O2;-std=c++17;bitset;512;h;03;25.81;0.772159090
clang++;-O2;-std=c++17;bitset;512;h;04;25.90;0.766359754
clang++;-O2;-std=c++17;bitset;512;h;05;25.92;0.768598247
clang++;-O2;-std=c++17;bitset;512;h;06;26.00;0.774039103
clang++;-O2;-std=c++17;bitset;512;h;07;25.62;0.766660817
clang++;-O2;-std=c++17;bitset;512;h;08;25.62;0.767711490
clang++;-O2;-std=c++17;bitset;512;h;09;26.39;0.772677749
clang++;-O2;-std=c++17;bitset;512;h;10;25.87;0.772205908
clang++;-O2;-std=c++17;bitset;512;h;11;26.32;0.762091218
clang++;-O2;-std=c++17;bitset;512;h;12;25.95;0.769141612
clang++;-O2;-std=c++17;bitset;512;h;13;26.93;0.767702293
clang++;-O2;-std=c++17;bitset;512;h;14;26.59;0.765624891
clang++;-O2;-std=c++17;bitset;512;i;00;6.01;0.183694098
clang++;-O2;-std=c++17;bitset;512;i;01;6.49;0.187995756
clang++;-O2;-std=c++17;bitset;512;i;02;6.50;0.186972804
clang++;-O2;-std=c++17;bitset;512;i;03;6.24;0.186318210
clang++;-O2;-std=c++17;bitset;512;i;04;6.47;0.185239936
clang++;-O2;-std=c++17;bitset;512;i;05;6.63;0.188899014
clang++;-O2;-std=c++17;bitset;512;i;06;6.87;0.187624442
clang++;-O2;-std=c++17;bitset;512;i;07;6.60;0.186974277
clang++;-O2;-std=c++17;bitset;512;i;08;6.32;0.186475365
clang++;-O2;-std=c++17;bitset;512;i;09;6.00;0.185956765
clang++;-O2;-std=c++17;bitset;512;i;10;5.95;0.185945806
clang++;-O2;-std=c++17;bitset;512;i;11;6.07;0.185853153
clang++;-O2;-std=c++17;bitset;512;i;12;5.89;0.185668457
clang++;-O2;-std=c++17;bitset;512;i;13;6.23;0.185840779
clang++;-O2;-std=c++17;bitset;512;i;14;6.23;0.185992142
clang++;-O2;-std=c++17;bitset;1024;g;00;18.06;0.530373190
clang++;-O2;-std=c++17;bitset;1024;g;01;21.11;0.530739895
clang++;-O2;-std=c++17;bitset;1024;g;02;20.72;0.523598862
clang++;-O2;-std=c++17;bitset;1024;g;03;21.08;0.524451124
clang++;-O2;-std=c++17;bitset;1024;g;04;21.17;0.522821409
clang++;-O2;-std=c++17;bitset;1024;g;05;20.95;0.522966300
clang++;-O2;-std=c++17;bitset;1024;g;06;21.06;0.518927533
clang++;-O2;-std=c++17;bitset;1024;g;07;20.63;0.528841057
clang++;-O2;-std=c++17;bitset;1024;g;08;21.76;0.523072268
clang++;-O2;-std=c++17;bitset;1024;g;09;20.25;0.530174599
clang++;-O2;-std=c++17;bitset;1024;g;10;20.81;0.525762044
clang++;-O2;-std=c++17;bitset;1024;g;11;20.93;0.528743304
clang++;-O2;-std=c++17;bitset;1024;g;12;21.02;0.525060693
clang++;-O2;-std=c++17;bitset;1024;g;13;20.66;0.518431387
clang++;-O2;-std=c++17;bitset;1024;g;14;21.79;0.532584842
clang++;-O2;-std=c++17;bitset;1024;h;00;59.16;1.647893118
clang++;-O2;-std=c++17;bitset;1024;h;01;56.28;1.689587633
clang++;-O2;-std=c++17;bitset;1024;h;02;57.51;1.686257190
clang++;-O2;-std=c++17;bitset;1024;h;03;56.35;1.682260202
clang++;-O2;-std=c++17;bitset;1024;h;04;56.00;1.679942461
clang++;-O2;-std=c++17;bitset;1024;h;05;56.10;1.678095110
clang++;-O2;-std=c++17;bitset;1024;h;06;56.28;1.681782510
clang++;-O2;-std=c++17;bitset;1024;h;07;56.17;1.681654410
clang++;-O2;-std=c++17;bitset;1024;h;08;56.14;1.679858023
clang++;-O2;-std=c++17;bitset;1024;h;09;55.87;1.678968662
clang++;-O2;-std=c++17;bitset;1024;h;10;55.77;1.677113004
clang++;-O2;-std=c++17;bitset;1024;h;11;55.71;1.675056182
clang++;-O2;-std=c++17;bitset;1024;h;12;56.59;1.677110520
clang++;-O2;-std=c++17;bitset;1024;h;13;56.46;1.692396851
clang++;-O2;-std=c++17;bitset;1024;h;14;56.09;1.666603879
clang++;-O2;-std=c++17;bitset;1024;i;00;11.65;0.369029142
clang++;-O2;-std=c++17;bitset;1024;i;01;11.69;0.369070168
clang++;-O2;-std=c++17;bitset;1024;i;02;11.96;0.368949593
clang++;-O2;-std=c++17;bitset;1024;i;03;11.88;0.369216693
clang++;-O2;-std=c++17;bitset;1024;i;04;11.86;0.369085407
clang++;-O2;-std=c++17;bitset;1024;i;05;12.40;0.371504567
clang++;-O2;-std=c++17;bitset;1024;i;06;12.49;0.368347017
clang++;-O2;-std=c++17;bitset;1024;i;07;12.46;0.365850542
clang++;-O2;-std=c++17;bitset;1024;i;08;12.01;0.364821871
clang++;-O2;-std=c++17;bitset;1024;i;09;11.61;0.364347735
clang++;-O2;-std=c++17;bitset;1024;i;10;11.64;0.364210939
clang++;-O2;-std=c++17;bitset;1024;i;11;12.50;0.372198915
clang++;-O2;-std=c++17;bitset;1024;i;12;12.53;0.371194097
clang++;-O2;-std=c++17;bitset;1024;i;13;11.84;0.369018883
clang++;-O2;-std=c++17;bitset;1024;i;14;11.91;0.369084034
clang++;-O2;-std=c++17;bitset;2048;g;00;31.02;0.941371350
clang++;-O2;-std=c++17;bitset;2048;g;01;34.26;0.946171758
clang++;-O2;-std=c++17;bitset;2048;g;02;33.97;0.950481482
clang++;-O2;-std=c++17;bitset;2048;g;03;33.80;0.949844662
clang++;-O2;-std=c++17;bitset;2048;g;04;34.43;0.944713895
clang++;-O2;-std=c++17;bitset;2048;g;05;34.56;0.949088879
clang++;-O2;-std=c++17;bitset;2048;g;06;34.47;0.952102009
clang++;-O2;-std=c++17;bitset;2048;g;07;34.32;0.948537389
clang++;-O2;-std=c++17;bitset;2048;g;08;34.25;0.948715982
clang++;-O2;-std=c++17;bitset;2048;g;09;34.28;0.942650810
clang++;-O2;-std=c++17;bitset;2048;g;10;35.08;0.943722943
clang++;-O2;-std=c++17;bitset;2048;g;11;34.33;0.938796007
clang++;-O2;-std=c++17;bitset;2048;g;12;33.96;0.944394498
clang++;-O2;-std=c++17;bitset;2048;g;13;34.79;0.953032518
clang++;-O2;-std=c++17;bitset;2048;g;14;34.21;0.939506895
clang++;-O2;-std=c++17;bitset;2048;h;00;119.89;3.520626084
clang++;-O2;-std=c++17;bitset;2048;h;01;115.35;3.526856665
clang++;-O2;-std=c++17;bitset;2048;h;02;114.10;3.508772064
clang++;-O2;-std=c++17;bitset;2048;h;03;116.28;3.492651423
clang++;-O2;-std=c++17;bitset;2048;h;04;117.64;3.463877941
clang++;-O2;-std=c++17;bitset;2048;h;05;116.24;3.489644445
clang++;-O2;-std=c++17;bitset;2048;h;06;116.04;3.488966668
clang++;-O2;-std=c++17;bitset;2048;h;07;116.95;3.524368015
clang++;-O2;-std=c++17;bitset;2048;h;08;116.76;3.515294702
clang++;-O2;-std=c++17;bitset;2048;h;09;116.72;3.514531596
clang++;-O2;-std=c++17;bitset;2048;h;10;116.69;3.514638476
clang++;-O2;-std=c++17;bitset;2048;h;11;117.70;3.456635949
clang++;-O2;-std=c++17;bitset;2048;h;12;117.34;3.504854414
clang++;-O2;-std=c++17;bitset;2048;h;13;116.01;3.492753825
clang++;-O2;-std=c++17;bitset;2048;h;14;116.38;3.521343865
clang++;-O2;-std=c++17;bitset;2048;i;00;23.82;0.740051939
clang++;-O2;-std=c++17;bitset;2048;i;01;23.19;0.739555912
clang++;-O2;-std=c++17;bitset;2048;i;02;23.28;0.740253525
clang++;-O2;-std=c++17;bitset;2048;i;03;23.23;0.739619661
clang++;-O2;-std=c++17;bitset;2048;i;04;23.91;0.735455961
clang++;-O2;-std=c++17;bitset;2048;i;05;23.52;0.733689080
clang++;-O2;-std=c++17;bitset;2048;i;06;23.47;0.736006230
clang++;-O2;-std=c++17;bitset;2048;i;07;23.34;0.734169898
clang++;-O2;-std=c++17;bitset;2048;i;08;23.39;0.734316782
clang++;-O2;-std=c++17;bitset;2048;i;09;23.35;0.734831064
clang++;-O2;-std=c++17;bitset;2048;i;10;23.62;0.734358130
clang++;-O2;-std=c++17;bitset;2048;i;11;23.40;0.735295842
clang++;-O2;-std=c++17;bitset;2048;i;12;23.33;0.733852696
clang++;-O2;-std=c++17;bitset;2048;i;13;23.31;0.734072296
clang++;-O2;-std=c++17;bitset;2048;i;14;23.28;0.734021591
clang++;-O2;-std=c++17;bvector;512;g;00;11.63;0.315753678
clang++;-O2;-std=c++17;bvector;512;g;01;12.91;0.315799023
clang++;-O2;-std=c++17;bvector;512;g;02;13.28;0.306833070
clang++;-O2;-std=c++17;bvector;512;g;03;13.51;0.316850107
clang++;-O2;-std=c++17;bvector;512;g;04;13.32;0.307967750
clang++;-O2;-std=c++17;bvector;512;g;05;13.29;0.309899871
clang++;-O2;-std=c++17;bvector;512;g;06;13.61;0.308712732
clang++;-O2;-std=c++17;bvector;512;g;07;13.33;0.306773579
clang++;-O2;-std=c++17;bvector;512;g;08;13.50;0.309125533
clang++;-O2;-std=c++17;bvector;512;g;09;13.85;0.313546464
clang++;-O2;-std=c++17;bvector;512;g;10;13.61;0.313846264
clang++;-O2;-std=c++17;bvector;512;g;11;13.25;0.299928218
clang++;-O2;-std=c++17;bvector;512;g;12;13.88;0.316685159
clang++;-O2;-std=c++17;bvector;512;g;13;13.30;0.310275863
clang++;-O2;-std=c++17;bvector;512;g;14;13.14;0.310205310
clang++;-O2;-std=c++17;bvector;512;h;00;40.54;1.113304402
clang++;-O2;-std=c++17;bvector;512;h;01;37.67;1.082082815
clang++;-O2;-std=c++17;bvector;512;h;02;37.32;1.101424525
clang++;-O2;-std=c++17;bvector;512;h;03;37.75;1.084671302
clang++;-O2;-std=c++17;bvector;512;h;04;37.40;1.102211375
clang++;-O2;-std=c++17;bvector;512;h;05;37.80;1.083292215
clang++;-O2;-std=c++17;bvector;512;h;06;37.06;1.080464321
clang++;-O2;-std=c++17;bvector;512;h;07;37.78;1.103593368
clang++;-O2;-std=c++17;bvector;512;h;08;37.23;1.099677671
clang++;-O2;-std=c++17;bvector;512;h;09;37.16;1.099935693
clang++;-O2;-std=c++17;bvector;512;h;10;37.27;1.099545133
clang++;-O2;-std=c++17;bvector;512;h;11;37.47;1.081443681
clang++;-O2;-std=c++17;bvector;512;h;12;37.46;1.100499326
clang++;-O2;-std=c++17;bvector;512;h;13;37.13;1.097100576
clang++;-O2;-std=c++17;bvector;512;h;14;37.31;1.099478840
clang++;-O2;-std=c++17;bvector;512;i;00;6.03;0.188288833
clang++;-O2;-std=c++17;bvector;512;i;01;6.22;0.188159511
clang++;-O2;-std=c++17;bvector;512;i;02;6.25;0.187814096
clang++;-O2;-std=c++17;bvector;512;i;03;6.32;0.188286529
clang++;-O2;-std=c++17;bvector;512;i;04;6.31;0.188618770
clang++;-O2;-std=c++17;bvector;512;i;05;6.16;0.188204595
clang++;-O2;-std=c++17;bvector;512;i;06;6.25;0.188075164
clang++;-O2;-std=c++17;bvector;512;i;07;6.33;0.188446398
clang++;-O2;-std=c++17;bvector;512;i;08;6.27;0.188373872
clang++;-O2;-std=c++17;bvector;512;i;09;6.39;0.190447657
clang++;-O2;-std=c++17;bvector;512;i;10;6.61;0.188877423
clang++;-O2;-std=c++17;bvector;512;i;11;6.57;0.188767057
clang++;-O2;-std=c++17;bvector;512;i;12;6.29;0.188067299
clang++;-O2;-std=c++17;bvector;512;i;13;6.31;0.188281400
clang++;-O2;-std=c++17;bvector;512;i;14;6.47;0.188298211
clang++;-O2;-std=c++17;bvector;1024;g;00;17.48;0.518340186
clang++;-O2;-std=c++17;bvector;1024;g;01;20.48;0.515883485
clang++;-O2;-std=c++17;bvector;1024;g;02;21.29;0.529186682
clang++;-O2;-std=c++17;bvector;1024;g;03;20.84;0.520442554
clang++;-O2;-std=c++17;bvector;1024;g;04;20.50;0.527345993
clang++;-O2;-std=c++17;bvector;1024;g;05;21.46;0.520284599
clang++;-O2;-std=c++17;bvector;1024;g;06;19.88;0.510576590
clang++;-O2;-std=c++17;bvector;1024;g;07;20.88;0.518422841
clang++;-O2;-std=c++17;bvector;1024;g;08;20.02;0.518759369
clang++;-O2;-std=c++17;bvector;1024;g;09;20.89;0.513181187
clang++;-O2;-std=c++17;bvector;1024;g;10;21.01;0.517609310
clang++;-O2;-std=c++17;bvector;1024;g;11;20.75;0.518806898
clang++;-O2;-std=c++17;bvector;1024;g;12;20.91;0.511709757
clang++;-O2;-std=c++17;bvector;1024;g;13;20.47;0.514018631
clang++;-O2;-std=c++17;bvector;1024;g;14;21.58;0.528387720
clang++;-O2;-std=c++17;bvector;1024;h;00;83.58;2.365245283
clang++;-O2;-std=c++17;bvector;1024;h;01;79.45;2.387073639
clang++;-O2;-std=c++17;bvector;1024;h;02;79.12;2.389196806
clang++;-O2;-std=c++17;bvector;1024;h;03;80.56;2.336519840
clang++;-O2;-std=c++17;bvector;1024;h;04;80.56;2.377562577
clang++;-O2;-std=c++17;bvector;1024;h;05;79.71;2.376307422
clang++;-O2;-std=c++17;bvector;1024;h;06;80.14;2.342546070
clang++;-O2;-std=c++17;bvector;1024;h;07;80.62;2.384735510
clang++;-O2;-std=c++17;bvector;1024;h;08;79.73;2.378546255
clang++;-O2;-std=c++17;bvector;1024;h;09;79.79;2.378040480
clang++;-O2;-std=c++17;bvector;1024;h;10;79.89;2.375719033
clang++;-O2;-std=c++17;bvector;1024;h;11;79.68;2.375318314
clang++;-O2;-std=c++17;bvector;1024;h;12;80.34;2.374866810
clang++;-O2;-std=c++17;bvector;1024;h;13;79.93;2.376250616
clang++;-O2;-std=c++17;bvector;1024;h;14;79.77;2.375546521
clang++;-O2;-std=c++17;bvector;1024;i;00;11.85;0.373061827
clang++;-O2;-std=c++17;bvector;1024;i;01;12.22;0.374587488
clang++;-O2;-std=c++17;bvector;1024;i;02;12.70;0.373661687
clang++;-O2;-std=c++17;bvector;1024;i;03;12.26;0.374753608
clang++;-O2;-std=c++17;bvector;1024;i;04;11.75;0.374235109
clang++;-O2;-std=c++17;bvector;1024;i;05;11.84;0.375148836
clang++;-O2;-std=c++17;bvector;1024;i;06;11.85;0.374574995
clang++;-O2;-std=c++17;bvector;1024;i;07;12.51;0.366362921
clang++;-O2;-std=c++17;bvector;1024;i;08;12.46;0.368052197
clang++;-O2;-std=c++17;bvector;1024;i;09;12.82;0.373744192
clang++;-O2;-std=c++17;bvector;1024;i;10;12.12;0.372798255
clang++;-O2;-std=c++17;bvector;1024;i;11;12.02;0.373528459
clang++;-O2;-std=c++17;bvector;1024;i;12;11.98;0.372978060
clang++;-O2;-std=c++17;bvector;1024;i;13;12.43;0.375314325
clang++;-O2;-std=c++17;bvector;1024;i;14;12.70;0.369845858
clang++;-O2;-std=c++17;bvector;2048;g;00;31.07;0.931130435
clang++;-O2;-std=c++17;bvector;2048;g;01;34.71;0.937331461
clang++;-O2;-std=c++17;bvector;2048;g;02;34.18;0.942882313
clang++;-O2;-std=c++17;bvector;2048;g;03;34.23;0.936230914
clang++;-O2;-std=c++17;bvector;2048;g;04;33.36;0.946116736
clang++;-O2;-std=c++17;bvector;2048;g;05;33.97;0.942226487
clang++;-O2;-std=c++17;bvector;2048;g;06;34.17;0.942326094
clang++;-O2;-std=c++17;bvector;2048;g;07;34.21;0.929125008
clang++;-O2;-std=c++17;bvector;2048;g;08;34.65;0.946910740
clang++;-O2;-std=c++17;bvector;2048;g;09;33.95;0.930479628
clang++;-O2;-std=c++17;bvector;2048;g;10;34.31;0.941182627
clang++;-O2;-std=c++17;bvector;2048;g;11;33.82;0.943716942
clang++;-O2;-std=c++17;bvector;2048;g;12;34.15;0.951674961
clang++;-O2;-std=c++17;bvector;2048;g;13;34.13;0.952385720
clang++;-O2;-std=c++17;bvector;2048;g;14;34.33;0.939017532
clang++;-O2;-std=c++17;bvector;2048;h;00;175.33;5.134640290
clang++;-O2;-std=c++17;bvector;2048;h;01;171.57;5.122389029
clang++;-O2;-std=c++17;bvector;2048;h;02;172.34;5.133641484
clang++;-O2;-std=c++17;bvector;2048;h;03;172.04;5.122907407
clang++;-O2;-std=c++17;bvector;2048;h;04;171.37;5.136222546
clang++;-O2;-std=c++17;bvector;2048;h;05;172.78;5.037368239
clang++;-O2;-std=c++17;bvector;2048;h;06;173.46;5.049614581
clang++;-O2;-std=c++17;bvector;2048;h;07;172.87;5.125488058
clang++;-O2;-std=c++17;bvector;2048;h;08;173.21;5.122937173
clang++;-O2;-std=c++17;bvector;2048;h;09;173.27;5.121165152
clang++;-O2;-std=c++17;bvector;2048;h;10;173.26;5.128333365
clang++;-O2;-std=c++17;bvector;2048;h;11;173.45;5.124792409
clang++;-O2;-std=c++17;bvector;2048;h;12;173.06;5.141295765
clang++;-O2;-std=c++17;bvector;2048;h;13;173.83;5.126516019
clang++;-O2;-std=c++17;bvector;2048;h;14;172.48;5.123249266
clang++;-O2;-std=c++17;bvector;2048;i;00;23.62;0.743441172
clang++;-O2;-std=c++17;bvector;2048;i;01;23.52;0.742422859
clang++;-O2;-std=c++17;bvector;2048;i;02;23.50;0.742011151
clang++;-O2;-std=c++17;bvector;2048;i;03;23.70;0.742759683
clang++;-O2;-std=c++17;bvector;2048;i;04;23.89;0.746090527
clang++;-O2;-std=c++17;bvector;2048;i;05;24.39;0.727799439
clang++;-O2;-std=c++17;bvector;2048;i;06;23.88;0.727439496
clang++;-O2;-std=c++17;bvector;2048;i;07;24.15;0.744351337
clang++;-O2;-std=c++17;bvector;2048;i;08;24.64;0.728684853
clang++;-O2;-std=c++17;bvector;2048;i;09;24.08;0.747723098
clang++;-O2;-std=c++17;bvector;2048;i;10;24.25;0.743759161
clang++;-O2;-std=c++17;bvector;2048;i;11;23.91;0.746199841
clang++;-O2;-std=c++17;bvector;2048;i;12;24.35;0.744703024
clang++;-O2;-std=c++17;bvector;2048;i;13;23.55;0.743154782
clang++;-O2;-std=c++17;bvector;2048;i;14;23.62;0.742861053
clang++;-O2;-std=c++17;cvector;512;g;00;15.23;0.410332050
clang++;-O2;-std=c++17;cvector;512;g;01;16.96;0.413102717
clang++;-O2;-std=c++17;cvector;512;g;02;17.87;0.408060165
clang++;-O2;-std=c++17;cvector;512;g;03;17.51;0.411143806
clang++;-O2;-std=c++17;cvector;512;g;04;17.18;0.400003340
clang++;-O2;-std=c++17;cvector;512;g;05;17.48;0.407214825
clang++;-O2;-std=c++17;cvector;512;g;06;17.93;0.405039731
clang++;-O2;-std=c++17;cvector;512;g;07;17.49;0.411162922
clang++;-O2;-std=c++17;cvector;512;g;08;17.17;0.404418110
clang++;-O2;-std=c++17;cvector;512;g;09;17.44;0.403642580
clang++;-O2;-std=c++17;cvector;512;g;10;17.46;0.406056260
clang++;-O2;-std=c++17;cvector;512;g;11;17.53;0.407875360
clang++;-O2;-std=c++17;cvector;512;g;12;17.63;0.402377356
clang++;-O2;-std=c++17;cvector;512;g;13;17.73;0.409805967
clang++;-O2;-std=c++17;cvector;512;g;14;17.78;0.408825885
clang++;-O2;-std=c++17;cvector;512;h;00;28.85;0.729999781
clang++;-O2;-std=c++17;cvector;512;h;01;25.22;0.731960875
clang++;-O2;-std=c++17;cvector;512;h;02;24.72;0.730376445
clang++;-O2;-std=c++17;cvector;512;h;03;24.37;0.726557749
clang++;-O2;-std=c++17;cvector;512;h;04;24.32;0.727529354
clang++;-O2;-std=c++17;cvector;512;h;05;24.59;0.729724055
clang++;-O2;-std=c++17;cvector;512;h;06;24.61;0.731159557
clang++;-O2;-std=c++17;cvector;512;h;07;25.47;0.720030723
clang++;-O2;-std=c++17;cvector;512;h;08;25.22;0.735820787
clang++;-O2;-std=c++17;cvector;512;h;09;24.91;0.733334071
clang++;-O2;-std=c++17;cvector;512;h;10;24.81;0.731075360
clang++;-O2;-std=c++17;cvector;512;h;11;24.38;0.727165445
clang++;-O2;-std=c++17;cvector;512;h;12;25.22;0.733985418
clang++;-O2;-std=c++17;cvector;512;h;13;24.47;0.731605952
clang++;-O2;-std=c++17;cvector;512;h;14;25.30;0.732542362
clang++;-O2;-std=c++17;cvector;512;i;00;7.34;0.224431418
clang++;-O2;-std=c++17;cvector;512;i;01;7.63;0.224704979
clang++;-O2;-std=c++17;cvector;512;i;02;7.87;0.223859319
clang++;-O2;-std=c++17;cvector;512;i;03;8.33;0.227053307
clang++;-O2;-std=c++17;cvector;512;i;04;7.79;0.226157273
clang++;-O2;-std=c++17;cvector;512;i;05;7.94;0.222906529
clang++;-O2;-std=c++17;cvector;512;i;06;7.65;0.221647927
clang++;-O2;-std=c++17;cvector;512;i;07;7.90;0.226547933
clang++;-O2;-std=c++17;cvector;512;i;08;8.22;0.226858604
clang++;-O2;-std=c++17;cvector;512;i;09;7.75;0.224688378
clang++;-O2;-std=c++17;cvector;512;i;10;7.44;0.224428623
clang++;-O2;-std=c++17;cvector;512;i;11;7.83;0.224133461
clang++;-O2;-std=c++17;cvector;512;i;12;7.91;0.224188555
clang++;-O2;-std=c++17;cvector;512;i;13;8.14;0.225851071
clang++;-O2;-std=c++17;cvector;512;i;14;7.78;0.224612927
clang++;-O2;-std=c++17;cvector;1024;g;00;25.38;0.715530474
clang++;-O2;-std=c++17;cvector;1024;g;01;27.64;0.716692505
clang++;-O2;-std=c++17;cvector;1024;g;02;27.66;0.709356858
clang++;-O2;-std=c++17;cvector;1024;g;03;27.55;0.708192433
clang++;-O2;-std=c++17;cvector;1024;g;04;28.86;0.714191713
clang++;-O2;-std=c++17;cvector;1024;g;05;28.54;0.711844697
clang++;-O2;-std=c++17;cvector;1024;g;06;28.70;0.720928801
clang++;-O2;-std=c++17;cvector;1024;g;07;27.97;0.699121173
clang++;-O2;-std=c++17;cvector;1024;g;08;27.13;0.695814865
clang++;-O2;-std=c++17;cvector;1024;g;09;27.76;0.715408727
clang++;-O2;-std=c++17;cvector;1024;g;10;28.22;0.715603751
clang++;-O2;-std=c++17;cvector;1024;g;11;27.98;0.704488301
clang++;-O2;-std=c++17;cvector;1024;g;12;27.96;0.718818167
clang++;-O2;-std=c++17;cvector;1024;g;13;28.40;0.701182184
clang++;-O2;-std=c++17;cvector;1024;g;14;28.32;0.717102813
clang++;-O2;-std=c++17;cvector;1024;h;00;56.19;1.568871131
clang++;-O2;-std=c++17;cvector;1024;h;01;51.75;1.555407564
clang++;-O2;-std=c++17;cvector;1024;h;02;53.25;1.529997615
clang++;-O2;-std=c++17;cvector;1024;h;03;52.70;1.556541143
clang++;-O2;-std=c++17;cvector;1024;h;04;51.81;1.540221689
clang++;-O2;-std=c++17;cvector;1024;h;05;51.73;1.546490772
clang++;-O2;-std=c++17;cvector;1024;h;06;53.11;1.528168046
clang++;-O2;-std=c++17;cvector;1024;h;07;52.58;1.531263180
clang++;-O2;-std=c++17;cvector;1024;h;08;53.03;1.525404452
clang++;-O2;-std=c++17;cvector;1024;h;09;52.89;1.556096832
clang++;-O2;-std=c++17;cvector;1024;h;10;53.31;1.536117430
clang++;-O2;-std=c++17;cvector;1024;h;11;52.42;1.547977621
clang++;-O2;-std=c++17;cvector;1024;h;12;51.75;1.540093028
clang++;-O2;-std=c++17;cvector;1024;h;13;52.37;1.561466696
clang++;-O2;-std=c++17;cvector;1024;h;14;52.60;1.562089529
clang++;-O2;-std=c++17;cvector;1024;i;00;14.40;0.445687142
clang++;-O2;-std=c++17;cvector;1024;i;01;14.76;0.445364769
clang++;-O2;-std=c++17;cvector;1024;i;02;15.35;0.448379172
clang++;-O2;-std=c++17;cvector;1024;i;03;14.45;0.444821655
clang++;-O2;-std=c++17;cvector;1024;i;04;14.64;0.444802199
clang++;-O2;-std=c++17;cvector;1024;i;05;14.59;0.444905622
clang++;-O2;-std=c++17;cvector;1024;i;06;15.25;0.441856995
clang++;-O2;-std=c++17;cvector;1024;i;07;15.21;0.445800474
clang++;-O2;-std=c++17;cvector;1024;i;08;14.71;0.445674800
clang++;-O2;-std=c++17;cvector;1024;i;09;14.54;0.444634325
clang++;-O2;-std=c++17;cvector;1024;i;10;15.22;0.443587699
clang++;-O2;-std=c++17;cvector;1024;i;11;15.32;0.445553042
clang++;-O2;-std=c++17;cvector;1024;i;12;14.69;0.445539076
clang++;-O2;-std=c++17;cvector;1024;i;13;15.45;0.444219049
clang++;-O2;-std=c++17;cvector;1024;i;14;14.80;0.441080334
clang++;-O2;-std=c++17;cvector;2048;g;00;45.98;1.306828976
clang++;-O2;-std=c++17;cvector;2048;g;01;49.40;1.318959202
clang++;-O2;-std=c++17;cvector;2048;g;02;49.79;1.319156150
clang++;-O2;-std=c++17;cvector;2048;g;03;50.24;1.338461443
clang++;-O2;-std=c++17;cvector;2048;g;04;50.33;1.329039697
clang++;-O2;-std=c++17;cvector;2048;g;05;50.39;1.335083702
clang++;-O2;-std=c++17;cvector;2048;g;06;49.90;1.336374302
clang++;-O2;-std=c++17;cvector;2048;g;07;50.68;1.333182098
clang++;-O2;-std=c++17;cvector;2048;g;08;49.88;1.332410597
clang++;-O2;-std=c++17;cvector;2048;g;09;49.61;1.327657455
clang++;-O2;-std=c++17;cvector;2048;g;10;49.93;1.337023776
clang++;-O2;-std=c++17;cvector;2048;g;11;49.96;1.330358702
clang++;-O2;-std=c++17;cvector;2048;g;12;50.22;1.325736726
clang++;-O2;-std=c++17;cvector;2048;g;13;48.79;1.323475471
clang++;-O2;-std=c++17;cvector;2048;g;14;49.04;1.328589556
clang++;-O2;-std=c++17;cvector;2048;h;00;115.13;3.242171353
clang++;-O2;-std=c++17;cvector;2048;h;01;111.41;3.302989884
clang++;-O2;-std=c++17;cvector;2048;h;02;109.64;3.284892959
clang++;-O2;-std=c++17;cvector;2048;h;03;109.43;3.273770656
clang++;-O2;-std=c++17;cvector;2048;h;04;109.44;3.278882689
clang++;-O2;-std=c++17;cvector;2048;h;05;109.02;3.275822050
clang++;-O2;-std=c++17;cvector;2048;h;06;110.19;3.287747954
clang++;-O2;-std=c++17;cvector;2048;h;07;109.77;3.276955147
clang++;-O2;-std=c++17;cvector;2048;h;08;110.36;3.285287656
clang++;-O2;-std=c++17;cvector;2048;h;09;109.81;3.280098901
clang++;-O2;-std=c++17;cvector;2048;h;10;110.12;3.280277936
clang++;-O2;-std=c++17;cvector;2048;h;11;110.03;3.282865080
clang++;-O2;-std=c++17;cvector;2048;h;12;110.92;3.294986219
clang++;-O2;-std=c++17;cvector;2048;h;13;110.49;3.277397774
clang++;-O2;-std=c++17;cvector;2048;h;14;109.95;3.280850415
clang++;-O2;-std=c++17;cvector;2048;i;00;28.55;0.886522038
clang++;-O2;-std=c++17;cvector;2048;i;01;28.78;0.886055686
