compiler;opt;std;program;length;work;run;energy;time
clang++;-O2;-std=c++17;bitset;1024;h;09;56.15;1.660761773
clang++;-O2;-std=c++17;bitset;1024;h;10;55.77;1.634650117
clang++;-O2;-std=c++17;bitset;1024;h;11;55.97;1.647636311
clang++;-O2;-std=c++17;bitset;1024;h;12;55.99;1.664045509
clang++;-O2;-std=c++17;bitset;1024;h;13;56.73;1.665217473
clang++;-O2;-std=c++17;bitset;1024;h;14;56.27;1.666412329
clang++;-O2;-std=c++17;bitset;1024;i;00;11.67;0.367026769
clang++;-O2;-std=c++17;bitset;1024;i;01;11.61;0.366663148
clang++;-O2;-std=c++17;bitset;1024;i;02;11.73;0.366924447
clang++;-O2;-std=c++17;bitset;1024;i;03;11.85;0.366898117
clang++;-O2;-std=c++17;bitset;1024;i;04;11.67;0.366518467
clang++;-O2;-std=c++17;bitset;1024;i;05;11.80;0.366782331
clang++;-O2;-std=c++17;bitset;1024;i;06;12.14;0.364269527
clang++;-O2;-std=c++17;bitset;1024;i;07;11.88;0.363014349
clang++;-O2;-std=c++17;bitset;1024;i;08;11.44;0.362256971
clang++;-O2;-std=c++17;bitset;1024;i;09;12.12;0.368380892
clang++;-O2;-std=c++17;bitset;1024;i;10;12.11;0.362335048
clang++;-O2;-std=c++17;bitset;1024;i;11;12.58;0.369328976
clang++;-O2;-std=c++17;bitset;1024;i;12;11.83;0.366822035
clang++;-O2;-std=c++17;bitset;1024;i;13;12.25;0.369124614
clang++;-O2;-std=c++17;bitset;1024;i;14;12.28;0.363727854
clang++;-O2;-std=c++17;bitset;2048;g;00;31.58;0.931489696
clang++;-O2;-std=c++17;bitset;2048;g;01;34.41;0.947808675
clang++;-O2;-std=c++17;bitset;2048;g;02;34.93;0.946481132
clang++;-O2;-std=c++17;bitset;2048;g;03;33.44;0.931628656
clang++;-O2;-std=c++17;bitset;2048;g;04;32.73;0.925224310
clang++;-O2;-std=c++17;bitset;2048;g;05;33.87;0.946003557
clang++;-O2;-std=c++17;bitset;2048;g;06;34.08;0.938192350
clang++;-O2;-std=c++17;bitset;2048;g;07;33.95;0.946216927
clang++;-O2;-std=c++17;bitset;2048;g;08;33.28;0.924599020
clang++;-O2;-std=c++17;bitset;2048;g;09;34.46;0.955471146
clang++;-O2;-std=c++17;bitset;2048;g;10;33.43;0.945739343
clang++;-O2;-std=c++17;bitset;2048;g;11;33.28;0.932561942
clang++;-O2;-std=c++17;bitset;2048;g;12;34.53;0.947061377
clang++;-O2;-std=c++17;bitset;2048;g;13;33.80;0.944299689
clang++;-O2;-std=c++17;bitset;2048;g;14;33.76;0.933595958
clang++;-O2;-std=c++17;bitset;2048;h;00;120.15;3.486554773
clang++;-O2;-std=c++17;bitset;2048;h;01;115.69;3.438967687
clang++;-O2;-std=c++17;bitset;2048;h;02;115.25;3.469041508
clang++;-O2;-std=c++17;bitset;2048;h;03;116.97;3.481542683
clang++;-O2;-std=c++17;bitset;2048;h;04;114.81;3.430400505
clang++;-O2;-std=c++17;bitset;2048;h;05;114.73;3.435119305
clang++;-O2;-std=c++17;bitset;2048;h;06;113.82;3.411576787
clang++;-O2;-std=c++17;bitset;2048;h;07;114.92;3.440846373
clang++;-O2;-std=c++17;bitset;2048;h;08;117.04;3.474862643
clang++;-O2;-std=c++17;bitset;2048;h;09;115.57;3.434077505
clang++;-O2;-std=c++17;bitset;2048;h;10;115.57;3.487350432
clang++;-O2;-std=c++17;bitset;2048;h;11;116.86;3.470485721
clang++;-O2;-std=c++17;bitset;2048;h;12;115.80;3.461384609
clang++;-O2;-std=c++17;bitset;2048;h;13;116.74;3.478001186
clang++;-O2;-std=c++17;bitset;2048;h;14;115.26;3.476742892
clang++;-O2;-std=c++17;bitset;2048;i;00;23.22;0.732087757
clang++;-O2;-std=c++17;bitset;2048;i;01;23.29;0.719702859
clang++;-O2;-std=c++17;bitset;2048;i;02;23.73;0.731106090
clang++;-O2;-std=c++17;bitset;2048;i;03;23.14;0.729312864
clang++;-O2;-std=c++17;bitset;2048;i;04;23.82;0.734285901
clang++;-O2;-std=c++17;bitset;2048;i;05;23.62;0.730862193
clang++;-O2;-std=c++17;bitset;2048;i;06;23.26;0.729828800
clang++;-O2;-std=c++17;bitset;2048;i;07;23.15;0.729316661
clang++;-O2;-std=c++17;bitset;2048;i;08;23.17;0.729254135
clang++;-O2;-std=c++17;bitset;2048;i;09;23.04;0.728923045
clang++;-O2;-std=c++17;bitset;2048;i;10;23.40;0.729160760
clang++;-O2;-std=c++17;bitset;2048;i;11;23.19;0.729274252
clang++;-O2;-std=c++17;bitset;2048;i;12;23.04;0.729251710
clang++;-O2;-std=c++17;bitset;2048;i;13;23.09;0.729482652
clang++;-O2;-std=c++17;bitset;2048;i;14;23.13;0.729758518
clang++;-O2;-std=c++17;bvector;512;g;00;10.80;0.308778259
clang++;-O2;-std=c++17;bvector;512;g;01;12.01;0.300500819
clang++;-O2;-std=c++17;bvector;512;g;02;12.85;0.309800192
clang++;-O2;-std=c++17;bvector;512;g;03;12.82;0.309715634
clang++;-O2;-std=c++17;bvector;512;g;04;12.91;0.300251672
clang++;-O2;-std=c++17;bvector;512;g;05;12.99;0.302421494
clang++;-O2;-std=c++17;bvector;512;g;06;13.14;0.310724151
clang++;-O2;-std=c++17;bvector;512;g;07;13.29;0.304670242
clang++;-O2;-std=c++17;bvector;512;g;08;12.87;0.308056058
clang++;-O2;-std=c++17;bvector;512;g;09;12.38;0.303489082
clang++;-O2;-std=c++17;bvector;512;g;10;12.11;0.297129960
clang++;-O2;-std=c++17;bvector;512;g;11;13.15;0.306235922
clang++;-O2;-std=c++17;bvector;512;g;12;12.89;0.300661299
clang++;-O2;-std=c++17;bvector;512;g;13;13.19;0.307312948
clang++;-O2;-std=c++17;bvector;512;g;14;12.91;0.303037125
clang++;-O2;-std=c++17;bvector;512;h;00;40.11;1.078880459
clang++;-O2;-std=c++17;bvector;512;h;01;36.81;1.072089880
clang++;-O2;-std=c++17;bvector;512;h;02;37.14;1.094560833
clang++;-O2;-std=c++17;bvector;512;h;03;36.64;1.092229681
clang++;-O2;-std=c++17;bvector;512;h;04;36.68;1.091807741
clang++;-O2;-std=c++17;bvector;512;h;05;36.76;1.092064622
clang++;-O2;-std=c++17;bvector;512;h;06;36.85;1.096507777
clang++;-O2;-std=c++17;bvector;512;h;07;36.29;1.096393864
clang++;-O2;-std=c++17;bvector;512;h;08;36.28;1.097633403
clang++;-O2;-std=c++17;bvector;512;h;09;37.11;1.091831746
clang++;-O2;-std=c++17;bvector;512;h;10;36.66;1.092489337
clang++;-O2;-std=c++17;bvector;512;h;11;36.55;1.092461815
clang++;-O2;-std=c++17;bvector;512;h;12;36.66;1.091253083
clang++;-O2;-std=c++17;bvector;512;h;13;36.62;1.091084218
clang++;-O2;-std=c++17;bvector;512;h;14;36.82;1.096246067
clang++;-O2;-std=c++17;bvector;512;i;00;6.30;0.183737393
clang++;-O2;-std=c++17;bvector;512;i;01;6.73;0.188501920
clang++;-O2;-std=c++17;bvector;512;i;02;6.53;0.187323534
clang++;-O2;-std=c++17;bvector;512;i;03;6.32;0.186475958
clang++;-O2;-std=c++17;bvector;512;i;04;6.12;0.186156390
clang++;-O2;-std=c++17;bvector;512;i;05;6.32;0.186790557
clang++;-O2;-std=c++17;bvector;512;i;06;6.43;0.185839057
clang++;-O2;-std=c++17;bvector;512;i;07;6.71;0.188687758
clang++;-O2;-std=c++17;bvector;512;i;08;6.37;0.186138437
clang++;-O2;-std=c++17;bvector;512;i;09;6.23;0.186218256
clang++;-O2;-std=c++17;bvector;512;i;10;5.97;0.186120293
clang++;-O2;-std=c++17;bvector;512;i;11;6.22;0.183932999
clang++;-O2;-std=c++17;bvector;512;i;12;6.37;0.186877139
clang++;-O2;-std=c++17;bvector;512;i;13;6.34;0.185060620
clang++;-O2;-std=c++17;bvector;512;i;14;6.42;0.186215080
clang++;-O2;-std=c++17;bvector;1024;g;00;18.23;0.523150354
clang++;-O2;-std=c++17;bvector;1024;g;01;19.95;0.514229760
clang++;-O2;-std=c++17;bvector;1024;g;02;21.12;0.518623552
clang++;-O2;-std=c++17;bvector;1024;g;03;20.40;0.514892389
clang++;-O2;-std=c++17;bvector;1024;g;04;20.47;0.524451860
clang++;-O2;-std=c++17;bvector;1024;g;05;20.80;0.510646073
clang++;-O2;-std=c++17;bvector;1024;g;06;20.43;0.524293543
clang++;-O2;-std=c++17;bvector;1024;g;07;19.71;0.518640895
clang++;-O2;-std=c++17;bvector;1024;g;08;21.00;0.524804019
clang++;-O2;-std=c++17;bvector;1024;g;09;20.03;0.507108402
clang++;-O2;-std=c++17;bvector;1024;g;10;20.71;0.524326305
clang++;-O2;-std=c++17;bvector;1024;g;11;21.14;0.515223229
clang++;-O2;-std=c++17;bvector;1024;g;12;20.07;0.511880704
clang++;-O2;-std=c++17;bvector;1024;g;13;20.08;0.522444482
clang++;-O2;-std=c++17;bvector;1024;g;14;21.26;0.523661620
clang++;-O2;-std=c++17;bvector;1024;h;00;84.11;2.327577318
clang++;-O2;-std=c++17;bvector;1024;h;01;79.51;2.362229257
clang++;-O2;-std=c++17;bvector;1024;h;02;79.25;2.361151200
clang++;-O2;-std=c++17;bvector;1024;h;03;79.06;2.358652804
clang++;-O2;-std=c++17;bvector;1024;h;04;79.16;2.357616605
clang++;-O2;-std=c++17;bvector;1024;h;05;79.52;2.361435733
clang++;-O2;-std=c++17;bvector;1024;h;06;81.04;2.331506752
clang++;-O2;-std=c++17;bvector;1024;h;07;78.93;2.370737299
clang++;-O2;-std=c++17;bvector;1024;h;08;80.71;2.315417882
clang++;-O2;-std=c++17;bvector;1024;h;09;79.72;2.359402837
clang++;-O2;-std=c++17;bvector;1024;h;10;78.87;2.358029207
clang++;-O2;-std=c++17;bvector;1024;h;11;79.14;2.360680469
clang++;-O2;-std=c++17;bvector;1024;h;12;79.24;2.358505719
clang++;-O2;-std=c++17;bvector;1024;h;13;78.76;2.356546483
clang++;-O2;-std=c++17;bvector;1024;h;14;79.16;2.369613176
clang++;-O2;-std=c++17;bvector;1024;i;00;11.66;0.369737852
clang++;-O2;-std=c++17;bvector;1024;i;01;11.70;0.369652763
clang++;-O2;-std=c++17;bvector;1024;i;02;12.43;0.369256190
clang++;-O2;-std=c++17;bvector;1024;i;03;12.12;0.369097804
clang++;-O2;-std=c++17;bvector;1024;i;04;12.42;0.366797870
clang++;-O2;-std=c++17;bvector;1024;i;05;12.44;0.369865982
clang++;-O2;-std=c++17;bvector;1024;i;06;12.22;0.369292428
clang++;-O2;-std=c++17;bvector;1024;i;07;11.81;0.368821818
clang++;-O2;-std=c++17;bvector;1024;i;08;11.79;0.368580466
clang++;-O2;-std=c++17;bvector;1024;i;09;12.46;0.370660909
clang++;-O2;-std=c++17;bvector;1024;i;10;12.37;0.368979573
clang++;-O2;-std=c++17;bvector;1024;i;11;11.71;0.367917455
clang++;-O2;-std=c++17;bvector;1024;i;12;12.40;0.365988976
clang++;-O2;-std=c++17;bvector;1024;i;13;12.33;0.369677118
clang++;-O2;-std=c++17;bvector;1024;i;14;11.97;0.368868084
clang++;-O2;-std=c++17;bvector;2048;g;00;30.82;0.933860072
clang++;-O2;-std=c++17;bvector;2048;g;01;33.93;0.944673348
clang++;-O2;-std=c++17;bvector;2048;g;02;33.96;0.931025547
clang++;-O2;-std=c++17;bvector;2048;g;03;34.24;0.943039861
clang++;-O2;-std=c++17;bvector;2048;g;04;33.66;0.933979405
clang++;-O2;-std=c++17;bvector;2048;g;05;33.65;0.932293169
clang++;-O2;-std=c++17;bvector;2048;g;06;33.28;0.930011931
clang++;-O2;-std=c++17;bvector;2048;g;07;33.36;0.937750492
clang++;-O2;-std=c++17;bvector;2048;g;08;33.71;0.925052980
clang++;-O2;-std=c++17;bvector;2048;g;09;33.33;0.930434000
clang++;-O2;-std=c++17;bvector;2048;g;10;33.06;0.922890753
clang++;-O2;-std=c++17;bvector;2048;g;11;34.17;0.938422440
clang++;-O2;-std=c++17;bvector;2048;g;12;33.56;0.928364457
clang++;-O2;-std=c++17;bvector;2048;g;13;33.91;0.940435347
clang++;-O2;-std=c++17;bvector;2048;g;14;33.21;0.933116501
clang++;-O2;-std=c++17;bvector;2048;h;00;176.15;5.001719772
clang++;-O2;-std=c++17;bvector;2048;h;01;173.73;4.996834099
clang++;-O2;-std=c++17;bvector;2048;h;02;170.25;5.087658672
clang++;-O2;-std=c++17;bvector;2048;h;03;172.84;5.008837843
clang++;-O2;-std=c++17;bvector;2048;h;04;169.77;5.084211900
clang++;-O2;-std=c++17;bvector;2048;h;05;169.50;5.086367315
clang++;-O2;-std=c++17;bvector;2048;h;06;172.06;5.014066037
clang++;-O2;-std=c++17;bvector;2048;h;07;170.76;5.086650014
clang++;-O2;-std=c++17;bvector;2048;h;08;172.73;5.018937884
clang++;-O2;-std=c++17;bvector;2048;h;09;170.79;5.088116458
clang++;-O2;-std=c++17;bvector;2048;h;10;170.23;5.083542948
clang++;-O2;-std=c++17;bvector;2048;h;11;170.57;5.088153688
clang++;-O2;-std=c++17;bvector;2048;h;12;173.26;4.994926659
clang++;-O2;-std=c++17;bvector;2048;h;13;172.43;4.994140407
clang++;-O2;-std=c++17;bvector;2048;h;14;173.64;5.021045769
clang++;-O2;-std=c++17;bvector;2048;i;00;24.18;0.735781470
clang++;-O2;-std=c++17;bvector;2048;i;01;23.26;0.733341874
clang++;-O2;-std=c++17;bvector;2048;i;02;23.26;0.733231808
clang++;-O2;-std=c++17;bvector;2048;i;03;23.68;0.726068653
clang++;-O2;-std=c++17;bvector;2048;i;04;23.95;0.735364009
clang++;-O2;-std=c++17;bvector;2048;i;05;23.55;0.733413629
clang++;-O2;-std=c++17;bvector;2048;i;06;23.25;0.733366160
clang++;-O2;-std=c++17;bvector;2048;i;07;23.80;0.736055993
clang++;-O2;-std=c++17;bvector;2048;i;08;23.95;0.733601019
clang++;-O2;-std=c++17;bvector;2048;i;09;23.35;0.734307421
clang++;-O2;-std=c++17;bvector;2048;i;10;23.90;0.751251531
clang++;-O2;-std=c++17;bvector;2048;i;11;23.61;0.724407624
clang++;-O2;-std=c++17;bvector;2048;i;12;24.08;0.735804353
clang++;-O2;-std=c++17;bvector;2048;i;13;23.77;0.737277910
clang++;-O2;-std=c++17;bvector;2048;i;14;23.62;0.724501149
clang++;-O2;-std=c++17;cvector;512;g;00;14.61;0.411912198
clang++;-O2;-std=c++17;cvector;512;g;01;16.71;0.403693498
clang++;-O2;-std=c++17;cvector;512;g;02;16.12;0.401191425
clang++;-O2;-std=c++17;cvector;512;g;03;17.36;0.410973432
clang++;-O2;-std=c++17;cvector;512;g;04;16.80;0.403261419
clang++;-O2;-std=c++17;cvector;512;g;05;16.64;0.394427878
clang++;-O2;-std=c++17;cvector;512;g;06;17.03;0.399760457
clang++;-O2;-std=c++17;cvector;512;g;07;17.15;0.398994344
clang++;-O2;-std=c++17;cvector;512;g;08;17.10;0.409182339
clang++;-O2;-std=c++17;cvector;512;g;09;16.96;0.406363064
clang++;-O2;-std=c++17;cvector;512;g;10;16.65;0.398079602
clang++;-O2;-std=c++17;cvector;512;g;11;16.86;0.400800604
clang++;-O2;-std=c++17;cvector;512;g;12;16.92;0.399329261
clang++;-O2;-std=c++17;cvector;512;g;13;16.09;0.404025369
clang++;-O2;-std=c++17;cvector;512;g;14;16.72;0.407981202
clang++;-O2;-std=c++17;cvector;512;h;00;27.73;0.720578889
clang++;-O2;-std=c++17;cvector;512;h;01;23.82;0.711396575
clang++;-O2;-std=c++17;cvector;512;h;02;23.88;0.709918439
clang++;-O2;-std=c++17;cvector;512;h;03;24.40;0.714730555
clang++;-O2;-std=c++17;cvector;512;h;04;25.27;0.728729051
clang++;-O2;-std=c++17;cvector;512;h;05;24.24;0.722795858
clang++;-O2;-std=c++17;cvector;512;h;06;24.34;0.723147286
clang++;-O2;-std=c++17;cvector;512;h;07;24.17;0.720226950
clang++;-O2;-std=c++17;cvector;512;h;08;24.33;0.719301168
clang++;-O2;-std=c++17;cvector;512;h;09;24.67;0.711689173
clang++;-O2;-std=c++17;cvector;512;h;10;25.13;0.733179310
clang++;-O2;-std=c++17;cvector;512;h;11;24.35;0.722898410
clang++;-O2;-std=c++17;cvector;512;h;12;24.31;0.723645418
clang++;-O2;-std=c++17;cvector;512;h;13;24.18;0.721782461
clang++;-O2;-std=c++17;cvector;512;h;14;24.34;0.723981076
clang++;-O2;-std=c++17;cvector;512;i;00;7.56;0.224814126
clang++;-O2;-std=c++17;cvector;512;i;01;7.56;0.224198514
clang++;-O2;-std=c++17;cvector;512;i;02;7.67;0.224899736
clang++;-O2;-std=c++17;cvector;512;i;03;7.61;0.223486110
clang++;-O2;-std=c++17;cvector;512;i;04;7.43;0.223459771
clang++;-O2;-std=c++17;cvector;512;i;05;7.54;0.221313284
clang++;-O2;-std=c++17;cvector;512;i;06;7.47;0.223898984
clang++;-O2;-std=c++17;cvector;512;i;07;7.49;0.223298679
clang++;-O2;-std=c++17;cvector;512;i;08;7.74;0.225299063
clang++;-O2;-std=c++17;cvector;512;i;09;7.59;0.224043965
clang++;-O2;-std=c++17;cvector;512;i;10;7.58;0.223473166
clang++;-O2;-std=c++17;cvector;512;i;11;7.34;0.222944587
clang++;-O2;-std=c++17;cvector;512;i;12;7.55;0.223174427
clang++;-O2;-std=c++17;cvector;512;i;13;7.56;0.221771812
clang++;-O2;-std=c++17;cvector;512;i;14;7.82;0.221066813
clang++;-O2;-std=c++17;cvector;1024;g;00;23.98;0.694581276
clang++;-O2;-std=c++17;cvector;1024;g;01;26.90;0.701477663
clang++;-O2;-std=c++17;cvector;1024;g;02;27.41;0.717662411
clang++;-O2;-std=c++17;cvector;1024;g;03;27.07;0.702593050
clang++;-O2;-std=c++17;cvector;1024;g;04;26.76;0.698603814
clang++;-O2;-std=c++17;cvector;1024;g;05;26.81;0.706944753
clang++;-O2;-std=c++17;cvector;1024;g;06;27.81;0.707500865
clang++;-O2;-std=c++17;cvector;1024;g;07;27.47;0.702301885
clang++;-O2;-std=c++17;cvector;1024;g;08;27.36;0.712846278
clang++;-O2;-std=c++17;cvector;1024;g;09;28.47;0.719581653
clang++;-O2;-std=c++17;cvector;1024;g;10;28.23;0.710019728
clang++;-O2;-std=c++17;cvector;1024;g;11;27.91;0.702447117
clang++;-O2;-std=c++17;cvector;1024;g;12;26.98;0.708752556
clang++;-O2;-std=c++17;cvector;1024;g;13;26.97;0.713014363
clang++;-O2;-std=c++17;cvector;1024;g;14;26.83;0.705279627
clang++;-O2;-std=c++17;cvector;1024;h;00;54.72;1.529870058
clang++;-O2;-std=c++17;cvector;1024;h;01;52.51;1.520174203
clang++;-O2;-std=c++17;cvector;1024;h;02;51.73;1.539347555
clang++;-O2;-std=c++17;cvector;1024;h;03;51.88;1.514152093
clang++;-O2;-std=c++17;cvector;1024;h;04;51.59;1.509430326
clang++;-O2;-std=c++17;cvector;1024;h;05;52.30;1.526678485
clang++;-O2;-std=c++17;cvector;1024;h;06;52.41;1.542948152
clang++;-O2;-std=c++17;cvector;1024;h;07;51.32;1.530466565
clang++;-O2;-std=c++17;cvector;1024;h;08;51.31;1.534400055
clang++;-O2;-std=c++17;cvector;1024;h;09;51.32;1.531703029
clang++;-O2;-std=c++17;cvector;1024;h;10;50.95;1.526202043
clang++;-O2;-std=c++17;cvector;1024;h;11;51.15;1.531419497
clang++;-O2;-std=c++17;cvector;1024;h;12;51.63;1.538410701
clang++;-O2;-std=c++17;cvector;1024;h;13;51.30;1.538327495
clang++;-O2;-std=c++17;cvector;1024;h;14;51.35;1.535045884
clang++;-O2;-std=c++17;cvector;1024;i;00;14.35;0.442762393
clang++;-O2;-std=c++17;cvector;1024;i;01;14.28;0.442608164
clang++;-O2;-std=c++17;cvector;1024;i;02;14.76;0.438245209
clang++;-O2;-std=c++17;cvector;1024;i;03;14.95;0.444750674
clang++;-O2;-std=c++17;cvector;1024;i;04;14.88;0.438098133
clang++;-O2;-std=c++17;cvector;1024;i;05;14.07;0.434906931
clang++;-O2;-std=c++17;cvector;1024;i;06;14.74;0.443901945
clang++;-O2;-std=c++17;cvector;1024;i;07;14.27;0.442700176
clang++;-O2;-std=c++17;cvector;1024;i;08;14.17;0.442871056
clang++;-O2;-std=c++17;cvector;1024;i;09;14.95;0.438383367
clang++;-O2;-std=c++17;cvector;1024;i;10;14.91;0.444513390
clang++;-O2;-std=c++17;cvector;1024;i;11;14.07;0.442447183
clang++;-O2;-std=c++17;cvector;1024;i;12;14.21;0.443361874
clang++;-O2;-std=c++17;cvector;1024;i;13;14.17;0.443019133
clang++;-O2;-std=c++17;cvector;1024;i;14;14.45;0.443102279
clang++;-O2;-std=c++17;cvector;2048;g;00;44.74;1.325402179
clang++;-O2;-std=c++17;cvector;2048;g;01;48.30;1.315071596
clang++;-O2;-std=c++17;cvector;2048;g;02;48.75;1.331560083
clang++;-O2;-std=c++17;cvector;2048;g;03;48.78;1.328829963
clang++;-O2;-std=c++17;cvector;2048;g;04;48.12;1.308640281
clang++;-O2;-std=c++17;cvector;2048;g;05;47.52;1.329046319
clang++;-O2;-std=c++17;cvector;2048;g;06;47.98;1.328964526
clang++;-O2;-std=c++17;cvector;2048;g;07;47.90;1.323169250
clang++;-O2;-std=c++17;cvector;2048;g;08;48.13;1.321123832
clang++;-O2;-std=c++17;cvector;2048;g;09;48.34;1.323385875
clang++;-O2;-std=c++17;cvector;2048;g;10;49.02;1.326638282
clang++;-O2;-std=c++17;cvector;2048;g;11;48.27;1.317268978
clang++;-O2;-std=c++17;cvector;2048;g;12;48.11;1.320924068
clang++;-O2;-std=c++17;cvector;2048;g;13;48.34;1.318510401
clang++;-O2;-std=c++17;cvector;2048;g;14;47.98;1.310109259
clang++;-O2;-std=c++17;cvector;2048;h;00;111.90;3.281626112
clang++;-O2;-std=c++17;cvector;2048;h;01;109.22;3.246188763
clang++;-O2;-std=c++17;cvector;2048;h;02;108.62;3.225584894
clang++;-O2;-std=c++17;cvector;2048;h;03;108.86;3.246501739
clang++;-O2;-std=c++17;cvector;2048;h;04;108.89;3.258312202
clang++;-O2;-std=c++17;cvector;2048;h;05;109.91;3.255426882
clang++;-O2;-std=c++17;cvector;2048;h;06;109.26;3.204795128
clang++;-O2;-std=c++17;cvector;2048;h;07;108.48;3.197729675
clang++;-O2;-std=c++17;cvector;2048;h;08;110.27;3.267855822
clang++;-O2;-std=c++17;cvector;2048;h;09;109.89;3.187297011
clang++;-O2;-std=c++17;cvector;2048;h;10;109.54;3.256115059
clang++;-O2;-std=c++17;cvector;2048;h;11;108.66;3.240691305
clang++;-O2;-std=c++17;cvector;2048;h;12;109.40;3.268120728
clang++;-O2;-std=c++17;cvector;2048;h;13;109.95;3.252427608
clang++;-O2;-std=c++17;cvector;2048;h;14;108.43;3.240175539
clang++;-O2;-std=c++17;cvector;2048;i;00;28.74;0.883328605
