compiler;opt;std;program;length;work;run;energy;time
clang++;-O2;-std=c++17;bitset;1024;i;13;14.93;0.382919534
clang++;-O2;-std=c++17;bitset;1024;i;14;14.96;0.382775174
clang++;-O2;-std=c++17;bitset;2048;g;00;41.17;1.044849039
clang++;-O2;-std=c++17;bitset;2048;g;01;41.86;1.031459762
clang++;-O2;-std=c++17;bitset;2048;g;02;41.71;1.039714047
clang++;-O2;-std=c++17;bitset;2048;g;03;41.91;1.034443422
clang++;-O2;-std=c++17;bitset;2048;g;04;40.23;1.020116652
clang++;-O2;-std=c++17;bitset;2048;g;05;40.00;1.021629150
clang++;-O2;-std=c++17;bitset;2048;g;06;40.33;1.034242606
clang++;-O2;-std=c++17;bitset;2048;g;07;40.81;1.057772254
clang++;-O2;-std=c++17;bitset;2048;g;08;40.08;1.035583784
clang++;-O2;-std=c++17;bitset;2048;g;09;40.11;1.033707275
clang++;-O2;-std=c++17;bitset;2048;g;10;40.01;1.035495249
clang++;-O2;-std=c++17;bitset;2048;g;11;39.65;1.034941082
clang++;-O2;-std=c++17;bitset;2048;g;12;40.55;1.054339506
clang++;-O2;-std=c++17;bitset;2048;g;13;39.94;1.036788207
clang++;-O2;-std=c++17;bitset;2048;g;14;39.28;1.024642535
clang++;-O2;-std=c++17;bitset;2048;h;00;151.26;3.935171891
clang++;-O2;-std=c++17;bitset;2048;h;01;151.26;3.958616761
clang++;-O2;-std=c++17;bitset;2048;h;02;149.98;3.945169425
clang++;-O2;-std=c++17;bitset;2048;h;03;151.08;3.934949625
clang++;-O2;-std=c++17;bitset;2048;h;04;154.50;3.933278801
clang++;-O2;-std=c++17;bitset;2048;h;05;152.74;3.935433590
clang++;-O2;-std=c++17;bitset;2048;h;06;153.00;3.932246450
clang++;-O2;-std=c++17;bitset;2048;h;07;153.13;3.932307612
clang++;-O2;-std=c++17;bitset;2048;h;08;153.81;3.958004730
clang++;-O2;-std=c++17;bitset;2048;h;09;153.87;3.931134570
clang++;-O2;-std=c++17;bitset;2048;h;10;154.48;3.932177323
clang++;-O2;-std=c++17;bitset;2048;h;11;152.49;3.927402001
clang++;-O2;-std=c++17;bitset;2048;h;12;155.39;3.955378273
clang++;-O2;-std=c++17;bitset;2048;h;13;153.28;3.960493471
clang++;-O2;-std=c++17;bitset;2048;h;14;152.62;3.955753736
clang++;-O2;-std=c++17;bitset;2048;i;00;28.44;0.757622524
clang++;-O2;-std=c++17;bitset;2048;i;01;28.26;0.758535273
clang++;-O2;-std=c++17;bitset;2048;i;02;28.29;0.757906335
clang++;-O2;-std=c++17;bitset;2048;i;03;28.46;0.758034535
clang++;-O2;-std=c++17;bitset;2048;i;04;28.40;0.757670254
clang++;-O2;-std=c++17;bitset;2048;i;05;28.59;0.757373117
clang++;-O2;-std=c++17;bitset;2048;i;06;28.25;0.757051836
clang++;-O2;-std=c++17;bitset;2048;i;07;28.29;0.757062736
clang++;-O2;-std=c++17;bitset;2048;i;08;28.57;0.757545189
clang++;-O2;-std=c++17;bitset;2048;i;09;28.28;0.756966857
clang++;-O2;-std=c++17;bitset;2048;i;10;28.40;0.757490417
clang++;-O2;-std=c++17;bitset;2048;i;11;28.32;0.757196617
clang++;-O2;-std=c++17;bitset;2048;i;12;28.68;0.757335076
clang++;-O2;-std=c++17;bitset;2048;i;13;28.97;0.757073026
clang++;-O2;-std=c++17;bitset;2048;i;14;28.91;0.757291685
clang++;-O2;-std=c++17;bvector;512;g;00;12.84;0.334735035
clang++;-O2;-std=c++17;bvector;512;g;01;13.98;0.336935796
clang++;-O2;-std=c++17;bvector;512;g;02;13.72;0.333049600
clang++;-O2;-std=c++17;bvector;512;g;03;13.59;0.325774959
clang++;-O2;-std=c++17;bvector;512;g;04;13.97;0.337285500
clang++;-O2;-std=c++17;bvector;512;g;05;13.63;0.334038410
clang++;-O2;-std=c++17;bvector;512;g;06;14.29;0.340426482
clang++;-O2;-std=c++17;bvector;512;g;07;14.09;0.339674724
clang++;-O2;-std=c++17;bvector;512;g;08;13.61;0.330506789
clang++;-O2;-std=c++17;bvector;512;g;09;13.80;0.330537666
clang++;-O2;-std=c++17;bvector;512;g;10;13.82;0.332288675
clang++;-O2;-std=c++17;bvector;512;g;11;13.72;0.328528064
clang++;-O2;-std=c++17;bvector;512;g;12;13.78;0.334454069
clang++;-O2;-std=c++17;bvector;512;g;13;14.09;0.338707514
clang++;-O2;-std=c++17;bvector;512;g;14;13.92;0.336983776
clang++;-O2;-std=c++17;bvector;512;h;00;50.29;1.252951219
clang++;-O2;-std=c++17;bvector;512;h;01;50.46;1.251149796
clang++;-O2;-std=c++17;bvector;512;h;02;50.37;1.250039678
clang++;-O2;-std=c++17;bvector;512;h;03;49.98;1.249014819
clang++;-O2;-std=c++17;bvector;512;h;04;49.70;1.250582293
clang++;-O2;-std=c++17;bvector;512;h;05;50.13;1.250693092
clang++;-O2;-std=c++17;bvector;512;h;06;49.43;1.247749038
clang++;-O2;-std=c++17;bvector;512;h;07;49.56;1.252002212
clang++;-O2;-std=c++17;bvector;512;h;08;49.68;1.250435228
clang++;-O2;-std=c++17;bvector;512;h;09;49.52;1.250934864
clang++;-O2;-std=c++17;bvector;512;h;10;49.83;1.251843806
clang++;-O2;-std=c++17;bvector;512;h;11;49.94;1.250578457
clang++;-O2;-std=c++17;bvector;512;h;12;49.45;1.252137414
clang++;-O2;-std=c++17;bvector;512;h;13;49.44;1.250851277
clang++;-O2;-std=c++17;bvector;512;h;14;49.43;1.251487490
clang++;-O2;-std=c++17;bvector;512;i;00;7.39;0.195272955
clang++;-O2;-std=c++17;bvector;512;i;01;7.41;0.194942886
clang++;-O2;-std=c++17;bvector;512;i;02;7.36;0.194690803
clang++;-O2;-std=c++17;bvector;512;i;03;7.44;0.194787024
clang++;-O2;-std=c++17;bvector;512;i;04;7.50;0.194757178
clang++;-O2;-std=c++17;bvector;512;i;05;7.38;0.194684462
clang++;-O2;-std=c++17;bvector;512;i;06;7.30;0.194767337
clang++;-O2;-std=c++17;bvector;512;i;07;7.40;0.194793927
clang++;-O2;-std=c++17;bvector;512;i;08;7.32;0.194861042
clang++;-O2;-std=c++17;bvector;512;i;09;7.44;0.194891640
clang++;-O2;-std=c++17;bvector;512;i;10;7.36;0.194794027
clang++;-O2;-std=c++17;bvector;512;i;11;7.31;0.194724767
clang++;-O2;-std=c++17;bvector;512;i;12;7.39;0.194731530
clang++;-O2;-std=c++17;bvector;512;i;13;7.35;0.195186663
clang++;-O2;-std=c++17;bvector;512;i;14;7.30;0.194635108
clang++;-O2;-std=c++17;bvector;1024;g;00;21.93;0.567210318
clang++;-O2;-std=c++17;bvector;1024;g;01;22.65;0.567511263
clang++;-O2;-std=c++17;bvector;1024;g;02;22.59;0.561736767
clang++;-O2;-std=c++17;bvector;1024;g;03;23.18;0.580137824
clang++;-O2;-std=c++17;bvector;1024;g;04;22.85;0.569840760
clang++;-O2;-std=c++17;bvector;1024;g;05;22.62;0.564103283
clang++;-O2;-std=c++17;bvector;1024;g;06;22.99;0.573177856
clang++;-O2;-std=c++17;bvector;1024;g;07;22.64;0.561248271
clang++;-O2;-std=c++17;bvector;1024;g;08;22.90;0.568829203
clang++;-O2;-std=c++17;bvector;1024;g;09;22.73;0.562997781
clang++;-O2;-std=c++17;bvector;1024;g;10;22.90;0.569540416
clang++;-O2;-std=c++17;bvector;1024;g;11;22.91;0.571636296
clang++;-O2;-std=c++17;bvector;1024;g;12;23.49;0.589028372
clang++;-O2;-std=c++17;bvector;1024;g;13;22.41;0.565217523
clang++;-O2;-std=c++17;bvector;1024;g;14;22.65;0.567340202
clang++;-O2;-std=c++17;bvector;1024;h;00;108.26;2.734579699
clang++;-O2;-std=c++17;bvector;1024;h;01;107.49;2.732804691
clang++;-O2;-std=c++17;bvector;1024;h;02;108.33;2.734199076
clang++;-O2;-std=c++17;bvector;1024;h;03;107.68;2.731405258
clang++;-O2;-std=c++17;bvector;1024;h;04;107.50;2.735063636
clang++;-O2;-std=c++17;bvector;1024;h;05;108.06;2.736156024
clang++;-O2;-std=c++17;bvector;1024;h;06;108.44;2.730736945
clang++;-O2;-std=c++17;bvector;1024;h;07;108.67;2.736079791
clang++;-O2;-std=c++17;bvector;1024;h;08;108.66;2.737384397
clang++;-O2;-std=c++17;bvector;1024;h;09;108.55;2.735365392
clang++;-O2;-std=c++17;bvector;1024;h;10;108.08;2.736817374
clang++;-O2;-std=c++17;bvector;1024;h;11;108.91;2.733573031
clang++;-O2;-std=c++17;bvector;1024;h;12;107.38;2.730228942
clang++;-O2;-std=c++17;bvector;1024;h;13;109.49;2.733258883
clang++;-O2;-std=c++17;bvector;1024;h;14;115.74;2.739177849
clang++;-O2;-std=c++17;bvector;1024;i;00;14.75;0.386230179
clang++;-O2;-std=c++17;bvector;1024;i;01;15.12;0.386583852
clang++;-O2;-std=c++17;bvector;1024;i;02;14.80;0.386210061
clang++;-O2;-std=c++17;bvector;1024;i;03;14.77;0.386529049
clang++;-O2;-std=c++17;bvector;1024;i;04;14.76;0.386740625
clang++;-O2;-std=c++17;bvector;1024;i;05;15.01;0.386469868
clang++;-O2;-std=c++17;bvector;1024;i;06;14.86;0.386600734
clang++;-O2;-std=c++17;bvector;1024;i;07;14.84;0.386372175
clang++;-O2;-std=c++17;bvector;1024;i;08;14.83;0.386106578
clang++;-O2;-std=c++17;bvector;1024;i;09;14.91;0.386288228
clang++;-O2;-std=c++17;bvector;1024;i;10;14.93;0.386060901
clang++;-O2;-std=c++17;bvector;1024;i;11;14.82;0.386117938
clang++;-O2;-std=c++17;bvector;1024;i;12;14.62;0.386022720
clang++;-O2;-std=c++17;bvector;1024;i;13;14.84;0.386277708
clang++;-O2;-std=c++17;bvector;1024;i;14;14.93;0.386322241
clang++;-O2;-std=c++17;bvector;2048;g;00;40.94;1.062637131
clang++;-O2;-std=c++17;bvector;2048;g;01;41.13;1.032568461
clang++;-O2;-std=c++17;bvector;2048;g;02;41.10;1.037257983
clang++;-O2;-std=c++17;bvector;2048;g;03;40.70;1.030392442
clang++;-O2;-std=c++17;bvector;2048;g;04;41.23;1.034726783
clang++;-O2;-std=c++17;bvector;2048;g;05;41.33;1.033073346
clang++;-O2;-std=c++17;bvector;2048;g;06;43.51;1.031447325
clang++;-O2;-std=c++17;bvector;2048;g;07;38.39;1.030587487
clang++;-O2;-std=c++17;bvector;2048;g;08;38.72;1.032957940
clang++;-O2;-std=c++17;bvector;2048;g;09;38.27;1.019798891
clang++;-O2;-std=c++17;bvector;2048;g;10;38.76;1.031326339
clang++;-O2;-std=c++17;bvector;2048;g;11;38.69;1.032230700
clang++;-O2;-std=c++17;bvector;2048;g;12;38.11;1.025735463
clang++;-O2;-std=c++17;bvector;2048;g;13;38.59;1.035669191
clang++;-O2;-std=c++17;bvector;2048;g;14;38.55;1.027989629
clang++;-O2;-std=c++17;bvector;2048;h;00;226.81;5.949564958
clang++;-O2;-std=c++17;bvector;2048;h;01;223.98;5.905415422
clang++;-O2;-std=c++17;bvector;2048;h;02;224.84;5.945523020
clang++;-O2;-std=c++17;bvector;2048;h;03;223.66;5.908202444
clang++;-O2;-std=c++17;bvector;2048;h;04;214.23;5.945667490
clang++;-O2;-std=c++17;bvector;2048;h;05;200.55;5.912807316
clang++;-O2;-std=c++17;bvector;2048;h;06;190.82;5.935586416
clang++;-O2;-std=c++17;bvector;2048;h;07;192.29;5.943133581
clang++;-O2;-std=c++17;bvector;2048;h;08;191.71;5.917486803
clang++;-O2;-std=c++17;bvector;2048;h;09;254.38;6.043004379
clang++;-O2;-std=c++17;bvector;2048;h;10;843.86;7.820203667
clang++;-O2;-std=c++17;bvector;2048;h;11;852.76;8.250325159
clang++;-O2;-std=c++17;bvector;2048;h;12;853.73;8.351989340
clang++;-O2;-std=c++17;bvector;2048;h;13;872.95;8.325087768
clang++;-O2;-std=c++17;bvector;2048;h;14;527.38;6.829449613
clang++;-O2;-std=c++17;bvector;2048;i;00;29.83;0.768307516
clang++;-O2;-std=c++17;bvector;2048;i;01;29.41;0.768614241
clang++;-O2;-std=c++17;bvector;2048;i;02;32.99;0.770209345
clang++;-O2;-std=c++17;bvector;2048;i;03;50.27;0.778071004
clang++;-O2;-std=c++17;bvector;2048;i;04;42.50;0.775132215
clang++;-O2;-std=c++17;bvector;2048;i;05;45.61;0.774279400
clang++;-O2;-std=c++17;bvector;2048;i;06;43.00;0.774007592
clang++;-O2;-std=c++17;bvector;2048;i;07;73.21;0.802435720
clang++;-O2;-std=c++17;bvector;2048;i;08;81.82;0.829566771
clang++;-O2;-std=c++17;bvector;2048;i;09;75.93;0.802464683
clang++;-O2;-std=c++17;bvector;2048;i;10;76.72;0.808804414
clang++;-O2;-std=c++17;bvector;2048;i;11;72.82;0.795940226
clang++;-O2;-std=c++17;bvector;2048;i;12;87.13;0.847586955
clang++;-O2;-std=c++17;bvector;2048;i;13;56.66;0.791916979
clang++;-O2;-std=c++17;bvector;2048;i;14;65.01;0.803181625
clang++;-O2;-std=c++17;cvector;512;g;00;41.90;0.481180241
clang++;-O2;-std=c++17;cvector;512;g;01;60.01;0.588152602
clang++;-O2;-std=c++17;cvector;512;g;02;61.66;0.605484230
clang++;-O2;-std=c++17;cvector;512;g;03;50.39;0.547921462
clang++;-O2;-std=c++17;cvector;512;g;04;36.32;0.458621425
clang++;-O2;-std=c++17;cvector;512;g;05;20.24;0.446573262
clang++;-O2;-std=c++17;cvector;512;g;06;70.64;0.654379110
clang++;-O2;-std=c++17;cvector;512;g;07;71.08;0.693141103
clang++;-O2;-std=c++17;cvector;512;g;08;84.23;0.769398097
clang++;-O2;-std=c++17;cvector;512;g;09;78.88;0.722407273
clang++;-O2;-std=c++17;cvector;512;g;10;71.69;0.647530620
clang++;-O2;-std=c++17;cvector;512;g;11;73.86;0.684014300
clang++;-O2;-std=c++17;cvector;512;g;12;74.37;0.677585181
clang++;-O2;-std=c++17;cvector;512;g;13;81.93;0.769628028
clang++;-O2;-std=c++17;cvector;512;g;14;73.92;0.665390385
clang++;-O2;-std=c++17;cvector;512;h;00;117.50;1.080502556
clang++;-O2;-std=c++17;cvector;512;h;01;116.13;1.051044100
clang++;-O2;-std=c++17;cvector;512;h;02;115.60;1.051768214
clang++;-O2;-std=c++17;cvector;512;h;03;115.19;1.060323732
clang++;-O2;-std=c++17;cvector;512;h;04;114.72;1.057312148
clang++;-O2;-std=c++17;cvector;512;h;05;112.62;1.063326791
clang++;-O2;-std=c++17;cvector;512;h;06;115.10;1.057707446
clang++;-O2;-std=c++17;cvector;512;h;07;124.76;1.173850444
clang++;-O2;-std=c++17;cvector;512;h;08;114.47;1.049726937
clang++;-O2;-std=c++17;cvector;512;h;09;115.24;1.053021019
clang++;-O2;-std=c++17;cvector;512;h;10;64.46;0.887556445
clang++;-O2;-std=c++17;cvector;512;h;11;32.33;0.789831568
clang++;-O2;-std=c++17;cvector;512;h;12;31.24;0.788533950
clang++;-O2;-std=c++17;cvector;512;h;13;32.13;0.787531113
clang++;-O2;-std=c++17;cvector;512;h;14;33.16;0.791957775
clang++;-O2;-std=c++17;cvector;512;i;00;9.08;0.230051713
clang++;-O2;-std=c++17;cvector;512;i;01;9.03;0.230862560
clang++;-O2;-std=c++17;cvector;512;i;02;9.13;0.230105123
clang++;-O2;-std=c++17;cvector;512;i;03;17.48;0.233881127
clang++;-O2;-std=c++17;cvector;512;i;04;14.92;0.233194012
clang++;-O2;-std=c++17;cvector;512;i;05;11.36;0.232303216
clang++;-O2;-std=c++17;cvector;512;i;06;9.05;0.231291593
clang++;-O2;-std=c++17;cvector;512;i;07;9.44;0.231324054
clang++;-O2;-std=c++17;cvector;512;i;08;9.44;0.231387272
clang++;-O2;-std=c++17;cvector;512;i;09;9.10;0.231128147
clang++;-O2;-std=c++17;cvector;512;i;10;9.17;0.231294177
clang++;-O2;-std=c++17;cvector;512;i;11;9.25;0.231288908
clang++;-O2;-std=c++17;cvector;512;i;12;9.28;0.231019083
clang++;-O2;-std=c++17;cvector;512;i;13;8.99;0.231093933
clang++;-O2;-std=c++17;cvector;512;i;14;8.93;0.231088844
clang++;-O2;-std=c++17;cvector;1024;g;00;32.08;0.807291073
clang++;-O2;-std=c++17;cvector;1024;g;01;33.16;0.813991439
clang++;-O2;-std=c++17;cvector;1024;g;02;32.53;0.788181400
clang++;-O2;-std=c++17;cvector;1024;g;03;31.39;0.783993535
clang++;-O2;-std=c++17;cvector;1024;g;04;31.63;0.796703995
clang++;-O2;-std=c++17;cvector;1024;g;05;31.35;0.794312862
clang++;-O2;-std=c++17;cvector;1024;g;06;31.34;0.784408141
clang++;-O2;-std=c++17;cvector;1024;g;07;32.48;0.782571665
clang++;-O2;-std=c++17;cvector;1024;g;08;32.47;0.786465980
clang++;-O2;-std=c++17;cvector;1024;g;09;32.23;0.782564923
clang++;-O2;-std=c++17;cvector;1024;g;10;32.24;0.783890493
clang++;-O2;-std=c++17;cvector;1024;g;11;31.96;0.784127075
clang++;-O2;-std=c++17;cvector;1024;g;12;31.46;0.784613135
clang++;-O2;-std=c++17;cvector;1024;g;13;31.94;0.782620726
clang++;-O2;-std=c++17;cvector;1024;g;14;31.15;0.785281174
clang++;-O2;-std=c++17;cvector;1024;h;00;65.75;1.694310353
clang++;-O2;-std=c++17;cvector;1024;h;01;64.44;1.690329545
clang++;-O2;-std=c++17;cvector;1024;h;02;64.96;1.685448753
clang++;-O2;-std=c++17;cvector;1024;h;03;65.27;1.683104047
clang++;-O2;-std=c++17;cvector;1024;h;04;63.89;1.689283428
clang++;-O2;-std=c++17;cvector;1024;h;05;63.93;1.690806027
clang++;-O2;-std=c++17;cvector;1024;h;06;63.73;1.690661888
clang++;-O2;-std=c++17;cvector;1024;h;07;63.68;1.689985872
clang++;-O2;-std=c++17;cvector;1024;h;08;64.18;1.691892099
clang++;-O2;-std=c++17;cvector;1024;h;09;64.86;1.682732241
clang++;-O2;-std=c++17;cvector;1024;h;10;63.61;1.689980362
clang++;-O2;-std=c++17;cvector;1024;h;11;63.55;1.689298496
clang++;-O2;-std=c++17;cvector;1024;h;12;64.48;1.683818003
clang++;-O2;-std=c++17;cvector;1024;h;13;64.47;1.683091744
clang++;-O2;-std=c++17;cvector;1024;h;14;63.93;1.690745944
clang++;-O2;-std=c++17;cvector;1024;i;00;16.43;0.457123951
clang++;-O2;-std=c++17;cvector;1024;i;01;17.28;0.457266628
clang++;-O2;-std=c++17;cvector;1024;i;02;17.19;0.456578040
clang++;-O2;-std=c++17;cvector;1024;i;03;17.12;0.456884153
clang++;-O2;-std=c++17;cvector;1024;i;04;17.29;0.456403294
clang++;-O2;-std=c++17;cvector;1024;i;05;17.19;0.456294269
clang++;-O2;-std=c++17;cvector;1024;i;06;17.25;0.455706820
clang++;-O2;-std=c++17;cvector;1024;i;07;16.98;0.455404303
clang++;-O2;-std=c++17;cvector;1024;i;08;17.22;0.455687587
clang++;-O2;-std=c++17;cvector;1024;i;09;17.21;0.456772229
clang++;-O2;-std=c++17;cvector;1024;i;10;17.26;0.456779743
clang++;-O2;-std=c++17;cvector;1024;i;11;17.14;0.455774139
clang++;-O2;-std=c++17;cvector;1024;i;12;17.29;0.456296577
clang++;-O2;-std=c++17;cvector;1024;i;13;17.08;0.456943620
clang++;-O2;-std=c++17;cvector;1024;i;14;17.06;0.456507743
clang++;-O2;-std=c++17;cvector;2048;g;00;58.66;1.501304674
clang++;-O2;-std=c++17;cvector;2048;g;01;58.29;1.476855621
clang++;-O2;-std=c++17;cvector;2048;g;02;58.62;1.486971302
clang++;-O2;-std=c++17;cvector;2048;g;03;58.62;1.480085312
clang++;-O2;-std=c++17;cvector;2048;g;04;58.38;1.482812721
clang++;-O2;-std=c++17;cvector;2048;g;05;58.16;1.474353534
clang++;-O2;-std=c++17;cvector;2048;g;06;58.21;1.479637684
clang++;-O2;-std=c++17;cvector;2048;g;07;58.30;1.472116142
clang++;-O2;-std=c++17;cvector;2048;g;08;57.84;1.466636197
clang++;-O2;-std=c++17;cvector;2048;g;09;58.06;1.484585793
clang++;-O2;-std=c++17;cvector;2048;g;10;58.47;1.474222208
clang++;-O2;-std=c++17;cvector;2048;g;11;58.87;1.485053319
clang++;-O2;-std=c++17;cvector;2048;g;12;60.48;1.481247439
clang++;-O2;-std=c++17;cvector;2048;g;13;58.61;1.472131462
clang++;-O2;-std=c++17;cvector;2048;g;14;58.79;1.483978115
clang++;-O2;-std=c++17;cvector;2048;h;00;141.89;3.633009072
clang++;-O2;-std=c++17;cvector;2048;h;01;141.51;3.631702164
clang++;-O2;-std=c++17;cvector;2048;h;02;140.60;3.631423992
clang++;-O2;-std=c++17;cvector;2048;h;03;141.10;3.631739243
clang++;-O2;-std=c++17;cvector;2048;h;04;141.14;3.632327705
clang++;-O2;-std=c++17;cvector;2048;h;05;141.48;3.630720465
clang++;-O2;-std=c++17;cvector;2048;h;06;140.96;3.629418165
clang++;-O2;-std=c++17;cvector;2048;h;07;141.34;3.630963941
clang++;-O2;-std=c++17;cvector;2048;h;08;140.65;3.632129344
clang++;-O2;-std=c++17;cvector;2048;h;09;141.69;3.630130990
clang++;-O2;-std=c++17;cvector;2048;h;10;142.70;3.632120402
clang++;-O2;-std=c++17;cvector;2048;h;11;140.06;3.632537681
clang++;-O2;-std=c++17;cvector;2048;h;12;140.98;3.633988287
clang++;-O2;-std=c++17;cvector;2048;h;13;140.41;3.633620889
clang++;-O2;-std=c++17;cvector;2048;h;14;140.26;3.634315059
clang++;-O2;-std=c++17;cvector;2048;i;00;33.60;0.910984673
