compiler;opt;std;program;length;work;run;energy;time
clang++;-O2;-std=c++17;bitset;512;g;00;10.68;0.336009599
clang++;-O2;-std=c++17;bitset;512;g;01;11.57;0.332342371
clang++;-O2;-std=c++17;bitset;512;g;02;11.58;0.337632287
clang++;-O2;-std=c++17;bitset;512;g;03;11.32;0.328354964
clang++;-O2;-std=c++17;bitset;512;g;04;11.55;0.335221309
clang++;-O2;-std=c++17;bitset;512;g;05;11.57;0.342101305
clang++;-O2;-std=c++17;bitset;512;g;06;11.30;0.330373402
clang++;-O2;-std=c++17;bitset;512;g;07;11.39;0.327389214
clang++;-O2;-std=c++17;bitset;512;g;08;11.67;0.341611205
clang++;-O2;-std=c++17;bitset;512;g;09;11.70;0.343977923
clang++;-O2;-std=c++17;bitset;512;g;10;11.42;0.328699893
clang++;-O2;-std=c++17;bitset;512;g;11;11.66;0.340121786
clang++;-O2;-std=c++17;bitset;512;g;12;11.96;0.331648732
clang++;-O2;-std=c++17;bitset;512;g;13;12.49;0.347058722
clang++;-O2;-std=c++17;bitset;512;g;14;12.78;0.342931464
clang++;-O2;-std=c++17;bitset;512;h;00;27.10;0.826945260
clang++;-O2;-std=c++17;bitset;512;h;01;26.28;0.827346879
clang++;-O2;-std=c++17;bitset;512;h;02;26.72;0.829322408
clang++;-O2;-std=c++17;bitset;512;h;03;25.80;0.825357001
clang++;-O2;-std=c++17;bitset;512;h;04;24.86;0.829945317
clang++;-O2;-std=c++17;bitset;512;h;05;24.48;0.823195652
clang++;-O2;-std=c++17;bitset;512;h;06;24.39;0.824569431
clang++;-O2;-std=c++17;bitset;512;h;07;24.60;0.823139002
clang++;-O2;-std=c++17;bitset;512;h;08;25.39;0.823292302
clang++;-O2;-std=c++17;bitset;512;h;09;24.68;0.824140922
clang++;-O2;-std=c++17;bitset;512;h;10;24.77;0.826088561
clang++;-O2;-std=c++17;bitset;512;h;11;24.38;0.823346242
clang++;-O2;-std=c++17;bitset;512;h;12;24.37;0.822814373
clang++;-O2;-std=c++17;bitset;512;h;13;24.36;0.823213202
clang++;-O2;-std=c++17;bitset;512;h;14;25.34;0.828624998
clang++;-O2;-std=c++17;bitset;512;i;00;6.09;0.204789841
clang++;-O2;-std=c++17;bitset;512;i;01;5.94;0.199927084
clang++;-O2;-std=c++17;bitset;512;i;02;5.93;0.199786114
clang++;-O2;-std=c++17;bitset;512;i;03;6.07;0.204407651
clang++;-O2;-std=c++17;bitset;512;i;04;6.13;0.204617851
clang++;-O2;-std=c++17;bitset;512;i;05;6.01;0.200184854
clang++;-O2;-std=c++17;bitset;512;i;06;6.10;0.205138201
clang++;-O2;-std=c++17;bitset;512;i;07;5.96;0.199871734
clang++;-O2;-std=c++17;bitset;512;i;08;5.90;0.199792504
clang++;-O2;-std=c++17;bitset;512;i;09;5.79;0.199983354
clang++;-O2;-std=c++17;bitset;512;i;10;5.83;0.199926734
clang++;-O2;-std=c++17;bitset;512;i;11;5.87;0.199635504
clang++;-O2;-std=c++17;bitset;512;i;12;5.79;0.199825104
clang++;-O2;-std=c++17;bitset;512;i;13;6.11;0.205813250
clang++;-O2;-std=c++17;bitset;512;i;14;6.11;0.202689172
clang++;-O2;-std=c++17;bitset;1024;g;00;17.22;0.570029701
clang++;-O2;-std=c++17;bitset;1024;g;01;19.15;0.580750675
clang++;-O2;-std=c++17;bitset;1024;g;02;18.59;0.580491884
clang++;-O2;-std=c++17;bitset;1024;g;03;18.07;0.552518553
clang++;-O2;-std=c++17;bitset;1024;g;04;19.07;0.571978250
clang++;-O2;-std=c++17;bitset;1024;g;05;18.58;0.560019878
clang++;-O2;-std=c++17;bitset;1024;g;06;18.54;0.563709615
clang++;-O2;-std=c++17;bitset;1024;g;07;18.58;0.561161767
clang++;-O2;-std=c++17;bitset;1024;g;08;18.61;0.569691661
clang++;-O2;-std=c++17;bitset;1024;g;09;18.65;0.559716438
clang++;-O2;-std=c++17;bitset;1024;g;10;18.01;0.560970107
clang++;-O2;-std=c++17;bitset;1024;g;11;18.32;0.554643691
clang++;-O2;-std=c++17;bitset;1024;g;12;18.43;0.566287314
clang++;-O2;-std=c++17;bitset;1024;g;13;19.11;0.581287495
clang++;-O2;-std=c++17;bitset;1024;g;14;18.51;0.560549787
clang++;-O2;-std=c++17;bitset;1024;h;00;54.70;1.787165505
clang++;-O2;-std=c++17;bitset;1024;h;01;53.26;1.789809274
clang++;-O2;-std=c++17;bitset;1024;h;02;52.32;1.784703077
clang++;-O2;-std=c++17;bitset;1024;h;03;53.34;1.787903505
clang++;-O2;-std=c++17;bitset;1024;h;04;52.82;1.790041654
clang++;-O2;-std=c++17;bitset;1024;h;05;53.16;1.788601574
clang++;-O2;-std=c++17;bitset;1024;h;06;52.91;1.783751317
clang++;-O2;-std=c++17;bitset;1024;h;07;52.92;1.787900755
clang++;-O2;-std=c++17;bitset;1024;h;08;52.99;1.783277108
clang++;-O2;-std=c++17;bitset;1024;h;09;52.83;1.789097254
clang++;-O2;-std=c++17;bitset;1024;h;10;53.49;1.789167824
clang++;-O2;-std=c++17;bitset;1024;h;11;52.98;1.782834928
clang++;-O2;-std=c++17;bitset;1024;h;12;52.89;1.789519894
clang++;-O2;-std=c++17;bitset;1024;h;13;53.32;1.789084445
clang++;-O2;-std=c++17;bitset;1024;h;14;52.75;1.782232518
clang++;-O2;-std=c++17;bitset;1024;i;00;11.56;0.396737340
clang++;-O2;-std=c++17;bitset;1024;i;01;11.48;0.396700610
clang++;-O2;-std=c++17;bitset;1024;i;02;11.51;0.396686761
clang++;-O2;-std=c++17;bitset;1024;i;03;11.47;0.396828830
clang++;-O2;-std=c++17;bitset;1024;i;04;11.58;0.396396431
clang++;-O2;-std=c++17;bitset;1024;i;05;12.06;0.396590691
clang++;-O2;-std=c++17;bitset;1024;i;06;11.59;0.396473701
clang++;-O2;-std=c++17;bitset;1024;i;07;11.49;0.396494880
clang++;-O2;-std=c++17;bitset;1024;i;08;11.51;0.396554961
clang++;-O2;-std=c++17;bitset;1024;i;09;11.50;0.396721130
clang++;-O2;-std=c++17;bitset;1024;i;10;11.50;0.396669380
clang++;-O2;-std=c++17;bitset;1024;i;11;11.52;0.396388551
clang++;-O2;-std=c++17;bitset;1024;i;12;11.49;0.396798851
clang++;-O2;-std=c++17;bitset;1024;i;13;11.75;0.401887647
clang++;-O2;-std=c++17;bitset;1024;i;14;11.86;0.401637888
clang++;-O2;-std=c++17;bitset;2048;g;00;30.10;1.021083027
clang++;-O2;-std=c++17;bitset;2048;g;01;31.51;1.019896149
clang++;-O2;-std=c++17;bitset;2048;g;02;31.09;1.003344919
clang++;-O2;-std=c++17;bitset;2048;g;03;31.50;1.019720208
clang++;-O2;-std=c++17;bitset;2048;g;04;32.02;1.029086202
clang++;-O2;-std=c++17;bitset;2048;g;05;31.80;1.013489712
clang++;-O2;-std=c++17;bitset;2048;g;06;31.40;1.007319886
clang++;-O2;-std=c++17;bitset;2048;g;07;31.37;1.007506966
clang++;-O2;-std=c++17;bitset;2048;g;08;31.40;1.030368911
clang++;-O2;-std=c++17;bitset;2048;g;09;31.43;1.002881289
clang++;-O2;-std=c++17;bitset;2048;g;10;31.89;1.011717323
clang++;-O2;-std=c++17;bitset;2048;g;11;31.18;1.001522440
clang++;-O2;-std=c++17;bitset;2048;g;12;31.56;1.012527723
clang++;-O2;-std=c++17;bitset;2048;g;13;31.33;1.013175403
clang++;-O2;-std=c++17;bitset;2048;g;14;31.63;1.019168119
clang++;-O2;-std=c++17;bitset;2048;h;00;112.35;3.739447267
clang++;-O2;-std=c++17;bitset;2048;h;01;110.93;3.742603425
clang++;-O2;-std=c++17;bitset;2048;h;02;110.86;3.742508116
clang++;-O2;-std=c++17;bitset;2048;h;03;110.65;3.736897179
clang++;-O2;-std=c++17;bitset;2048;h;04;110.75;3.734892190
clang++;-O2;-std=c++17;bitset;2048;h;05;112.18;3.737810579
clang++;-O2;-std=c++17;bitset;2048;h;06;110.58;3.735022240
clang++;-O2;-std=c++17;bitset;2048;h;07;110.53;3.734792140
clang++;-O2;-std=c++17;bitset;2048;h;08;110.50;3.736642279
clang++;-O2;-std=c++17;bitset;2048;h;09;110.49;3.736180329
clang++;-O2;-std=c++17;bitset;2048;h;10;111.15;3.735432139
clang++;-O2;-std=c++17;bitset;2048;h;11;110.50;3.736540378
clang++;-O2;-std=c++17;bitset;2048;h;12;110.46;3.739376647
clang++;-O2;-std=c++17;bitset;2048;h;13;110.55;3.738540338
clang++;-O2;-std=c++17;bitset;2048;h;14;110.46;3.736975229
clang++;-O2;-std=c++17;bitset;2048;i;00;22.83;0.788742493
clang++;-O2;-std=c++17;bitset;2048;i;01;23.10;0.794764159
clang++;-O2;-std=c++17;bitset;2048;i;02;22.72;0.788975364
clang++;-O2;-std=c++17;bitset;2048;i;03;23.23;0.793969560
clang++;-O2;-std=c++17;bitset;2048;i;04;22.97;0.793288781
clang++;-O2;-std=c++17;bitset;2048;i;05;23.25;0.792722691
clang++;-O2;-std=c++17;bitset;2048;i;06;22.86;0.788821354
clang++;-O2;-std=c++17;bitset;2048;i;07;22.86;0.792641901
clang++;-O2;-std=c++17;bitset;2048;i;08;22.63;0.794533891
clang++;-O2;-std=c++17;bitset;2048;i;09;23.27;0.794639210
clang++;-O2;-std=c++17;bitset;2048;i;10;22.88;0.788906734
clang++;-O2;-std=c++17;bitset;2048;i;11;22.91;0.788911124
clang++;-O2;-std=c++17;bitset;2048;i;12;22.83;0.788843733
clang++;-O2;-std=c++17;bitset;2048;i;13;22.89;0.788927233
clang++;-O2;-std=c++17;bitset;2048;i;14;22.97;0.788963724
clang++;-O2;-std=c++17;bvector;512;g;00;10.67;0.338769447
clang++;-O2;-std=c++17;bvector;512;g;01;10.96;0.324102596
clang++;-O2;-std=c++17;bvector;512;g;02;11.01;0.318252110
clang++;-O2;-std=c++17;bvector;512;g;03;11.44;0.330843522
clang++;-O2;-std=c++17;bvector;512;g;04;11.48;0.329954253
clang++;-O2;-std=c++17;bvector;512;g;05;11.77;0.341470665
clang++;-O2;-std=c++17;bvector;512;g;06;11.25;0.324130586
clang++;-O2;-std=c++17;bvector;512;g;07;11.55;0.338143517
clang++;-O2;-std=c++17;bvector;512;g;08;11.60;0.343337794
clang++;-O2;-std=c++17;bvector;512;g;09;11.46;0.332380451
clang++;-O2;-std=c++17;bvector;512;g;10;11.60;0.343225734
clang++;-O2;-std=c++17;bvector;512;g;11;11.52;0.331367751
clang++;-O2;-std=c++17;bvector;512;g;12;11.55;0.338111557
clang++;-O2;-std=c++17;bvector;512;g;13;11.12;0.320214178
clang++;-O2;-std=c++17;bvector;512;g;14;11.47;0.330253702
clang++;-O2;-std=c++17;bvector;512;h;00;37.70;1.166579486
clang++;-O2;-std=c++17;bvector;512;h;01;35.27;1.164724907
clang++;-O2;-std=c++17;bvector;512;h;02;35.33;1.165758667
clang++;-O2;-std=c++17;bvector;512;h;03;35.54;1.170061204
clang++;-O2;-std=c++17;bvector;512;h;04;34.97;1.166034066
clang++;-O2;-std=c++17;bvector;512;h;05;36.02;1.170965463
clang++;-O2;-std=c++17;bvector;512;h;06;35.41;1.165652977
clang++;-O2;-std=c++17;bvector;512;h;07;35.28;1.165354087
clang++;-O2;-std=c++17;bvector;512;h;08;35.28;1.164764117
clang++;-O2;-std=c++17;bvector;512;h;09;35.32;1.164825897
clang++;-O2;-std=c++17;bvector;512;h;10;35.52;1.165574107
clang++;-O2;-std=c++17;bvector;512;h;11;35.42;1.169864094
clang++;-O2;-std=c++17;bvector;512;h;12;35.07;1.166282346
clang++;-O2;-std=c++17;bvector;512;h;13;35.89;1.170623603
clang++;-O2;-std=c++17;bvector;512;h;14;35.35;1.165272197
clang++;-O2;-std=c++17;bvector;512;i;00;5.97;0.200494774
clang++;-O2;-std=c++17;bvector;512;i;01;5.87;0.200429334
clang++;-O2;-std=c++17;bvector;512;i;02;6.09;0.205890960
clang++;-O2;-std=c++17;bvector;512;i;03;6.18;0.205808091
clang++;-O2;-std=c++17;bvector;512;i;04;5.98;0.203702382
clang++;-O2;-std=c++17;bvector;512;i;05;6.15;0.204194051
clang++;-O2;-std=c++17;bvector;512;i;06;6.05;0.200318534
clang++;-O2;-std=c++17;bvector;512;i;07;6.07;0.205257031
clang++;-O2;-std=c++17;bvector;512;i;08;6.07;0.204103782
clang++;-O2;-std=c++17;bvector;512;i;09;6.06;0.205359031
clang++;-O2;-std=c++17;bvector;512;i;10;6.10;0.203588292
clang++;-O2;-std=c++17;bvector;512;i;11;6.06;0.200496024
clang++;-O2;-std=c++17;bvector;512;i;12;6.04;0.200753484
clang++;-O2;-std=c++17;bvector;512;i;13;6.09;0.205783390
clang++;-O2;-std=c++17;bvector;512;i;14;5.97;0.200579264
clang++;-O2;-std=c++17;bvector;1024;g;00;17.33;0.571544980
clang++;-O2;-std=c++17;bvector;1024;g;01;18.20;0.546834196
clang++;-O2;-std=c++17;bvector;1024;g;02;17.78;0.549568054
clang++;-O2;-std=c++17;bvector;1024;g;03;18.63;0.565153105
clang++;-O2;-std=c++17;bvector;1024;g;04;18.51;0.550816033
clang++;-O2;-std=c++17;bvector;1024;g;05;18.41;0.557934459
clang++;-O2;-std=c++17;bvector;1024;g;06;19.01;0.569142561
clang++;-O2;-std=c++17;bvector;1024;g;07;18.05;0.556209500
clang++;-O2;-std=c++17;bvector;1024;g;08;18.71;0.550337534
clang++;-O2;-std=c++17;bvector;1024;g;09;18.61;0.553763531
clang++;-O2;-std=c++17;bvector;1024;g;10;18.36;0.547853735
clang++;-O2;-std=c++17;bvector;1024;g;11;18.51;0.551313354
clang++;-O2;-std=c++17;bvector;1024;g;12;18.52;0.555135810
clang++;-O2;-std=c++17;bvector;1024;g;13;18.26;0.550375644
clang++;-O2;-std=c++17;bvector;1024;g;14;18.31;0.547108246
clang++;-O2;-std=c++17;bvector;1024;h;00;78.16;2.518632666
clang++;-O2;-std=c++17;bvector;1024;h;01;76.34;2.519069545
clang++;-O2;-std=c++17;bvector;1024;h;02;76.59;2.518628945
clang++;-O2;-std=c++17;bvector;1024;h;03;76.29;2.517154240
clang++;-O2;-std=c++17;bvector;1024;h;04;76.30;2.518327613
clang++;-O2;-std=c++17;bvector;1024;h;05;76.51;2.518357843
clang++;-O2;-std=c++17;bvector;1024;h;06;76.90;2.518786292
clang++;-O2;-std=c++17;bvector;1024;h;07;77.03;2.518761993
clang++;-O2;-std=c++17;bvector;1024;h;08;76.16;2.521782191
clang++;-O2;-std=c++17;bvector;1024;h;09;76.96;2.523824360
clang++;-O2;-std=c++17;bvector;1024;h;10;76.56;2.518355763
clang++;-O2;-std=c++17;bvector;1024;h;11;77.08;2.523051430
clang++;-O2;-std=c++17;bvector;1024;h;12;76.46;2.520012672
clang++;-O2;-std=c++17;bvector;1024;h;13;76.44;2.518803322
clang++;-O2;-std=c++17;bvector;1024;h;14;76.57;2.519195903
clang++;-O2;-std=c++17;bvector;1024;i;00;11.64;0.397561244
clang++;-O2;-std=c++17;bvector;1024;i;01;11.61;0.397526514
clang++;-O2;-std=c++17;bvector;1024;i;02;11.88;0.402407541
clang++;-O2;-std=c++17;bvector;1024;i;03;12.03;0.402413821
clang++;-O2;-std=c++17;bvector;1024;i;04;11.61;0.398068753
clang++;-O2;-std=c++17;bvector;1024;i;05;11.63;0.397409464
clang++;-O2;-std=c++17;bvector;1024;i;06;11.60;0.397463814
clang++;-O2;-std=c++17;bvector;1024;i;07;11.60;0.398749863
clang++;-O2;-std=c++17;bvector;1024;i;08;11.55;0.397395044
clang++;-O2;-std=c++17;bvector;1024;i;09;11.53;0.397499243
clang++;-O2;-std=c++17;bvector;1024;i;10;11.88;0.402682361
clang++;-O2;-std=c++17;bvector;1024;i;11;11.49;0.397981863
clang++;-O2;-std=c++17;bvector;1024;i;12;11.34;0.397742514
clang++;-O2;-std=c++17;bvector;1024;i;13;11.92;0.401866442
clang++;-O2;-std=c++17;bvector;1024;i;14;11.57;0.397526574
clang++;-O2;-std=c++17;bvector;2048;g;00;30.29;1.012019555
clang++;-O2;-std=c++17;bvector;2048;g;01;31.68;1.016064943
clang++;-O2;-std=c++17;bvector;2048;g;02;31.30;1.000137260
clang++;-O2;-std=c++17;bvector;2048;g;03;31.80;1.004074919
clang++;-O2;-std=c++17;bvector;2048;g;04;31.50;1.000220441
clang++;-O2;-std=c++17;bvector;2048;g;05;31.05;1.006369817
clang++;-O2;-std=c++17;bvector;2048;g;06;31.79;1.012169944
clang++;-O2;-std=c++17;bvector;2048;g;07;32.03;1.011047966
clang++;-O2;-std=c++17;bvector;2048;g;08;32.33;1.022400919
clang++;-O2;-std=c++17;bvector;2048;g;09;31.58;1.013703793
clang++;-O2;-std=c++17;bvector;2048;g;10;31.46;1.002720489
clang++;-O2;-std=c++17;bvector;2048;g;11;31.35;1.004347318
clang++;-O2;-std=c++17;bvector;2048;g;12;32.21;1.009829106
clang++;-O2;-std=c++17;bvector;2048;g;13;31.62;1.009158936
clang++;-O2;-std=c++17;bvector;2048;g;14;31.81;1.023311048
clang++;-O2;-std=c++17;bvector;2048;h;00;166.28;5.433243299
clang++;-O2;-std=c++17;bvector;2048;h;01;165.06;5.432417430
clang++;-O2;-std=c++17;bvector;2048;h;02;164.46;5.427928222
clang++;-O2;-std=c++17;bvector;2048;h;03;164.54;5.430886871
clang++;-O2;-std=c++17;bvector;2048;h;04;164.87;5.431735400
clang++;-O2;-std=c++17;bvector;2048;h;05;164.47;5.429377012
clang++;-O2;-std=c++17;bvector;2048;h;06;162.43;5.428834851
clang++;-O2;-std=c++17;bvector;2048;h;07;170.82;5.446859362
clang++;-O2;-std=c++17;bvector;2048;h;08;164.84;5.433230909
clang++;-O2;-std=c++17;bvector;2048;h;09;164.41;5.428888071
clang++;-O2;-std=c++17;bvector;2048;h;10;165.07;5.426570733
clang++;-O2;-std=c++17;bvector;2048;h;11;164.76;5.426142353
clang++;-O2;-std=c++17;bvector;2048;h;12;171.84;5.450589641
clang++;-O2;-std=c++17;bvector;2048;h;13;189.07;5.430752111
clang++;-O2;-std=c++17;bvector;2048;h;14;167.19;5.432758589
clang++;-O2;-std=c++17;bvector;2048;i;00;23.05;0.791442830
clang++;-O2;-std=c++17;bvector;2048;i;01;22.98;0.791176399
clang++;-O2;-std=c++17;bvector;2048;i;02;23.15;0.791213390
clang++;-O2;-std=c++17;bvector;2048;i;03;23.04;0.791213139
clang++;-O2;-std=c++17;bvector;2048;i;04;23.02;0.791324459
clang++;-O2;-std=c++17;bvector;2048;i;05;22.95;0.791231659
clang++;-O2;-std=c++17;bvector;2048;i;06;23.00;0.791408710
clang++;-O2;-std=c++17;bvector;2048;i;07;23.00;0.791369059
clang++;-O2;-std=c++17;bvector;2048;i;08;22.98;0.791351769
clang++;-O2;-std=c++17;bvector;2048;i;09;22.99;0.794232288
clang++;-O2;-std=c++17;bvector;2048;i;10;22.96;0.791418509
clang++;-O2;-std=c++17;bvector;2048;i;11;23.08;0.791062669
clang++;-O2;-std=c++17;bvector;2048;i;12;23.21;0.794351438
clang++;-O2;-std=c++17;bvector;2048;i;13;23.26;0.794198938
clang++;-O2;-std=c++17;bvector;2048;i;14;23.04;0.790796379
clang++;-O2;-std=c++17;cvector;512;g;00;13.62;0.440404262
clang++;-O2;-std=c++17;cvector;512;g;01;14.92;0.436614763
clang++;-O2;-std=c++17;cvector;512;g;02;14.90;0.435220135
clang++;-O2;-std=c++17;cvector;512;g;03;14.89;0.444099989
clang++;-O2;-std=c++17;cvector;512;g;04;14.84;0.430713207
clang++;-O2;-std=c++17;cvector;512;g;05;14.88;0.434274404
clang++;-O2;-std=c++17;cvector;512;g;06;15.03;0.437458463
clang++;-O2;-std=c++17;cvector;512;g;07;14.96;0.436261933
clang++;-O2;-std=c++17;cvector;512;g;08;14.92;0.431822416
clang++;-O2;-std=c++17;cvector;512;g;09;14.79;0.439346242
clang++;-O2;-std=c++17;cvector;512;g;10;15.38;0.449659667
clang++;-O2;-std=c++17;cvector;512;g;11;15.31;0.448776657
clang++;-O2;-std=c++17;cvector;512;g;12;14.59;0.430766246
clang++;-O2;-std=c++17;cvector;512;g;13;14.66;0.428103248
clang++;-O2;-std=c++17;cvector;512;g;14;15.00;0.437611902
clang++;-O2;-std=c++17;cvector;512;h;00;24.84;0.784945153
clang++;-O2;-std=c++17;cvector;512;h;01;23.19;0.776267287
clang++;-O2;-std=c++17;cvector;512;h;02;23.85;0.787534501
clang++;-O2;-std=c++17;cvector;512;h;03;23.50;0.780494175
clang++;-O2;-std=c++17;cvector;512;h;04;23.16;0.776472297
clang++;-O2;-std=c++17;cvector;512;h;05;23.08;0.779438595
clang++;-O2;-std=c++17;cvector;512;h;06;23.29;0.783922863
clang++;-O2;-std=c++17;cvector;512;h;07;23.17;0.777723486
clang++;-O2;-std=c++17;cvector;512;h;08;23.31;0.778380216
clang++;-O2;-std=c++17;cvector;512;h;09;23.29;0.777447976
clang++;-O2;-std=c++17;cvector;512;h;10;23.05;0.781067385
clang++;-O2;-std=c++17;cvector;512;h;11;23.25;0.783230854
clang++;-O2;-std=c++17;cvector;512;h;12;23.15;0.778623986
clang++;-O2;-std=c++17;cvector;512;h;13;23.08;0.775543948
clang++;-O2;-std=c++17;cvector;512;h;14;23.38;0.786053232
clang++;-O2;-std=c++17;cvector;512;i;00;7.00;0.241404855
clang++;-O2;-std=c++17;cvector;512;i;01;7.09;0.241165705
clang++;-O2;-std=c++17;cvector;512;i;02;7.03;0.241273965
clang++;-O2;-std=c++17;cvector;512;i;03;7.01;0.241451535
clang++;-O2;-std=c++17;cvector;512;i;04;7.03;0.241400314
clang++;-O2;-std=c++17;cvector;512;i;05;7.07;0.241239985
clang++;-O2;-std=c++17;cvector;512;i;06;7.04;0.241357825
clang++;-O2;-std=c++17;cvector;512;i;07;7.06;0.241224385
clang++;-O2;-std=c++17;cvector;512;i;08;7.02;0.241461165
clang++;-O2;-std=c++17;cvector;512;i;09;7.05;0.241308815
clang++;-O2;-std=c++17;cvector;512;i;10;7.28;0.246475472
clang++;-O2;-std=c++17;cvector;512;i;11;7.09;0.241673325
clang++;-O2;-std=c++17;cvector;512;i;12;7.25;0.244847543
clang++;-O2;-std=c++17;cvector;512;i;13;7.30;0.246265232
clang++;-O2;-std=c++17;cvector;512;i;14;7.28;0.244410143
clang++;-O2;-std=c++17;cvector;1024;g;00;24.21;0.775938607
clang++;-O2;-std=c++17;cvector;1024;g;01;25.73;0.774419808
clang++;-O2;-std=c++17;cvector;1024;g;02;26.17;0.786621801
clang++;-O2;-std=c++17;cvector;1024;g;03;24.91;0.762993623
clang++;-O2;-std=c++17;cvector;1024;g;04;24.69;0.753999219
clang++;-O2;-std=c++17;cvector;1024;g;05;24.97;0.759478446
clang++;-O2;-std=c++17;cvector;1024;g;06;25.83;0.782089754
clang++;-O2;-std=c++17;cvector;1024;g;07;25.66;0.773499709
clang++;-O2;-std=c++17;cvector;1024;g;08;25.55;0.769869100
clang++;-O2;-std=c++17;cvector;1024;g;09;25.48;0.763485123
clang++;-O2;-std=c++17;cvector;1024;g;10;25.29;0.762862555
clang++;-O2;-std=c++17;cvector;1024;g;11;25.70;0.769565220
clang++;-O2;-std=c++17;cvector;1024;g;12;25.73;0.776679827
clang++;-O2;-std=c++17;cvector;1024;g;13;25.06;0.764242763
clang++;-O2;-std=c++17;cvector;1024;g;14;25.17;0.770007601
clang++;-O2;-std=c++17;cvector;1024;h;00;50.67;1.657543899
clang++;-O2;-std=c++17;cvector;1024;h;01;49.96;1.665155806
clang++;-O2;-std=c++17;cvector;1024;h;02;49.53;1.650148033
clang++;-O2;-std=c++17;cvector;1024;h;03;49.49;1.645733806
clang++;-O2;-std=c++17;cvector;1024;h;04;49.11;1.657999580
clang++;-O2;-std=c++17;cvector;1024;h;05;49.05;1.656174891
clang++;-O2;-std=c++17;cvector;1024;h;06;48.81;1.658433689
clang++;-O2;-std=c++17;cvector;1024;h;07;49.48;1.659060818
clang++;-O2;-std=c++17;cvector;1024;h;08;48.96;1.656794420
clang++;-O2;-std=c++17;cvector;1024;h;09;49.82;1.665768615
clang++;-O2;-std=c++17;cvector;1024;h;10;48.85;1.655580611
clang++;-O2;-std=c++17;cvector;1024;h;11;49.50;1.665238926
clang++;-O2;-std=c++17;cvector;1024;h;12;48.97;1.654017731
clang++;-O2;-std=c++17;cvector;1024;h;13;49.01;1.655123121
clang++;-O2;-std=c++17;cvector;1024;h;14;49.31;1.653822091
clang++;-O2;-std=c++17;cvector;1024;i;00;13.96;0.478799291
clang++;-O2;-std=c++17;cvector;1024;i;01;13.89;0.479287962
clang++;-O2;-std=c++17;cvector;1024;i;02;13.94;0.478992451
clang++;-O2;-std=c++17;cvector;1024;i;03;13.91;0.478994191
clang++;-O2;-std=c++17;cvector;1024;i;04;13.97;0.479074582
clang++;-O2;-std=c++17;cvector;1024;i;05;14.21;0.484672898
clang++;-O2;-std=c++17;cvector;1024;i;06;14.34;0.482930679
clang++;-O2;-std=c++17;cvector;1024;i;07;14.24;0.484266679
clang++;-O2;-std=c++17;cvector;1024;i;08;14.28;0.483898459
clang++;-O2;-std=c++17;cvector;1024;i;09;13.89;0.479230101
clang++;-O2;-std=c++17;cvector;1024;i;10;13.94;0.479057741
clang++;-O2;-std=c++17;cvector;1024;i;11;13.89;0.479111941
clang++;-O2;-std=c++17;cvector;1024;i;12;14.09;0.478888871
clang++;-O2;-std=c++17;cvector;1024;i;13;14.25;0.483829649
clang++;-O2;-std=c++17;cvector;1024;i;14;13.88;0.479216921
clang++;-O2;-std=c++17;cvector;2048;g;00;44.04;1.453205306
clang++;-O2;-std=c++17;cvector;2048;g;01;46.01;1.441087932
clang++;-O2;-std=c++17;cvector;2048;g;02;45.53;1.440268412
clang++;-O2;-std=c++17;cvector;2048;g;03;45.86;1.419667143
clang++;-O2;-std=c++17;cvector;2048;g;04;46.63;1.429176358
clang++;-O2;-std=c++17;cvector;2048;g;05;46.10;1.433997556
clang++;-O2;-std=c++17;cvector;2048;g;06;46.48;1.431698297
clang++;-O2;-std=c++17;cvector;2048;g;07;45.84;1.440863422
clang++;-O2;-std=c++17;cvector;2048;g;08;46.18;1.441282292
clang++;-O2;-std=c++17;cvector;2048;g;09;45.30;1.424950531
clang++;-O2;-std=c++17;cvector;2048;g;10;45.31;1.431406986
clang++;-O2;-std=c++17;cvector;2048;g;11;45.93;1.438978953
clang++;-O2;-std=c++17;cvector;2048;g;12;45.26;1.432386277
clang++;-O2;-std=c++17;cvector;2048;g;13;45.52;1.427719698
clang++;-O2;-std=c++17;cvector;2048;g;14;45.76;1.425481080
clang++;-O2;-std=c++17;cvector;2048;h;00;104.43;3.501349832
clang++;-O2;-std=c++17;cvector;2048;h;01;104.47;3.513908556
clang++;-O2;-std=c++17;cvector;2048;h;02;104.87;3.533701305
clang++;-O2;-std=c++17;cvector;2048;h;03;103.73;3.488243429
clang++;-O2;-std=c++17;cvector;2048;h;04;104.12;3.506346440
clang++;-O2;-std=c++17;cvector;2048;h;05;104.61;3.524998620
clang++;-O2;-std=c++17;cvector;2048;h;06;102.59;3.492894957
clang++;-O2;-std=c++17;cvector;2048;h;07;105.19;3.526010957
clang++;-O2;-std=c++17;cvector;2048;h;08;104.96;3.527123853
clang++;-O2;-std=c++17;cvector;2048;h;09;104.91;3.516495230
clang++;-O2;-std=c++17;cvector;2048;h;10;104.26;3.503166297
clang++;-O2;-std=c++17;cvector;2048;h;11;104.37;3.505425387
clang++;-O2;-std=c++17;cvector;2048;h;12;104.40;3.522216587
clang++;-O2;-std=c++17;cvector;2048;h;13;104.38;3.517565439
clang++;-O2;-std=c++17;cvector;2048;h;14;105.08;3.533497830
clang++;-O2;-std=c++17;cvector;2048;i;00;27.72;0.956282795
clang++;-O2;-std=c++17;cvector;2048;i;01;27.86;0.957777084
