compiler;opt;std;program;length;work;run;energy;time
clang++;-O2;-std=c++17;bitset;512;g;00;9.36;0.335999142
clang++;-O2;-std=c++17;bitset;512;g;01;9.87;0.344986613
clang++;-O2;-std=c++17;bitset;512;g;02;10.23;0.329488399
clang++;-O2;-std=c++17;bitset;512;g;03;10.55;0.344549045
clang++;-O2;-std=c++17;bitset;512;g;04;10.21;0.321402463
clang++;-O2;-std=c++17;bitset;512;g;05;12.76;0.450069355
clang++;-O2;-std=c++17;bitset;512;g;06;12.74;0.448984658
clang++;-O2;-std=c++17;bitset;512;g;07;11.09;0.371247522
clang++;-O2;-std=c++17;bitset;512;g;08;11.69;0.386854459
clang++;-O2;-std=c++17;bitset;512;g;09;10.76;0.348149722
clang++;-O2;-std=c++17;bitset;512;g;10;10.38;0.334716927
clang++;-O2;-std=c++17;bitset;512;g;11;11.80;0.393010156
clang++;-O2;-std=c++17;bitset;512;g;12;12.24;0.420864475
clang++;-O2;-std=c++17;bitset;512;g;13;11.47;0.387202940
clang++;-O2;-std=c++17;bitset;512;g;14;11.53;0.393892116
clang++;-O2;-std=c++17;bitset;512;h;00;25.27;0.832500911
clang++;-O2;-std=c++17;bitset;512;h;01;23.48;0.835396740
clang++;-O2;-std=c++17;bitset;512;h;02;23.51;0.832843140
clang++;-O2;-std=c++17;bitset;512;h;03;23.43;0.832099771
clang++;-O2;-std=c++17;bitset;512;h;04;23.46;0.835896013
clang++;-O2;-std=c++17;bitset;512;h;05;23.71;0.837870752
clang++;-O2;-std=c++17;bitset;512;h;06;23.34;0.831337707
clang++;-O2;-std=c++17;bitset;512;h;07;23.39;0.832807343
clang++;-O2;-std=c++17;bitset;512;h;08;23.73;0.838860531
clang++;-O2;-std=c++17;bitset;512;h;09;23.69;0.836514669
clang++;-O2;-std=c++17;bitset;512;h;10;23.83;0.832472828
clang++;-O2;-std=c++17;bitset;512;h;11;23.56;0.832758892
clang++;-O2;-std=c++17;bitset;512;h;12;23.31;0.831799921
clang++;-O2;-std=c++17;bitset;512;h;13;23.41;0.831898956
clang++;-O2;-std=c++17;bitset;512;h;14;23.55;0.833771565
clang++;-O2;-std=c++17;bitset;512;i;00;5.05;0.189693369
clang++;-O2;-std=c++17;bitset;512;i;01;5.05;0.190234359
clang++;-O2;-std=c++17;bitset;512;i;02;5.08;0.190210836
clang++;-O2;-std=c++17;bitset;512;i;03;5.24;0.189875089
clang++;-O2;-std=c++17;bitset;512;i;04;5.12;0.189909894
clang++;-O2;-std=c++17;bitset;512;i;05;5.11;0.190384640
clang++;-O2;-std=c++17;bitset;512;i;06;5.04;0.190320691
clang++;-O2;-std=c++17;bitset;512;i;07;5.05;0.190302256
clang++;-O2;-std=c++17;bitset;512;i;08;5.08;0.189656710
clang++;-O2;-std=c++17;bitset;512;i;09;5.13;0.189926585
clang++;-O2;-std=c++17;bitset;512;i;10;5.10;0.190364312
clang++;-O2;-std=c++17;bitset;512;i;11;5.12;0.189882172
clang++;-O2;-std=c++17;bitset;512;i;12;5.03;0.189666349
clang++;-O2;-std=c++17;bitset;512;i;13;5.03;0.190329998
clang++;-O2;-std=c++17;bitset;512;i;14;5.07;0.190370413
clang++;-O2;-std=c++17;bitset;1024;g;00;15.59;0.563638651
clang++;-O2;-std=c++17;bitset;1024;g;01;16.77;0.568557721
clang++;-O2;-std=c++17;bitset;1024;g;02;16.80;0.567958973
clang++;-O2;-std=c++17;bitset;1024;g;03;16.74;0.564885961
clang++;-O2;-std=c++17;bitset;1024;g;04;16.91;0.567886887
clang++;-O2;-std=c++17;bitset;1024;g;05;17.21;0.574718099
clang++;-O2;-std=c++17;bitset;1024;g;06;17.02;0.571420409
clang++;-O2;-std=c++17;bitset;1024;g;07;17.02;0.569402439
clang++;-O2;-std=c++17;bitset;1024;g;08;16.90;0.565144864
clang++;-O2;-std=c++17;bitset;1024;g;09;17.86;0.569024753
clang++;-O2;-std=c++17;bitset;1024;g;10;16.83;0.568453476
clang++;-O2;-std=c++17;bitset;1024;g;11;16.81;0.561901306
clang++;-O2;-std=c++17;bitset;1024;g;12;16.85;0.567301235
clang++;-O2;-std=c++17;bitset;1024;g;13;16.95;0.565886069
clang++;-O2;-std=c++17;bitset;1024;g;14;16.61;0.558921578
clang++;-O2;-std=c++17;bitset;1024;h;00;53.12;1.837216767
clang++;-O2;-std=c++17;bitset;1024;h;01;51.98;1.834736103
clang++;-O2;-std=c++17;bitset;1024;h;02;52.62;1.843003177
clang++;-O2;-std=c++17;bitset;1024;h;03;52.50;1.850129421
clang++;-O2;-std=c++17;bitset;1024;h;04;52.76;1.854299271
clang++;-O2;-std=c++17;bitset;1024;h;05;51.83;1.839658258
clang++;-O2;-std=c++17;bitset;1024;h;06;52.28;1.845211362
clang++;-O2;-std=c++17;bitset;1024;h;07;52.26;1.847760224
clang++;-O2;-std=c++17;bitset;1024;h;08;52.53;1.846275160
clang++;-O2;-std=c++17;bitset;1024;h;09;52.01;1.834317541
clang++;-O2;-std=c++17;bitset;1024;h;10;51.99;1.834392250
clang++;-O2;-std=c++17;bitset;1024;h;11;52.79;1.847018529
clang++;-O2;-std=c++17;bitset;1024;h;12;52.44;1.839541571
clang++;-O2;-std=c++17;bitset;1024;h;13;52.06;1.840735366
clang++;-O2;-std=c++17;bitset;1024;h;14;52.04;1.841570040
clang++;-O2;-std=c++17;bitset;1024;i;00;10.10;0.377212482
clang++;-O2;-std=c++17;bitset;1024;i;01;10.14;0.376800122
clang++;-O2;-std=c++17;bitset;1024;i;02;10.21;0.376845065
clang++;-O2;-std=c++17;bitset;1024;i;03;10.13;0.376964168
clang++;-O2;-std=c++17;bitset;1024;i;04;10.31;0.376628721
clang++;-O2;-std=c++17;bitset;1024;i;05;10.12;0.376771919
clang++;-O2;-std=c++17;bitset;1024;i;06;10.25;0.376869672
clang++;-O2;-std=c++17;bitset;1024;i;07;10.21;0.376664538
clang++;-O2;-std=c++17;bitset;1024;i;08;10.21;0.377180732
clang++;-O2;-std=c++17;bitset;1024;i;09;10.22;0.376936045
clang++;-O2;-std=c++17;bitset;1024;i;10;10.25;0.376948329
clang++;-O2;-std=c++17;bitset;1024;i;11;10.16;0.376767861
clang++;-O2;-std=c++17;bitset;1024;i;12;10.10;0.376609325
clang++;-O2;-std=c++17;bitset;1024;i;13;10.05;0.377571263
clang++;-O2;-std=c++17;bitset;1024;i;14;10.12;0.376697920
clang++;-O2;-std=c++17;bitset;2048;g;00;28.82;1.038107646
clang++;-O2;-std=c++17;bitset;2048;g;01;29.93;1.030170980
clang++;-O2;-std=c++17;bitset;2048;g;02;29.56;1.025592827
clang++;-O2;-std=c++17;bitset;2048;g;03;29.97;1.034110349
clang++;-O2;-std=c++17;bitset;2048;g;04;29.47;1.025241061
clang++;-O2;-std=c++17;bitset;2048;g;05;29.59;1.025413072
clang++;-O2;-std=c++17;bitset;2048;g;06;29.58;1.028382629
clang++;-O2;-std=c++17;bitset;2048;g;07;29.46;1.016863068
clang++;-O2;-std=c++17;bitset;2048;g;08;29.75;1.028778017
clang++;-O2;-std=c++17;bitset;2048;g;09;29.75;1.029564438
clang++;-O2;-std=c++17;bitset;2048;g;10;29.41;1.029098136
clang++;-O2;-std=c++17;bitset;2048;g;11;29.42;1.017477647
clang++;-O2;-std=c++17;bitset;2048;g;12;29.43;1.020423440
clang++;-O2;-std=c++17;bitset;2048;g;13;29.38;1.030102742
clang++;-O2;-std=c++17;bitset;2048;g;14;29.64;1.030279012
clang++;-O2;-std=c++17;bitset;2048;h;00;111.57;3.897007649
clang++;-O2;-std=c++17;bitset;2048;h;01;109.82;3.885570152
clang++;-O2;-std=c++17;bitset;2048;h;02;110.15;3.893222478
clang++;-O2;-std=c++17;bitset;2048;h;03;109.74;3.887255911
clang++;-O2;-std=c++17;bitset;2048;h;04;110.38;3.898627625
clang++;-O2;-std=c++17;bitset;2048;h;05;109.76;3.883084769
clang++;-O2;-std=c++17;bitset;2048;h;06;109.95;3.893096983
clang++;-O2;-std=c++17;bitset;2048;h;07;110.92;3.914397776
clang++;-O2;-std=c++17;bitset;2048;h;08;109.84;3.901165938
clang++;-O2;-std=c++17;bitset;2048;h;09;110.22;3.896661392
clang++;-O2;-std=c++17;bitset;2048;h;10;110.80;3.908042384
clang++;-O2;-std=c++17;bitset;2048;h;11;110.83;3.905843686
clang++;-O2;-std=c++17;bitset;2048;h;12;110.80;3.900391410
clang++;-O2;-std=c++17;bitset;2048;h;13;110.05;3.900261858
clang++;-O2;-std=c++17;bitset;2048;h;14;110.04;3.899145453
clang++;-O2;-std=c++17;bitset;2048;i;00;20.07;0.749565686
clang++;-O2;-std=c++17;bitset;2048;i;01;20.29;0.749391811
clang++;-O2;-std=c++17;bitset;2048;i;02;20.16;0.750552790
clang++;-O2;-std=c++17;bitset;2048;i;03;20.30;0.749600812
clang++;-O2;-std=c++17;bitset;2048;i;04;20.11;0.750632498
clang++;-O2;-std=c++17;bitset;2048;i;05;20.22;0.749412249
clang++;-O2;-std=c++17;bitset;2048;i;06;20.31;0.750567247
clang++;-O2;-std=c++17;bitset;2048;i;07;20.26;0.749700628
clang++;-O2;-std=c++17;bitset;2048;i;08;20.17;0.749483472
clang++;-O2;-std=c++17;bitset;2048;i;09;20.14;0.750165136
clang++;-O2;-std=c++17;bitset;2048;i;10;20.22;0.749367035
clang++;-O2;-std=c++17;bitset;2048;i;11;20.10;0.749177931
clang++;-O2;-std=c++17;bitset;2048;i;12;20.07;0.750108320
clang++;-O2;-std=c++17;bitset;2048;i;13;20.19;0.749174765
clang++;-O2;-std=c++17;bitset;2048;i;14;20.10;0.750250305
clang++;-O2;-std=c++17;bvector;512;g;00;9.19;0.326200724
clang++;-O2;-std=c++17;bvector;512;g;01;10.85;0.383147589
clang++;-O2;-std=c++17;bvector;512;g;02;11.50;0.390209452
clang++;-O2;-std=c++17;bvector;512;g;03;11.44;0.380176118
clang++;-O2;-std=c++17;bvector;512;g;04;11.27;0.375107549
clang++;-O2;-std=c++17;bvector;512;g;05;11.48;0.378693528
clang++;-O2;-std=c++17;bvector;512;g;06;12.93;0.446804731
clang++;-O2;-std=c++17;bvector;512;g;07;12.80;0.442784470
clang++;-O2;-std=c++17;bvector;512;g;08;10.59;0.341625430
clang++;-O2;-std=c++17;bvector;512;g;09;10.58;0.342030527
clang++;-O2;-std=c++17;bvector;512;g;10;12.31;0.419226782
clang++;-O2;-std=c++17;bvector;512;g;11;10.82;0.349099112
clang++;-O2;-std=c++17;bvector;512;g;12;10.33;0.331237393
clang++;-O2;-std=c++17;bvector;512;g;13;11.24;0.369068206
clang++;-O2;-std=c++17;bvector;512;g;14;17.44;0.663723357
clang++;-O2;-std=c++17;bvector;512;h;00;38.22;1.245605906
clang++;-O2;-std=c++17;bvector;512;h;01;35.99;1.242495786
clang++;-O2;-std=c++17;bvector;512;h;02;35.96;1.242036989
clang++;-O2;-std=c++17;bvector;512;h;03;35.99;1.238587936
clang++;-O2;-std=c++17;bvector;512;h;04;35.98;1.241719166
clang++;-O2;-std=c++17;bvector;512;h;05;35.90;1.240063072
clang++;-O2;-std=c++17;bvector;512;h;06;36.21;1.242650877
clang++;-O2;-std=c++17;bvector;512;h;07;36.31;1.237614477
clang++;-O2;-std=c++17;bvector;512;h;08;36.04;1.239254762
clang++;-O2;-std=c++17;bvector;512;h;09;36.17;1.242479285
clang++;-O2;-std=c++17;bvector;512;h;10;35.95;1.241963822
clang++;-O2;-std=c++17;bvector;512;h;11;36.05;1.242638302
clang++;-O2;-std=c++17;bvector;512;h;12;36.01;1.241981455
clang++;-O2;-std=c++17;bvector;512;h;13;35.97;1.238366201
clang++;-O2;-std=c++17;bvector;512;h;14;36.49;1.237436304
clang++;-O2;-std=c++17;bvector;512;i;00;5.26;0.192850986
clang++;-O2;-std=c++17;bvector;512;i;01;5.25;0.192629202
clang++;-O2;-std=c++17;bvector;512;i;02;5.32;0.193585969
clang++;-O2;-std=c++17;bvector;512;i;03;5.25;0.192520538
clang++;-O2;-std=c++17;bvector;512;i;04;5.33;0.192798948
clang++;-O2;-std=c++17;bvector;512;i;05;5.23;0.193471625
clang++;-O2;-std=c++17;bvector;512;i;06;5.18;0.192642296
clang++;-O2;-std=c++17;bvector;512;i;07;5.27;0.193444745
clang++;-O2;-std=c++17;bvector;512;i;08;5.32;0.192883607
clang++;-O2;-std=c++17;bvector;512;i;09;5.25;0.193681958
clang++;-O2;-std=c++17;bvector;512;i;10;5.46;0.192810420
clang++;-O2;-std=c++17;bvector;512;i;11;5.26;0.192686950
clang++;-O2;-std=c++17;bvector;512;i;12;5.28;0.192640643
clang++;-O2;-std=c++17;bvector;512;i;13;5.27;0.193545854
clang++;-O2;-std=c++17;bvector;512;i;14;5.24;0.193680155
clang++;-O2;-std=c++17;bvector;1024;g;00;15.64;0.562418475
clang++;-O2;-std=c++17;bvector;1024;g;01;16.95;0.556791544
clang++;-O2;-std=c++17;bvector;1024;g;02;16.74;0.557790220
clang++;-O2;-std=c++17;bvector;1024;g;03;17.14;0.574907577
clang++;-O2;-std=c++17;bvector;1024;g;04;16.95;0.592095317
clang++;-O2;-std=c++17;bvector;1024;g;05;17.73;0.572871102
clang++;-O2;-std=c++17;bvector;1024;g;06;17.00;0.573722753
clang++;-O2;-std=c++17;bvector;1024;g;07;16.80;0.563419566
clang++;-O2;-std=c++17;bvector;1024;g;08;16.90;0.566848893
clang++;-O2;-std=c++17;bvector;1024;g;09;16.91;0.569830903
clang++;-O2;-std=c++17;bvector;1024;g;10;16.99;0.567001136
clang++;-O2;-std=c++17;bvector;1024;g;11;16.53;0.552501308
clang++;-O2;-std=c++17;bvector;1024;g;12;17.19;0.569793182
clang++;-O2;-std=c++17;bvector;1024;g;13;16.91;0.558837536
clang++;-O2;-std=c++17;bvector;1024;g;14;17.09;0.573169180
clang++;-O2;-std=c++17;bvector;1024;h;00;80.25;2.722367227
clang++;-O2;-std=c++17;bvector;1024;h;01;78.88;2.710565369
clang++;-O2;-std=c++17;bvector;1024;h;02;79.28;2.702752514
clang++;-O2;-std=c++17;bvector;1024;h;03;79.22;2.703028810
clang++;-O2;-std=c++17;bvector;1024;h;04;78.89;2.714143213
clang++;-O2;-std=c++17;bvector;1024;h;05;79.38;2.706841823
clang++;-O2;-std=c++17;bvector;1024;h;06;79.50;2.699159431
clang++;-O2;-std=c++17;bvector;1024;h;07;78.78;2.708025104
clang++;-O2;-std=c++17;bvector;1024;h;08;78.68;2.715588774
clang++;-O2;-std=c++17;bvector;1024;h;09;79.21;2.695199884
clang++;-O2;-std=c++17;bvector;1024;h;10;78.81;2.714714821
clang++;-O2;-std=c++17;bvector;1024;h;11;78.99;2.715214274
clang++;-O2;-std=c++17;bvector;1024;h;12;78.95;2.716244579
clang++;-O2;-std=c++17;bvector;1024;h;13;79.29;2.701061615
clang++;-O2;-std=c++17;bvector;1024;h;14;79.33;2.702399354
clang++;-O2;-std=c++17;bvector;1024;i;00;10.39;0.382275430
clang++;-O2;-std=c++17;bvector;1024;i;01;10.29;0.382133576
clang++;-O2;-std=c++17;bvector;1024;i;02;10.47;0.381609977
clang++;-O2;-std=c++17;bvector;1024;i;03;10.43;0.383632365
clang++;-O2;-std=c++17;bvector;1024;i;04;10.44;0.383350459
clang++;-O2;-std=c++17;bvector;1024;i;05;10.39;0.383715180
clang++;-O2;-std=c++17;bvector;1024;i;06;10.33;0.381932720
clang++;-O2;-std=c++17;bvector;1024;i;07;10.46;0.381524998
clang++;-O2;-std=c++17;bvector;1024;i;08;10.38;0.381682422
clang++;-O2;-std=c++17;bvector;1024;i;09;10.36;0.381856668
clang++;-O2;-std=c++17;bvector;1024;i;10;10.40;0.383451938
clang++;-O2;-std=c++17;bvector;1024;i;11;10.55;0.382000166
clang++;-O2;-std=c++17;bvector;1024;i;12;10.32;0.381987292
clang++;-O2;-std=c++17;bvector;1024;i;13;10.41;0.381992803
clang++;-O2;-std=c++17;bvector;1024;i;14;10.37;0.381631838
clang++;-O2;-std=c++17;bvector;2048;g;00;28.41;1.028079573
clang++;-O2;-std=c++17;bvector;2048;g;01;30.01;1.030835281
clang++;-O2;-std=c++17;bvector;2048;g;02;29.65;1.023644277
clang++;-O2;-std=c++17;bvector;2048;g;03;29.93;1.035078067
clang++;-O2;-std=c++17;bvector;2048;g;04;29.90;1.034416602
clang++;-O2;-std=c++17;bvector;2048;g;05;29.81;1.023644497
clang++;-O2;-std=c++17;bvector;2048;g;06;29.77;1.033792266
clang++;-O2;-std=c++17;bvector;2048;g;07;29.82;1.023333707
clang++;-O2;-std=c++17;bvector;2048;g;08;29.99;1.028363213
clang++;-O2;-std=c++17;bvector;2048;g;09;29.94;1.038963637
clang++;-O2;-std=c++17;bvector;2048;g;10;30.13;1.034462468
clang++;-O2;-std=c++17;bvector;2048;g;11;29.98;1.030240400
clang++;-O2;-std=c++17;bvector;2048;g;12;29.65;1.027213486
clang++;-O2;-std=c++17;bvector;2048;g;13;30.02;1.031363648
clang++;-O2;-std=c++17;bvector;2048;g;14;30.01;1.037625787
clang++;-O2;-std=c++17;bvector;2048;h;00;174.42;5.876606118
clang++;-O2;-std=c++17;bvector;2048;h;01;172.82;5.874448206
clang++;-O2;-std=c++17;bvector;2048;h;02;172.70;5.888186301
clang++;-O2;-std=c++17;bvector;2048;h;03;172.35;5.867163698
clang++;-O2;-std=c++17;bvector;2048;h;04;172.15;5.901820633
clang++;-O2;-std=c++17;bvector;2048;h;05;173.05;5.877284075
clang++;-O2;-std=c++17;bvector;2048;h;06;173.02;5.896975431
clang++;-O2;-std=c++17;bvector;2048;h;07;172.30;5.877313790
clang++;-O2;-std=c++17;bvector;2048;h;08;171.65;5.899702375
clang++;-O2;-std=c++17;bvector;2048;h;09;171.69;5.902103401
clang++;-O2;-std=c++17;bvector;2048;h;10;171.80;5.900325670
clang++;-O2;-std=c++17;bvector;2048;h;11;171.98;5.902269922
clang++;-O2;-std=c++17;bvector;2048;h;12;172.14;5.900898260
clang++;-O2;-std=c++17;bvector;2048;h;13;173.06;5.874162383
clang++;-O2;-std=c++17;bvector;2048;h;14;171.84;5.905034206
clang++;-O2;-std=c++17;bvector;2048;i;00;20.70;0.760669139
clang++;-O2;-std=c++17;bvector;2048;i;01;20.81;0.760597345
clang++;-O2;-std=c++17;bvector;2048;i;02;20.65;0.759991713
clang++;-O2;-std=c++17;bvector;2048;i;03;20.76;0.759742488
clang++;-O2;-std=c++17;bvector;2048;i;04;20.71;0.758966598
clang++;-O2;-std=c++17;bvector;2048;i;05;20.71;0.760064299
clang++;-O2;-std=c++17;bvector;2048;i;06;20.71;0.762951774
clang++;-O2;-std=c++17;bvector;2048;i;07;20.63;0.759637261
clang++;-O2;-std=c++17;bvector;2048;i;08;20.73;0.759638113
clang++;-O2;-std=c++17;bvector;2048;i;09;20.70;0.758871952
clang++;-O2;-std=c++17;bvector;2048;i;10;20.96;0.759512538
clang++;-O2;-std=c++17;bvector;2048;i;11;20.72;0.762621465
clang++;-O2;-std=c++17;bvector;2048;i;12;20.70;0.759472093
clang++;-O2;-std=c++17;bvector;2048;i;13;20.80;0.758926954
clang++;-O2;-std=c++17;bvector;2048;i;14;20.70;0.762808947
clang++;-O2;-std=c++17;cvector;512;g;00;12.91;0.456044232
clang++;-O2;-std=c++17;cvector;512;g;01;13.82;0.451806455
clang++;-O2;-std=c++17;cvector;512;g;02;13.40;0.441491646
clang++;-O2;-std=c++17;cvector;512;g;03;13.36;0.435095295
clang++;-O2;-std=c++17;cvector;512;g;04;13.59;0.438477665
clang++;-O2;-std=c++17;cvector;512;g;05;13.44;0.432263546
clang++;-O2;-std=c++17;cvector;512;g;06;13.81;0.445620408
clang++;-O2;-std=c++17;cvector;512;g;07;13.49;0.437806220
clang++;-O2;-std=c++17;cvector;512;g;08;13.28;0.427723584
clang++;-O2;-std=c++17;cvector;512;g;09;13.11;0.448149283
clang++;-O2;-std=c++17;cvector;512;g;10;14.31;0.440242401
clang++;-O2;-std=c++17;cvector;512;g;11;13.36;0.445269753
clang++;-O2;-std=c++17;cvector;512;g;12;14.05;0.450003627
clang++;-O2;-std=c++17;cvector;512;g;13;13.69;0.437937255
clang++;-O2;-std=c++17;cvector;512;g;14;13.41;0.459775111
clang++;-O2;-std=c++17;cvector;512;h;00;24.14;0.781732889
clang++;-O2;-std=c++17;cvector;512;h;01;22.32;0.777462181
clang++;-O2;-std=c++17;cvector;512;h;02;22.05;0.777248160
clang++;-O2;-std=c++17;cvector;512;h;03;22.16;0.776817697
clang++;-O2;-std=c++17;cvector;512;h;04;22.10;0.778085485
clang++;-O2;-std=c++17;cvector;512;h;05;22.24;0.777798550
clang++;-O2;-std=c++17;cvector;512;h;06;22.26;0.778862286
clang++;-O2;-std=c++17;cvector;512;h;07;22.16;0.780603549
clang++;-O2;-std=c++17;cvector;512;h;08;22.12;0.778133214
clang++;-O2;-std=c++17;cvector;512;h;09;22.16;0.777873900
clang++;-O2;-std=c++17;cvector;512;h;10;22.11;0.777814980
clang++;-O2;-std=c++17;cvector;512;h;11;21.97;0.776922162
clang++;-O2;-std=c++17;cvector;512;h;12;22.19;0.779820085
clang++;-O2;-std=c++17;cvector;512;h;13;22.22;0.778229985
clang++;-O2;-std=c++17;cvector;512;h;14;21.92;0.776742516
clang++;-O2;-std=c++17;cvector;512;i;00;6.07;0.227483945
clang++;-O2;-std=c++17;cvector;512;i;01;6.04;0.227716289
clang++;-O2;-std=c++17;cvector;512;i;02;6.06;0.227272290
clang++;-O2;-std=c++17;cvector;512;i;03;6.04;0.227389370
clang++;-O2;-std=c++17;cvector;512;i;04;5.98;0.227580917
clang++;-O2;-std=c++17;cvector;512;i;05;6.13;0.227600142
clang++;-O2;-std=c++17;cvector;512;i;06;6.01;0.227505756
clang++;-O2;-std=c++17;cvector;512;i;07;6.00;0.227619508
clang++;-O2;-std=c++17;cvector;512;i;08;6.04;0.227576078
clang++;-O2;-std=c++17;cvector;512;i;09;6.03;0.227861832
clang++;-O2;-std=c++17;cvector;512;i;10;6.00;0.227472444
clang++;-O2;-std=c++17;cvector;512;i;11;6.08;0.227733001
clang++;-O2;-std=c++17;cvector;512;i;12;6.00;0.227613567
clang++;-O2;-std=c++17;cvector;512;i;13;6.00;0.227707213
clang++;-O2;-std=c++17;cvector;512;i;14;6.18;0.227650507
clang++;-O2;-std=c++17;cvector;1024;g;00;22.34;0.795358644
clang++;-O2;-std=c++17;cvector;1024;g;01;24.11;0.792834960
clang++;-O2;-std=c++17;cvector;1024;g;02;23.67;0.797031359
clang++;-O2;-std=c++17;cvector;1024;g;03;23.83;0.792962858
clang++;-O2;-std=c++17;cvector;1024;g;04;23.34;0.780894663
clang++;-O2;-std=c++17;cvector;1024;g;05;23.86;0.789481906
clang++;-O2;-std=c++17;cvector;1024;g;06;23.58;0.787763065
clang++;-O2;-std=c++17;cvector;1024;g;07;23.97;0.799588656
clang++;-O2;-std=c++17;cvector;1024;g;08;23.48;0.788388563
clang++;-O2;-std=c++17;cvector;1024;g;09;24.22;0.803443468
clang++;-O2;-std=c++17;cvector;1024;g;10;23.43;0.785764160
clang++;-O2;-std=c++17;cvector;1024;g;11;23.35;0.774014330
clang++;-O2;-std=c++17;cvector;1024;g;12;23.56;0.791005461
clang++;-O2;-std=c++17;cvector;1024;g;13;23.52;0.789109961
clang++;-O2;-std=c++17;cvector;1024;g;14;23.87;0.799556206
clang++;-O2;-std=c++17;cvector;1024;h;00;48.74;1.674159362
clang++;-O2;-std=c++17;cvector;1024;h;01;47.52;1.675791360
clang++;-O2;-std=c++17;cvector;1024;h;02;47.77;1.674482304
clang++;-O2;-std=c++17;cvector;1024;h;03;47.91;1.672743657
clang++;-O2;-std=c++17;cvector;1024;h;04;47.64;1.680576680
clang++;-O2;-std=c++17;cvector;1024;h;05;47.85;1.671942801
clang++;-O2;-std=c++17;cvector;1024;h;06;47.69;1.672109903
clang++;-O2;-std=c++17;cvector;1024;h;07;47.58;1.679364676
clang++;-O2;-std=c++17;cvector;1024;h;08;47.40;1.671215241
clang++;-O2;-std=c++17;cvector;1024;h;09;47.68;1.672106576
clang++;-O2;-std=c++17;cvector;1024;h;10;47.65;1.672352135
clang++;-O2;-std=c++17;cvector;1024;h;11;47.79;1.672340033
clang++;-O2;-std=c++17;cvector;1024;h;12;47.85;1.673505078
clang++;-O2;-std=c++17;cvector;1024;h;13;47.66;1.678625104
clang++;-O2;-std=c++17;cvector;1024;h;14;47.59;1.671749379
clang++;-O2;-std=c++17;cvector;1024;i;00;11.97;0.451794082
clang++;-O2;-std=c++17;cvector;1024;i;01;11.99;0.451271406
clang++;-O2;-std=c++17;cvector;1024;i;02;11.96;0.452513015
clang++;-O2;-std=c++17;cvector;1024;i;03;11.91;0.451789564
clang++;-O2;-std=c++17;cvector;1024;i;04;12.12;0.451826432
clang++;-O2;-std=c++17;cvector;1024;i;05;11.96;0.452455107
clang++;-O2;-std=c++17;cvector;1024;i;06;12.02;0.452459024
clang++;-O2;-std=c++17;cvector;1024;i;07;12.02;0.452430030
clang++;-O2;-std=c++17;cvector;1024;i;08;11.96;0.451872518
clang++;-O2;-std=c++17;cvector;1024;i;09;11.94;0.451804221
clang++;-O2;-std=c++17;cvector;1024;i;10;11.98;0.452221501
clang++;-O2;-std=c++17;cvector;1024;i;11;11.98;0.452142533
clang++;-O2;-std=c++17;cvector;1024;i;12;12.06;0.451249144
clang++;-O2;-std=c++17;cvector;1024;i;13;11.91;0.452047435
clang++;-O2;-std=c++17;cvector;1024;i;14;11.96;0.450951398
clang++;-O2;-std=c++17;cvector;2048;g;00;41.55;1.482474624
clang++;-O2;-std=c++17;cvector;2048;g;01;42.61;1.472318791
clang++;-O2;-std=c++17;cvector;2048;g;02;42.74;1.477635864
clang++;-O2;-std=c++17;cvector;2048;g;03;42.99;1.483822162
clang++;-O2;-std=c++17;cvector;2048;g;04;42.55;1.466048938
clang++;-O2;-std=c++17;cvector;2048;g;05;43.82;1.516830957
clang++;-O2;-std=c++17;cvector;2048;g;06;42.58;1.463589643
clang++;-O2;-std=c++17;cvector;2048;g;07;42.87;1.475083717
clang++;-O2;-std=c++17;cvector;2048;g;08;42.85;1.471406297
clang++;-O2;-std=c++17;cvector;2048;g;09;43.08;1.484737381
clang++;-O2;-std=c++17;cvector;2048;g;10;43.27;1.481960063
clang++;-O2;-std=c++17;cvector;2048;g;11;42.77;1.464290323
clang++;-O2;-std=c++17;cvector;2048;g;12;43.18;1.479187151
clang++;-O2;-std=c++17;cvector;2048;g;13;43.35;1.485912697
clang++;-O2;-std=c++17;cvector;2048;g;14;43.16;1.487047526
clang++;-O2;-std=c++17;cvector;2048;h;00;103.97;3.592080777
clang++;-O2;-std=c++17;cvector;2048;h;01;102.30;3.603652526
clang++;-O2;-std=c++17;cvector;2048;h;02;102.09;3.593145778
clang++;-O2;-std=c++17;cvector;2048;h;03;102.76;3.596947089
clang++;-O2;-std=c++17;cvector;2048;h;04;101.68;3.584704348
clang++;-O2;-std=c++17;cvector;2048;h;05;102.61;3.590988578
clang++;-O2;-std=c++17;cvector;2048;h;06;102.37;3.602477050
clang++;-O2;-std=c++17;cvector;2048;h;07;102.93;3.596203159
clang++;-O2;-std=c++17;cvector;2048;h;08;101.98;3.586792077
clang++;-O2;-std=c++17;cvector;2048;h;09;102.59;3.590300312
clang++;-O2;-std=c++17;cvector;2048;h;10;102.64;3.590207307
clang++;-O2;-std=c++17;cvector;2048;h;11;101.70;3.586251799
clang++;-O2;-std=c++17;cvector;2048;h;12;102.70;3.590292878
clang++;-O2;-std=c++17;cvector;2048;h;13;102.48;3.598565532
clang++;-O2;-std=c++17;cvector;2048;h;14;102.23;3.603469904
clang++;-O2;-std=c++17;cvector;2048;i;00;23.83;0.901081761
clang++;-O2;-std=c++17;cvector;2048;i;01;23.89;0.898332005
